cod_calle;nombre_calle;cod_tipovia;nombre_tipo_via;
9073;TELLERIA;CL;CALLE
9075;TENDERIA;CL;CALLE
8950;SENDEJA;CL;CALLE
8960;SERANTES;CL;CALLE
8845;SANTO ROSARIO;CL;CALLE
8900;SAN VICENTE;CL;CALLE
8825;SANTIAGO DE COMPOSTELA;CL;CALLE
8860;SANTUTXU;CL;CALLE
8865;SANTURTZI;CL;CALLE
8875;SAN JOAQUIN;CL;CALLE
8670;SAN ROKE;CL;CALLE
8710;SANTA ANA DE BOLUETA;CL;CALLE
8720;SANTA CECILIA;CL;CALLE
8730;SANTA CLARA;CL;CALLE
8740;SANTA LUCIA;CL;CALLE
8750;SANTA MARIA;CL;CALLE
8780;SANTA MONICA;CL;CALLE
8790;SANTANDER;CL;CALLE
9257;URGOZO;CL;CALLE
9275;URIBARRI;CL;CALLE
9190;LEGUIZAMON TRISTAN DE;CL;CALLE
9235;UHAGON FELIPE ALCALDE;CL;CALLE
9150;TORRE DE LA;CL;CALLE
9153;TORRE GOROSTITZAGA;CL;CALLE
9197;TRUEBA ANTONIO DE;CL;CALLE
9200;TUTULU;CL;CALLE
9211;TXIRRITA;CL;CALLE
9213;TXOTENA;CL;CALLE
9215;UGALDE;CL;CALLE
9227;UGARTE;CL;CALLE
9370;URRUTIA;CL;CALLE
9405;EGUILUZ ANTONIO MEDICO;CL;CALLE
9289;URIBE LASO Mª VICTORIA;CL;CALLE
9300;URIBITARTE;CL;CALLE
9245;URAZURRUTIA;CL;CALLE
9335;URIZAR;CL;CALLE
9615;ZUMARRAGA;CL;CALLE
9600;ZUGASTINOBIA;CL;CALLE
9603;ZUGAZAGOITIA JULIAN;CL;CALLE
9578;ZORROTZABASO;CL;CALLE
9579;ZORROTZAGANA;CL;CALLE
9587;ZUHATZU;CL;CALLE
9574;ZIZERUENA;CL;CALLE
9575;LEKEITIO;CL;CALLE
9565;ZAMACOLA;CL;CALLE
9570;ZANKOETA;CL;CALLE
9430;VICTOR DEL;CL;CALLE
9445;VILLABASO CAMILO;CL;CALLE
9450;VILLARIAS;CL;CALLE
9455;VIRGEN DE BEGOÑA;CL;CALLE
9485;VISTA ALEGRE;CL;CALLE
9490;EPALZA VIUDA DE;CL;CALLE
9500;ZABALA BRUNO MAURICIO;CL;CALLE
9515;ZABALBIDE;CL;CALLE
8460;SAN ISIDRO;CL;CALLE
8620;SAN NICOLAS DE OLABEAGA;CL;CALLE
8160;SAGRADA FAMILIA;CL;CALLE
8350;SAN FRANCISCO;CL;CALLE
8390;SAN FRANCISQUITO;CL;CALLE
8230;SAN ADRIAN;CL;CALLE
8185;SALOU;CL;CALLE
8190;SALVE LA;CL;CALLE
8090;KALAMUA;CL;CALLE
8100;SAGARDUI;CL;CALLE
8110;SAGARMINAGA;CL;CALLE
7990;RIOJA;CL;CALLE
8000;RIPA;CL;CALLE
8010;RODRIGUEZ ARIAS;CL;CALLE
8050;RONDA;CL;CALLE
8070;ERRONDOKO;CL;CALLE
8075;RUBIAL RAMON;CL;CALLE
7530;PRIM;CL;CALLE
7540;PRINCIPE;CL;CALLE
7150;GARAIZAR BERNARDINO;CL;CALLE
7510;PORTAL DE ZAMUDIO;CL;CALLE
7660;QUINTANA;CL;CALLE
7670;OGOÑO;CL;CALLE
7690;YBARRA RAFAELA;CL;CALLE
7700;LIBERTAD;CL;CALLE
7710;BASTERRA RAMON;CL;CALLE
7890;AZKUE RESURRECCION MARIA DE;CL;CALLE
7925;REPUBLICA DE BEGOÑA;CL;CALLE
7930;RIBERA;CL;CALLE
7760;ERREKAKOETXE;CL;CALLE
7840;ERREKALDEBERRI;CL;CALLE
7180;ZABALA VICENTE PARROCO;CL;CALLE
7220;ASTIGARRAGA PEDRO;CL;CALLE
7245;IBARRETXE PEDRO;CL;CALLE
7250;MARTINEZ ARTOLA PEDRO;CL;CALLE
7270;PELOTA;CL;CALLE
7280;PEÑA LEMONA;CL;CALLE
7075;ZAMARRIPA PABLO;CL;CALLE
7080;PERNET ESTEBAN PADRE;CL;CALLE
7090;LOJENDIO PADRE;CL;CALLE
7100;JULITA BERROJALBIZ;CL;CALLE
7020;OLLERIAS BAJAS;CL;CALLE
7135;PAZ LA;CL;CALLE
7370;LARROQUE ANGEL PINTOR;CL;CALLE
7380;GUINEA ANSELMO PINTOR;CL;CALLE
7385;ARTETA AURELIO PINTOR;CL;CALLE
7390;ZAMACOIS EDUARDO PINTOR;CL;CALLE
7400;LOSADA PINTOR;CL;CALLE
7420;ZULOAGA IGNACIO PINTOR;CL;CALLE
7440;ZUBIAURRE PINTORES;CL;CALLE
7320;PEREZ GALDOS;CL;CALLE
7350;PERRO DEL;CL;CALLE
7352;PIEDRITAS LAS;CL;CALLE
7475;ETXENAGUSIA PINTOR;CL;CALLE
7477;PLENTZIA;CL;CALLE
7478;VITORIA-GASTEIZ;CL;CALLE
6670;MUGICA Y BUTRON;CL;CALLE
6695;SARASATE MUSICO;CL;CALLE
6697;USANDIZAGA MUSICO;CL;CALLE
6700;NAJA;CL;CALLE
6710;BAIONA;CL;CALLE
6715;NADAL GOYO;CL;CALLE
