periode_id;linia_id;expedicio_id;sequencia_id;hora_de_pas;
"1";"1791";"456002";"25";"45900";
"1";"1791";"456018";"14";"57360";
"1";"1791";"456034";"3";"41280";
"1";"1791";"456049";"22";"71160";
"1";"1791";"456066";"11";"31140";
"1";"1791";"456083";"21";"50280";
"1";"1791";"456101";"4";"39000";
"1";"1791";"456118";"14";"16440";
"1";"1792";"456133";"18";"51240";
"1";"1792";"456141";"6";"72480";
"1";"1792";"456156";"11";"18180";
"1";"1792";"456179";"2";"53760";
"1";"1792";"456194";"8";"47640";
"1";"1792";"456216";"31";"67980";
"1";"1792";"456239";"23";"74520";
"1";"1793";"456263";"5";"55740";
"1";"1793";"456295";"16";"59820";
"1";"1793";"456327";"27";"28500";
"1";"1793";"456360";"3";"40380";
"1";"1794";"456380";"41";"67200";
"1";"1794";"456401";"6";"64440";
"1";"1794";"456420";"35";"49680";
"1";"1814";"456454";"6";"63720";
"1";"1814";"456482";"29";"68280";
"1";"1795";"456527";"19";"69120";
"1";"1795";"456577";"21";"40620";
"1";"1815";"456619";"7";"67320";
"1";"1815";"456663";"24";"44820";
"1";"1797";"456707";"7";"25980";
"1";"1798";"456748";"17";"32760";
"1";"1798";"456804";"6";"71700";
"1";"1810";"456845";"5";"72420";
"1";"1811";"456894";"8";"68580";
"1";"1811";"456931";"25";"55380";
"1";"1512";"456971";"2";"57840";
"1";"1800";"457010";"9";"58680";
"1";"1800";"457043";"28";"48780";
"1";"1800";"457078";"31";"50160";
"1";"1791";"457139";"27";"39960";
"1";"1791";"457180";"27";"69000";
"1";"1792";"457219";"5";"64800";
"1";"1793";"457263";"28";"28020";
"1";"1793";"457305";"26";"31800";
"1";"1794";"457338";"16";"67740";
"1";"1794";"457368";"21";"42600";
"1";"1795";"457395";"9";"68640";
"1";"1795";"457442";"7";"68100";
"1";"1815";"457494";"15";"71700";
"1";"1797";"457539";"7";"70140";
"1";"1797";"457579";"27";"25560";
"1";"1810";"457630";"21";"65100";
"1";"1811";"457674";"15";"36780";
"1";"1811";"457711";"8";"41100";
"1";"1800";"457756";"20";"66720";
"1";"1800";"457790";"28";"78960";
"1";"1801";"457826";"6";"52980";
"1";"1801";"457869";"20";"48060";
"1";"1802";"457907";"3";"71760";
"1";"1802";"457927";"28";"58440";
"1";"1802";"457934";"26";"33060";
"1";"1802";"457941";"23";"70680";
"1";"1803";"457948";"1";"51000";
"1";"1803";"457954";"8";"31560";
"1";"1803";"457960";"4";"63720";
"1";"1803";"457966";"5";"38580";
"1";"1803";"457972";"10";"71280";
"1";"1803";"457978";"17";"43920";
"1";"1803";"457984";"21";"76560";
"1";"1803";"457990";"28";"51840";
"1";"1803";"457996";"33";"32400";
"1";"1803";"458003";"2";"68040";
"1";"1804";"458009";"19";"66720";
"1";"1804";"458009";"20";"66840";
"1";"1804";"458009";"21";"66900";
"1";"1804";"458009";"22";"67020";
"1";"1804";"458009";"23";"67080";
"1";"1804";"458009";"24";"67200";
"1";"1804";"458009";"25";"67200";
"1";"1804";"458009";"26";"67260";
"1";"1804";"458009";"27";"67380";
"1";"1804";"458009";"28";"67440";
"1";"1804";"458009";"29";"67500";
"1";"1804";"458009";"30";"67620";
"1";"1804";"458009";"31";"67740";
"1";"1804";"458009";"32";"67860";
"1";"1804";"458009";"33";"67920";
"1";"1804";"458010";"1";"76200";
"1";"1804";"458010";"2";"76200";
"1";"1804";"458010";"3";"76260";
"1";"1804";"458010";"4";"76380";
"1";"1804";"458010";"5";"76440";
"1";"1804";"458010";"6";"76500";
"1";"1804";"458010";"7";"76560";
"1";"1804";"458010";"8";"76620";
"1";"1804";"458010";"9";"76680";
"1";"1804";"458010";"10";"76740";
"1";"1804";"458010";"11";"76800";
"1";"1804";"458010";"12";"76860";
"1";"1804";"458010";"13";"76980";
"1";"1804";"458010";"14";"77040";
"1";"1804";"458010";"15";"77100";
"1";"1804";"458010";"16";"77160";
"1";"1804";"458010";"17";"77220";
"1";"1804";"458010";"18";"77400";
"1";"1804";"458010";"19";"77520";
"1";"1804";"458010";"20";"77640";
"1";"1804";"458010";"21";"77700";
"1";"1804";"458010";"22";"77820";
"1";"1804";"458010";"23";"77880";
"1";"1804";"458010";"24";"78000";
"1";"1804";"458010";"25";"78000";
"1";"1804";"458010";"26";"78060";
"1";"1804";"458010";"27";"78180";
"1";"1804";"458010";"28";"78240";
"1";"1804";"458010";"29";"78300";
"1";"1804";"458010";"30";"78420";
"1";"1804";"458010";"31";"78540";
"1";"1804";"458010";"32";"78660";
"1";"1804";"458010";"33";"78720";
"1";"1804";"458011";"1";"29400";
"1";"1804";"458011";"2";"29400";
"1";"1804";"458011";"3";"29460";
"1";"1804";"458011";"4";"29580";
"1";"1804";"458011";"5";"29640";
"1";"1804";"458011";"6";"29700";
"1";"1804";"458011";"7";"29760";
"1";"1804";"458011";"8";"29820";
"1";"1804";"458011";"9";"29880";
"1";"1804";"458011";"10";"29940";
"1";"1804";"458011";"11";"30000";
"1";"1804";"458011";"12";"30060";
"1";"1804";"458011";"13";"30180";
"1";"1804";"458011";"14";"30240";
"1";"1804";"458011";"15";"30300";
"1";"1804";"458011";"16";"30360";
"1";"1804";"458011";"17";"30420";
"1";"1804";"458011";"18";"30600";
"1";"1804";"458011";"19";"30720";
"1";"1804";"458011";"20";"30840";
"1";"1804";"458011";"21";"30900";
"1";"1804";"458011";"22";"31020";
"1";"1804";"458011";"23";"31080";
"1";"1804";"458011";"24";"31200";
"1";"1804";"458011";"25";"31200";
"1";"1804";"458011";"26";"31260";
"1";"1804";"458011";"27";"31380";
"1";"1804";"458011";"28";"31440";
"1";"1804";"458011";"29";"31500";
"1";"1804";"458011";"30";"31620";
"1";"1804";"458011";"31";"31740";
"1";"1804";"458011";"32";"31860";
"1";"1804";"458011";"33";"31920";
"1";"1804";"458012";"1";"40200";
"1";"1804";"458012";"2";"40200";
"1";"1804";"458012";"3";"40260";
"1";"1804";"458012";"4";"40380";
"1";"1804";"458012";"5";"40440";
"1";"1804";"458012";"6";"40500";
"1";"1804";"458012";"7";"40560";
"1";"1804";"458012";"8";"40620";
"1";"1804";"458012";"9";"40680";
"1";"1804";"458012";"10";"40740";
"1";"1804";"458012";"11";"40800";
"1";"1804";"458012";"12";"40860";
"1";"1804";"458012";"13";"40980";
"1";"1804";"458012";"14";"41040";
"1";"1804";"458012";"15";"41100";
"1";"1804";"458012";"16";"41160";
"1";"1804";"458012";"17";"41220";
"1";"1804";"458012";"18";"41400";
"1";"1804";"458012";"19";"41520";
"1";"1804";"458012";"20";"41640";
"1";"1804";"458012";"21";"41700";
"1";"1804";"458012";"22";"41820";
"1";"1804";"458012";"23";"41880";
"1";"1804";"458012";"24";"42000";
"1";"1804";"458012";"25";"42000";
"1";"1804";"458012";"26";"42060";
"1";"1804";"458012";"27";"42180";
"1";"1804";"458012";"28";"42240";
"1";"1804";"458012";"29";"42300";
"1";"1804";"458012";"30";"42420";
"1";"1804";"458012";"31";"42540";
"1";"1804";"458012";"32";"42660";
"1";"1804";"458012";"33";"42720";
"1";"1804";"458013";"1";"51000";
"1";"1804";"458013";"2";"51000";
"1";"1804";"458013";"3";"51060";
"1";"1804";"458013";"4";"51180";
"1";"1804";"458013";"5";"51240";
"1";"1804";"458013";"6";"51300";
"1";"1804";"458013";"7";"51360";
"1";"1804";"458013";"8";"51420";
"1";"1804";"458013";"9";"51480";
"1";"1804";"458013";"10";"51540";
"1";"1804";"458013";"11";"51600";
"1";"1804";"458013";"12";"51660";
"1";"1804";"458013";"13";"51780";
"1";"1804";"458013";"14";"51840";
"1";"1804";"458013";"15";"51900";
"1";"1804";"458013";"16";"51960";
"1";"1804";"458013";"17";"52020";
"1";"1804";"458013";"18";"52200";
"1";"1804";"458013";"19";"52320";
"1";"1804";"458013";"20";"52440";
"1";"1804";"458013";"21";"52500";
"1";"1804";"458013";"22";"52620";
"1";"1804";"458013";"23";"52680";
"1";"1804";"458013";"24";"52800";
"1";"1804";"458013";"25";"52800";
"1";"1804";"458013";"26";"52860";
"1";"1804";"458013";"27";"52980";
"1";"1804";"458013";"28";"53040";
"1";"1804";"458013";"29";"53100";
"1";"1804";"458013";"30";"53220";
"1";"1804";"458013";"31";"53340";
"1";"1804";"458013";"32";"53460";
"1";"1804";"458013";"33";"53520";
"1";"1804";"458014";"1";"61800";
"1";"1804";"458014";"2";"61800";
"1";"1804";"458014";"3";"61860";
"1";"1804";"458014";"4";"61980";
"1";"1804";"458014";"5";"62040";
"1";"1804";"458014";"6";"62100";
"1";"1804";"458014";"7";"62160";
"1";"1804";"458014";"8";"62220";
"1";"1804";"458014";"9";"62280";
"1";"1804";"458014";"10";"62340";
"1";"1804";"458014";"11";"62400";
"1";"1804";"458014";"12";"62460";
"1";"1804";"458014";"13";"62580";
"1";"1804";"458014";"14";"62640";
"1";"1804";"458014";"15";"62700";
"1";"1804";"458014";"16";"62760";
"1";"1802";"457907";"2";"71700";
"1";"1804";"458009";"18";"66600";
"1";"1804";"458014";"17";"62820";
"1";"1804";"458014";"19";"63120";
"1";"1804";"458014";"20";"63240";
"1";"1804";"458014";"21";"63300";
"1";"1804";"458014";"22";"63420";
"1";"1804";"458014";"23";"63480";
"1";"1804";"458014";"24";"63600";
"1";"1804";"458014";"25";"63600";
"1";"1804";"458014";"26";"63660";
"1";"1804";"458014";"27";"63780";
"1";"1804";"458014";"28";"63840";
"1";"1804";"458014";"29";"63900";
"1";"1804";"458014";"30";"64020";
"1";"1804";"458014";"31";"64140";
"1";"1804";"458014";"32";"64260";
"1";"1804";"458014";"33";"64320";
"1";"1804";"458015";"1";"72600";
"1";"1804";"458015";"2";"72600";
"1";"1804";"458015";"3";"72660";
"1";"1804";"458015";"4";"72780";
"1";"1804";"458015";"5";"72840";
"1";"1804";"458015";"6";"72900";
"1";"1804";"458015";"7";"72960";
"1";"1804";"458015";"8";"73020";
"1";"1804";"458015";"9";"73080";
"1";"1804";"458015";"10";"73140";
"1";"1804";"458015";"11";"73200";
"1";"1804";"458015";"12";"73260";
"1";"1804";"458015";"13";"73380";
"1";"1804";"458015";"14";"73440";
"1";"1804";"458015";"15";"73500";
"1";"1804";"458015";"16";"73560";
"1";"1804";"458015";"17";"73620";
"1";"1804";"458015";"18";"73800";
"1";"1804";"458015";"19";"73920";
"1";"1804";"458015";"20";"74040";
"1";"1804";"458015";"21";"74100";
"1";"1804";"458015";"22";"74220";
"1";"1804";"458015";"23";"74280";
"1";"1804";"458015";"24";"74400";
"1";"1804";"458015";"25";"74400";
"1";"1804";"458015";"26";"74460";
"1";"1804";"458015";"27";"74580";
"1";"1804";"458015";"28";"74640";
"1";"1804";"458015";"29";"74700";
"1";"1804";"458015";"30";"74820";
"1";"1804";"458015";"31";"74940";
"1";"1804";"458015";"32";"75060";
"1";"1804";"458015";"33";"75120";
"1";"1804";"458016";"1";"36600";
"1";"1804";"458016";"2";"36600";
"1";"1804";"458016";"3";"36660";
"1";"1804";"458016";"4";"36780";
"1";"1804";"458016";"5";"36840";
"1";"1804";"458016";"6";"36900";
"1";"1804";"458016";"7";"36960";
"1";"1804";"458016";"8";"37020";
"1";"1804";"458016";"9";"37080";
"1";"1804";"458016";"10";"37140";
"1";"1804";"458016";"11";"37200";
"1";"1804";"458016";"12";"37260";
"1";"1804";"458016";"13";"37380";
"1";"1804";"458016";"14";"37440";
"1";"1804";"458016";"15";"37500";
"1";"1804";"458016";"16";"37560";
"1";"1804";"458016";"17";"37620";
"1";"1804";"458016";"18";"37800";
"1";"1804";"458016";"19";"37920";
"1";"1804";"458016";"20";"38040";
"1";"1804";"458016";"21";"38100";
"1";"1804";"458016";"22";"38220";
"1";"1804";"458016";"23";"38280";
"1";"1804";"458016";"24";"38400";
"1";"1804";"458016";"25";"38400";
"1";"1804";"458016";"26";"38460";
"1";"1804";"458016";"27";"38580";
"1";"1804";"458016";"28";"38640";
"1";"1804";"458016";"29";"38700";
"1";"1804";"458016";"30";"38820";
"1";"1804";"458016";"31";"38940";
"1";"1804";"458016";"32";"39060";
"1";"1804";"458016";"33";"39120";
"1";"1804";"458017";"1";"47400";
"1";"1804";"458017";"2";"47400";
"1";"1804";"458017";"3";"47460";
"1";"1804";"458017";"4";"47580";
"1";"1804";"458017";"5";"47640";
"1";"1804";"458017";"6";"47700";
"1";"1804";"458017";"7";"47760";
"1";"1804";"458017";"8";"47820";
"1";"1804";"458017";"9";"47880";
"1";"1804";"458017";"10";"47940";
"1";"1804";"458017";"11";"48000";
"1";"1804";"458017";"12";"48060";
"1";"1804";"458017";"13";"48180";
"1";"1804";"458017";"14";"48240";
"1";"1804";"458017";"15";"48300";
"1";"1804";"458017";"16";"48360";
"1";"1804";"458017";"17";"48420";
"1";"1804";"458017";"18";"48600";
"1";"1804";"458017";"19";"48720";
"1";"1804";"458017";"20";"48840";
"1";"1804";"458017";"21";"48900";
"1";"1804";"458017";"22";"49020";
"1";"1804";"458017";"23";"49080";
"1";"1804";"458017";"24";"49200";
"1";"1804";"458017";"25";"49200";
"1";"1804";"458017";"26";"49260";
"1";"1804";"458017";"27";"49380";
"1";"1804";"458017";"28";"49440";
"1";"1804";"458017";"29";"49500";
"1";"1804";"458017";"30";"49620";
"1";"1804";"458017";"31";"49740";
"1";"1804";"458017";"32";"49860";
"1";"1804";"458017";"33";"49920";
"1";"1804";"458018";"1";"58200";
"1";"1804";"458018";"2";"58200";
"1";"1804";"458018";"3";"58260";
"1";"1804";"458018";"4";"58380";
"1";"1804";"458018";"5";"58440";
"1";"1804";"458018";"6";"58500";
"1";"1804";"458018";"7";"58560";
"1";"1804";"458018";"8";"58620";
"1";"1804";"458018";"9";"58680";
"1";"1804";"458018";"10";"58740";
"1";"1804";"458018";"11";"58800";
"1";"1804";"458018";"12";"58860";
"1";"1804";"458018";"13";"58980";
"1";"1804";"458018";"14";"59040";
"1";"1804";"458018";"15";"59100";
"1";"1804";"458018";"16";"59160";
"1";"1804";"458018";"17";"59220";
"1";"1804";"458018";"18";"59400";
"1";"1804";"458018";"19";"59520";
"1";"1804";"458018";"20";"59640";
"1";"1804";"458018";"21";"59700";
"1";"1804";"458018";"22";"59820";
"1";"1804";"458018";"23";"59880";
"1";"1804";"458018";"24";"60000";
"1";"1804";"458018";"25";"60000";
"1";"1804";"458018";"26";"60060";
"1";"1804";"458018";"27";"60180";
"1";"1804";"458018";"28";"60240";
"1";"1804";"458018";"29";"60300";
"1";"1804";"458018";"30";"60420";
"1";"1804";"458018";"31";"60540";
"1";"1804";"458018";"32";"60660";
"1";"1804";"458018";"33";"60720";
"1";"1804";"458019";"1";"69000";
"1";"1804";"458019";"2";"69000";
"1";"1804";"458019";"3";"69060";
"1";"1804";"458019";"4";"69180";
"1";"1804";"458019";"5";"69240";
"1";"1804";"458019";"6";"69300";
"1";"1804";"458019";"7";"69360";
"1";"1804";"458019";"8";"69420";
"1";"1804";"458019";"9";"69480";
"1";"1804";"458019";"10";"69540";
"1";"1804";"458019";"11";"69600";
"1";"1804";"458019";"12";"69660";
"1";"1804";"458019";"13";"69780";
"1";"1804";"458019";"14";"69840";
"1";"1804";"458019";"15";"69900";
"1";"1804";"458019";"16";"69960";
"1";"1804";"458019";"17";"70020";
"1";"1804";"458019";"18";"70200";
"1";"1804";"458019";"19";"70320";
"1";"1804";"458019";"20";"70440";
"1";"1804";"458019";"21";"70500";
"1";"1804";"458019";"22";"70620";
"1";"1804";"458019";"23";"70680";
"1";"1804";"458019";"24";"70800";
"1";"1804";"458019";"25";"70800";
"1";"1804";"458019";"26";"70860";
"1";"1804";"458019";"27";"70980";
"1";"1804";"458019";"28";"71040";
"1";"1804";"458019";"29";"71100";
"1";"1804";"458019";"30";"71220";
"1";"1804";"458019";"31";"71340";
"1";"1804";"458019";"32";"71460";
"1";"1804";"458019";"33";"71520";
"1";"1804";"458020";"1";"79800";
"1";"1804";"458020";"2";"79800";
"1";"1804";"458020";"3";"79860";
"1";"1804";"458020";"4";"79980";
"1";"1804";"458020";"5";"80040";
"1";"1804";"458020";"6";"80100";
"1";"1804";"458020";"7";"80160";
"1";"1804";"458020";"8";"80220";
"1";"1804";"458020";"9";"80280";
"1";"1804";"458020";"10";"80340";
"1";"1804";"458020";"11";"80400";
"1";"1804";"458020";"12";"80460";
"1";"1804";"458020";"13";"80580";
"1";"1804";"458020";"14";"80640";
"1";"1804";"458020";"15";"80700";
"1";"1804";"458020";"16";"80760";
"1";"1804";"458020";"17";"80820";
"1";"1804";"458020";"18";"81000";
"1";"1804";"458020";"19";"81120";
"1";"1804";"458020";"20";"81240";
"1";"1804";"458020";"21";"81300";
"1";"1804";"458020";"22";"81420";
"1";"1804";"458020";"23";"81480";
"1";"1804";"458020";"24";"81600";
"1";"1804";"458020";"25";"81600";
"1";"1804";"458020";"26";"81660";
"1";"1804";"458020";"27";"81780";
"1";"1804";"458020";"28";"81840";
"1";"1804";"458020";"29";"81900";
"1";"1804";"458020";"30";"82020";
"1";"1804";"458020";"31";"82140";
"1";"1804";"458020";"32";"82260";
"1";"1804";"458020";"33";"82320";
"1";"1804";"458021";"1";"35700";
"1";"1804";"458021";"2";"35760";
"1";"1804";"458021";"3";"35820";
"1";"1804";"458021";"4";"35880";
"1";"1804";"458021";"5";"35940";
"1";"1804";"458021";"6";"36000";
"1";"1804";"458021";"7";"36060";
"1";"1804";"458021";"8";"36120";
"1";"1804";"458021";"9";"36180";
"1";"1804";"458021";"10";"36240";
"1";"1804";"458021";"11";"36300";
"1";"1804";"458021";"12";"36420";
"1";"1804";"458021";"13";"36480";
"1";"1804";"458021";"14";"36540";
"1";"1804";"458021";"15";"36600";
"1";"1804";"458021";"16";"36720";
"1";"1804";"458021";"17";"36900";
"1";"1804";"458021";"18";"36900";
"1";"1800";"457756";"21";"66780";
"1";"1800";"457756";"22";"66840";
"1";"1800";"457756";"23";"66960";
"1";"1800";"457756";"24";"66960";
"1";"1800";"457756";"25";"67020";
"1";"1800";"457756";"26";"67080";
"1";"1800";"457756";"27";"67200";
"1";"1800";"457756";"28";"67260";
"1";"1800";"457756";"29";"67260";
"1";"1800";"457756";"30";"67380";
"1";"1800";"457756";"31";"67380";
"1";"1800";"457756";"32";"67440";
"1";"1800";"457756";"33";"67440";
"1";"1800";"457756";"34";"67560";
"1";"1800";"457756";"35";"67620";
"1";"1800";"457757";"1";"74520";
"1";"1800";"457757";"2";"74580";
"1";"1800";"457757";"3";"74640";
"1";"1800";"457757";"4";"74700";
"1";"1800";"457757";"5";"74760";
"1";"1800";"457757";"6";"74820";
"1";"1800";"457757";"7";"74940";
"1";"1800";"457757";"8";"75000";
"1";"1800";"457757";"9";"75120";
"1";"1800";"457757";"10";"75180";
"1";"1800";"457757";"11";"75300";
"1";"1800";"457757";"12";"75420";
"1";"1800";"457757";"13";"75420";
"1";"1800";"457757";"14";"75480";
"1";"1800";"457757";"15";"75600";
"1";"1800";"457757";"16";"75720";
"1";"1800";"457757";"17";"75780";
"1";"1800";"457757";"18";"75840";
"1";"1800";"457757";"19";"75960";
"1";"1800";"457757";"20";"76020";
"1";"1800";"457757";"21";"76140";
"1";"1800";"457757";"22";"76200";
"1";"1800";"457757";"23";"76260";
"1";"1800";"457757";"24";"76320";
"1";"1800";"457757";"25";"76380";
"1";"1800";"457757";"26";"76500";
"1";"1800";"457757";"27";"76560";
"1";"1800";"457757";"28";"76620";
"1";"1800";"457757";"29";"76680";
"1";"1800";"457757";"30";"76800";
"1";"1800";"457757";"31";"76860";
"1";"1800";"457757";"32";"76860";
"1";"1800";"457757";"33";"76920";
"1";"1800";"457757";"34";"77040";
"1";"1800";"457757";"35";"77100";
"1";"1800";"457758";"1";"22320";
"1";"1800";"457758";"2";"22380";
"1";"1800";"457758";"3";"22380";
"1";"1800";"457758";"4";"22440";
"1";"1800";"457758";"5";"22560";
"1";"1800";"457758";"6";"22560";
"1";"1800";"457758";"7";"22680";
"1";"1800";"457758";"8";"22740";
"1";"1800";"457758";"9";"22800";
"1";"1800";"457758";"10";"22860";
"1";"1800";"457758";"11";"22980";
"1";"1800";"457758";"12";"23040";
"1";"1800";"457758";"13";"23040";
"1";"1800";"457758";"14";"23100";
"1";"1800";"457758";"15";"23160";
"1";"1800";"457758";"16";"23280";
"1";"1800";"457758";"17";"23340";
"1";"1800";"457758";"18";"23400";
"1";"1800";"457758";"19";"23460";
"1";"1800";"457758";"20";"23520";
"1";"1800";"457758";"21";"23580";
"1";"1800";"457758";"22";"23640";
"1";"1800";"457758";"23";"23760";
"1";"1800";"457758";"24";"23760";
"1";"1800";"457758";"25";"23820";
"1";"1800";"457758";"26";"23880";
"1";"1800";"457758";"27";"24000";
"1";"1800";"457758";"28";"24060";
"1";"1800";"457758";"29";"24060";
"1";"1800";"457758";"30";"24180";
"1";"1800";"457758";"31";"24180";
"1";"1800";"457758";"32";"24240";
"1";"1800";"457758";"33";"24240";
"1";"1800";"457758";"34";"24360";
"1";"1800";"457758";"35";"24420";
"1";"1800";"457759";"1";"31320";
"1";"1800";"457759";"2";"31380";
"1";"1800";"457759";"3";"31380";
"1";"1800";"457759";"4";"31440";
"1";"1800";"457759";"5";"31560";
"1";"1800";"457759";"6";"31560";
"1";"1800";"457759";"7";"31680";
"1";"1800";"457759";"8";"31740";
"1";"1800";"457759";"9";"31800";
"1";"1800";"457759";"10";"31860";
"1";"1800";"457759";"11";"31980";
"1";"1800";"457759";"12";"32040";
"1";"1800";"457759";"13";"32040";
"1";"1800";"457759";"14";"32100";
"1";"1800";"457759";"15";"32160";
"1";"1800";"457759";"16";"32280";
"1";"1800";"457759";"17";"32340";
"1";"1800";"457759";"18";"32400";
"1";"1800";"457759";"19";"32460";
"1";"1800";"457759";"20";"32520";
"1";"1800";"457759";"21";"32580";
"1";"1800";"457759";"22";"32640";
"1";"1800";"457759";"23";"32760";
"1";"1800";"457759";"24";"32760";
"1";"1800";"457759";"25";"32820";
"1";"1800";"457759";"26";"32880";
"1";"1800";"457759";"27";"33000";
"1";"1800";"457759";"28";"33060";
"1";"1800";"457759";"29";"33060";
"1";"1800";"457759";"30";"33180";
"1";"1800";"457759";"31";"33180";
"1";"1800";"457759";"32";"33240";
"1";"1800";"457759";"33";"33240";
"1";"1800";"457759";"34";"33360";
"1";"1800";"457759";"35";"33420";
"1";"1800";"457760";"1";"40320";
"1";"1800";"457760";"2";"40380";
"1";"1800";"457760";"3";"40380";
"1";"1800";"457760";"4";"40440";
"1";"1800";"457760";"5";"40560";
"1";"1800";"457760";"6";"40560";
"1";"1800";"457760";"7";"40680";
"1";"1800";"457760";"8";"40740";
"1";"1800";"457760";"9";"40800";
"1";"1800";"457760";"10";"40860";
"1";"1800";"457760";"11";"40980";
"1";"1800";"457760";"12";"41040";
"1";"1800";"457760";"13";"41040";
"1";"1800";"457760";"14";"41100";
"1";"1800";"457760";"15";"41160";
"1";"1800";"457760";"16";"41280";
"1";"1800";"457760";"17";"41340";
"1";"1800";"457760";"18";"41400";
"1";"1800";"457760";"19";"41460";
"1";"1800";"457760";"20";"41520";
"1";"1800";"457760";"21";"41580";
"1";"1800";"457760";"22";"41640";
"1";"1800";"457760";"23";"41760";
"1";"1800";"457760";"24";"41760";
"1";"1800";"457760";"25";"41820";
"1";"1800";"457760";"26";"41880";
"1";"1800";"457760";"27";"42000";
"1";"1800";"457760";"28";"42060";
"1";"1800";"457760";"29";"42060";
"1";"1800";"457760";"30";"42180";
"1";"1800";"457760";"31";"42180";
"1";"1800";"457760";"32";"42240";
"1";"1800";"457760";"33";"42240";
"1";"1800";"457760";"34";"42360";
"1";"1800";"457760";"35";"42420";
"1";"1800";"457761";"1";"49320";
"1";"1800";"457761";"2";"49380";
"1";"1800";"457761";"3";"49380";
"1";"1800";"457761";"4";"49440";
"1";"1800";"457761";"5";"49560";
"1";"1800";"457761";"6";"49560";
"1";"1800";"457761";"7";"49680";
"1";"1800";"457761";"8";"49740";
"1";"1800";"457761";"9";"49800";
"1";"1800";"457761";"10";"49860";
"1";"1800";"457761";"11";"49980";
"1";"1800";"457761";"12";"50040";
"1";"1800";"457761";"13";"50040";
"1";"1800";"457761";"14";"50100";
"1";"1800";"457761";"15";"50160";
"1";"1800";"457761";"16";"50280";
"1";"1800";"457761";"17";"50340";
"1";"1800";"457761";"18";"50400";
"1";"1800";"457761";"19";"50460";
"1";"1800";"457761";"20";"50520";
"1";"1800";"457761";"21";"50580";
"1";"1800";"457761";"22";"50640";
"1";"1800";"457761";"23";"50760";
"1";"1800";"457761";"24";"50760";
"1";"1800";"457761";"25";"50820";
"1";"1800";"457761";"26";"50880";
"1";"1800";"457761";"27";"51000";
"1";"1800";"457761";"28";"51060";
"1";"1800";"457761";"29";"51060";
"1";"1800";"457761";"30";"51180";
"1";"1800";"457761";"31";"51180";
"1";"1800";"457761";"32";"51240";
"1";"1800";"457761";"33";"51240";
"1";"1800";"457761";"34";"51360";
"1";"1800";"457761";"35";"51420";
"1";"1800";"457762";"1";"58320";
"1";"1800";"457762";"2";"58380";
"1";"1800";"457762";"3";"58380";
"1";"1800";"457762";"4";"58440";
"1";"1800";"457762";"5";"58560";
"1";"1800";"457762";"6";"58560";
"1";"1800";"457762";"7";"58680";
"1";"1800";"457762";"8";"58740";
"1";"1800";"457762";"9";"58800";
"1";"1800";"457762";"10";"58860";
"1";"1800";"457762";"11";"58980";
"1";"1800";"457762";"12";"59040";
"1";"1800";"457762";"13";"59040";
"1";"1800";"457762";"14";"59100";
"1";"1800";"457762";"15";"59160";
"1";"1800";"457762";"16";"59280";
"1";"1800";"457762";"17";"59340";
"1";"1800";"457762";"18";"59400";
"1";"1800";"457762";"19";"59460";
"1";"1800";"457762";"20";"59520";
"1";"1800";"457762";"21";"59580";
"1";"1800";"457762";"22";"59640";
"1";"1800";"457762";"23";"59760";
"1";"1800";"457762";"24";"59760";
"1";"1800";"457762";"25";"59820";
"1";"1800";"457762";"26";"59880";
"1";"1800";"457762";"27";"60000";
"1";"1800";"457762";"28";"60060";
"1";"1800";"457762";"29";"60060";
"1";"1800";"457762";"30";"60180";
"1";"1800";"457762";"31";"60180";
"1";"1800";"457762";"32";"60240";
"1";"1800";"457762";"33";"60240";
"1";"1800";"457762";"34";"60360";
"1";"1800";"457762";"35";"60420";
"1";"1800";"457763";"1";"67320";
"1";"1800";"457763";"2";"67380";
"1";"1800";"457763";"3";"67380";
"1";"1800";"457763";"4";"67440";
"1";"1800";"457763";"5";"67560";
"1";"1800";"457763";"6";"67560";
"1";"1800";"457763";"7";"67680";
"1";"1800";"457763";"8";"67740";
"1";"1800";"457763";"9";"67800";
"1";"1800";"457790";"29";"79080";
"1";"1800";"457790";"30";"79080";
"1";"1800";"457790";"31";"79140";
"1";"1800";"457790";"32";"79200";
"1";"1800";"457790";"33";"79260";
"1";"1800";"457791";"1";"24660";
"1";"1800";"457791";"2";"24660";
"1";"1800";"457791";"3";"24720";
"1";"1800";"457791";"4";"24780";
"1";"1800";"457791";"5";"24900";
"1";"1800";"457791";"6";"24900";
"1";"1800";"457791";"7";"24960";
"1";"1800";"457791";"8";"25020";
"1";"1800";"457791";"9";"25080";
"1";"1800";"457791";"10";"25200";
"1";"1800";"457791";"11";"25260";
"1";"1800";"457791";"12";"25320";
"1";"1800";"457791";"13";"25380";
"1";"1800";"457791";"14";"25380";
"1";"1800";"457791";"15";"25500";
"1";"1800";"457791";"16";"25560";
"1";"1800";"457791";"17";"25680";
"1";"1800";"457791";"18";"25740";
"1";"1800";"457791";"19";"25800";
"1";"1800";"457791";"20";"25920";
"1";"1800";"457791";"21";"25980";
"1";"1800";"457791";"22";"26040";
"1";"1800";"457791";"23";"26100";
"1";"1800";"457791";"24";"26160";
"1";"1800";"457791";"25";"26220";
"1";"1800";"457791";"26";"26280";
"1";"1800";"457791";"27";"26340";
"1";"1800";"457791";"28";"26460";
