linia_id;expedicio_id;periode_id;trajecte_id;direccio_id;sortida_hora;sortida_parada_punt_id;arribada_parada_punt_id;dia_atribut_id;
"1814";"456432";"1";"1";"2";"37380";"158";"394";"1";
"1814";"456433";"1";"1";"2";"42900";"158";"394";"1";
"1814";"456434";"1";"1";"2";"48600";"158";"394";"1";
"1814";"456435";"1";"1";"2";"54060";"158";"394";"1";
"1814";"456436";"1";"1";"2";"59700";"158";"394";"1";
"1814";"456437";"1";"1";"2";"65280";"158";"394";"1";
"1814";"456438";"1";"1";"2";"71100";"158";"394";"1";
"1814";"456439";"1";"1";"2";"27900";"158";"394";"1";
"1814";"456440";"1";"1";"2";"33660";"158";"394";"1";
"1814";"456441";"1";"1";"2";"39180";"158";"394";"1";
"1814";"456442";"1";"1";"2";"44760";"158";"394";"1";
"1814";"456443";"1";"1";"2";"50520";"158";"394";"1";
"1814";"456444";"1";"1";"2";"55920";"158";"394";"1";
"1814";"456445";"1";"1";"2";"61380";"158";"394";"1";
"1814";"456446";"1";"1";"2";"67200";"158";"394";"1";
"1814";"456447";"1";"1";"2";"73020";"158";"394";"1";
"1814";"456448";"1";"1";"2";"29760";"158";"394";"1";
"1814";"456449";"1";"1";"2";"35580";"158";"394";"1";
"1814";"456450";"1";"1";"2";"41040";"158";"394";"1";
"1814";"456451";"1";"1";"2";"46500";"158";"394";"1";
"1814";"456452";"1";"1";"2";"52200";"158";"394";"1";
"1814";"456453";"1";"1";"2";"57780";"158";"394";"1";
"1814";"456454";"1";"1";"2";"63300";"158";"394";"1";
"1814";"456455";"1";"1";"2";"69180";"158";"394";"1";
"1814";"456456";"1";"1";"2";"75000";"158";"394";"1";
"1814";"456457";"1";"2";"1";"28380";"394";"158";"1";
"1814";"456458";"1";"2";"1";"34140";"394";"158";"1";
"1814";"456459";"1";"2";"1";"39720";"394";"158";"1";
"1814";"456460";"1";"2";"1";"45660";"394";"158";"1";
"1814";"456461";"1";"2";"1";"50940";"394";"158";"1";
"1814";"456462";"1";"2";"1";"56460";"394";"158";"1";
"1814";"456463";"1";"2";"1";"62040";"394";"158";"1";
"1814";"456464";"1";"2";"1";"67800";"394";"158";"1";
"1814";"456465";"1";"2";"1";"73500";"394";"158";"1";
"1814";"456466";"1";"2";"1";"30300";"394";"158";"1";
"1814";"456467";"1";"2";"1";"36000";"394";"158";"1";
"1814";"456468";"1";"2";"1";"41580";"394";"158";"1";
"1814";"456469";"1";"2";"1";"47280";"394";"158";"1";
"1814";"456470";"1";"2";"1";"52800";"394";"158";"1";
"1814";"456471";"1";"2";"1";"58260";"394";"158";"1";
"1814";"456472";"1";"2";"1";"63960";"394";"158";"1";
"1814";"456473";"1";"2";"1";"69660";"394";"158";"1";
"1814";"456474";"1";"2";"1";"75300";"394";"158";"1";
"1814";"456475";"1";"2";"1";"26460";"394";"158";"1";
"1814";"456476";"1";"2";"1";"32220";"394";"158";"1";
"1814";"456477";"1";"2";"1";"37860";"394";"158";"1";
"1814";"456478";"1";"2";"1";"43440";"394";"158";"1";
"1814";"456479";"1";"2";"1";"49140";"394";"158";"1";
"1814";"456480";"1";"2";"1";"54600";"394";"158";"1";
"1814";"456481";"1";"2";"1";"60120";"394";"158";"1";
"1814";"456482";"1";"2";"1";"65880";"394";"158";"1";
"1814";"456483";"1";"2";"1";"71580";"394";"158";"1";
"1795";"456484";"1";"1";"1";"25560";"200";"218";"1";
"1795";"456485";"1";"1";"1";"36360";"200";"218";"1";
"1795";"456486";"1";"1";"1";"47160";"200";"218";"1";
"1795";"456487";"1";"1";"1";"57960";"200";"218";"1";
"1795";"456488";"1";"1";"1";"68760";"200";"218";"1";
"1795";"456489";"1";"1";"1";"31560";"200";"218";"1";
"1795";"456490";"1";"1";"1";"42360";"200";"218";"1";
"1795";"456491";"1";"1";"1";"53160";"200";"218";"1";
"1795";"456492";"1";"1";"1";"63960";"200";"218";"1";
"1795";"456493";"1";"1";"1";"74760";"200";"218";"1";
"1795";"456494";"1";"1";"1";"79200";"200";"218";"1";
"1795";"456495";"1";"1";"1";"18300";"200";"218";"1";
"1795";"456496";"1";"1";"1";"22500";"200";"218";"1";
"1795";"456497";"1";"1";"1";"26760";"200";"218";"1";
"1795";"456498";"1";"1";"1";"37560";"200";"218";"1";
"1795";"456499";"1";"1";"1";"48360";"200";"218";"1";
"1795";"456500";"1";"1";"1";"59160";"200";"218";"1";
"1795";"456501";"1";"1";"1";"69960";"200";"218";"1";
"1795";"456502";"1";"1";"1";"32760";"200";"218";"1";
"1795";"456503";"1";"1";"1";"43560";"200";"218";"1";
"1795";"456504";"1";"1";"1";"54360";"200";"218";"1";
"1795";"456505";"1";"1";"1";"65160";"200";"218";"1";
"1795";"456506";"1";"1";"1";"75960";"200";"218";"1";
"1795";"456507";"1";"1";"1";"27960";"200";"218";"1";
"1795";"456508";"1";"1";"1";"38760";"200";"218";"1";
"1795";"456509";"1";"1";"1";"49560";"200";"218";"1";
"1795";"456510";"1";"1";"1";"60360";"200";"218";"1";
"1795";"456511";"1";"1";"1";"71160";"200";"218";"1";
"1795";"456512";"1";"1";"1";"81000";"200";"218";"1";
"1795";"456513";"1";"1";"1";"33960";"200";"218";"1";
"1795";"456514";"1";"1";"1";"44760";"200";"218";"1";
"1795";"456515";"1";"1";"1";"55560";"200";"218";"1";
"1795";"456516";"1";"1";"1";"66360";"200";"218";"1";
"1795";"456517";"1";"1";"1";"20700";"200";"218";"1";
"1795";"456518";"1";"1";"1";"24300";"200";"218";"1";
"1795";"456519";"1";"1";"1";"29160";"200";"218";"1";
"1795";"456520";"1";"1";"1";"39960";"200";"218";"1";
"1795";"456521";"1";"1";"1";"50760";"200";"218";"1";
"1795";"456522";"1";"1";"1";"61560";"200";"218";"1";
"1795";"456523";"1";"1";"1";"72360";"200";"218";"1";
"1795";"456524";"1";"1";"1";"35160";"200";"218";"1";
"1795";"456525";"1";"1";"1";"45960";"200";"218";"1";
"1795";"456526";"1";"1";"1";"56760";"200";"218";"1";
"1795";"456527";"1";"1";"1";"67560";"200";"218";"1";
"1795";"456528";"1";"1";"1";"77400";"200";"218";"1";
"1795";"456529";"1";"1";"1";"30360";"200";"218";"1";
"1795";"456530";"1";"1";"1";"41160";"200";"218";"1";
"1795";"456531";"1";"1";"1";"51960";"200";"218";"1";
"1795";"456532";"1";"1";"1";"62760";"200";"218";"1";
"1795";"456533";"1";"1";"1";"73560";"200";"218";"1";
"1795";"456534";"1";"2";"2";"33600";"218";"200";"1";
"1795";"456535";"1";"2";"2";"44400";"218";"200";"1";
"1795";"456536";"1";"2";"2";"55200";"218";"200";"1";
"1795";"456537";"1";"2";"2";"66000";"218";"200";"1";
"1795";"456538";"1";"2";"2";"28800";"218";"200";"1";
"1795";"456539";"1";"2";"2";"39600";"218";"200";"1";
"1795";"456540";"1";"2";"2";"50400";"218";"200";"1";
"1795";"456541";"1";"2";"2";"61200";"218";"200";"1";
"1795";"456542";"1";"2";"2";"72000";"218";"200";"1";
"1795";"456543";"1";"2";"2";"77100";"218";"200";"1";
"1795";"456544";"1";"2";"2";"20100";"218";"200";"1";
"1795";"456545";"1";"2";"2";"24900";"218";"200";"1";
"1795";"456546";"1";"2";"2";"34800";"218";"200";"1";
"1795";"456547";"1";"2";"2";"45600";"218";"200";"1";
"1795";"456548";"1";"2";"2";"56400";"218";"200";"1";
"1795";"456549";"1";"2";"2";"67200";"218";"200";"1";
"1795";"456550";"1";"2";"2";"30000";"218";"200";"1";
"1795";"456551";"1";"2";"2";"40800";"218";"200";"1";
"1795";"456552";"1";"2";"2";"51600";"218";"200";"1";
"1795";"456553";"1";"2";"2";"62400";"218";"200";"1";
"1795";"456554";"1";"2";"2";"73200";"218";"200";"1";
"1795";"456555";"1";"2";"2";"36000";"218";"200";"1";
"1795";"456556";"1";"2";"2";"46800";"218";"200";"1";
"1795";"456557";"1";"2";"2";"57600";"218";"200";"1";
"1795";"456558";"1";"2";"2";"68400";"218";"200";"1";
"1795";"456559";"1";"2";"2";"79200";"218";"200";"1";
"1795";"456560";"1";"2";"2";"31200";"218";"200";"1";
"1795";"456561";"1";"2";"2";"42000";"218";"200";"1";
"1795";"456562";"1";"2";"2";"52800";"218";"200";"1";
"1795";"456563";"1";"2";"2";"63600";"218";"200";"1";
"1795";"456564";"1";"2";"2";"74400";"218";"200";"1";
"1795";"456565";"1";"2";"2";"22500";"218";"200";"1";
"1795";"456566";"1";"2";"2";"26400";"218";"200";"1";
"1795";"456567";"1";"2";"2";"37200";"218";"200";"1";
"1795";"456568";"1";"2";"2";"48000";"218";"200";"1";
"1795";"456569";"1";"2";"2";"58800";"218";"200";"1";
"1795";"456570";"1";"2";"2";"69600";"218";"200";"1";
"1795";"456571";"1";"2";"2";"32400";"218";"200";"1";
"1795";"456572";"1";"2";"2";"43200";"218";"200";"1";
"1795";"456573";"1";"2";"2";"54000";"218";"200";"1";
"1795";"456574";"1";"2";"2";"64800";"218";"200";"1";
"1795";"456575";"1";"2";"2";"75600";"218";"200";"1";
"1795";"456576";"1";"2";"2";"27600";"218";"200";"1";
"1795";"456577";"1";"2";"2";"38400";"218";"200";"1";
"1795";"456578";"1";"2";"2";"49200";"218";"200";"1";
"1795";"456579";"1";"2";"2";"60000";"218";"200";"1";
"1795";"456580";"1";"2";"2";"70800";"218";"200";"1";
"1795";"456581";"1";"2";"2";"80400";"218";"200";"1";
"1815";"456582";"1";"1";"1";"30720";"643";"218";"1";
"1815";"456583";"1";"1";"1";"41520";"643";"218";"1";
"1815";"456584";"1";"1";"1";"52320";"643";"218";"1";
"1815";"456585";"1";"1";"1";"63120";"643";"218";"1";
"1815";"456586";"1";"1";"1";"73800";"643";"218";"1";
"1815";"456587";"1";"1";"1";"21420";"643";"218";"1";
"1815";"456588";"1";"1";"1";"25920";"643";"218";"1";
"1815";"456589";"1";"1";"1";"36720";"643";"218";"1";
"1815";"456590";"1";"1";"1";"47520";"643";"218";"1";
"1815";"456591";"1";"1";"1";"58320";"643";"218";"1";
"1815";"456592";"1";"1";"1";"69120";"643";"218";"1";
"1815";"456593";"1";"1";"1";"31920";"643";"218";"1";
"1815";"456594";"1";"1";"1";"42720";"643";"218";"1";
"1815";"456595";"1";"1";"1";"53520";"643";"218";"1";
"1815";"456596";"1";"1";"1";"64320";"643";"218";"1";
"1815";"456597";"1";"1";"1";"75120";"643";"218";"1";
"1815";"456598";"1";"1";"1";"27120";"643";"218";"1";
"1815";"456599";"1";"1";"1";"37920";"643";"218";"1";
"1815";"456600";"1";"1";"1";"48720";"643";"218";"1";
"1815";"456601";"1";"1";"1";"59520";"643";"218";"1";
"1815";"456602";"1";"1";"1";"70320";"643";"218";"1";
"1815";"456603";"1";"1";"1";"79920";"643";"218";"1";
"1815";"456604";"1";"1";"1";"33120";"643";"218";"1";
"1815";"456605";"1";"1";"1";"43920";"643";"218";"1";
"1815";"456606";"1";"1";"1";"54720";"643";"218";"1";
"1815";"456607";"1";"1";"1";"65520";"643";"218";"1";
"1815";"456608";"1";"1";"1";"76320";"643";"218";"1";
"1815";"456609";"1";"1";"1";"19320";"643";"218";"1";
"1815";"456610";"1";"1";"1";"23220";"643";"218";"1";
"1815";"456611";"1";"1";"1";"28320";"643";"218";"1";
"1815";"456612";"1";"1";"1";"39120";"643";"218";"1";
"1815";"456613";"1";"1";"1";"49920";"643";"218";"1";
"1815";"456614";"1";"1";"1";"60720";"643";"218";"1";
"1815";"456615";"1";"1";"1";"71520";"643";"218";"1";
"1815";"456616";"1";"1";"1";"34320";"643";"218";"1";
"1815";"456617";"1";"1";"1";"45120";"643";"218";"1";
"1815";"456618";"1";"1";"1";"55920";"643";"218";"1";
"1815";"456619";"1";"1";"1";"66720";"643";"218";"1";
"1815";"456620";"1";"1";"1";"24720";"643";"218";"1";
"1815";"456621";"1";"1";"1";"29520";"643";"218";"1";
"1815";"456622";"1";"1";"1";"40320";"643";"218";"1";
"1815";"456623";"1";"1";"1";"51120";"643";"218";"1";
"1815";"456624";"1";"1";"1";"61920";"643";"218";"1";
"1815";"456625";"1";"1";"1";"72720";"643";"218";"1";
"1815";"456626";"1";"1";"1";"35520";"643";"218";"1";
"1815";"456627";"1";"1";"1";"46320";"643";"218";"1";
"1815";"456628";"1";"1";"1";"57120";"643";"218";"1";
"1815";"456629";"1";"1";"1";"67920";"643";"218";"1";
"1815";"456630";"1";"1";"1";"78120";"643";"218";"1";
"1815";"456631";"1";"2";"2";"28200";"218";"643";"1";
"1815";"456632";"1";"2";"2";"39000";"218";"643";"1";
"1815";"456633";"1";"2";"2";"49800";"218";"643";"1";
"1815";"456634";"1";"2";"2";"60600";"218";"643";"1";
"1815";"456635";"1";"2";"2";"71400";"218";"643";"1";
"1815";"456636";"1";"2";"2";"23700";"218";"643";"1";
"1815";"456637";"1";"2";"2";"34200";"218";"643";"1";
"1815";"456638";"1";"2";"2";"45000";"218";"643";"1";
"1815";"456639";"1";"2";"2";"55800";"218";"643";"1";
"1815";"456640";"1";"2";"2";"66600";"218";"643";"1";
"1815";"456641";"1";"2";"2";"29400";"218";"643";"1";
"1815";"456642";"1";"2";"2";"40200";"218";"643";"1";
"1815";"456643";"1";"2";"2";"51000";"218";"643";"1";
"1815";"456644";"1";"2";"2";"61800";"218";"643";"1";
"1815";"456645";"1";"2";"2";"72600";"218";"643";"1";
"1815";"456646";"1";"2";"2";"35400";"218";"643";"1";
"1815";"456647";"1";"2";"2";"46200";"218";"643";"1";
"1815";"456648";"1";"2";"2";"57000";"218";"643";"1";
"1815";"456649";"1";"2";"2";"67800";"218";"643";"1";
"1815";"456650";"1";"2";"2";"78000";"218";"643";"1";
"1815";"456651";"1";"2";"2";"30600";"218";"643";"1";
"1815";"456652";"1";"2";"2";"41400";"218";"643";"1";
"1815";"456653";"1";"2";"2";"52200";"218";"643";"1";
"1815";"456654";"1";"2";"2";"63000";"218";"643";"1";
"1815";"456655";"1";"2";"2";"73800";"218";"643";"1";
"1815";"456656";"1";"2";"2";"21300";"218";"643";"1";
"1815";"456657";"1";"2";"2";"25800";"218";"643";"1";
"1815";"456658";"1";"2";"2";"36600";"218";"643";"1";
"1815";"456659";"1";"2";"2";"47400";"218";"643";"1";
"1815";"456660";"1";"2";"2";"58200";"218";"643";"1";
"1815";"456661";"1";"2";"2";"69000";"218";"643";"1";
"1815";"456662";"1";"2";"2";"31800";"218";"643";"1";
"1815";"456663";"1";"2";"2";"42600";"218";"643";"1";
"1815";"456664";"1";"2";"2";"53400";"218";"643";"1";
"1815";"456665";"1";"2";"2";"64200";"218";"643";"1";
"1815";"456666";"1";"2";"2";"75000";"218";"643";"1";
"1815";"456667";"1";"2";"2";"27000";"218";"643";"1";
"1815";"456668";"1";"2";"2";"37800";"218";"643";"1";
"1815";"456669";"1";"2";"2";"48600";"218";"643";"1";
"1815";"456670";"1";"2";"2";"59400";"218";"643";"1";
"1815";"456671";"1";"2";"2";"70200";"218";"643";"1";
"1815";"456672";"1";"2";"2";"33000";"218";"643";"1";
"1815";"456673";"1";"2";"2";"43800";"218";"643";"1";
"1815";"456674";"1";"2";"2";"54600";"218";"643";"1";
"1815";"456675";"1";"2";"2";"65400";"218";"643";"1";
"1815";"456676";"1";"2";"2";"76200";"218";"643";"1";
"1797";"456677";"1";"1";"2";"27780";"271";"667";"1";
"1797";"456678";"1";"1";"2";"37260";"271";"667";"1";
"1797";"456679";"1";"1";"2";"46860";"271";"667";"1";
"1797";"456680";"1";"1";"2";"56400";"271";"667";"1";
"1797";"456681";"1";"1";"2";"65940";"271";"667";"1";
"1797";"456682";"1";"1";"2";"75600";"271";"667";"1";
"1797";"456683";"1";"1";"2";"20400";"271";"667";"1";
"1797";"456684";"1";"1";"2";"29700";"271";"667";"1";
"1797";"456685";"1";"1";"2";"39180";"271";"667";"1";
"1797";"456686";"1";"1";"2";"58260";"271";"667";"1";
"1797";"456687";"1";"1";"2";"67800";"271";"667";"1";
"1797";"456688";"1";"1";"2";"78000";"271";"667";"1";
"1797";"456689";"1";"1";"2";"18600";"271";"667";"1";
"1797";"456690";"1";"1";"2";"22200";"271";"667";"1";
"1797";"456691";"1";"1";"2";"31620";"271";"667";"1";
"1797";"456692";"1";"1";"2";"50700";"271";"667";"1";
"1797";"456693";"1";"1";"2";"60120";"271";"667";"1";
"1797";"456694";"1";"1";"2";"69720";"271";"667";"1";
"1797";"456695";"1";"1";"2";"24000";"271";"667";"1";
"1797";"456696";"1";"1";"2";"43020";"271";"667";"1";
"1797";"456697";"1";"1";"2";"52620";"271";"667";"1";
"1797";"456698";"1";"1";"2";"62040";"271";"667";"1";
"1797";"456699";"1";"1";"2";"71580";"271";"667";"1";
"1797";"456700";"1";"1";"2";"80400";"271";"667";"1";
"1797";"456701";"1";"1";"2";"25920";"271";"667";"1";
"1797";"456702";"1";"1";"2";"35400";"271";"667";"1";
"1797";"456703";"1";"1";"2";"44940";"271";"667";"1";
"1797";"456704";"1";"1";"2";"54540";"271";"667";"1";
"1797";"456705";"1";"1";"2";"64020";"271";"667";"1";
"1797";"456706";"1";"1";"2";"73500";"271";"667";"1";
"1797";"456707";"1";"2";"1";"25500";"668";"271";"1";
"1797";"456708";"1";"2";"1";"35100";"668";"271";"1";
"1797";"456709";"1";"2";"1";"44700";"668";"271";"1";
"1797";"456710";"1";"2";"1";"54240";"668";"271";"1";
"1797";"456711";"1";"2";"1";"63720";"668";"271";"1";
"1797";"456712";"1";"2";"1";"73380";"668";"271";"1";
"1797";"456713";"1";"2";"1";"27420";"668";"271";"1";
"1797";"456714";"1";"2";"1";"37020";"668";"271";"1";
"1797";"456715";"1";"2";"1";"46620";"668";"271";"1";
"1797";"456716";"1";"2";"1";"56160";"668";"271";"1";
"1797";"456717";"1";"2";"1";"65700";"668";"271";"1";
"1797";"456718";"1";"2";"1";"75240";"668";"271";"1";
"1797";"456719";"1";"2";"1";"20100";"668";"271";"1";
"1797";"456720";"1";"2";"1";"29340";"668";"271";"1";
"1797";"456721";"1";"2";"1";"38940";"668";"271";"1";
"1797";"456722";"1";"2";"1";"48540";"668";"271";"1";
"1797";"456723";"1";"2";"1";"58080";"668";"271";"1";
"1797";"456724";"1";"2";"1";"67620";"668";"271";"1";
"1797";"456725";"1";"2";"1";"77040";"668";"271";"1";
"1797";"456726";"1";"2";"1";"21900";"668";"271";"1";
"1797";"456727";"1";"2";"1";"31260";"668";"271";"1";
"1797";"456728";"1";"2";"1";"40860";"668";"271";"1";
"1797";"456729";"1";"2";"1";"50460";"668";"271";"1";
"1797";"456730";"1";"2";"1";"60000";"668";"271";"1";
"1797";"456731";"1";"2";"1";"69540";"668";"271";"1";
"1797";"456732";"1";"2";"1";"78840";"668";"271";"1";
"1797";"456733";"1";"2";"1";"23700";"668";"271";"1";
"1797";"456734";"1";"2";"1";"33180";"668";"271";"1";
"1797";"456735";"1";"2";"1";"42780";"668";"271";"1";
"1797";"456736";"1";"2";"1";"52380";"668";"271";"1";
"1797";"456737";"1";"2";"1";"61920";"668";"271";"1";
"1797";"456738";"1";"2";"1";"71460";"668";"271";"1";
"1797";"456739";"1";"2";"1";"80640";"668";"271";"1";
"1797";"456740";"1";"3";"2";"48780";"271";"667";"1";
"1797";"456741";"1";"3";"2";"41100";"271";"667";"1";
"1797";"456742";"1";"3";"2";"33540";"271";"667";"1";
"1798";"456743";"1";"3";"2";"21000";"317";"300";"1";
"1798";"456744";"1";"3";"2";"24300";"317";"300";"1";
"1798";"456745";"1";"4";"1";"19200";"300";"317";"1";
"1798";"456746";"1";"4";"1";"22500";"300";"317";"1";
"1798";"456747";"1";"1";"2";"27720";"30";"300";"1";
"1798";"456748";"1";"1";"2";"31500";"30";"300";"1";
"1798";"456749";"1";"1";"2";"35100";"30";"300";"1";
"1798";"456750";"1";"1";"2";"38700";"30";"300";"1";
"1798";"456751";"1";"1";"2";"42300";"30";"300";"1";
"1798";"456752";"1";"1";"2";"45900";"30";"300";"1";
"1798";"456753";"1";"1";"2";"49500";"30";"300";"1";
"1798";"456754";"1";"1";"2";"53100";"30";"300";"1";
"1798";"456755";"1";"1";"2";"56700";"30";"300";"1";
"1798";"456756";"1";"1";"2";"60300";"30";"300";"1";
"1798";"456757";"1";"1";"2";"64020";"30";"300";"1";
"1798";"456758";"1";"1";"2";"67800";"30";"300";"1";
"1798";"456759";"1";"1";"2";"71520";"30";"300";"1";
"1798";"456760";"1";"1";"2";"75000";"30";"300";"1";
"1798";"456761";"1";"1";"2";"25980";"30";"300";"1";
"1798";"456762";"1";"1";"2";"29580";"30";"300";"1";
"1798";"456763";"1";"1";"2";"33360";"30";"300";"1";
"1798";"456764";"1";"1";"2";"36900";"30";"300";"1";
"1798";"456765";"1";"1";"2";"40500";"30";"300";"1";
"1798";"456766";"1";"1";"2";"44100";"30";"300";"1";
"1798";"456767";"1";"1";"2";"47700";"30";"300";"1";
"1798";"456768";"1";"1";"2";"51300";"30";"300";"1";
"1798";"456769";"1";"1";"2";"54900";"30";"300";"1";
"1798";"456770";"1";"1";"2";"58500";"30";"300";"1";
"1798";"456771";"1";"1";"2";"62100";"30";"300";"1";
"1798";"456772";"1";"1";"2";"65940";"30";"300";"1";
"1798";"456773";"1";"1";"2";"69660";"30";"300";"1";
"1798";"456774";"1";"1";"2";"73320";"30";"300";"1";
"1798";"456775";"1";"1";"2";"76500";"30";"300";"1";
"1798";"456776";"1";"2";"1";"25800";"300";"30";"1";
"1798";"456777";"1";"2";"1";"29280";"300";"30";"1";
"1798";"456778";"1";"2";"1";"33120";"300";"30";"1";
"1798";"456779";"1";"2";"1";"36780";"300";"30";"1";
"1798";"456780";"1";"2";"1";"40380";"300";"30";"1";
"1798";"456781";"1";"2";"1";"43980";"300";"30";"1";
"1798";"456782";"1";"2";"1";"47640";"300";"30";"1";
"1798";"456783";"1";"2";"1";"51180";"300";"30";"1";
"1798";"456784";"1";"2";"1";"54780";"300";"30";"1";
"1798";"456785";"1";"2";"1";"58380";"300";"30";"1";
"1798";"456786";"1";"2";"1";"62040";"300";"30";"1";
"1798";"456787";"1";"2";"1";"65820";"300";"30";"1";
"1798";"456788";"1";"2";"1";"69600";"300";"30";"1";
"1798";"456789";"1";"2";"1";"73200";"300";"30";"1";
"1798";"456790";"1";"2";"1";"76500";"300";"30";"1";
"1798";"456791";"1";"2";"1";"24300";"300";"30";"1";
"1798";"456792";"1";"2";"1";"27480";"300";"30";"1";
"1798";"456793";"1";"2";"1";"31200";"300";"30";"1";
"1798";"456794";"1";"2";"1";"34980";"300";"30";"1";
"1798";"456795";"1";"2";"1";"38580";"300";"30";"1";
"1798";"456796";"1";"2";"1";"42180";"300";"30";"1";
"1798";"456797";"1";"2";"1";"45780";"300";"30";"1";
"1798";"456798";"1";"2";"1";"49380";"300";"30";"1";
"1798";"456799";"1";"2";"1";"52980";"300";"30";"1";
"1798";"456800";"1";"2";"1";"56580";"300";"30";"1";
"1798";"456801";"1";"2";"1";"60180";"300";"30";"1";
"1798";"456802";"1";"2";"1";"63900";"300";"30";"1";
"1798";"456803";"1";"2";"1";"67740";"300";"30";"1";
"1798";"456804";"1";"2";"1";"71400";"300";"30";"1";
"1798";"456805";"1";"2";"1";"75000";"300";"30";"1";
"1810";"456806";"1";"1";"2";"33480";"28";"395";"1";
"1810";"456807";"1";"1";"2";"43500";"28";"395";"1";
"1810";"456808";"1";"1";"2";"53460";"28";"395";"1";
"1810";"456809";"1";"1";"2";"63300";"28";"395";"1";
"1810";"456810";"1";"1";"2";"73800";"28";"395";"1";
"1810";"456811";"1";"1";"2";"24600";"28";"395";"1";
"1810";"456812";"1";"1";"2";"34920";"28";"395";"1";
"1810";"456813";"1";"1";"2";"44940";"28";"395";"1";
"1810";"456814";"1";"1";"2";"54840";"28";"395";"1";
"1810";"456815";"1";"1";"2";"64800";"28";"395";"1";
"1810";"456816";"1";"1";"2";"75600";"28";"395";"1";
"1810";"456817";"1";"1";"2";"26100";"28";"395";"1";
"1810";"456818";"1";"1";"2";"36360";"28";"395";"1";
"1810";"456819";"1";"1";"2";"46320";"28";"395";"1";
"1810";"456820";"1";"1";"2";"56280";"28";"395";"1";
"1810";"456821";"1";"1";"2";"66240";"28";"395";"1";
"1810";"456822";"1";"1";"2";"27600";"28";"395";"1";
"1810";"456823";"1";"1";"2";"37800";"28";"395";"1";
"1810";"456824";"1";"1";"2";"47760";"28";"395";"1";
"1810";"456825";"1";"1";"2";"57660";"28";"395";"1";
"1810";"456826";"1";"1";"2";"67680";"28";"395";"1";
"1810";"456827";"1";"1";"2";"77400";"28";"395";"1";
"1810";"456828";"1";"1";"2";"29100";"28";"395";"1";
"1810";"456829";"1";"1";"2";"39180";"28";"395";"1";
"1810";"456830";"1";"1";"2";"49140";"28";"395";"1";
"1810";"456831";"1";"1";"2";"59040";"28";"395";"1";
"1810";"456832";"1";"1";"2";"69120";"28";"395";"1";
"1810";"456833";"1";"1";"2";"79200";"28";"395";"1";
"1810";"456834";"1";"1";"2";"21000";"28";"395";"1";
"1810";"456835";"1";"1";"2";"30600";"28";"395";"1";
"1810";"456836";"1";"1";"2";"40620";"28";"395";"1";
"1810";"456837";"1";"1";"2";"50580";"28";"395";"1";
"1810";"456838";"1";"1";"2";"60420";"28";"395";"1";
"1810";"456839";"1";"1";"2";"70560";"28";"395";"1";
"1810";"456840";"1";"1";"2";"22800";"28";"395";"1";
"1810";"456841";"1";"1";"2";"32040";"28";"395";"1";
"1810";"456842";"1";"1";"2";"42060";"28";"395";"1";
"1810";"456843";"1";"1";"2";"52020";"28";"395";"1";
"1810";"456844";"1";"1";"2";"61860";"28";"395";"1";
"1810";"456845";"1";"1";"2";"72060";"28";"395";"1";
"1810";"456846";"1";"2";"1";"25980";"395";"36";"1";
"1810";"456847";"1";"2";"1";"35820";"395";"36";"1";
"1810";"456848";"1";"2";"1";"45840";"395";"36";"1";
"1810";"456849";"1";"2";"1";"55800";"395";"36";"1";
"1810";"456850";"1";"2";"1";"65760";"395";"36";"1";
"1810";"456851";"1";"2";"1";"76200";"395";"36";"1";
"1810";"456852";"1";"2";"1";"18000";"395";"36";"1";
"1810";"456853";"1";"2";"1";"27300";"395";"36";"1";
"1810";"456854";"1";"2";"1";"37260";"395";"36";"1";
"1810";"456855";"1";"2";"1";"47280";"395";"36";"1";
"1810";"456856";"1";"2";"1";"57180";"395";"36";"1";
"1810";"456857";"1";"2";"1";"67200";"395";"36";"1";
"1810";"456858";"1";"2";"1";"78000";"395";"36";"1";
"1810";"456859";"1";"2";"1";"19800";"395";"36";"1";
"1810";"456860";"1";"2";"1";"28680";"395";"36";"1";
"1810";"456861";"1";"2";"1";"38700";"395";"36";"1";
"1810";"456862";"1";"2";"1";"48720";"395";"36";"1";
"1810";"456863";"1";"2";"1";"58620";"395";"36";"1";
"1810";"456864";"1";"2";"1";"68640";"395";"36";"1";
"1810";"456865";"1";"2";"1";"30060";"395";"36";"1";
"1810";"456866";"1";"2";"1";"40140";"395";"36";"1";
"1810";"456867";"1";"2";"1";"50160";"395";"36";"1";
"1810";"456868";"1";"2";"1";"60000";"395";"36";"1";
"1810";"456869";"1";"2";"1";"70080";"395";"36";"1";
"1810";"456870";"1";"2";"1";"79800";"395";"36";"1";
"1810";"456871";"1";"2";"1";"21600";"395";"36";"1";
"1810";"456872";"1";"2";"1";"31500";"395";"36";"1";
"1810";"456873";"1";"2";"1";"41520";"395";"36";"1";
"1810";"456874";"1";"2";"1";"51540";"395";"36";"1";
"1810";"456875";"1";"2";"1";"61440";"395";"36";"1";
"1810";"456876";"1";"2";"1";"71520";"395";"36";"1";
"1810";"456877";"1";"2";"1";"23100";"395";"36";"1";
"1810";"456878";"1";"2";"1";"32940";"395";"36";"1";
"1810";"456879";"1";"2";"1";"42960";"395";"36";"1";
"1810";"456880";"1";"2";"1";"52920";"395";"36";"1";
