X,Y,DESCRIP,URL,Nombre,Lat,Long
-0.472721177409369,39.431774592457963,"AV. AL VEDAT, 103",,BIBLIOTECA PUBLICA MPAL. EDIFICIO METRO,39.431775,-0.472721
-0.472780844842641,39.431730844761482,"AV. AL VEDAT, 103",,ESPAI METROPOLITÀ D'ÀRT TORRENT-EMAT,39.431731,-0.472781
-0.4640575975767,39.436820125149531,"C/ SAGRA, 17",,BIBLIOTECA PUBLICA MPAL. CASA DE CULTURA,39.436820,-0.464058
-0.464808860261593,39.430521228449749,"C/ RAMIRO DE MAEZTU, 14",,CASA MUSEU SEMANA SANTA,39.430521,-0.464809
-0.464626790592177,39.437463168404179,"C/ GÓMEZ FERRER, 12",,CENTRE CULTURAL SANT MARC,39.437463,-0.464627
-0.463557859164006,39.438496010761568,"C/ BELLIDO, 8",,JUNTA LOCAL FALLERA,39.436167,-0.465940
-0.462406659566594,39.435252573793257,"C/ VIRGEN DEL OLIVAR, 30",,"MUSEU COMARCAL DE L'HORTA SUD""JOSEP FERRÍS MARCH""",39.435253,-0.462407
-0.473237035673165,39.431151097543356,"C/ CAJA DE AHORROS DE TORRENT, 4",,AULA CULTURAL CAM,39.431008,-0.473086
-0.4634209496049,39.43648078266132,,,LA TORRE,39.436481,-0.463421
