X,Y,DESCRIP,URL,Nombre,Lat,Long
-0.485870387452815,39.431492152930581,"C/ ERMITETA, 2",,"POLIDEPORTIVO MPAL.""ANABEL MEDINA""",39.431492,-0.485870
-0.484721750627298,39.423701548620961,"C/ DEL SOL, 2",,"POLIDEPORTIVO""EL VEDAT""",39.423702,-0.484722
-0.464896481769667,39.427784412495839,"C/ ESCULTOR VICENTE PALLARDO, S/N",,"POLIDEPORTIVO""PARC CENTRAL""",39.427784,-0.464896
-0.50418374741305,39.401451521529097,"C/ AUSIAS MARCH, 1",,CLUB DE TENNIS,39.401452,-0.504184
-0.571124177315225,39.420025446708493,,,CAMP DE TIR,39.420025,-0.571124
-0.479953999705419,39.432239073424881,"AV. PEREZ GALDOS, 4",,"CAMPO MUNICIPAL DE DEPORTES ""SANT GREGORI""",39.432239,-0.479954
-0.471088032772931,39.442988822886967,,,"CAMP DE FUTBOL ""L'ALTER""",39.442989,-0.471088
-0.465170906743059,39.441050072517243,"C/ VALENCIA, 34",,TRINQUETE,39.441050,-0.465171
