Nombre,Descripción corta,Fecha publicación documento,Temas,Subtemas,Tipos,Subtipos,Subsubtipos,Perfiles,Texto
"               Actas de Plenos Celebrados en el año 2017","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" id=""Imagen_10_1335224707463"" src=""http://www.alcobendas.org/recursos/img/Comunes/895869469_262010131247.gif"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul class=""tipo1"">	<li><strong>Autor</strong>: Secretar&iacute;a General Ayuntamiento de Alcobendas.</li>	<li><strong>D&oacute;nde conseguirlo</strong>: En las oficinas del Servicio de Atenci&oacute;n Ciudadana (SAC) y a trav&eacute;s de la web municipal.</li>	<li>Puede consultar la grabaci&oacute;n de todos los plenos en el <a href=""https://www.youtube.com/playlist?list=PL28782F177C0A43C9"" rel=""external"">canal institucional de YouTube del Ayuntamiento de Alcobendas</a>.</li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7995"" id=""Documento_7995_4034052282017"" title=""Acta Pleno 31-01-2017"">Acta pleno ordinario 31-01-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8381"" id=""Documento_8381_5523801450043"" title=""Acta plano ordinario 28-02-2017"">Acta pleno ordinario 28-02-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8519"" id=""Documento_8519_6794397689534"" title=""Acta pleno ordinario 28-03-2017"">Acta pleno ordinario 28-03-2017</a> </li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8528"" id=""Documento_8528_9277567803442"" title=""Acta Pleno extraordinario 30-03-2017"">Acta pleno extraordinario 30-03-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8624"" id=""Documento_8624_998163707367"" title=""Acta pleno ordinario 25-04-2014"">Acta pleno ordinario 25-04-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8780"" id=""Documento_8780_7667637909292"" title=""Acta pleno ordinario 30-05-2017"">Acta pleno ordinario 30-05-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8822"" id=""Documento_8822_8496022746128"" title=""Acta pleno ordinario 27-06-2017"">Acta pleno ordinario 27-06-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=8878"" id=""Documento_8878_1907835582735"" title=""Acta pleno ordinario 14-07-2017"">Acta pleno ordinario 14-07-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=9031"" id=""Documento_9031_7460629718122"" title=""Acta pleno ordinario 26-09-2017"">Acta pleno ordinario 26-09-2017</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=9032"" id=""Documento_9032_644997692465"" title=""Acta pleno extraordinario 04-10-2017"">Acta pleno extraordinario 04-10-2017</a></li></ul></div></div></div></div><!--fin fichaterritoriales-->"
"        Actas de Plenos Celebrados en el año 2016","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" id=""Imagen_10_243576494410"" src=""http://www.alcobendas.org/recursos/img/Comunes/895869469_262010131247.gif"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul class=""tipo1"">	<li><strong>Autor</strong>: Secretar&iacute;a General Ayuntamiento de Alcobendas.</li>	<li><strong>D&oacute;nde conseguirlo</strong>: En las oficinas del Servicio de Atenci&oacute;n Ciudadana (SAC) y a trav&eacute;s de la web municipal.</li>	<li>Puede consultar la grabaci&oacute;n de todos los plenos en el <a href=""https://www.youtube.com/playlist?list=PL28782F177C0A43C9"" rel=""external"">canal institucional de YouTube del Ayuntamiento de Alcobendas</a>.</li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6984"" id=""Documento_6984_2263625518610"" title=""Acta pleno ordinario 26-01-2016"">Acta pleno ordinario 26-01-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7056"" id=""Documento_7056_5604440650112"" title=""Acta pleno ordinario 23-02-2016"">Acta pleno ordinario 23-02-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7230"" id=""Documento_7230_679373405601"" title=""Acta Pleno 29-03-2016"">Acta pleno ordinario 29-03-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7310"" id=""Documento_7310_3250211219598"" title=""Acta Plano ordinario 26-04-2016"">Acta pleno ordinario 24-04-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7311"" id=""Documento_7311_8542553248131"" title=""Acta pleno extr. y urg. 29-04-2016"">Acta pleno extr. y urg. 29-04-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7378"" id=""Documento_7378_7241187341779"" title=""Acta plano ordianrio 31-05-2016"">Acta pleno ordinario 31-05-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7379"" id=""Documento_7379_8697151506030"" title=""Acta pleno extraordinario 31-05-2016"">Acta pleno extraordinario 31-05-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7480"" id=""Documento_7480_6490901003136"" title=""Acta pleno ordinario 28-06-2016"">Acta pleno ordinario 28-06-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7526"" id=""Documento_7526_8383055495417"" title=""Acta pleno ordinario 13-07-2016"">Acta pleno ordinario 13-07-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7671"" id=""Documento_7671_119013586754"" title=""Acta Pleno 27-09-2016"">Acta pleno ordinario 27-09-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7694"" id=""Documento_7694_7264510514525"" title=""Acta Pleno extraordinario 19-10-16"">Acta pleno extraordinario 19-10-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7702"" id=""Documento_7702_1942226972721"" title=""Acta pleno ordinario 25-10-2016"">Acta pleno ordinario 25-10-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7750"" id=""Documento_7750_4204627600439"" title=""Acta pleno 15-11-2016"">Acta pleno extraordinario 15-11-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7920"" id=""Documento_7920_6627931018577"" title=""Acta pleno ordinario 29-11-2016"">Acta plano ordinario 29-11-2016</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7932"" id=""Documento_7932_6169066826824"" title=""Acta pleno ordinario 23-12-2016"">Acta pleno ordinario 23-12-2016<br />	</a></li>A </ul></div></div></div></div><!--fin fichaterritoriales-->"
"      Actas de Plenos Celebrados en el Año 2015","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" id=""Imagen_10_9795030605317"" src=""http://www.alcobendas.org/recursos/img/Comunes/895869469_262010131247.gif"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul class=""tipo1"">	<li><strong>Autor</strong>: Secretar&iacute;a General Ayuntamiento de Alcobendas.</li>	<li><strong>D&oacute;nde conseguirlo</strong>: En las oficinas del Servicio de Atenci&oacute;n Ciudadana (SAC) y a trav&eacute;s de la web municipal.</li>	<li>Puede consultar la grabaci&oacute;n de todos los plenos en el <a href=""https://www.youtube.com/playlist?list=PL28782F177C0A43C9"" rel=""external"">canal institucional de YouTube del Ayuntamiento de Alcobendas</a>.</li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5777"" id=""Documento_5777_3057212263703"">Acta pleno extraordinario 19-01-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5805"" id=""Documento_5805_4054093765451"">Acta pleno ordinario 27-01-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5876"" id=""Documento_5876_7430458437297"">Acta pleno ordinario 24-02-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5988"" id=""Documento_5988_7051917545842"">Acta pleno ordinario 31-03-2015</a> </li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6114"" id=""Documento_6114_1024755169096"">Acta pleno ordinario 28-04-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6115"" id=""Documento_6115_3801855132902"">Acta pleno extraordinario 28-04-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6209"" id=""Documento_6209_6326826662188"">Acta Pleno Ordinario 26-05-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6149"" id=""Documento_6149_6411273414167"">Acta pleno extraordinario 10-06-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6199"" id=""Documento_6199_3360882293222"">Acta pleno nueva corporaci&oacute;n 13-06-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6200"" id=""Documento_6200_313577970113"">Acta pleno extraordinario 30-06-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6210"" id=""Documento_6210_203407949763"">Acta pleno ordinario 14-07-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=7052"" id=""Documento_7052_3821712745529"" title=""Acta pleno ordinario 29-09-2015"">Acta pleno ordinario 29-09-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6345"" id=""Documento_6345_4914581879514"" title=""Acta pleno extraordinario y urgente 16-10-2015"">Acta pleno extr. y urg. 16-10-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6521"" id=""Documento_6521_176195310231"" title=""Pleno ordinario 27-10-2015"">Acta pleno ordinario 27-10-2015</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6724"" id=""Documento_6724_96140371080"" title=""Acta Pleno extraordinario 24-11-2015"">Acta pleno extraordinario 24-11-2015</a> </li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6725"" id=""Documento_6725_1268876005117"" title=""Acta pleno ordinario 24-11-2015"">Acta pleno ordinario 24-11-2015</a>&nbsp;</li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=6745"" id=""Documento_6745_2939455420376"">Acta pleno ordinario 22-12-2015</a></li></ul></div></div></div></div><!--fin fichaterritoriales-->"
"     Actas de Plenos Celebrados en el Año 2014","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_3131051204075"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul class=""tipo1"">	<li><strong>Autor</strong>: Secretar&iacute;a General Ayuntamiento de Alcobendas.</li>	<li><strong>D&oacute;nde conseguirlo</strong>: En las oficinas del Servicio de Atenci&oacute;n Ciudadana (SAC) y a trav&eacute;s de la web municipal.</li>	<li>Puede consultar la grabaci&oacute;n de todos los plenos en el <a href=""https://www.youtube.com/playlist?list=PL28782F177C0A43C9"" rel=""external"">canal institucional de YouTube del Ayuntamiento de Alcobendas</a>.</li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4689"" id=""Documento_4689_3439275864328"">Acta pleno ordinario 28-01-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4718"" id=""Documento_4718_8581504673265"">Acta pleno ordinario 25-02-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4813"" id=""Documento_4813_6411441154051"">Acta pleno ordinario 28-04-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4812"" id=""Documento_4812_7424758119437"">Acta pleno extraordinario 28-04-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4719"" id=""Documento_4719_4948785629810"">Acta pleno ordinario 25-03-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4834"" id=""Documento_4834_2441493286818"">Acta pleno ordinario 27-05-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4853"" id=""Documento_4853_3285648482669"">Acta plano ordinario 24-06-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5412"" id=""Documento_5412_1416351491038"">Acta pleno ordinario 17-07-2014 </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5608"" id=""Documento_5608_4979668125670"">Acta pleno ordinario 30-09-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5609"" id=""Documento_5609_4288200426954"">Acta pleno ordinario 28-10-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5687"" id=""Documento_5687_2809512025630"">Acta pleno ordinario 25-11-2014</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=5724"" id=""Documento_5724_6123525968839"">Acta pleno ordinario 23-12-2014</a><br />	</li></ul></div></div></div></div><!--fin fichaterritoriales-->"
"  Actas de Plenos Celebrados en el Año 2013","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_1697189292891"" src=""/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul class=""tipo1"">	<li><strong>Autor</strong>: Secretar&iacute;a General Ayuntamiento de Alcobendas.</li>	<li><strong>D&oacute;nde conseguirlo</strong>: En las oficinas del Servicio de Atenci&oacute;n Ciudadana (SAC) y a trav&eacute;s de la web municipal.</li>	<li>Puede consultar la grabaci&oacute;n de todos los plenos en el <a href=""https://www.youtube.com/playlist?list=PL28782F177C0A43C9"" rel=""external"">canal institucional de YouTube del Ayuntamiento de Alcobendas</a>. </li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4044"" id=""Documento_4044_654650904202"">Acta pleno ordinario 26-02-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4045"" id=""Documento_4045_2768262264312"">Acta pleno ordinario 26-02-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4046"" id=""Documento_4046_687763465116"">Acta pleno ordinario 22-03-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4047"" id=""Documento_4047_9019261070978"">Acta pleno ordinario 30-04-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4374"" id=""Documento_4374_49338970087"">Acta pleno ordinario 28-05-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4375"" id=""Documento_4375_6575878123309"">Acta pleno extraordinario 14-06-2013 (1)</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4376"" id=""Documento_4376_7413958142148"">Acta pleno extraordinario 14-06-2013 (2)</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4377"" id=""Documento_4377_5562330135381"">Acta pleno ordinario 25-06-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4434"" id=""Documento_4434_9079238318330"">Acta pleno ordinario 15-07-20123</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4435"" id=""Documento_4435_9291921853864"">Acta pleno ordinario 24-09-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4436"" id=""Documento_4436_8285566995142"">Acta pleno extraordinario 28-10-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4437"" id=""Documento_4437_164332720629"">Acta pleno ordinario 28-10-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4438"" id=""Documento_4438_6384105065228"">Acta pleno ordinario 26-11-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4560"" id=""Documento_4560_7142729097523"">Acta pleno ordinario 17-12-2013</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4561"" id=""Documento_4561_7681830592599"">Acta pleno extraordinario y urgente 23-12-2013</a><br />	</li></ul></div></div></div></div><!--fin fichaterritoriales-->"
" Actas de Plenos Celebrados en el Año 2012","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" id=""Imagen_10_9566719633498"" src=""http://www.alcobendas.org/recursos/img/Comunes/895869469_262010131247.gif"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul class=""tipo1"">	<li><strong>Autor</strong>: Secretar&iacute;a General Ayuntamiento de Alcobendas.</li>	<li><strong>D&oacute;nde conseguirlo</strong>: En las oficinas del Servicio de Atenci&oacute;n Ciudadana (SAC) y a trav&eacute;s de la web municipal.</li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=2724"" id=""Documento_2724_5775822007268"">Acta pleno ordinario 31-01-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=2988"" id=""Documento_2988_465885967682"">Acta pleno ordinario 28-02-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=2861"" id=""Documento_2861_7031695646179"">Acta Pleno ordinario 27-03-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=2989"" id=""Documento_2989_5926020473099"">Acta plano ordinario 24-04-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3053"" id=""Documento_3053_324066269945"">Acta Pleno ordinario 29-05-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3076"" id=""Documento_3076_3914070579590"">Acta pleno extraordinario 05-06-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3077"" id=""Documento_3077_7981367482467"">Acta pleno extraordinario y urgente 20-06-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3188"" id=""Documento_3188_701719265070"">Acta pleno ordinario 26-06-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3187"" id=""Documento_3187_8424473024497"">Acta pleno ordinario 17-07-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3548"" id=""Documento_3548_7994419147895"">Acta pleno ordinario 25-09-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3639"" id=""Documento_3639_1432002599565"">Acta pleno extraordinario y urgente 26-09-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3482"" id=""Documento_3482_5576909597641"">Acta pleno ordinario 30-10-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3290"" id=""Documento_3290_2014866390714"">Acta pleno extraordinario 18-10-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3640"" id=""Documento_3640_2266610569939"">Acta pleno ordinario 27-11-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=3641"" id=""Documento_3641_6974575194301"">Acta pleno extraordinario y urgente 10-12-2012</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=4043"" id=""Documento_4043_8792595469415"">Acta pleno ordinario 18-12-2012</a></li><strong></strong></ul></div></div></div></div><!--fin fichaterritoriales-->"
"Actas de Plenos Celebrados en el Año 2000","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_6119273837633"" src=""http://www.alcobendas.org/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul>	<li><strong>Autor:</strong> Secretaria General Ayuntamiento de Alcobendas. </li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=152"" id=""Documento_152_9245542816858"">Acta Pleno Extraordinario 13-09-2000</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=154"" id=""Documento_154_6885897375637"">Acta Pleno Ordinario 26-09-2000</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=156"" id=""Documento_156_6006465625388"">Acta Pleno Ordinario 31-10-2000</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=155"" id=""Documento_155_5344529155567"">Acta Pleno Ordinario 28-11-2000</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=153"" id=""Documento_153_6240268961396"">Acta Pleno Extraordinario 19-12-2000</a></li></ul></div></div></div></div><!--fin fichaterritoriales-->"
"Actas de Plenos Celebrados en el Año 2001","",,"Ayuntamiento de Alcobendas","Pleno, Concejalías y Gobierno","Actas","Pleno Municipal","","","<div class=""datosinteres""><h4><img alt="""" class=""img_Sin"" height=""40"" id=""Imagen_10_9166569906875"" src=""http://www.alcobendas.org/recursos/img/Comunes/895869469_262010131247.gif"" width=""41"" /> Datos de inter&eacute;s</h4><div class=""separador""><p>Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </p><ul>	<li><strong>Autor:</strong> Las Actas de los Plenos pueden consultarse en los documentos adjuntos. </li></ul><div class=""teinteresa recursos""><h3>Documentos</h3><div class=""info""><ul>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=157"" id=""Documento_157_7174514247749"">Acta Pleno Ordinario 30-01-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=162"" id=""Documento_162_1377623680917"">Acta Pleno Ordinario 27-02-2001 </a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=162"" id=""Documento_162_5303753144524"">Acta Pleno Ordinario 27-03-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=163"" id=""Documento_163_9115317794752"">Acta Pleno Ordinario 24-04-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=159"" id=""Documento_159_9805977402677"">Acta Pleno Ordinario 11-05-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=164"" id=""Documento_164_2509981704306"">Acta Pleno Ordinario 29-05-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=160"" id=""Documento_160_8868652674513"">Acta de Pleno Ordinario 26-06-2011</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=165"" id=""Documento_165_374818171637"">Acta Pleno Extraordinario y Urgente 12-06-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=161"" id=""Documento_161_5002697203370"">Acta de Pleno Ordinario 25-09-2001</a></li>	<li><a href=""http://www.alcobendas.org/es/portal.do?TR=A&amp;IDR=1&amp;identificador=166"" id=""Documento_166_6887692763633"">Acta Pleno&nbsp;Ordinario 30-10-2001</a></li></ul></div></div></div></div><!--fin fichaterritoriales-->"
