ï»¿DATA_REFERENCIA,EDAT,SEXE,NIVELL_ESTUDI,POBLACIO
2011,0,Dona,"Batxiller Elemental, Graduat E",1
2011,0,Home,"Batxiller Elemental, Graduat E",1
2011,0,Home,Batxiller superior. BUP. Batxi,1
2011,0,Dona,Desconegut                    ,2
2011,0,Home,Desconegut                    ,1
2011,0,Dona,Ensenyament primari incomplert,1
2011,0,Home,Ensenyament primari incomplert,2
2011,0,Dona,"Llicenciat Universitari, Arqui",1
2011,0,Dona,No aplicable per ser més petit,1331
2011,0,Home,No aplicable per ser més petit,1462
2011,0,Home,No sap llegir ni escriure     ,2
2011,0,Home,Sense estudis                 ,1
2011,1,Home,Desconegut                    ,1
2011,1,Dona,Ensenyament primari incomplert,3
2011,1,Home,Ensenyament primari incomplert,5
2011,1,Dona,No aplicable per ser més petit,1427
2011,1,Home,No aplicable per ser més petit,1591
2011,1,Home,No sap llegir ni escriure     ,1
2011,1,Dona,Sense estudis                 ,1
2011,1,Home,Sense estudis                 ,3
2011,2,Dona,Batxiller superior. BUP. Batxi,1
2011,2,Dona,Desconegut                    ,4
2011,2,Home,Desconegut                    ,6
2011,2,Dona,Ensenyament primari incomplert,3
2011,2,Home,Ensenyament primari incomplert,2
2011,2,Dona,No aplicable per ser més petit,1480
2011,2,Home,No aplicable per ser més petit,1520
2011,2,Dona,No sap llegir ni escriure     ,2
2011,2,Dona,Sense estudis                 ,1
2011,3,Dona,"Batxiller Elemental, Graduat E",2
2011,3,Dona,Desconegut                    ,2
2011,3,Home,Desconegut                    ,1
2011,3,Dona,Ensenyament primari incomplert,12
2011,3,Home,Ensenyament primari incomplert,9
2011,3,Dona,No aplicable per ser més petit,1350
2011,3,Home,No aplicable per ser més petit,1461
2011,3,Dona,No sap llegir ni escriure     ,1
2011,3,Dona,Sense estudis                 ,1
2011,4,Dona,"Batxiller Elemental, Graduat E",1
2011,4,Home,"Batxiller Elemental, Graduat E",1
2011,4,Dona,Desconegut                    ,4
2011,4,Home,Desconegut                    ,6
2011,4,Dona,Ensenyament primari incomplert,12
2011,4,Home,Ensenyament primari incomplert,12
2011,4,Dona,No aplicable per ser més petit,1319
2011,4,Home,No aplicable per ser més petit,1420
2011,4,Dona,No sap llegir ni escriure     ,1
2011,4,Home,No sap llegir ni escriure     ,1
2011,4,Home,Sense estudis                 ,3
2011,5,Dona,Desconegut                    ,1
2011,5,Home,Desconegut                    ,3
2011,5,Dona,Ensenyament primari incomplert,11
2011,5,Home,Ensenyament primari incomplert,23
2011,5,Dona,No aplicable per ser més petit,1283
2011,5,Home,No aplicable per ser més petit,1343
2011,5,Dona,No sap llegir ni escriure     ,1
2011,5,Dona,Sense estudis                 ,1
2011,5,Home,Sense estudis                 ,1
2011,6,Dona,"Batxiller Elemental, Graduat E",3
2011,6,Home,Batxiller superior. BUP. Batxi,1
2011,6,Dona,Desconegut                    ,3
2011,6,Home,Desconegut                    ,2
2011,6,Dona,Ensenyament primari incomplert,26
2011,6,Home,Ensenyament primari incomplert,22
2011,6,Dona,No aplicable per ser més petit,1266
2011,6,Home,No aplicable per ser més petit,1277
2011,6,Home,No sap llegir ni escriure     ,2
2011,6,Dona,Sense estudis                 ,6
2011,7,Home,"Batxiller Elemental, Graduat E",2
2011,7,Dona,Desconegut                    ,1
2011,7,Home,Desconegut                    ,2
2011,7,Dona,Ensenyament primari incomplert,49
2011,7,Home,Ensenyament primari incomplert,63
2011,7,Dona,No aplicable per ser més petit,1112
2011,7,Home,No aplicable per ser més petit,1168
2011,7,Dona,Sense estudis                 ,1
2011,7,Home,Sense estudis                 ,5
2011,8,Dona,"Batxiller Elemental, Graduat E",2
2011,8,Home,"Batxiller Elemental, Graduat E",2
2011,8,Dona,Desconegut                    ,1
2011,8,Home,Desconegut                    ,5
2011,8,Dona,Ensenyament primari incomplert,55
2011,8,Home,Ensenyament primari incomplert,56
2011,8,Dona,No aplicable per ser més petit,573
2011,8,Home,No aplicable per ser més petit,616
2011,8,Dona,No sap llegir ni escriure     ,477
2011,8,Home,No sap llegir ni escriure     ,507
2011,8,Dona,Sense estudis                 ,9
2011,8,Home,Sense estudis                 ,11
2011,9,Dona,"Batxiller Elemental, Graduat E",1
2011,9,Home,"Batxiller Elemental, Graduat E",2
2011,9,Dona,Desconegut                    ,4
2011,9,Home,Desconegut                    ,6
2011,9,Dona,Ensenyament primari incomplert,64
2011,9,Home,Ensenyament primari incomplert,56
2011,9,Home,Formació professional Primer G,1
2011,9,Dona,No aplicable per ser més petit,370
2011,9,Home,No aplicable per ser més petit,415
2011,9,Dona,No sap llegir ni escriure     ,612
2011,9,Home,No sap llegir ni escriure     ,655
2011,9,Dona,Sense estudis                 ,6
2011,9,Home,Sense estudis                 ,7
2011,10,Dona,"Batxiller Elemental, Graduat E",6
2011,10,Home,"Batxiller Elemental, Graduat E",7
2011,10,Dona,Desconegut                    ,10
2011,10,Home,Desconegut                    ,8
2011,10,Dona,Ensenyament primari incomplert,182
2011,10,Home,Ensenyament primari incomplert,193
2011,10,Dona,No aplicable per ser més petit,256
2011,10,Home,No aplicable per ser més petit,312
2011,10,Dona,No sap llegir ni escriure     ,612
2011,10,Home,No sap llegir ni escriure     ,605
2011,10,Dona,Sense estudis                 ,14
2011,10,Home,Sense estudis                 ,21
2011,11,Dona,"Batxiller Elemental, Graduat E",14
2011,11,Home,"Batxiller Elemental, Graduat E",15
2011,11,Dona,Desconegut                    ,6
2011,11,Home,Desconegut                    ,12
2011,11,Dona,Ensenyament primari incomplert,310
2011,11,Home,Ensenyament primari incomplert,327
2011,11,Dona,No aplicable per ser més petit,85
2011,11,Home,No aplicable per ser més petit,104
2011,11,Dona,No sap llegir ni escriure     ,573
2011,11,Home,No sap llegir ni escriure     ,607
2011,11,Dona,Sense estudis                 ,14
2011,11,Home,Sense estudis                 ,23
2011,12,Dona,"Batxiller Elemental, Graduat E",14
2011,12,Home,"Batxiller Elemental, Graduat E",15
2011,12,Dona,Batxiller superior. BUP. Batxi,1
2011,12,Home,Batxiller superior. BUP. Batxi,1
2011,12,Dona,Desconegut                    ,15
2011,12,Home,Desconegut                    ,9
2011,12,Dona,Ensenyament primari incomplert,279
2011,12,Home,Ensenyament primari incomplert,375
2011,12,Dona,No aplicable per ser més petit,38
2011,12,Home,No aplicable per ser més petit,53
2011,12,Dona,No sap llegir ni escriure     ,538
2011,12,Home,No sap llegir ni escriure     ,604
2011,12,Dona,Sense estudis                 ,23
2011,12,Home,Sense estudis                 ,27
2011,13,Dona,"Batxiller Elemental, Graduat E",36
2011,13,Home,"Batxiller Elemental, Graduat E",38
2011,13,Dona,Desconegut                    ,16
2011,13,Home,Desconegut                    ,22
2011,13,Dona,Ensenyament primari incomplert,361
2011,13,Home,Ensenyament primari incomplert,362
2011,13,Dona,No aplicable per ser més petit,43
2011,13,Home,No aplicable per ser més petit,50
2011,13,Dona,No sap llegir ni escriure     ,428
2011,13,Home,No sap llegir ni escriure     ,491
2011,13,Dona,Sense estudis                 ,89
2011,13,Home,Sense estudis                 ,86
2011,14,Dona,"Batxiller Elemental, Graduat E",54
2011,14,Home,"Batxiller Elemental, Graduat E",62
2011,14,Dona,Desconegut                    ,16
2011,14,Home,Desconegut                    ,14
2011,14,Dona,Ensenyament primari incomplert,323
2011,14,Home,Ensenyament primari incomplert,341
2011,14,Dona,Formació professional de Segon,1
2011,14,Home,Formació professional Primer G,1
2011,14,Dona,No aplicable per ser més petit,25
2011,14,Home,No aplicable per ser més petit,20
2011,14,Dona,No sap llegir ni escriure     ,306
2011,14,Home,No sap llegir ni escriure     ,315
2011,14,Dona,Sense estudis                 ,226
2011,14,Home,Sense estudis                 ,273
2011,15,Dona,"Batxiller Elemental, Graduat E",70
2011,15,Home,"Batxiller Elemental, Graduat E",78
2011,15,Dona,Batxiller superior. BUP. Batxi,1
2011,15,Dona,Desconegut                    ,15
2011,15,Home,Desconegut                    ,19
2011,15,Dona,Diplomat en Escoles Università,1
2011,15,Dona,Ensenyament primari incomplert,299
2011,15,Home,Ensenyament primari incomplert,324
2011,15,Home,Formació professional Primer G,1
2011,15,Dona,No aplicable per ser més petit,22
2011,15,Home,No aplicable per ser més petit,12
2011,15,Dona,No sap llegir ni escriure     ,230
2011,15,Home,No sap llegir ni escriure     ,236
2011,15,Dona,Sense estudis                 ,286
2011,15,Home,Sense estudis                 ,322
2011,16,Dona,"Batxiller Elemental, Graduat E",146
2011,16,Home,"Batxiller Elemental, Graduat E",140
2011,16,Dona,Desconegut                    ,15
2011,16,Home,Desconegut                    ,17
2011,16,Dona,Ensenyament primari incomplert,237
2011,16,Home,Ensenyament primari incomplert,282
2011,16,Home,Formació professional de Segon,1
2011,16,Dona,Formació professional Primer G,2
2011,16,Home,Formació professional Primer G,3
2011,16,Dona,No aplicable per ser més petit,11
2011,16,Home,No aplicable per ser més petit,10
2011,16,Dona,No sap llegir ni escriure     ,208
2011,16,Home,No sap llegir ni escriure     ,242
2011,16,Dona,Sense estudis                 ,287
2011,16,Home,Sense estudis                 ,312
2011,17,Dona,"Batxiller Elemental, Graduat E",642
2011,17,Home,"Batxiller Elemental, Graduat E",573
2011,17,Dona,Batxiller superior. BUP. Batxi,5
2011,17,Home,Batxiller superior. BUP. Batxi,2
2011,17,Dona,Desconegut                    ,17
2011,17,Home,Desconegut                    ,15
2011,17,Dona,Diplomat en Escoles Università,1
2011,17,Dona,Ensenyament primari incomplert,149
2011,17,Home,Ensenyament primari incomplert,187
2011,17,Dona,Formació professional de Segon,1
2011,17,Home,Formació professional de Segon,1
2011,17,Dona,Formació professional Primer G,5
2011,17,Home,Formació professional Primer G,3
2011,17,Home,"Llicenciat Universitari, Arqui",1
2011,17,Dona,No aplicable per ser més petit,2
2011,17,Home,No aplicable per ser més petit,1
2011,17,Dona,No sap llegir ni escriure     ,63
2011,17,Home,No sap llegir ni escriure     ,94
2011,17,Dona,Sense estudis                 ,107
2011,17,Home,Sense estudis                 ,107
2011,18,Dona,"Batxiller Elemental, Graduat E",289
2011,18,Home,"Batxiller Elemental, Graduat E",294
2011,18,Dona,Batxiller superior. BUP. Batxi,14
2011,18,Home,Batxiller superior. BUP. Batxi,12
2011,18,Dona,Desconegut                    ,18
2011,18,Home,Desconegut                    ,12
2011,18,Dona,Ensenyament primari incomplert,205
2011,18,Home,Ensenyament primari incomplert,239
2011,18,Dona,Formació professional de Segon,2
2011,18,Home,Formació professional de Segon,4
2011,18,Dona,Formació professional Primer G,10
2011,18,Home,Formació professional Primer G,14
2011,18,Dona,No aplicable per ser més petit,1
2011,18,Home,No aplicable per ser més petit,4
2011,18,Dona,No sap llegir ni escriure     ,186
2011,18,Home,No sap llegir ni escriure     ,184
2011,18,Dona,Sense estudis                 ,265
2011,18,Home,Sense estudis                 ,295
2011,19,Dona,Altres titulacions mitjanes (A,3
2011,19,Dona,"Batxiller Elemental, Graduat E",274
2011,19,Home,"Batxiller Elemental, Graduat E",275
2011,19,Dona,Batxiller superior. BUP. Batxi,27
2011,19,Home,Batxiller superior. BUP. Batxi,20
2011,19,Dona,Desconegut                    ,22
2011,19,Home,Desconegut                    ,17
2011,19,Dona,Diplomat en Escoles Università,2
2011,19,Dona,Ensenyament primari incomplert,238
2011,19,Home,Ensenyament primari incomplert,285
2011,19,Dona,Formació professional de Segon,2
2011,19,Home,Formació professional de Segon,1
2011,19,Dona,Formació professional Primer G,19
2011,19,Home,Formació professional Primer G,16
2011,19,Dona,No aplicable per ser més petit,2
2011,19,Home,No aplicable per ser més petit,2
2011,19,Dona,No sap llegir ni escriure     ,119
2011,19,Home,No sap llegir ni escriure     ,156
2011,19,Dona,Sense estudis                 ,263
2011,19,Home,Sense estudis                 ,290
2011,20,Dona,Altres titulacions mitjanes (A,4
2011,20,Home,Altres titulacions mitjanes (A,2
2011,20,Dona,Arquitecte o Enginyer Tècnic  ,2
2011,20,Home,Arquitecte o Enginyer Tècnic  ,1
2011,20,Dona,"Batxiller Elemental, Graduat E",279
2011,20,Home,"Batxiller Elemental, Graduat E",274
2011,20,Dona,Batxiller superior. BUP. Batxi,47
2011,20,Home,Batxiller superior. BUP. Batxi,30
2011,20,Dona,Desconegut                    ,25
2011,20,Home,Desconegut                    ,25
2011,20,Dona,Diplomat en Escoles Università,2
2011,20,Home,Diplomat en Escoles Università,1
2011,20,Dona,Ensenyament primari incomplert,283
2011,20,Home,Ensenyament primari incomplert,332
2011,20,Dona,Formació professional de Segon,6
2011,20,Home,Formació professional de Segon,1
2011,20,Dona,Formació professional Primer G,14
2011,20,Home,Formació professional Primer G,15
2011,20,Dona,"Llicenciat Universitari, Arqui",1
2011,20,Dona,No aplicable per ser més petit,33
2011,20,Home,No aplicable per ser més petit,28
2011,20,Dona,No sap llegir ni escriure     ,84
2011,20,Home,No sap llegir ni escriure     ,91
2011,20,Dona,Sense estudis                 ,258
2011,20,Home,Sense estudis                 ,286
2011,21,Dona,Altres titulacions mitjanes (A,7
2011,21,Home,Altres titulacions mitjanes (A,1
2011,21,Dona,Arquitecte o Enginyer Tècnic  ,2
2011,21,Home,Arquitecte o Enginyer Tècnic  ,3
2011,21,Dona,"Batxiller Elemental, Graduat E",583
2011,21,Home,"Batxiller Elemental, Graduat E",605
2011,21,Dona,Batxiller superior. BUP. Batxi,81
2011,21,Home,Batxiller superior. BUP. Batxi,47
2011,21,Dona,Desconegut                    ,36
2011,21,Home,Desconegut                    ,44
2011,21,Dona,Diplomat en Escoles Università,6
2011,21,Home,Diplomat en Escoles Università,2
2011,21,Dona,Ensenyament primari incomplert,170
2011,21,Home,Ensenyament primari incomplert,241
2011,21,Dona,Formació professional de Segon,6
2011,21,Home,Formació professional de Segon,10
2011,21,Dona,Formació professional Primer G,25
2011,21,Home,Formació professional Primer G,13
2011,21,Dona,"Llicenciat Universitari, Arqui",1
2011,21,Home,"Llicenciat Universitari, Arqui",1
2011,21,Dona,No sap llegir ni escriure     ,35
2011,21,Home,No sap llegir ni escriure     ,22
2011,21,Dona,Sense estudis                 ,67
2011,21,Home,Sense estudis                 ,107
2011,21,Dona,Titulats d estudis superiors n,1
2011,22,Dona,Altres titulacions mitjanes (A,11
2011,22,Home,Altres titulacions mitjanes (A,12
2011,22,Dona,Arquitecte o Enginyer Tècnic  ,1
2011,22,Home,Arquitecte o Enginyer Tècnic  ,7
2011,22,Dona,"Batxiller Elemental, Graduat E",644
2011,22,Home,"Batxiller Elemental, Graduat E",607
2011,22,Dona,Batxiller superior. BUP. Batxi,118
2011,22,Home,Batxiller superior. BUP. Batxi,93
2011,22,Dona,Desconegut                    ,49
2011,22,Home,Desconegut                    ,41
2011,22,Dona,Diplomat en Escoles Università,43
2011,22,Home,Diplomat en Escoles Università,6
2011,22,Home,Doctorat i Estudis de postgrau,2
2011,22,Dona,Ensenyament primari incomplert,180
2011,22,Home,Ensenyament primari incomplert,210
2011,22,Dona,Formació professional de Segon,16
2011,22,Home,Formació professional de Segon,11
2011,22,Dona,Formació professional Primer G,42
2011,22,Home,Formació professional Primer G,30
2011,22,Dona,"Llicenciat Universitari, Arqui",2
2011,22,Home,"Llicenciat Universitari, Arqui",1
2011,22,Dona,No sap llegir ni escriure     ,13
2011,22,Home,No sap llegir ni escriure     ,21
2011,22,Dona,Sense estudis                 ,44
2011,22,Home,Sense estudis                 ,64
2011,22,Dona,Titulats d estudis superiors n,2
2011,23,Dona,Altres titulacions mitjanes (A,19
2011,23,Home,Altres titulacions mitjanes (A,10
2011,23,Dona,Arquitecte o Enginyer Tècnic  ,7
2011,23,Home,Arquitecte o Enginyer Tècnic  ,12
2011,23,Dona,"Batxiller Elemental, Graduat E",493
2011,23,Home,"Batxiller Elemental, Graduat E",513
2011,23,Dona,Batxiller superior. BUP. Batxi,239
2011,23,Home,Batxiller superior. BUP. Batxi,197
2011,23,Dona,Desconegut                    ,49
2011,23,Home,Desconegut                    ,37
2011,23,Dona,Diplomat en Escoles Università,76
2011,23,Home,Diplomat en Escoles Università,16
2011,23,Dona,Doctorat i Estudis de postgrau,1
2011,23,Dona,Ensenyament primari incomplert,155
2011,23,Home,Ensenyament primari incomplert,225
2011,23,Dona,Formació professional de Segon,16
2011,23,Home,Formació professional de Segon,8
2011,23,Dona,Formació professional Primer G,63
2011,23,Home,Formació professional Primer G,41
2011,23,Dona,"Llicenciat Universitari, Arqui",31
2011,23,Home,"Llicenciat Universitari, Arqui",10
2011,23,Dona,No sap llegir ni escriure     ,19
2011,23,Home,No sap llegir ni escriure     ,28
2011,23,Dona,Sense estudis                 ,40
2011,23,Home,Sense estudis                 ,54
2011,23,Dona,Titulats d estudis superiors n,2
2011,23,Home,Titulats d estudis superiors n,1
2011,24,Dona,Altres titulacions mitjanes (A,21
2011,24,Home,Altres titulacions mitjanes (A,15
2011,24,Dona,Arquitecte o Enginyer Tècnic  ,14
2011,24,Home,Arquitecte o Enginyer Tècnic  ,16
2011,24,Dona,"Batxiller Elemental, Graduat E",482
2011,24,Home,"Batxiller Elemental, Graduat E",551
2011,24,Dona,Batxiller superior. BUP. Batxi,240
2011,24,Home,Batxiller superior. BUP. Batxi,197
2011,24,Dona,Desconegut                    ,46
2011,24,Home,Desconegut                    ,60
2011,24,Dona,Diplomat en Escoles Università,91
2011,24,Home,Diplomat en Escoles Università,25
2011,24,Dona,Doctorat i Estudis de postgrau,2
2011,24,Home,Doctorat i Estudis de postgrau,1
2011,24,Dona,Ensenyament primari incomplert,124
2011,24,Home,Ensenyament primari incomplert,217
2011,24,Dona,Formació professional de Segon,21
2011,24,Home,Formació professional de Segon,27
2011,24,Dona,Formació professional Primer G,86
2011,24,Home,Formació professional Primer G,74
2011,24,Dona,"Llicenciat Universitari, Arqui",86
2011,24,Home,"Llicenciat Universitari, Arqui",32
2011,24,Dona,No sap llegir ni escriure     ,12
2011,24,Home,No sap llegir ni escriure     ,12
2011,24,Dona,Sense estudis                 ,38
2011,24,Home,Sense estudis                 ,50
2011,24,Dona,Titulats d estudis superiors n,6
2011,24,Home,Titulats d estudis superiors n,5
2011,25,Dona,Altres titulacions mitjanes (A,23
2011,25,Home,Altres titulacions mitjanes (A,15
2011,25,Dona,Arquitecte o Enginyer Tècnic  ,16
2011,25,Home,Arquitecte o Enginyer Tècnic  ,43
2011,25,Dona,"Batxiller Elemental, Graduat E",499
2011,25,Home,"Batxiller Elemental, Graduat E",561
2011,25,Dona,Batxiller superior. BUP. Batxi,223
2011,25,Home,Batxiller superior. BUP. Batxi,173
2011,25,Dona,Desconegut                    ,51
2011,25,Home,Desconegut                    ,67
2011,25,Dona,Diplomat en Escoles Università,118
2011,25,Home,Diplomat en Escoles Università,34
2011,25,Dona,Doctorat i Estudis de postgrau,4
2011,25,Home,Doctorat i Estudis de postgrau,1
2011,25,Dona,Ensenyament primari incomplert,135
2011,25,Home,Ensenyament primari incomplert,203
2011,25,Dona,Formació professional de Segon,31
2011,25,Home,Formació professional de Segon,24
2011,25,Dona,Formació professional Primer G,88
2011,25,Home,Formació professional Primer G,93
2011,25,Dona,"Llicenciat Universitari, Arqui",115
2011,25,Home,"Llicenciat Universitari, Arqui",54
2011,25,Dona,No sap llegir ni escriure     ,8
2011,25,Home,No sap llegir ni escriure     ,14
2011,25,Dona,Sense estudis                 ,44
2011,25,Home,Sense estudis                 ,59
2011,25,Dona,Titulats d estudis superiors n,7
2011,25,Home,Titulats d estudis superiors n,8
2011,26,Dona,Altres titulacions mitjanes (A,25
2011,26,Home,Altres titulacions mitjanes (A,22
2011,26,Dona,Arquitecte o Enginyer Tècnic  ,10
2011,26,Home,Arquitecte o Enginyer Tècnic  ,37
2011,26,Dona,"Batxiller Elemental, Graduat E",462
2011,26,Home,"Batxiller Elemental, Graduat E",523
2011,26,Dona,Batxiller superior. BUP. Batxi,267
2011,26,Home,Batxiller superior. BUP. Batxi,177
2011,26,Dona,Desconegut                    ,51
2011,26,Home,Desconegut                    ,56
2011,26,Dona,Diplomat en Escoles Università,131
2011,26,Home,Diplomat en Escoles Università,30
2011,26,Dona,Doctorat i Estudis de postgrau,5
2011,26,Home,Doctorat i Estudis de postgrau,3
2011,26,Dona,Ensenyament primari incomplert,140
2011,26,Home,Ensenyament primari incomplert,166
2011,26,Dona,Formació professional de Segon,30
2011,26,Home,Formació professional de Segon,27
2011,26,Dona,Formació professional Primer G,122
2011,26,Home,Formació professional Primer G,148
2011,26,Dona,"Llicenciat Universitari, Arqui",160
2011,26,Home,"Llicenciat Universitari, Arqui",92
2011,26,Dona,No sap llegir ni escriure     ,10
2011,26,Home,No sap llegir ni escriure     ,5
2011,26,Dona,Sense estudis                 ,41
2011,26,Home,Sense estudis                 ,49
2011,26,Dona,Titulats d estudis superiors n,6
2011,26,Home,Titulats d estudis superiors n,4
2011,27,Dona,Altres titulacions mitjanes (A,31
2011,27,Home,Altres titulacions mitjanes (A,13
2011,27,Dona,Arquitecte o Enginyer Tècnic  ,20
2011,27,Home,Arquitecte o Enginyer Tècnic  ,55
2011,27,Dona,"Batxiller Elemental, Graduat E",482
2011,27,Home,"Batxiller Elemental, Graduat E",577
2011,27,Dona,Batxiller superior. BUP. Batxi,245
2011,27,Home,Batxiller superior. BUP. Batxi,182
2011,27,Dona,Desconegut                    ,60
2011,27,Home,Desconegut                    ,51
2011,27,Dona,Diplomat en Escoles Università,159
2011,27,Home,Diplomat en Escoles Università,44
2011,27,Dona,Doctorat i Estudis de postgrau,8
2011,27,Home,Doctorat i Estudis de postgrau,3
2011,27,Dona,Ensenyament primari incomplert,140
2011,27,Home,Ensenyament primari incomplert,194
2011,27,Dona,Formació professional de Segon,32
2011,27,Home,Formació professional de Segon,40
2011,27,Dona,Formació professional Primer G,138
2011,27,Home,Formació professional Primer G,114
2011,27,Dona,"Llicenciat Universitari, Arqui",189
2011,27,Home,"Llicenciat Universitari, Arqui",100
2011,27,Dona,No sap llegir ni escriure     ,7
2011,27,Home,No sap llegir ni escriure     ,7
2011,27,Dona,Sense estudis                 ,26
2011,27,Home,Sense estudis                 ,52
2011,27,Dona,Titulats d estudis superiors n,9
2011,27,Home,Titulats d estudis superiors n,10
2011,28,Dona,Altres titulacions mitjanes (A,38
2011,28,Home,Altres titulacions mitjanes (A,17
2011,28,Dona,Arquitecte o Enginyer Tècnic  ,26
2011,28,Home,Arquitecte o Enginyer Tècnic  ,57
2011,28,Dona,"Batxiller Elemental, Graduat E",547
2011,28,Home,"Batxiller Elemental, Graduat E",631
2011,28,Dona,Batxiller superior. BUP. Batxi,246
2011,28,Home,Batxiller superior. BUP. Batxi,202
2011,28,Dona,Desconegut                    ,68
2011,28,Home,Desconegut                    ,71
2011,28,Dona,Diplomat en Escoles Università,168
2011,28,Home,Diplomat en Escoles Università,37
2011,28,Dona,Doctorat i Estudis de postgrau,8
2011,28,Home,Doctorat i Estudis de postgrau,9
2011,28,Dona,Ensenyament primari incomplert,140
2011,28,Home,Ensenyament primari incomplert,253
2011,28,Dona,Formació professional de Segon,45
2011,28,Home,Formació professional de Segon,51
2011,28,Dona,Formació professional Primer G,142
2011,28,Home,Formació professional Primer G,125
2011,28,Dona,"Llicenciat Universitari, Arqui",227
2011,28,Home,"Llicenciat Universitari, Arqui",119
2011,28,Dona,No sap llegir ni escriure     ,9
2011,28,Home,No sap llegir ni escriure     ,9
2011,28,Dona,Sense estudis                 ,26
2011,28,Home,Sense estudis                 ,38
2011,28,Dona,Titulats d estudis superiors n,12
2011,28,Home,Titulats d estudis superiors n,10
2011,29,Dona,Altres titulacions mitjanes (A,34
2011,29,Home,Altres titulacions mitjanes (A,25
2011,29,Dona,Arquitecte o Enginyer Tècnic  ,22
2011,29,Home,Arquitecte o Enginyer Tècnic  ,54
2011,29,Dona,"Batxiller Elemental, Graduat E",470
2011,29,Home,"Batxiller Elemental, Graduat E",588
2011,29,Dona,Batxiller superior. BUP. Batxi,265
2011,29,Home,Batxiller superior. BUP. Batxi,240
2011,29,Dona,Desconegut                    ,64
2011,29,Home,Desconegut                    ,79
2011,29,Dona,Diplomat en Escoles Università,196
2011,29,Home,Diplomat en Escoles Università,57
2011,29,Dona,Doctorat i Estudis de postgrau,11
2011,29,Home,Doctorat i Estudis de postgrau,9
2011,29,Dona,Ensenyament primari incomplert,158
2011,29,Home,Ensenyament primari incomplert,282
2011,29,Dona,Formació professional de Segon,101
2011,29,Home,Formació professional de Segon,95
2011,29,Dona,Formació professional Primer G,155
2011,29,Home,Formació professional Primer G,170
2011,29,Dona,"Llicenciat Universitari, Arqui",216
2011,29,Home,"Llicenciat Universitari, Arqui",141
2011,29,Dona,No sap llegir ni escriure     ,15
2011,29,Home,No sap llegir ni escriure     ,11
2011,29,Dona,Sense estudis                 ,25
2011,29,Home,Sense estudis                 ,48
2011,29,Dona,Titulats d estudis superiors n,12
2011,29,Home,Titulats d estudis superiors n,7
2011,30,Dona,Altres titulacions mitjanes (A,37
2011,30,Home,Altres titulacions mitjanes (A,25
2011,30,Dona,Arquitecte o Enginyer Tècnic  ,25
2011,30,Home,Arquitecte o Enginyer Tècnic  ,71
2011,30,Dona,"Batxiller Elemental, Graduat E",451
2011,30,Home,"Batxiller Elemental, Graduat E",564
2011,30,Dona,Batxiller superior. BUP. Batxi,272
2011,30,Home,Batxiller superior. BUP. Batxi,271
2011,30,Dona,Desconegut                    ,56
2011,30,Home,Desconegut                    ,97
2011,30,Dona,Diplomat en Escoles Università,232
2011,30,Home,Diplomat en Escoles Università,57
2011,30,Dona,Doctorat i Estudis de postgrau,16
2011,30,Home,Doctorat i Estudis de postgrau,16
2011,30,Dona,Ensenyament primari incomplert,144
2011,30,Home,Ensenyament primari incomplert,277
2011,30,Dona,Formació professional de Segon,130
2011,30,Home,Formació professional de Segon,141
2011,30,Dona,Formació professional Primer G,149
2011,30,Home,Formació professional Primer G,207
2011,30,Dona,"Llicenciat Universitari, Arqui",258
2011,30,Home,"Llicenciat Universitari, Arqui",175
2011,30,Dona,No sap llegir ni escriure     ,19
2011,30,Home,No sap llegir ni escriure     ,13
2011,30,Dona,Sense estudis                 ,43
2011,30,Home,Sense estudis                 ,48
2011,30,Dona,Titulats d estudis superiors n,13
2011,30,Home,Titulats d estudis superiors n,13
2011,31,Dona,Altres titulacions mitjanes (A,23
2011,31,Home,Altres titulacions mitjanes (A,20
2011,31,Dona,Arquitecte o Enginyer Tècnic  ,24
2011,31,Home,Arquitecte o Enginyer Tècnic  ,54
2011,31,Dona,"Batxiller Elemental, Graduat E",451
2011,31,Home,"Batxiller Elemental, Graduat E",681
2011,31,Dona,Batxiller superior. BUP. Batxi,267
2011,31,Home,Batxiller superior. BUP. Batxi,260
2011,31,Dona,Desconegut                    ,58
2011,31,Home,Desconegut                    ,95
2011,31,Dona,Diplomat en Escoles Università,225
2011,31,Home,Diplomat en Escoles Università,75
2011,31,Dona,Doctorat i Estudis de postgrau,23
2011,31,Home,Doctorat i Estudis de postgrau,15
2011,31,Dona,Ensenyament primari incomplert,166
2011,31,Home,Ensenyament primari incomplert,280
2011,31,Dona,Formació professional de Segon,165
2011,31,Home,Formació professional de Segon,146
2011,31,Dona,Formació professional Primer G,165
2011,31,Home,Formació professional Primer G,174
2011,31,Dona,"Llicenciat Universitari, Arqui",289
2011,31,Home,"Llicenciat Universitari, Arqui",206
2011,31,Dona,No sap llegir ni escriure     ,16
2011,31,Home,No sap llegir ni escriure     ,13
2011,31,Dona,Sense estudis                 ,38
2011,31,Home,Sense estudis                 ,49
2011,31,Dona,Titulats d estudis superiors n,13
2011,31,Home,Titulats d estudis superiors n,12
2011,32,Dona,Altres titulacions mitjanes (A,29
2011,32,Home,Altres titulacions mitjanes (A,23
2011,32,Dona,Arquitecte o Enginyer Tècnic  ,37
2011,32,Home,Arquitecte o Enginyer Tècnic  ,73
2011,32,Dona,"Batxiller Elemental, Graduat E",433
