Mun;Referen;Superfic.;UC ;U;C;T;FechaFiO
030;4282007;   230,00;001;1;1;1;19000101
030;4282008;  1162,00;001;1;2;1;19510101
030;4282008;  1162,00;002;1;2;1;19260101
030;4282009;    57,00;001;1;1;1;19620101
030;4282010;   135,00;001;1;1;1;19000101
030;4282010;   135,00;002;9;3;2;19600101
030;4282010;   135,00;003;9;3;2;19600101
030;4282011;   123,24;001;9;3;2;20000101
030;4282012;    44,00;001;1;1;1;19500101
030;4282013;    90,00;001;1;2;1;19400101
030;4282014;   360,00;001;1;1;1;19000101
030;4282014;   360,00;002;9;3;2;19500101
030;4282015;    35,00;001;1;1;1;19550101
030;4282016;    60,00;001;1;1;1;19960101
030;4282017;    72,00;001;1;2;1;19400101
030;4282018;   234,15;001;1;1;1;19000101
030;4282018;   234,15;002;1;1;1;19960101
030;4282019;    95,00;001;1;2;1;19400101
030;4282020;    65,00;001;1;2;1;19590101
030;4282021;   495,00;001;1;1;1;19800101
030;4282021;   495,00;002;1;1;1;19800101
030;4282021;   495,00;003;1;1;1;19000101
030;4282022;    63,00;001;1;1;1;19520101
030;4282022;    63,00;002;9;3;2;19650101
030;4282023;   178,00;001;1;2;1;19000101
030;4282023;   178,00;002;9;3;2;19000101
030;4282024;    45,00;001;9;3;2;19750101
030;4282025;    77,85;001;4;3;2;20040701
030;4282026;   115,00;001;1;1;1;19000101
030;4282026;   115,00;002;9;3;2;19000101
030;4283001;   380,00;001;1;1;1;19000101
030;4283001;   380,00;002;9;3;2;19000101
030;4283001;   380,00;003;9;3;2;19000101
030;4283002;   370,00;001;1;1;1;19640101
030;4283002;   370,00;002;9;3;2;19640101
030;4283003;    60,00;001;9;3;2;19600101
030;4283004;   180,00;001;1;2;1;19000101
030;4283004;   180,00;002;9;3;2;19000101
030;4283005;    96,00;001;9;3;2;20060101
030;4283006;   205,00;001;1;2;1;19000101
030;4283006;   205,00;002;9;3;2;19000101
030;4284001;    20,00;001;9;3;2;19600101
030;4284002;   175,53;001;1;1;1;20010701
030;4284003;   220,00;001;1;1;1;19000101
030;4284003;   220,00;002;9;3;2;19000101
030;4284004;   140,00;001;1;1;1;19000101
030;4284004;   140,00;002;9;3;2;19000101
030;4284005;   557,00;001;1;1;1;19000101
030;4284005;   557,00;002;2;2;1;19930101
030;4284006;    72,00;001;1;1;1;19940101
030;4284006;    72,00;002;9;3;2;19700101
030;4284007;   225,00;001;6;2;1;19000101
030;4284007;   225,00;002;1;1;1;19000101
030;4285001;   556,00;001;1;1;1;19000101
030;4285001;   556,00;002;9;3;2;19000101
030;4285001;   556,00;003;9;3;2;19820101
030;4285002;   242,00;001;8;1;1;19000101
030;4285002;   242,00;002;9;1;2;19840101
030;4285003;   330,00;001;1;1;1;19000101
030;4285003;   330,00;002;9;3;2;19000101
030;4285003;   330,00;003;9;3;2;19000101
030;4285004;   150,00;001;1;1;1;19900101
030;4285004;   150,00;002;9;1;2;19850101
030;4285005;   400,00;001;1;1;1;19000101
030;4285005;   400,00;002;9;3;2;19000101
030;4285006;   343,00;001;1;1;1;19000101
030;4285006;   343,00;002;9;1;2;19000101
030;4285007;   117,45;001;1;2;1;19930305
030;4380005;   120,00;001;1;1;1;19000101
030;4380006; 57693,00;001;5;1;5;19950101
030;4380006; 57693,00;002;5;2;1;19950101
030;4380006; 57693,00;003;5;2;2;19950101
030;4380006; 57693,00;004;5;2;5;19950101
030;4380006; 57693,00;005;9;3;2;19950101
030;4380006; 57693,00;006;9;1;1;19950101
030;4380007;   339,00;001;1;1;1;19000101
030;4381002;    84,06;001;1;2;2;19730101
030;4381003;   308,46;001;1;2;2;19120101
030;4381004;  6889,00;001;9;2;2;19000101
030;4381006;   441,00;001;4;2;2;19410101
030;4381007;  1761,00;001;4;2;2;19750101
030;4381007;  1761,00;002;4;2;2;19800101
030;4381008;   378,00;001;1;2;1;19550101
030;4381012;   374,72;001;1;2;2;20050329
030;4381012;   374,72;099;1;2;2;19000101
030;4381015;   414,00;001;1;2;2;19610101
030;4381018;   738,00;001;4;2;2;19440101
030;4381018;   738,00;002;4;2;2;19630101
030;4381018;   738,00;003;4;2;2;19820101
030;4381019;  2159,00;001;4;1;1;19700101
030;4381019;  2159,00;002;4;2;1;19830313
030;4381019;  2159,00;003;9;3;2;19700101
030;4381020;   390,48;001;1;2;2;19100101
030;4381021;   378,00;001;1;2;2;19560101
030;4381023;  1440,00;001;4;1;1;19190430
030;4381023;  1440,00;002;4;2;1;19190430
030;4381025;   184,50;001;1;2;2;19220101
030;4381025;   184,50;002;1;2;2;20011015
030;4381027;   111,00;001;9;1;2;19820101
030;4381028;   509,46;001;8;2;2;19650101
030;4381029;   154,72;001;4;2;1;19760706
030;4381030;   409,28;001;4;2;1;19561019
030;4381031;   287,50;001;4;2;1;19550101
030;4381033;   885,40;001;1;2;1;19880727
030;4381034;   225,19;001;1;2;1;19500101
030;4381034;   225,19;002;1;2;1;19700101
030;4381034;   225,19;003;1;2;1;19700101
030;4381036; 15829,49;001;1;1;1;19000101
030;4381037;  6245,53;001;4;2;1;19770101
030;4381038;   164,00;001;1;2;1;19220101
030;4381039;   338,00;001;1;2;2;19140101
030;4381041;   301,32;001;1;2;1;19590101
030;4381042;   251,96;001;1;2;1;19500101
030;4381042;   251,96;002;1;2;1;19500101
030;4381043;    83,40;001;4;1;1;19540126
030;4381045;   152,55;001;1;2;2;19540101
030;4381046;   167,17;001;1;2;2;19680101
030;4381047;   289,40;001;4;2;2;19680201
030;4381048;   185,10;001;1;2;2;19460101
030;4381050;   336,00;001;1;2;2;19580101
030;4381051;   303,73;001;1;2;1;19921126
030;4381052;   128,00;001;1;2;1;19931201
030;4381053;   258,17;001;1;2;2;19590101
030;4381054;   355,20;001;1;2;1;19450101
030;4381055;   336,50;001;1;2;1;19520820
030;4381056;   156,45;001;1;2;2;19580101
030;4381057;   156,45;001;1;2;2;19580101
030;4381058;   156,45;001;1;2;2;19570101
030;4381060;   826,94;001;4;2;1;19670101
030;4381061;   110,00;001;1;2;2;19300101
030;4381062;   301,10;001;1;2;2;20090212
030;4381062;   301,10;099;1;2;2;19400101
030;4381063;   336,00;001;1;2;2;19560101
030;4381064;   336,00;001;1;2;2;19560101
030;4381065;   336,00;001;1;2;2;19560101
030;4381066;   504,00;001;4;2;2;19580101
030;4381067;  3629,00;001;4;2;1;19910101
030;4381068;   795,28;001;4;2;1;19630101
030;4381069;   578,19;001;4;1;1;19500101
030;4381070;   704,00;001;4;2;1;19620101
030;4381071;   100,00;001;1;2;1;19540101
030;4381072;   156,45;001;1;2;1;19580101
030;4381073;   167,50;001;1;2;2;19020101
030;4381074;   323,55;001;1;2;1;19090101
030;4381074;   323,55;002;1;2;1;19090101
030;4381075;   194,00;001;1;2;2;19000101
030;4381076;   160,22;001;1;2;2;19460101
030;4381077;   152,70;001;1;2;1;19471205
030;4381079;   154,00;099;1;2;2;19000101
030;4381080;   212,00;001;1;2;2;19040101
030;4381081;   107,00;001;1;2;2;19000101
030;4381081;   107,00;002;1;2;1;19440101
030;4381082;   503,00;001;1;2;1;19920428
030;4381083;   204,10;001;1;2;2;19020101
030;4381084;   134,00;001;1;2;2;19600101
030;4381085;   252,63;001;1;2;2;19000101
030;4381086;   225,43;001;1;2;2;19000101
030;4381087;   295,80;001;1;2;2;19300101
030;4381088;   299,57;001;1;2;2;19060101
030;4381089;   152,00;001;1;2;1;19000101
030;4381090;   375,74;001;1;2;1;19900101
030;4381091;   296,00;001;1;2;1;19050101
030;4381092;   181,18;001;1;2;2;19100101
030;4381093;   214,15;001;1;2;1;19240101
030;4381094;   362,00;001;4;2;2;19530101
030;4381095;   263,00;001;1;2;2;19000101
030;4381095;   263,00;002;1;2;2;19190101
030;4381095;   263,00;003;1;2;2;19610101
030;4381096;   166,15;001;1;2;2;19380101
030;4381096;   166,15;002;1;2;2;19380101
030;4381096;   166,15;003;1;2;2;19590101
030;4381097;   208,13;001;1;2;2;19450101
030;4381097;   208,13;002;1;2;2;19000101
030;4381098;   162,00;001;1;2;1;19250316
030;4381099;   170,00;001;1;2;2;19280101
030;4381100;   150,00;001;1;2;2;19000101
030;4381101;   132,00;001;1;2;2;19000101
030;4381102;   111,47;001;1;2;1;19890622
030;4381103;   325,20;001;1;2;1;19500101
030;4381103;   325,20;002;1;2;1;19911219
030;4381104;   498,87;001;1;2;1;19930205
030;4381105;   347,41;001;1;2;2;19440101
030;4381106;   300,00;001;4;2;1;19500101
030;4381107;   402,00;001;1;2;1;20050620
030;4381107;   402,00;099;4;2;1;19630101
030;4381108;   235,20;001;1;2;1;19140101
030;4381109;   103,72;001;1;2;2;19000101
030;4381110;   162,00;001;1;2;2;19140101
030;4381111;   445,00;001;1;2;2;19000101
030;4381112;   103,00;001;1;2;2;19000101
030;4381112;   103,00;002;1;2;2;19350101
030;4381113;    53,00;001;1;2;1;19000101
030;4381113;    53,00;002;1;2;1;19080101
030;4381114;    96,45;001;1;2;2;20100115
030;4381114;    96,45;099;1;2;2;19310101
030;4381115;   148,14;001;1;2;2;19670101
030;4381116;  3526,25;099;2;2;1;19450101
030;4381117;   704,00;001;1;2;1;19560417
030;4381117;   704,00;002;8;2;2;19680101
030;4381118;   296,37;001;1;2;2;19240101
030;4381119;   455,57;001;1;2;2;19540101
030;4381120;   525,00;001;1;2;2;19520101
030;4381120;   525,00;002;1;2;2;19560101
030;4381120;   525,00;003;1;1;2;20051231
030;4381121;   525,00;001;5;2;2;19530101
030;4381121;   525,00;002;1;2;2;19550101
030;4381122;   525,00;001;1;2;2;19530101
030;4381122;   525,00;002;1;2;2;19590101
030;4381123;   525,00;001;1;2;2;19530101
030;4381123;   525,00;002;1;2;2;19670101
030;4381124;   219,99;001;1;2;1;19490101
030;4381125;   190,00;001;1;2;1;19560101
030;4381126;   160,00;001;1;2;2;19670101
030;4381127;   290,00;001;1;2;2;19570101
030;4381128;   275,68;001;1;2;1;19550101
030;4381129;   272,57;001;1;2;1;19550101
030;4381130;   206,00;001;1;2;2;19610101
030;4381131;  1745,00;001;8;2;2;19900101
030;4381131;  1745,00;002;8;2;2;19900101
030;4381131;  1745,00;003;8;2;2;20100201
030;4381132;   491,63;001;1;1;1;19000101
030;4381132;   491,63;002;9;3;2;19000101
030;4381133;   660,00;001;1;2;1;19760101
030;4381134;   187,50;001;1;2;2;19630101
030;4381135;   349,00;001;1;2;2;19710101
030;4381136;   321,75;001;1;2;2;19420101
030;4381137;   276,50;001;1;2;2;19240101
030;4381138;   222,62;001;1;2;2;19630101
030;4381139;   435,20;001;1;2;1;19650610
030;4381140;   175,00;001;1;2;2;19520101
030;4381141;   142,00;001;2;2;1;19600101
030;4381142;   216,00;001;1;2;2;19460101
030;4381143;   210,00;001;1;2;2;19600101
030;4381144;   227,00;001;1;2;2;19550101
030;4381145;   177,00;001;1;2;1;19420101
030;4381146;   350,00;001;1;2;2;19500101
030;4381147;   274,46;001;1;2;2;19480101
030;4381147;   274,46;002;1;2;2;19490101
030;4381147;   274,46;003;1;2;2;19500217
030;4381147;   274,46;004;1;2;2;19501221
030;4381147;   274,46;005;1;2;2;19510101
030;4381148;   230,35;001;1;2;2;19530101
030;4381149;   189,38;001;1;2;2;19530101
030;4381150;   283,35;001;1;2;2;19610101
030;4381151;   260,00;001;1;2;2;19070101
030;4381151;   260,00;002;1;2;2;19070101
030;4381152;   225,00;001;1;2;1;19520101
030;4381153;   175,61;001;1;2;2;19500101
030;4381154;   272,00;001;1;2;2;19500101
030;4381155;   270,00;001;1;2;2;19540101
030;4381156;   223,99;001;1;2;2;19490101
030;4381157;   213,04;001;1;2;2;19400101
030;4381158;   416,00;001;1;2;2;19530101
030;4381159;   280,99;001;1;2;1;19940427
030;4381160;   231,31;001;1;2;1;19670101
030;4381162;   417,00;001;1;2;1;19710101
030;4381162;   417,00;002;1;2;1;19710101
030;4381163;   305,00;001;1;2;1;19730101
030;4381168;   302,40;001;1;2;1;19500101
030;4381168;   302,40;002;1;2;1;20031023
030;4381169;   243,00;001;1;2;1;19680101
030;4381170;  2142,00;001;1;2;1;19960101
030;4381171;   208,87;001;1;2;1;19621016
030;4381172;   240,00;001;1;2;1;19700101
030;4381173;   220,00;001;1;2;1;19680101
030;4381174;  1700,00;001;9;1;2;20061113
030;4381174;  1700,00;002;8;2;2;20061113
030;4381174;  1700,00;003;9;2;2;20061113
030;4381174;  1700,00;099;8;2;2;19700101
030;4381175;    50,00;001;2;2;2;19480101
030;4381176;    90,00;001;1;2;1;19400101
030;4381177;   241,83;001;1;2;1;19480101
030;4381178;   165,60;001;1;2;1;19480101
030;4381179;   224,25;001;1;2;2;19471129
030;4381180;   211,00;001;1;2;2;19400101
030;4381181;   219,27;001;1;2;1;19681203
030;4381181;   219,27;002;1;2;1;20050425
030;4381181;   219,27;003;1;2;1;20101230
030;4381182;   930,00;001;1;2;1;19710305
030;4381183;   114,00;001;1;2;1;19070722
030;4381184;   173,40;001;1;2;1;19110101
030;4381185;   218,12;001;1;2;1;19091007
030;4381186;   193,36;001;1;2;2;20050429
030;4381186;   193,36;099;1;2;2;19030101
030;4381187;   390,00;001;1;2;2;19630101
030;4381188;   218,12;001;1;2;2;19300101
030;4381189;   214,99;001;1;2;2;19490101
030;4381190;   378,52;001;1;2;2;19790101
030;4381191;   410,00;001;1;2;1;19130101
030;4381191;   410,00;002;1;2;1;19130101
030;4381192;   279,04;001;1;2;2;19500101
030;4381193;   226,00;001;1;2;2;19000101
030;4381193;   226,00;002;1;2;1;19170101
030;4381194;   260,00;001;1;2;2;19430101
030;4381195;  2095,95;001;1;2;1;19760101
030;4381196;  1075,00;001;1;2;1;19720303
030;4381197;  1284,00;001;1;2;1;19760715
030;4381198;   341,10;001;2;2;1;19761022
030;4381199;   474,00;001;5;1;1;20090619
030;4381199;   474,00;099;1;2;1;19740101
030;4381203;   260,00;001;1;2;1;19210101
030;4381204;   521,55;001;1;2;1;19711015
030;4381205;   108,00;001;1;2;1;19360101
030;4381206;   135,93;001;1;2;2;19580101
030;4381207;   331,75;001;1;2;2;19630101
030;4381208;   236,45;001;1;2;2;19570101
030;4381209;   236,45;001;1;2;2;19570101
030;4381210;   236,45;001;1;2;2;19460101
030;4381210;   236,45;002;1;2;2;19730101
030;4381211;   231,81;001;1;2;2;19450101
030;4381212;   254,51;001;1;2;2;19460101
030;4381213;   248,90;001;1;2;1;19460101
030;4381213;   248,90;002;1;2;1;19750101
030;4381214;   202,51;001;1;2;2;19420101
030;4381215;   174,00;001;1;2;2;19480101
030;4381216;   242,49;001;1;2;2;19480101
030;4381217;   138,00;001;1;2;2;19470101
030;4381218;   200,00;001;1;2;2;19490101
030;4381219;   240,15;001;1;2;2;19490101
030;4381220;   240,00;001;1;2;2;19500101
030;4381221;   248,72;001;1;2;2;19490101
030;4381222;   920,96;001;1;2;1;19481231
030;4381223;   258,84;001;1;2;2;19470101
030;4381224;   313,15;001;1;2;2;19480101
030;4381225;   288,60;001;1;2;2;19540101
030;4381226;   142,20;001;1;2;1;19500524
030;4381227;   245,30;001;1;2;2;19680101
030;4381228;   349,12;001;1;2;2;19520101
030;4381229;   174,00;001;1;2;2;19550101
030;4381230;   202,43;001;1;2;1;19350101
030;4381231;   636,00;001;4;2;2;19480101
030;4381231;   636,00;002;4;2;2;19480101
030;4381232;   290,55;001;1;2;2;19460101
030;4381233;   250,55;001;1;2;2;19560101
030;4381234;    91,44;001;1;2;1;19551003
030;4381234;    91,44;002;9;3;2;19750101
030;4381235;   370,00;001;1;2;2;19520101
030;4381236;   157,50;001;1;2;2;19000101
030;4381237;   269,90;001;1;2;1;19000101
030;4381237;   269,90;002;1;2;1;19000101
030;4381237;   269,90;003;1;2;1;19250101
030;4381237;   269,90;004;1;2;1;19320101
030;4381237;   269,90;005;1;2;1;19580101
030;4381238;    81,76;001;4;2;2;19580101
030;4381239;    91,85;001;1;2;2;19160101
030;4381239;    91,85;002;1;2;2;19510101
030;4381240;   236,45;001;1;2;1;19580101
030;4381241;   202,43;001;1;2;2;19350101
030;4381242;   416,00;001;1;2;2;19530101
030;4381243;   287,84;001;1;2;2;19380101
030;4381244;   160,00;001;1;2;2;19550101
030;4381244;   160,00;002;1;2;2;19560101
030;4381245;   891,99;001;5;3;2;19500101
030;4381246;   307,20;001;5;3;1;19670101
030;4381247;   192,80;001;1;2;2;19670101
030;4381248;   206,60;001;1;2;2;19400101
030;4381249;   170,70;001;1;2;2;19500101
030;4381250;   128,00;001;1;2;2;19450101
030;4381251;   145,60;001;1;2;2;19520101
030;4381252;   219,99;001;1;2;2;19490101
030;4381253;   297,15;001;1;2;1;19000101
030;4381253;   297,15;002;1;2;2;19500101
030;4381254;   286,30;001;1;2;2;20010706
030;4381255;   152,29;001;1;2;2;19000101
030;4381255;   152,29;002;1;2;2;19530101
030;4381256;   399,50;001;1;2;1;19300101
030;4381257;   420,35;001;1;2;2;19360101
030;4381257;   420,35;002;1;2;2;19360101
030;4381258;   255,00;001;1;2;2;19560101
030;4381259;   166,00;001;1;2;2;19000101
030;4381260;   110,50;001;1;2;1;19470728
030;4381263;   202,70;001;1;2;1;19400101
030;4381263;   202,70;002;1;2;1;19400101
030;4381263;   202,70;003;1;2;1;19470101
030;4381263;   202,70;004;1;2;1;19400101
030;4381264;   280,00;001;1;2;2;19120101
030;4381265;   229,70;001;1;2;2;19000101
030;4381266;   194,25;001;1;2;1;19580101
030;4381267;   269,68;001;1;2;2;19000101
030;4381268;    26,00;001;9;1;2;19680926
030;4381269;   236,91;001;1;2;2;19000101
030;4381270;   249,50;001;1;2;2;19000101
030;4381271;   290,00;001;1;2;1;19000101
030;4381271;   290,00;002;1;2;1;19280101
030;4381272;   225,00;001;1;2;1;19000101
030;4381273;   127,00;001;1;2;2;19110101
030;4381274;   473,00;001;1;2;2;19750101
030;4381275;   236,00;001;1;2;2;19500101
030;4381276;   207,96;001;1;2;2;19110101
030;4381277;   188,00;001;1;2;2;19500101
030;4381278;   129,15;001;1;2;2;19600101
030;4381286;   244,00;001;1;2;2;19000101
030;4381286;   244,00;002;1;2;2;19160309
030;4381287;   244,00;001;1;2;2;19000101
030;4381288;   210,00;001;1;2;2;19000101
030;4381289;   234,88;001;1;2;1;19111128
030;4381290;   224,00;001;1;2;1;19930209
030;4381291;   239,84;001;1;2;1;19600101
030;4381291;   239,84;002;1;2;1;19600101
030;4381292;   228,00;001;1;2;1;19110101
030;4381293;  1054,00;001;3;2;1;19770512
030;4381293;  1054,00;002;4;2;2;19770512
030;4381293;  1054,00;003;4;2;2;19770512
030;4381293;  1054,00;004;4;2;2;19770512
030;4381293;  1054,00;005;3;2;1;19770512
030;4381293;  1054,00;006;3;2;1;19770512
030;4381293;  1054,00;007;3;2;1;19770512
030;4381293;  1054,00;008;3;2;1;19770612
030;4381293;  1054,00;009;1;2;2;20100310
030;4381293;  1054,00;010;1;2;2;20130331
030;4381294;   206,55;001;4;2;2;19600101
030;4381295;   190,00;001;1;2;1;19360101
030;4381296;   201,47;001;1;2;1;19950629
030;4381297;  1820,57;001;9;1;2;19941006
030;4381298;   204,80;001;1;2;2;19080101
030;4381299;   132,00;001;1;2;2;19060101
030;4381301;   168,00;001;1;2;2;19580101
030;4381302;   139,50;001;1;2;2;19650101
030;4381303;   175,30;001;1;2;2;19090101
030;4381303;   175,30;002;1;2;2;19410101
030;4381303;   175,30;003;1;2;2;19590101
030;4381304;   490,00;099;1;2;1;19400101
030;4381305;   381,11;001;1;2;1;19650101
030;4381306;   371,85;001;1;2;1;19560101
030;4381307;   229,77;001;1;2;2;19570101
030;4381308;   163,50;001;2;2;2;19560101
030;4381309;   502,96;001;4;2;1;19570101
030;4381310;   503,00;001;4;2;2;19670101
030;4381311;  1399,49;001;1;2;1;19600101
030;4381312;   695,19;001;1;2;1;19500101
030;4381313;   230,00;001;1;2;2;19400101
030;4381314;   482,30;001;1;2;1;19300101
030;4381315;   240,00;001;1;2;2;19520101
030;4381316;   292,50;001;1;2;1;19971110
030;4381317;   221,37;001;1;2;2;19070101
030;4381318;   390,00;001;1;2;1;19500527
030;4381319;   390,00;001;1;2;2;19520101
030;4381320;   540,00;001;3;2;1;19750101
030;4381320;   540,00;002;1;2;1;19750101
030;4381321;  4379,21;001;4;2;1;19400101
030;4381321;  4379,21;002;4;2;1;19400101
030;4381321;  4379,21;003;4;2;1;19400101
030;4381322;   112,25;001;4;2;1;19400101
030;4381323;   227,00;001;1;2;1;19450816
030;4381324;   256,00;001;1;2;2;19520101
030;4381325;   274,00;001;1;2;1;19670101
030;4381327;   214,00;001;1;2;1;19300101
030;4381328;   233,00;001;1;2;2;19000101
030;4381330;   250,00;001;1;2;1;19600101
030;4381331;   234,00;001;1;2;1;19770101
030;4381332;   781,70;001;4;2;2;19000101
030;4381332;   781,70;002;4;2;2;19570711
030;4381333;   349,00;001;1;2;1;19570612
030;4381334;   258,00;001;1;2;1;19530101
030;4381335;  1226,00;001;8;1;2;19580101
030;4381338;   573,90;001;1;2;1;19550101
030;4381339;   574,00;001;1;2;1;19890907
030;4381340;   222,00;001;1;2;2;19420101
030;4381341;   180,00;001;1;2;1;19470101
030;4381342;  1950,00;001;1;2;1;19931201
030;4381343;   456,00;001;4;2;1;19500101
030;4381345;   185,00;001;1;2;1;19560101
030;4381347;   185,00;001;1;2;2;19580101
030;4381348;   746,22;001;4;2;1;19650408
030;4381349;  1268,09;001;1;1;1;19450101
030;4381350;   188,62;001;1;2;2;19660101
030;4381353;   299,10;001;1;2;2;19630101
030;4381354;   299,10;001;1;2;2;19630101
030;4381355;   299,10;001;1;2;1;19640101
030;4381356;   299,10;001;1;2;2;19640101
030;4381357;   776,00;001;9;3;1;19560101
030;4381358;    45,00;001;9;1;2;19700101
030;4381359;    42,60;001;9;1;2;19760521
030;4381362;   311,00;001;1;2;1;19640101
030;4381363;   160,00;001;4;2;1;19500101
030;4381364;   200,00;001;1;2;2;19440101
030;4381365;   217,50;001;1;2;1;19580528
030;4381367;   142,00;001;1;2;1;19620629
030;4381370;   270,00;001;1;2;2;19570101
030;4381370;   270,00;002;1;2;2;20010918
030;4381372;   134,80;001;1;2;1;19061102
030;4381374;   200,00;001;1;2;1;19521110
030;4381375;    68,00;001;1;2;2;19600727
030;4381377;   200,00;001;1;2;2;19570101
030;4381378;   200,00;001;1;2;2;19570101
030;4381379;   200,00;001;1;2;1;19570101
030;4381380;   257,10;001;1;2;1;19781027
030;4381384;   123,20;001;1;2;1;19000101
030;4381384;   123,20;002;1;2;1;19000101
030;4381386;    70,31;001;1;2;1;19621108
030;4381387;   148,88;001;1;2;2;19491029
030;4381388;  1003,49;001;1;2;2;20021111
030;4381388;  1003,49;002;9;2;2;20021111
030;4381391;    52,00;001;1;2;1;19480101
030;4381393;   219,50;001;1;2;2;19580101
030;4381395;   333,71;001;1;2;2;19570101
030;4381395;   333,71;002;1;2;2;19570101
030;4381403;   150,00;001;2;2;2;19510101
030;4381405;   118,46;001;1;2;1;19500524
030;4381406;    66,94;001;1;2;1;19520428
030;4381407;   216,00;001;1;2;1;19560101
030;4381408;   352,95;001;1;2;2;19460101
030;4381409;   480,90;001;4;2;1;19480409
030;4381410;  1134,02;001;4;2;1;19730518
030;4381411;   450,00;001;4;2;1;19320101
030;4381412;   262,50;001;4;2;1;19410101
030;4381413;   209,25;001;1;2;2;19430101
030;4381414;   209,25;001;1;2;2;19150101
030;4381414;   209,25;002;1;2;2;19510101
030;4381415;    21,60;001;9;3;3;20070123
030;4381416;    75,78;001;1;2;2;19000101
030;4381417;    53,00;001;1;2;1;19700525
030;4381418;   224,43;001;1;2;1;19580101
030;4381419;   276,25;001;1;2;2;19570101
030;4381419;   276,25;002;1;2;2;20040420
030;4381423;   160,00;001;9;1;2;19520101
030;4381424;    30,00;001;2;2;2;19400101
030;4381427;    13,00;001;1;2;1;19320503
030;4381428;   393,00;001;1;2;2;20030611
030;4381429;   376,00;001;4;2;1;19000831
030;4381430;   336,00;001;1;2;2;19560101
030;4381430;   336,00;002;1;2;2;20040420
030;4381432;    61,40;001;1;2;1;19650101
030;4381433;    21,00;001;2;2;2;19700101
030;4381434;   225,00;001;1;2;2;19500101
030;4381435;   338,75;001;1;2;1;19560101
030;4381436;   358,00;001;1;2;1;19010620
030;4381436;   358,00;002;1;2;1;19121023
030;4381436;   358,00;003;9;3;2;19550101
030;4381436;   358,00;004;1;2;1;19010620
030;4381436;   358,00;005;1;2;1;19121023
030;4381438;     9,00;001;9;3;2;19700101
030;4381439;   640,54;001;1;2;2;20080129
030;4381442;   112,00;001;1;2;1;19000101
030;4381443;    49,00;001;1;2;1;19460101
030;4381444;   195,75;001;1;2;1;19460101
030;4381444;   195,75;002;1;2;1;20011114
030;4381445;   225,00;001;1;2;2;19540101
030;4381446;   225,00;001;1;2;2;19540101
030;4381447;  1640,00;001;9;1;2;20031006
030;4381451;  3845,00;001;4;2;2;19770512
030;4381451;  3845,00;002;4;2;2;19770512
030;4381451;  3845,00;003;4;2;2;19770512
030;4381451;  3845,00;004;3;2;1;19770512
030;4381451;  3845,00;005;3;2;1;19770512
030;4381451;  3845,00;006;3;2;1;19770512
030;4381451;  3845,00;007;3;2;1;19770512
030;4381458;   183,00;001;1;2;2;19630101
030;4381459;   156,00;001;1;2;1;19600101
030;4381460;   112,00;001;1;2;1;19540223
030;4381462;    78,00;001;1;2;2;19150101
030;4381469;   298,15;001;1;2;2;20081020
030;4381470;   138,42;001;1;1;2;20070108
030;4381471;   220,32;001;1;2;2;19590101
030;4381475;    49,00;001;1;1;1;19550101
030;4381476;    83,30;001;9;3;2;19800101
030;4381477;   300,00;001;1;2;1;19430820
030;4381478;   204,00;001;1;1;2;19000101
030;4381483;  1145,05;001;9;1;2;20060112
030;4381484;   541,25;001;1;2;1;19360101
030;4381484;   541,25;002;1;2;1;19360101
030;4381485;    92,12;001;2;2;2;19620724
030;4381487;  1171,00;001;9;1;2;19580101
030;4381488;    64,00;001;1;2;2;19610101
030;4381491;    40,00;001;2;2;2;19620117
030;4381494;   142,50;001;1;2;2;19540101
030;4381495;   250,00;001;1;1;1;19000101
030;4381496;   269,02;001;1;2;2;19420101
030;4381496;   269,02;002;2;2;1;19420101
030;4381498;   480,00;001;4;2;1;19770512
030;4381499;    81,60;001;9;3;2;19750101
030;4381500;    20,00;001;9;3;2;19700101
030;4381503;   118,80;001;1;2;2;19490101
030;4381504;    42,30;001;2;2;2;19640101
030;4381505;    36,00;001;9;3;2;19700101
030;4381506;   270,00;001;1;2;2;19580101
030;4381507;   208,00;001;1;2;2;19600101
030;4381508;   152,04;001;1;2;1;19590101
030;4381510;  2292,10;001;1;2;2;20070926
030;4381511;   480,70;001;1;2;2;20071024
030;4381513;   279,00;001;4;1;2;19600316
030;4381514;  2695,95;001;1;1;2;20080204
030;4381514;  2695,95;002;1;1;2;20080204
030;4381514;  2695,95;003;1;1;2;20080902
030;4381514;  2695,95;004;1;1;2;20081103
030;4381515;    56,00;001;1;2;1;19550101
030;4381516;  1898,62;001;1;2;1;20061030
030;4381518;   244,90;001;1;2;2;20030610
030;4381518;   244,90;098;1;2;2;19420101
030;4381518;   244,90;099;1;2;2;19250101
030;4381519;   573,50;001;1;2;1;20081027
030;4381520;    97,00;001;2;2;2;19600101
030;4381522;   258,98;001;4;1;1;19260101
030;4381528;  2049,08;001;1;2;2;20011019
030;4381528;  2049,08;002;1;2;2;20040426
030;4381530;   818,50;001;1;2;2;20070319
030;4381532;   225,00;001;1;2;2;19560101
030;4381533;   542,25;001;5;3;2;19580101
030;4381534;   269,43;001;3;2;1;19500101
030;4381535;   362,25;001;3;2;1;19520101
030;4381536;   415,70;001;1;2;1;19620101
030;4381537;   324,00;001;1;2;2;19570101
030;4381538;  1960,00;001;8;1;2;19000101
030;4381539;   416,00;001;1;2;2;19610101
