X,Y,OBJECTID,NOM_EXPLOT,BUSTIA,COOR_X,COOR_Y,TIPUS_EXPL,ESPECIE,ESTAT_SUBE
2.297336282196159,41.999465640804353,61,CAVALLERIA, ,441806.42,4649955.67,Producció i reproducció,Gallines i pollastres,Activa
2.297336282196159,41.999465640804353,62,CAVALLERIA, ,441806.42,4649955.67,Producció i reproducció,Gallines i pollastres,Activa
2.297336282196159,41.999465640804353,63,CAVALLERIA, ,441806.42,4649955.67,Producció i reproducció,Gallines i pollastres,Activa
2.297336282196159,41.999465640804353,64,CAVALLERIA, ,441806.42,4649955.67,Producció i reproducció,Gallines i pollastres,Activa
2.297336282196159,41.999465640804353,65,CAVALLERIA, ,441806.42,4649955.67,Producció i reproducció,Porcí,Activa
2.299366309157111,42.007043585642926,66,MAS DANES,210,441981.43,4650795.67,Producció i reproducció,Conills,Activa
2.299366309157111,42.007043585642926,67,MAS DANES,210,441981.43,4650795.67,Producció i reproducció,Porcí,Activa
2.255095247324105,41.997758513901758,68,GRANJA COLLELL*, ,438306.41,4649795.7,Producció i reproducció,Porcí,Activa
2.306204811747162,42.016722162069094,69,MAS CODONY,206,442556.43,4651865.67,Producció i reproducció,Porcí,Activa
2.295655894456168,41.998554682666722,70,GRANJA CROS, ,441666.42,4649855.67,Producció i reproducció,Porcí,Activa
2.250295537255393,41.995205421347798,71,MAS CASANOVA DEL TER,407,437906.41,4649515.7,Producció i reproducció,Boví,Activa
2.250295537255393,41.995205421347798,72,MAS CASANOVA DEL TER,408,437906.41,4649515.7,Producció i reproducció,Conills,Activa
2.250295537255393,41.995205421347798,73,MAS CASANOVA DEL TER,409,437906.41,4649515.7,Producció i reproducció,Gallines i pollastres,Activa
2.250295537255393,41.995205421347798,74,MAS CASANOVA DEL TER,410,437906.41,4649515.7,Producció i reproducció,Gallines i pollastres,Activa
2.250295537255393,41.995205421347798,75,MAS CASANOVA DEL TER,411,437906.41,4649515.7,Producció i reproducció,Gallines i pollastres,Activa
2.250295537255393,41.995205421347798,76,MAS CASANOVA DEL TER,412,437906.41,4649515.7,Producció i reproducció,Gallines i pollastres,Activa
2.250295537255393,41.995205421347798,77,MAS CASANOVA DEL TER,413,437906.41,4649515.7,Producció i reproducció,Porcí,Activa
2.26349890438863,42.001955680721267,78,LES BASSAS,411,439006.42,4650255.69,Producció i reproducció,Boví,Activa
2.276356189591003,41.986185748436817,79,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Boví,Activa
2.276356189591003,41.986185748436817,80,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Porcí,Activa
2.276356189591003,41.986185748436817,81,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Conills,Inactiva
2.276356189591003,41.986185748436817,82,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Gallines i pollastres,Inactiva
2.276356189591003,41.986185748436817,83,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Gallines i pollastres,Inactiva
2.276356189591003,41.986185748436817,84,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Gallines i pollastres,Inactiva
2.276356189591003,41.986185748436817,85,LA SERRA COROMINOLA,305,440056.41,4648495.68,Producció i reproducció,Gallines i pollastres,Inactiva
2.28256881930377,42.024232529626843,86,GRANJA CANUDES, ,440606.44,4652715.68,Producció i reproducció,Porcí,Activa
2.272765181440116,42.010030617842808,87,MAS CORCO, ,439781.43,4651145.69,Producció i reproducció,Boví,Activa
2.272765181440116,42.010030617842808,88,MAS CORCO, ,439781.43,4651145.69,Producció i reproducció,Oví,Activa
2.272765181440116,42.010030617842808,89,MAS CORCO, ,439781.43,4651145.69,Producció i reproducció,Abelles,Inactiva
2.267903695067013,41.986357409790159,90,LA ROVIRA,300,439356.4,4648520.69,Producció i reproducció,Boví,Activa
2.267903695067013,41.986357409790159,91,LA ROVIRA,300,439356.4,4648520.69,Producció i reproducció,Oví,Activa
2.267903695067013,41.986357409790159,92,LA ROVIRA,300,439356.4,4648520.69,Producció i reproducció,Èquids,Activa
2.283645661365326,42.014377069114381,93,MAS POUS,109,440686.43,4651620.68,Producció i reproducció,Porcí,Activa
2.253907907166411,41.99603955044234,94,MAS BRUGUERA,428,438206.41,4649605.7,Producció i reproducció,Porcí,Activa
2.289871201048912,41.992124445623951,95,MASFERRER,215,441181.41,4649145.68,Producció i reproducció,Conills,Activa
2.289871201048912,41.992124445623951,96,MASFERRER,215,441181.41,4649145.68,Producció i reproducció,Boví,Inactiva
2.289871201048912,41.992124445623951,97,MASFERRER,215,441181.41,4649145.68,Producció i reproducció,Gallines i pollastres,Inactiva
2.289871201048912,41.992124445623951,98,MASFERRER,215,441181.41,4649145.68,Producció i reproducció,Gallines i pollastres,Inactiva
2.289871201048912,41.992124445623951,99,MASFERRER,215,441181.41,4649145.68,Producció i reproducció,Gallines i pollastres,Inactiva
