X,Y,OBJECTID,Data_incor,Mes,Expedient,Sexe,Edat,Municipi,Franja_eda,Barri
2.283973794150638,42.001041486165164,327,06/08/2015,agost,S,Home,37,Manlleu,35 a 44 anys,Dalt Vila
2.285257447021733,42.007417612907787,328,10/08/2015,agost,S,Dona,30,Manlleu,25 a 34 anys,Erm
2.291805414789052,42.009255988666311,329,03/08/2015,agost,S,Home,17,Manlleu,16 a 24 anys,La Coromina
2.288249379291947,41.999993287439544,330,18/08/2015,agost,S,Home,36,Manlleu,35 a 44 anys,Cavalleria
2.272945362689204,42.001253277311783,331,05/08/2015,agost,S,Home,17,Manlleu,16 a 24 anys,Gràcia
2.282097921590838,42.002046867599432,332,20/08/2015,agost,S,Dona,53,Manlleu,45 a 54 anys,Nou
2.285257447021733,42.007417612907787,333,19/08/2015,agost,S,Home,25,Manlleu,25 a 34 anys,Erm
2.282097921590838,42.002046867599432,334,17/08/2015,agost,S,Dona,26,Manlleu,25 a 34 anys,Nou
2.285257447021733,42.007417612907787,335,20/08/2015,agost,S,Dona,35,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,336,17/08/2015,agost,S,Dona,41,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,337,24/08/2015,agost,S,Home,28,Manlleu,25 a 34 anys,Erm
2.282097921590838,42.002046867599432,338,26/08/2015,agost,S,Home,52,Manlleu,45 a 54 anys,Nou
2.285257447021733,42.007417612907787,339,20/08/2015,agost,S,Home,46,Manlleu,45 a 54 anys,Erm
2.283973794150638,42.001041486165164,340,26/08/2015,agost,S,Home,47,Manlleu,45 a 54 anys,Dalt Vila
2.279067203396399,42.004731733241947,341,20/08/2015,agost,S,Home,42,Manlleu,35 a 44 anys,Vilamirosa
2.272945362689204,42.001253277311783,342,26/08/2015,agost,S,Dona,45,Manlleu,45 a 54 anys,Gràcia
2.285257447021733,42.007417612907787,343,27/08/2015,agost,S,Dona,33,Manlleu,25 a 34 anys,Erm
2.272945362689204,42.001253277311783,344,31/08/2015,agost,S,Home,56,Manlleu,55 a 64 anys,Gràcia
2.279067203396399,42.004731733241947,345,27/08/2015,agost,S,Home,47,Manlleu,45 a 54 anys,Vilamirosa
2.288864333846581,42.003979788014355,346,07/09/2015,setembre,S,Dona,46,Manlleu,45 a 54 anys,El Puig
2.272945362689204,42.001253277311783,347,03/09/2015,setembre,S,Home,32,Manlleu,25 a 34 anys,Gràcia
2.279067203396399,42.004731733241947,348,03/09/2015,setembre,S,Dona,48,Manlleu,45 a 54 anys,Vilamirosa
2.279067203396399,42.004731733241947,349,03/09/2015,setembre,S,Dona,32,Manlleu,25 a 34 anys,Vilamirosa
2.285257447021733,42.007417612907787,350,08/09/2015,setembre,S,Home,19,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,351,09/09/2015,setembre,S,Home,17,Manlleu,16 a 24 anys,Erm
2.282097921590838,42.002046867599432,352,08/09/2015,setembre,S,Dona,52,Manlleu,45 a 54 anys,Nou
2.272945362689204,42.001253277311783,353,07/09/2015,setembre,S,Dona,46,Manlleu,45 a 54 anys,Gràcia
2.272945362689204,42.001253277311783,354,08/09/2015,setembre,S,Home,19,Manlleu,16 a 24 anys,Gràcia
2.288864333846581,42.003979788014355,355,10/09/2015,setembre,S,Home,50,Manlleu,45 a 54 anys,El Puig
2.285257447021733,42.007417612907787,356,09/09/2015,setembre,S,Dona,32,Manlleu,25 a 34 anys,Erm
2.288864333846581,42.003979788014355,357,14/09/2015,setembre,S,Dona,52,Manlleu,45 a 54 anys,El Puig
2.283973794150638,42.001041486165164,358,09/09/2015,setembre,S,Dona,27,Manlleu,25 a 34 anys,Dalt Vila
2.285257447021733,42.007417612907787,359,10/09/2015,setembre,S,Dona,33,Manlleu,25 a 34 anys,Erm
2.283973794150638,42.001041486165164,360,14/09/2015,setembre,S,Home,51,Manlleu,45 a 54 anys,Dalt Vila
2.285257447021733,42.007417612907787,361,10/09/2015,setembre,S,Home,57,Manlleu,55 a 64 anys,Erm
2.279067203396399,42.004731733241947,362,16/09/2015,setembre,S,Home,18,Manlleu,16 a 24 anys,Vilamirosa
2.285257447021733,42.007417612907787,363,14/09/2015,setembre,S,Home,44,Manlleu,35 a 44 anys,Erm
2.291805414789052,42.009255988666311,364,10/09/2015,setembre,S,Dona,29,Manlleu,25 a 34 anys,La Coromina
2.283686186496929,41.998779363903637,365,16/09/2015,setembre,S,Dona,41,Manlleu,35 a 44 anys,Baix Vila
2.283686186496929,41.998779363903637,366,16/09/2015,setembre,S,Dona,28,Manlleu,25 a 34 anys,Baix Vila
2.283686186496929,41.998779363903637,367,16/09/2015,setembre,S,Home,52,Manlleu,45 a 54 anys,Baix Vila
2.285257447021733,42.007417612907787,368,17/09/2015,setembre,S,Home,31,Manlleu,25 a 34 anys,Erm
2.279067203396399,42.004731733241947,369,17/09/2015,setembre,S,Home,30,Manlleu,25 a 34 anys,Vilamirosa
2.285257447021733,42.007417612907787,370,17/09/2015,setembre,S,Home,58,Manlleu,55 a 64 anys,Erm
2.272945362689204,42.001253277311783,371,21/09/2015,setembre,S,Dona,54,Manlleu,45 a 54 anys,Gràcia
2.285257447021733,42.007417612907787,372,21/09/2015,setembre,S,Dona,18,Manlleu,16 a 24 anys,Erm
2.29373360322073,42.001613054857437,373,21/09/2015,setembre,S,Dona,47,Manlleu,45 a 54 anys,La Salut
2.288864333846581,42.003979788014355,374,23/09/2015,setembre,S,Home,46,Manlleu,45 a 54 anys,El Puig
2.285257447021733,42.007417612907787,375,24/09/2015,setembre,S,Home,31,Manlleu,25 a 34 anys,Erm
2.288864333846581,42.003979788014355,376,21/09/2015,setembre,S,Home,29,Manlleu,25 a 34 anys,El Puig
2.285257447021733,42.007417612907787,377,23/09/2015,setembre,S,Dona,50,Manlleu,45 a 54 anys,Erm
2.285257447021733,42.007417612907787,378,25/09/2015,setembre,S,Home,25,Manlleu,25 a 34 anys,Erm
2.279067203396399,42.004731733241947,379,21/09/2015,setembre,S,Home,39,Manlleu,35 a 44 anys,Vilamirosa
2.283686186496929,41.998779363903637,380,28/09/2015,setembre,S,Dona,23,Manlleu,16 a 24 anys,Baix Vila
2.29735487280312,41.996745153904243,381,29/09/2015,setembre,S,Home,22,Manlleu,16 a 24 anys,disseminats
2.288864333846581,42.003979788014355,382,24/09/2015,setembre,S,Home,47,Manlleu,45 a 54 anys,El Puig
2.283686186496929,41.998779363903637,383,30/09/2015,setembre,S,Dona,30,Manlleu,25 a 34 anys,Baix Vila
2.285257447021733,42.007417612907787,384,29/09/2015,setembre,S,Dona,29,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,385,28/09/2015,setembre,S,Home,35,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,386,29/09/2015,setembre,S,Dona,22,Manlleu,16 a 24 anys,Erm
2.291805414789052,42.009255988666311,387,30/09/2015,setembre,S,Dona,40,Manlleu,35 a 44 anys,La Coromina
2.283973794150638,42.001041486165164,388,05/10/2015,octubre,S,Dona,44,Manlleu,35 a 44 anys,Dalt Vila
2.283686186496929,41.998779363903637,389,30/09/2015,setembre,S,Dona,52,Manlleu,45 a 54 anys,Baix Vila
2.285257447021733,42.007417612907787,390,07/10/2015,octubre,S,Dona,18,Manlleu,16 a 24 anys,Erm
2.283686186496929,41.998779363903637,391,07/10/2015,octubre,S,Dona,34,Manlleu,25 a 34 anys,Baix Vila
2.288864333846581,42.003979788014355,392,05/10/2015,octubre,S,Home,18,Manlleu,16 a 24 anys,El Puig
2.285257447021733,42.007417612907787,393,07/10/2015,octubre,S,Dona,40,Manlleu,35 a 44 anys,Erm
2.282097921590838,42.002046867599432,394,07/10/2015,octubre,S,Dona,29,Manlleu,25 a 34 anys,Nou
2.283686186496929,41.998779363903637,395,05/10/2015,octubre,S,Dona,20,Manlleu,16 a 24 anys,Baix Vila
2.288249379291947,41.999993287439544,396,07/10/2015,octubre,S,Dona,25,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,397,08/10/2015,octubre,S,Dona,33,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,398,07/10/2015,octubre,S,Dona,53,Manlleu,45 a 54 anys,Erm
2.285257447021733,42.007417612907787,399,07/10/2015,octubre,S,Dona,59,Manlleu,55 a 64 anys,Erm
2.285257447021733,42.007417612907787,400,15/10/2015,octubre,S,Home,54,Manlleu,45 a 54 anys,Erm
2.288864333846581,42.003979788014355,401,14/10/2015,octubre,S,Dona,31,Manlleu,25 a 34 anys,El Puig
2.285257447021733,42.007417612907787,402,15/10/2015,octubre,S,Home,34,Manlleu,25 a 34 anys,Erm
2.282097921590838,42.002046867599432,403,16/10/2015,octubre,S,Dona,18,Manlleu,16 a 24 anys,Nou
2.285257447021733,42.007417612907787,404,19/10/2015,octubre,S,Home,19,Manlleu,16 a 24 anys,Erm
2.283686186496929,41.998779363903637,405,16/10/2015,octubre,S,Home,25,Manlleu,25 a 34 anys,Baix Vila
2.291805414789052,42.009255988666311,406,19/10/2015,octubre,S,Home,20,Manlleu,16 a 24 anys,La Coromina
2.285257447021733,42.007417612907787,407,19/10/2015,octubre,S,Home,54,Manlleu,45 a 54 anys,Erm
2.279067203396399,42.004731733241947,408,19/10/2015,octubre,S,Home,37,Manlleu,35 a 44 anys,Vilamirosa
2.285257447021733,42.007417612907787,409,06/10/2015,octubre,S,Home,47,Manlleu,45 a 54 anys,Erm
2.288864333846581,42.003979788014355,410,20/10/2015,octubre,S,Dona,24,Manlleu,16 a 24 anys,El Puig
2.283686186496929,41.998779363903637,411,21/10/2015,octubre,S,Home,48,Manlleu,45 a 54 anys,Baix Vila
2.285257447021733,42.007417612907787,412,19/10/2015,octubre,S,Dona,19,Manlleu,16 a 24 anys,Erm
2.284636627170748,41.9957537720855,413,21/10/2015,octubre,S,Dona,27,Manlleu,25 a 34 anys,Vista Alegre
2.279067203396399,42.004731733241947,414,22/10/2015,octubre,S,Home,25,Manlleu,25 a 34 anys,Vilamirosa
2.29373360322073,42.001613054857437,415,21/10/2015,octubre,S,Dona,38,Manlleu,35 a 44 anys,La Salut
2.291805414789052,42.009255988666311,416,21/10/2015,octubre,S,Dona,21,Manlleu,16 a 24 anys,La Coromina
2.285257447021733,42.007417612907787,417,21/10/2015,octubre,S,Dona,59,Manlleu,55 a 64 anys,Erm
2.279067203396399,42.004731733241947,418,22/10/2015,octubre,S,Home,36,Manlleu,35 a 44 anys,Vilamirosa
2.285257447021733,42.007417612907787,419,22/10/2015,octubre,S,Home,16,Manlleu,16 a 24 anys,Erm
2.288249379291947,41.999993287439544,420,22/10/2015,octubre,S,Dona,40,Manlleu,35 a 44 anys,Cavalleria
2.279067203396399,42.004731733241947,421,22/10/2015,octubre,S,Home,24,Manlleu,16 a 24 anys,Vilamirosa
2.285257447021733,42.007417612907787,422,23/10/2015,octubre,S,Dona,28,Manlleu,25 a 34 anys,Erm
2.288864333846581,42.003979788014355,423,22/10/2015,octubre,S,Home,18,Manlleu,16 a 24 anys,El Puig
2.272945362689204,42.001253277311783,424,26/10/2015,octubre,S,Home,18,Manlleu,16 a 24 anys,Gràcia
2.283686186496929,41.998779363903637,425,28/10/2015,octubre,S,Dona,18,Manlleu,16 a 24 anys,Baix Vila
2.285257447021733,42.007417612907787,426,28/10/2015,octubre,S,Dona,43,Manlleu,35 a 44 anys,Erm
2.283686186496929,41.998779363903637,427,28/10/2015,octubre,S,Dona,20,Manlleu,16 a 24 anys,Baix Vila
2.285257447021733,42.007417612907787,428,28/10/2015,octubre,S,Home,43,Manlleu,35 a 44 anys,Erm
2.288249379291947,41.999993287439544,429,27/10/2015,octubre,S,Dona,34,Manlleu,25 a 34 anys,Cavalleria
2.288249379291947,41.999993287439544,430,30/10/2015,octubre,S,Dona,22,Manlleu,16 a 24 anys,Cavalleria
2.288864333846581,42.003979788014355,431,02/11/2015,novembre,S,Home,19,Manlleu,16 a 24 anys,El Puig
2.283973794150638,42.001041486165164,432,02/11/2015,novembre,S,Dona,47,Manlleu,45 a 54 anys,Dalt Vila
2.285257447021733,42.007417612907787,433,28/10/2015,octubre,S,Home,64,Manlleu,55 a 64 anys,Erm
2.283973794150638,42.001041486165164,434,02/11/2015,novembre,S,Home,18,Manlleu,16 a 24 anys,Dalt Vila
2.272945362689204,42.001253277311783,435,30/10/2015,octubre,S,Dona,32,Manlleu,25 a 34 anys,Gràcia
2.285257447021733,42.007417612907787,436,04/11/2015,novembre,S,Dona,29,Manlleu,25 a 34 anys,Erm
2.29735487280312,41.996745153904243,437,02/11/2015,novembre,S,Home,42,Manlleu,35 a 44 anys,disseminats
2.285257447021733,42.007417612907787,438,04/11/2015,novembre,S,Home,19,Manlleu,16 a 24 anys,Erm
2.291805414789052,42.009255988666311,439,02/11/2015,novembre,S,Home,49,Manlleu,45 a 54 anys,La Coromina
2.284636627170748,41.9957537720855,440,05/11/2015,novembre,S,Dona,33,Manlleu,25 a 34 anys,Vista Alegre
2.29373360322073,42.001613054857437,441,02/11/2015,novembre,S,Dona,50,Manlleu,45 a 54 anys,La Salut
2.285257447021733,42.007417612907787,442,05/11/2015,novembre,S,Home,38,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,443,05/11/2015,novembre,S,Home,50,Manlleu,45 a 54 anys,Erm
2.285257447021733,42.007417612907787,444,06/11/2015,novembre,S,Dona,18,Manlleu,16 a 24 anys,Erm
2.272945362689204,42.001253277311783,445,05/11/2015,novembre,S,Dona,47,Manlleu,45 a 54 anys,Gràcia
2.285257447021733,42.007417612907787,446,06/11/2015,novembre,S,Dona,52,Manlleu,45 a 54 anys,Erm
2.288249379291947,41.999993287439544,447,09/11/2015,novembre,S,Home,26,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,448,11/11/2015,novembre,S,Home,18,Manlleu,16 a 24 anys,Erm
2.282097921590838,42.002046867599432,449,11/11/2015,novembre,S,Home,36,Manlleu,35 a 44 anys,Nou
2.285257447021733,42.007417612907787,450,11/11/2015,novembre,S,Dona,49,Manlleu,45 a 54 anys,Erm
2.279067203396399,42.004731733241947,451,11/11/2015,novembre,S,Home,18,Manlleu,16 a 24 anys,Vilamirosa
2.29735487280312,41.996745153904243,452,12/11/2015,novembre,S,Home,53,Manlleu,45 a 54 anys,disseminats
2.285257447021733,42.007417612907787,453,12/11/2015,novembre,S,Dona,34,Manlleu,25 a 34 anys,Erm
2.283686186496929,41.998779363903637,454,16/11/2015,novembre,S,Dona,46,Manlleu,45 a 54 anys,Baix Vila
2.279067203396399,42.004731733241947,455,12/11/2015,novembre,S,Dona,52,Manlleu,45 a 54 anys,Vilamirosa
2.285257447021733,42.007417612907787,456,13/11/2015,novembre,S,Home,17,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,457,17/11/2015,novembre,S,Dona,22,Manlleu,16 a 24 anys,Erm
2.284636627170748,41.9957537720855,458,19/11/2015,novembre,S,Home,51,Manlleu,45 a 54 anys,Vista Alegre
2.291805414789052,42.009255988666311,459,17/11/2015,novembre,S,Home,37,Manlleu,35 a 44 anys,La Coromina
2.285257447021733,42.007417612907787,460,19/11/2015,novembre,S,Dona,32,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,461,23/11/2015,novembre,S,Dona,21,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,462,19/11/2015,novembre,S,Home,43,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,463,23/11/2015,novembre,S,Home,29,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,464,19/11/2015,novembre,S,Dona,56,Manlleu,55 a 64 anys,Erm
2.288864333846581,42.003979788014355,465,23/11/2015,novembre,S,Dona,23,Manlleu,16 a 24 anys,El Puig
2.283973794150638,42.001041486165164,466,25/11/2015,novembre,S,Home,34,Manlleu,25 a 34 anys,Dalt Vila
2.272945362689204,42.001253277311783,467,25/11/2015,novembre,S,Home,34,Manlleu,25 a 34 anys,Gràcia
2.279067203396399,42.004731733241947,468,25/11/2015,novembre,S,Home,30,Manlleu,25 a 34 anys,Vilamirosa
2.285257447021733,42.007417612907787,469,25/11/2015,novembre,S,Home,58,Manlleu,55 a 64 anys,Erm
2.288249379291947,41.999993287439544,470,26/11/2015,novembre,S,Home,44,Manlleu,35 a 44 anys,Cavalleria
2.288864333846581,42.003979788014355,471,25/11/2015,novembre,S,Dona,17,Manlleu,16 a 24 anys,El Puig
2.285257447021733,42.007417612907787,472,30/11/2015,novembre,S,Home,49,Manlleu,45 a 54 anys,Erm
2.285257447021733,42.007417612907787,473,30/11/2015,novembre,S,Dona,38,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,474,26/11/2015,novembre,S,Home,28,Manlleu,25 a 34 anys,Erm
2.283686186496929,41.998779363903637,475,26/11/2015,novembre,S,Dona,52,Manlleu,45 a 54 anys,Baix Vila
2.285257447021733,42.007417612907787,476,03/12/2015,desembre,S,Home,49,Manlleu,45 a 54 anys,Erm
2.288249379291947,41.999993287439544,477,01/12/2015,desembre,S,Dona,35,Manlleu,35 a 44 anys,Cavalleria
2.283686186496929,41.998779363903637,478,02/12/2015,desembre,S,Dona,42,Manlleu,35 a 44 anys,Baix Vila
2.272945362689204,42.001253277311783,479,03/12/2015,desembre,S,Dona,45,Manlleu,45 a 54 anys,Gràcia
2.285257447021733,42.007417612907787,480,04/12/2015,desembre,S,Dona,21,Manlleu,16 a 24 anys,Erm
2.29373360322073,42.001613054857437,481,02/12/2015,desembre,S,Dona,19,Manlleu,16 a 24 anys,La Salut
2.285257447021733,42.007417612907787,482,11/12/2015,desembre,S,Home,33,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,483,09/12/2015,desembre,S,Dona,33,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,484,11/12/2015,desembre,S,Dona,34,Manlleu,25 a 34 anys,Erm
2.288249379291947,41.999993287439544,485,14/12/2015,desembre,S,Dona,43,Manlleu,35 a 44 anys,Cavalleria
2.279067203396399,42.004731733241947,486,11/12/2015,desembre,S,Home,59,Manlleu,55 a 64 anys,Vilamirosa
2.285257447021733,42.007417612907787,487,14/12/2015,desembre,S,Dona,43,Manlleu,35 a 44 anys,Erm
2.285257447021733,42.007417612907787,488,16/12/2015,desembre,S,Home,20,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,489,16/12/2015,desembre,S,Home,26,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,490,16/12/2015,desembre,S,Home,36,Manlleu,35 a 44 anys,Erm
2.279067203396399,42.004731733241947,491,23/12/2015,desembre,S,Dona,46,Manlleu,45 a 54 anys,Vilamirosa
2.279067203396399,42.004731733241947,492,30/12/2015,desembre,S,Dona,44,Manlleu,35 a 44 anys,Vilamirosa
