"AÑO","TITULO","FECHA_ELECCIONES","DISTRITO","SECCION","MESA","PARTIDO","NUM_VOTOS","PORCENTAJE"
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"A","UCE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"A","EXTREMADURA_UNIDA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"A","UCL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"A","UV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","Electores",483,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","Abstenciones",221,45.75569358178053830227743271221532091097
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","Votantes",262,54.24430641821946169772256728778467908903
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","Blancos",3,1.14503816793893129770992366412213740458
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","Validos",260,99.23664122137404580152671755725190839695
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","Nulos",2,.7633587786259541984732824427480916030534
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PSOE",62,23.66412213740458015267175572519083969466
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PP",145,55.34351145038167938931297709923664122137
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","IU_BA",9,3.43511450381679389312977099236641221374
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","UPYD",31,11.83206106870229007633587786259541984733
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","LV_GVE",4,1.52671755725190839694656488549618320611
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","II",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PACMA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","EDP_V",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","AA",1,.3816793893129770992366412213740458015267
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PCPE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","UNA",3,1.14503816793893129770992366412213740458
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","DN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PUM_J",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","IZAN_RG",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","LIBERTAS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","AES",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","CDS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","FN",1,.3816793893129770992366412213740458015267
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","IF",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","FE_JONS",1,.3816793893129770992366412213740458015267
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","POSI",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","SAIN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PFYV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","MSR",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PREPAL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","CEU",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PH",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","FA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","PSA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","RC",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","CDL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","UCE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","EXTREMADURA_UNIDA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","UCL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,1,"B","UV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","Electores",794,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","Abstenciones",374,47.10327455919395465994962216624685138539
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","Votantes",420,52.89672544080604534005037783375314861461
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","Blancos",13,3.0952380952380952380952380952380952381
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","Validos",420,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","Nulos",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PSOE",85,20.23809523809523809523809523809523809524
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PP",283,67.38095238095238095238095238095238095238
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","IU_BA",9,2.14285714285714285714285714285714285714
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","UPYD",24,5.71428571428571428571428571428571428571
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","LV_GVE",1,.2380952380952380952380952380952380952381
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","II",1,.2380952380952380952380952380952380952381
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PACMA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","EDP_V",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","AA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PCPE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","UNA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","DN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PUM_J",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","IZAN_RG",2,.4761904761904761904761904761904761904762
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","LIBERTAS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","AES",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","CDS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","FN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","IF",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","FE_JONS",1,.2380952380952380952380952380952380952381
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","POSI",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","SAIN",1,.2380952380952380952380952380952380952381
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PFYV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","MSR",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PREPAL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","CEU",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PH",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","FA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","PSA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","RC",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","CDL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","UCE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","EXTREMADURA_UNIDA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","UCL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,2,"U","UV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","Electores",740,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","Abstenciones",351,47.43243243243243243243243243243243243243
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","Votantes",389,52.56756756756756756756756756756756756757
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","Blancos",2,.5141388174807197943444730077120822622108
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","Validos",385,98.97172236503856041131105398457583547558
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","Nulos",4,1.02827763496143958868894601542416452442
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PSOE",149,38.3033419023136246786632390745501285347
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PP",172,44.21593830334190231362467866323907455013
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","IU_BA",23,5.91259640102827763496143958868894601542
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","UPYD",25,6.42673521850899742930591259640102827763
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","LV_GVE",1,.2570694087403598971722365038560411311054
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","II",1,.2570694087403598971722365038560411311054
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PACMA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","EDP_V",2,.5141388174807197943444730077120822622108
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","AA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PCPE",2,.5141388174807197943444730077120822622108
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","UNA",4,1.02827763496143958868894601542416452442
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","DN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PUM_J",2,.5141388174807197943444730077120822622108
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","IZAN_RG",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","LIBERTAS",1,.2570694087403598971722365038560411311054
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","AES",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","CDS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","FN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","IF",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","FE_JONS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","POSI",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","SAIN",1,.2570694087403598971722365038560411311054
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PFYV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","MSR",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PREPAL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","CEU",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PH",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","FA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","PSA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","RC",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","CDL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","UCE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","EXTREMADURA_UNIDA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","UCL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"A","UV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","Electores",650,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","Abstenciones",283,43.53846153846153846153846153846153846154
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","Votantes",367,56.46153846153846153846153846153846153846
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","Blancos",7,1.90735694822888283378746594005449591281
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","Validos",366,99.72752043596730245231607629427792915531
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","Nulos",1,.2724795640326975476839237057220708446866
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PSOE",121,32.97002724795640326975476839237057220708
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PP",173,47.13896457765667574931880108991825613079
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","IU_BA",26,7.08446866485013623978201634877384196185
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","UPYD",29,7.90190735694822888283378746594005449591
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","LV_GVE",2,.5449591280653950953678474114441416893733
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","II",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PACMA",1,.2724795640326975476839237057220708446866
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","EDP_V",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","AA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PCPE",3,.8174386920980926430517711171662125340599
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","UNA",1,.2724795640326975476839237057220708446866
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","DN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PUM_J",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","IZAN_RG",1,.2724795640326975476839237057220708446866
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","LIBERTAS",2,.5449591280653950953678474114441416893733
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","AES",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","CDS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","FN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","IF",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","FE_JONS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","POSI",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","SAIN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PFYV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","MSR",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PREPAL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","CEU",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PH",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","FA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","PSA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","RC",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","CDL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","UCE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","EXTREMADURA_UNIDA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","UCL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,3,"B","UV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","Electores",853,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","Abstenciones",405,47.47948417350527549824150058616647127784
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","Votantes",448,52.52051582649472450175849941383352872216
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","Blancos",11,2.45535714285714285714285714285714285714
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","Validos",448,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","Nulos",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PSOE",114,25.44642857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PP",265,59.15178571428571428571428571428571428571
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","IU_BA",13,2.90178571428571428571428571428571428571
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","UPYD",31,6.91964285714285714285714285714285714286
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","LV_GVE",4,.8928571428571428571428571428571428571429
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","II",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PACMA",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","EDP_V",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","AA",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PCPE",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","UNA",2,.4464285714285714285714285714285714285714
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","DN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PUM_J",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","IZAN_RG",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","LIBERTAS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","AES",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","CDS",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","FN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","IF",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","FE_JONS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","POSI",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","SAIN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PFYV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","MSR",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PREPAL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","CEU",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PH",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","FA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","PSA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","RC",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","CDL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","UCE",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","EXTREMADURA_UNIDA",1,.2232142857142857142857142857142857142857
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","UCL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,4,"U","UV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","Electores",510,100
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","Abstenciones",237,46.47058823529411764705882352941176470588
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","Votantes",273,53.52941176470588235294117647058823529412
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","Blancos",2,.7326007326007326007326007326007326007326
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","Validos",272,99.63369963369963369963369963369963369963
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","Nulos",1,.3663003663003663003663003663003663003663
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PSOE",82,30.03663003663003663003663003663003663004
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PP",158,57.87545787545787545787545787545787545788
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","IU_BA",5,1.83150183150183150183150183150183150183
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","UPYD",23,8.42490842490842490842490842490842490842
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","LV_GVE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","II",1,.3663003663003663003663003663003663003663
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PACMA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","EDP_V",1,.3663003663003663003663003663003663003663
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","AA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PCPE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","UNA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","DN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PUM_J",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","IZAN_RG",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","LIBERTAS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","AES",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","CDS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","FN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","IF",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","FE_JONS",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","POSI",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","SAIN",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PFYV",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","MSR",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PREPAL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","CEU",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PH",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","FA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","PSA",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","RC",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","CDL",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","UCE",0,0
2009,"Elecciones al Parlamento Europeo","07-JUN-09",1,5,"A","EXTREMADURA_UNIDA",0,0
