url,identificador,locale,send,nombre,telefono,fax,correo-electronico,web,horario,descripcion,direccion,localizacion,categorias,foto
"http://www.gijon.es/directorios/show/454-circuito-de-footing-el-lauredal","454","es","fecha-actualizacion2014-01-22 12:02:31 +0100","Circuito de Footing El Lauredal","985 181 721","1.100 m. de recorrido.Gestionado por el Patronato Deportivo Municipal.","Parque El Lauredal","43.541854 -5.703718","Circuitos de Footing, 2010, Gijón"
"http://www.gijon.es/directorios/show/453-circuito-de-footing-de-moreda","453","es","fecha-actualizacion2014-01-22 12:02:31 +0100","Circuito de Footing de Moreda","Distancia: 1.800 m. de cuerda.","Parque de Moreda","43.53737 -5.678301","Circuitos de Footing, 2010, Gijón","http://www.gijon.es/data/images/f6/6429/250x188_v1_Directorioinstalacionesdeportivasmoreda.jpg"
"http://www.gijon.es/directorios/show/452-circuito-de-footing-el-kilometrin","452","es","fecha-actualizacion2014-01-22 12:02:31 +0100","Circuito de Footing El kilómetrín","985 181 721","<ul><li>Distancia:975 m. de cuerda.</li><li>Paneles señalizadores de distancias </li></ul>","Circuito de Footing El kilómetro - Avda. El Molinón, s/n. (Parque de Isabel La Católica)","43.538806 -5.642576","Circuitos de Footing, 2010, Gijón","http://www.gijon.es/data/images/f6/6428/250x188_v1_Directorioinstalacionesdeportivaskilometro.jpg"
