url,identificador,locale,send,nombre,telefono,fax,correo-electronico,web,horario,descripcion,direccion,localizacion,categorias
"http://www.gijon.es/directorios/show/321-bomberos","321","es","fecha-actualizacion2014-01-22 12:02:27 +0100","Bomberos","985 181 440; 080 (Urgencias)","985 163 901","Abierto las 24h.","La actividad tradicionalmente encomendada al Cuerpo de Bomberos y justificación de su creación en el año 1890, es la extinción de los incendios. A través de los años, la sociedad ha exigido la asunción de nuevas competencias por parte de los Servicios de Prevención, Extinción de Incendios y Salvamento, desarrollando en la actualidad trabajos muy plurales.Un resumen de ellas serían las siguientes:Extinción de Incendios en: Edificios de uso diverso, Industrias y Almacenes, Zonas Rurales, Zonas Forestales, Vehículos y Transportes, Objetos aislados, etc...Salvamentos: Asistencia a personas ante cualquier riesgo, Socorro a víctimas de accidentes, Atención a animales en situación de riesgo, Riesgos relacionados con el agua, Riesgos relacionados con el gas y la electricidad, Riesgos de la naturaleza, Ruinas y hundimientos, Rescate de cadáveres, Accidentes con mercancias peligrosas, etc...Varios: Transportes de Alimentos,Agua o medicamentos, Inspecciones,Control y Asesoramiento, Actividades Divulgativas, Retenes de Prevención, Colaboraciones Especiales, Prevención, etc...","Ctra. Carbonera (As-246), 96","43.51537 -5.679299","Bomberos, 2010, Gijón, Seguridad"
