"AÑO","TITULO","FECHA_ELECCIONES","DISTRITO","SECCION","MESA","PARTIDO","NUM_VOTOS","PORCENTAJE"
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"A","PP",247,43.71681415929203539823008849557522123894
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"A","CDS",36,6.37168141592920353982300884955752212389
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"A","PAS",37,6.54867256637168141592920353982300884956
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","Electores",741,100
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","Abstenciones",312,42.10526315789473684210526315789473684211
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","Votantes",429,57.89473684210526315789473684210526315789
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","Blancos",11,2.56410256410256410256410256410256410256
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","Validos",427,99.53379953379953379953379953379953379953
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","Nulos",2,.4662004662004662004662004662004662004662
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","PSOE",130,30.3030303030303030303030303030303030303
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","PP",182,42.42424242424242424242424242424242424242
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","CDS",35,8.15850815850815850815850815850815850816
1991,"Elecciones Autonómicas","26-MAY-91",1,3,"B","PAS",26,6.06060606060606060606060606060606060606
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","Electores",1130,100
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","Abstenciones",519,45.92920353982300884955752212389380530973
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","Votantes",611,54.07079646017699115044247787610619469027
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","Blancos",11,1.80032733224222585924713584288052373159
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","Validos",610,99.83633387888707037643207855973813420622
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","Nulos",1,.1636661211129296235679214402618657937807
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","PSOE",101,16.53027823240589198036006546644844517185
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","PP",385,63.01145662847790507364975450081833060556
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","CDS",29,4.74631751227495908346972176759410801964
1991,"Elecciones Autonómicas","26-MAY-91",1,4,"U","PAS",29,4.74631751227495908346972176759410801964
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","Electores",643,100
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","Abstenciones",247,38.41368584758942457231726283048211508554
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","Votantes",396,61.58631415241057542768273716951788491446
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","Blancos",7,1.76767676767676767676767676767676767677
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","Validos",394,99.49494949494949494949494949494949494949
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","Nulos",2,.5050505050505050505050505050505050505051
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","PSOE",77,19.44444444444444444444444444444444444444
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","PP",241,60.85858585858585858585858585858585858586
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","CDS",12,3.03030303030303030303030303030303030303
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"A","PAS",13,3.28282828282828282828282828282828282828
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","Electores",594,100
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","Abstenciones",244,41.07744107744107744107744107744107744108
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","Votantes",350,58.92255892255892255892255892255892255892
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","Blancos",5,1.42857142857142857142857142857142857143
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","Validos",350,100
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","Nulos",0,0
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","PSOE",96,27.42857142857142857142857142857142857143
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","PP",199,56.85714285714285714285714285714285714286
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","CDS",8,2.28571428571428571428571428571428571429
1991,"Elecciones Autonómicas","26-MAY-91",1,5,"B","PAS",10,2.85714285714285714285714285714285714286
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","Electores",1124,100
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","Abstenciones",458,40.74733096085409252669039145907473309609
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","Votantes",666,59.25266903914590747330960854092526690391
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","Blancos",13,1.95195195195195195195195195195195195195
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","Validos",664,99.6996996996996996996996996996996996997
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","Nulos",2,.3003003003003003003003003003003003003003
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","PSOE",122,18.31831831831831831831831831831831831832
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","PP",412,61.86186186186186186186186186186186186186
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","CDS",28,4.2042042042042042042042042042042042042
1991,"Elecciones Autonómicas","26-MAY-91",1,6,"U","PAS",24,3.6036036036036036036036036036036036036
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","Electores",925,100
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","Abstenciones",350,37.83783783783783783783783783783783783784
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","Votantes",575,62.16216216216216216216216216216216216216
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","Blancos",12,2.08695652173913043478260869565217391304
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","Validos",566,98.43478260869565217391304347826086956522
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","Nulos",9,1.56521739130434782608695652173913043478
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","PSOE",70,12.17391304347826086956521739130434782609
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","PP",397,69.04347826086956521739130434782608695652
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","CDS",25,4.34782608695652173913043478260869565217
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"A","PAS",17,2.95652173913043478260869565217391304348
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","Electores",759,100
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","Abstenciones",278,36.62714097496706192358366271409749670619
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","Votantes",481,63.37285902503293807641633728590250329381
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","Blancos",4,.8316008316008316008316008316008316008316
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","Validos",481,100
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","Nulos",0,0
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","PSOE",62,12.88981288981288981288981288981288981289
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","PP",340,70.68607068607068607068607068607068607069
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","CDS",26,5.40540540540540540540540540540540540541
1991,"Elecciones Autonómicas","26-MAY-91",1,7,"B","PAS",14,2.91060291060291060291060291060291060291
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","Electores",942,100
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","Abstenciones",405,42.99363057324840764331210191082802547771
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","Votantes",537,57.00636942675159235668789808917197452229
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","Blancos",13,2.42085661080074487895716945996275605214
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","Validos",536,99.81378026070763500931098696461824953445
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","Nulos",1,.1862197392923649906890130353817504655493
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","PSOE",86,16.01489757914338919925512104283054003724
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","PP",368,68.52886405959031657355679702048417132216
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","CDS",19,3.53817504655493482309124767225325884544
1991,"Elecciones Autonómicas","26-MAY-91",1,8,"U","PAS",15,2.79329608938547486033519553072625698324
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","Electores",852,100
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","Abstenciones",344,40.37558685446009389671361502347417840376
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","Votantes",508,59.62441314553990610328638497652582159624
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","Blancos",2,.3937007874015748031496062992125984251969
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","Validos",507,99.8031496062992125984251968503937007874
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","Nulos",1,.1968503937007874015748031496062992125984
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","PSOE",168,33.07086614173228346456692913385826771654
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","PP",208,40.94488188976377952755905511811023622047
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","CDS",21,4.13385826771653543307086614173228346457
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"A","PAS",22,4.33070866141732283464566929133858267717
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","Electores",742,100
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","Abstenciones",296,39.89218328840970350404312668463611859838
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","Votantes",446,60.10781671159029649595687331536388140162
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","Blancos",12,2.69058295964125560538116591928251121076
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","Validos",444,99.55156950672645739910313901345291479821
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","Nulos",2,.4484304932735426008968609865470852017937
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","PSOE",138,30.94170403587443946188340807174887892377
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","PP",181,40.58295964125560538116591928251121076233
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","CDS",36,8.07174887892376681614349775784753363229
1991,"Elecciones Autonómicas","26-MAY-91",1,9,"B","PAS",16,3.58744394618834080717488789237668161435
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","Electores",1105,100
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","Abstenciones",467,42.2624434389140271493212669683257918552
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","Votantes",638,57.7375565610859728506787330316742081448
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","Blancos",12,1.88087774294670846394984326018808777429
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","Validos",633,99.21630094043887147335423197492163009404
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","Nulos",5,.7836990595611285266457680250783699059561
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","PSOE",133,20.84639498432601880877742946708463949843
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","PP",354,55.48589341692789968652037617554858934169
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","CDS",37,5.79937304075235109717868338557993730408
1991,"Elecciones Autonómicas","26-MAY-91",1,10,"U","PAS",32,5.01567398119122257053291536050156739812
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","Electores",592,100
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","Abstenciones",253,42.73648648648648648648648648648648648649
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","Votantes",339,57.26351351351351351351351351351351351351
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","Blancos",5,1.47492625368731563421828908554572271386
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","Validos",333,98.23008849557522123893805309734513274336
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","Nulos",6,1.76991150442477876106194690265486725664
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","PSOE",111,32.74336283185840707964601769911504424779
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","PP",115,33.92330383480825958702064896755162241888
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","CDS",14,4.12979351032448377581120943952802359882
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"A","PAS",23,6.78466076696165191740412979351032448378
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","Electores",617,100
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","Abstenciones",281,45.54294975688816855753646677471636952998
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","Votantes",336,54.45705024311183144246353322528363047002
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","Blancos",4,1.19047619047619047619047619047619047619
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","Validos",333,99.10714285714285714285714285714285714286
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","Nulos",3,.8928571428571428571428571428571428571429
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","PSOE",128,38.0952380952380952380952380952380952381
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","PP",102,30.35714285714285714285714285714285714286
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","CDS",19,5.6547619047619047619047619047619047619
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"B","PAS",21,6.25
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","Electores",623,100
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","Abstenciones",285,45.74638844301765650080256821829855537721
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","Votantes",338,54.25361155698234349919743178170144462279
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","Blancos",5,1.47928994082840236686390532544378698225
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","Validos",336,99.4082840236686390532544378698224852071
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","Nulos",2,.5917159763313609467455621301775147928994
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","PSOE",125,36.98224852071005917159763313609467455621
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","PP",124,36.68639053254437869822485207100591715976
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","CDS",22,6.50887573964497041420118343195266272189
1991,"Elecciones Autonómicas","26-MAY-91",1,11,"C","PAS",12,3.5502958579881656804733727810650887574
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","Electores",905,100
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","Abstenciones",395,43.64640883977900552486187845303867403315
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","Votantes",510,56.35359116022099447513812154696132596685
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","Blancos",8,1.56862745098039215686274509803921568627
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","Validos",496,97.25490196078431372549019607843137254902
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","Nulos",14,2.74509803921568627450980392156862745098
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","PSOE",136,26.66666666666666666666666666666666666667
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","PP",233,45.68627450980392156862745098039215686275
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","CDS",34,6.66666666666666666666666666666666666667
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"A","PAS",13,2.5490196078431372549019607843137254902
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","Electores",795,100
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","Abstenciones",365,45.91194968553459119496855345911949685535
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","Votantes",430,54.08805031446540880503144654088050314465
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","Blancos",7,1.62790697674418604651162790697674418605
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","Validos",428,99.53488372093023255813953488372093023256
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","Nulos",2,.4651162790697674418604651162790697674419
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","PSOE",119,27.67441860465116279069767441860465116279
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","PP",214,49.76744186046511627906976744186046511628
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","CDS",24,5.5813953488372093023255813953488372093
1991,"Elecciones Autonómicas","26-MAY-91",1,12,"B","PAS",19,4.4186046511627906976744186046511627907
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","Electores",800,100
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","Abstenciones",314,39.25
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","Votantes",486,60.75
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","Blancos",5,1.02880658436213991769547325102880658436
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","Validos",485,99.79423868312757201646090534979423868313
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","Nulos",1,.2057613168724279835390946502057613168724
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","PSOE",120,24.69135802469135802469135802469135802469
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","PP",290,59.670781893004115226337448559670781893
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","CDS",15,3.08641975308641975308641975308641975309
1991,"Elecciones Autonómicas","26-MAY-91",1,13,"U","PAS",7,1.44032921810699588477366255144032921811
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","Electores",652,100
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","Abstenciones",334,51.22699386503067484662576687116564417178
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","Votantes",318,48.77300613496932515337423312883435582822
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","Blancos",6,1.8867924528301886792452830188679245283
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","Validos",318,100
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","Nulos",0,0
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","PSOE",101,31.76100628930817610062893081761006289308
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","PP",128,40.25157232704402515723270440251572327044
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","CDS",23,7.23270440251572327044025157232704402516
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"A","PAS",20,6.28930817610062893081761006289308176101
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","Electores",552,100
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","Abstenciones",257,46.55797101449275362318840579710144927536
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","Votantes",295,53.44202898550724637681159420289855072464
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","Blancos",7,2.37288135593220338983050847457627118644
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","Validos",290,98.30508474576271186440677966101694915254
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","Nulos",5,1.69491525423728813559322033898305084746
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","PSOE",94,31.8644067796610169491525423728813559322
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","PP",111,37.62711864406779661016949152542372881356
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","CDS",14,4.74576271186440677966101694915254237288
1991,"Elecciones Autonómicas","26-MAY-91",1,14,"B","PAS",10,3.38983050847457627118644067796610169492
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","Electores",1074,100
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","Abstenciones",487,45.34450651769087523277467411545623836127
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","Votantes",587,54.65549348230912476722532588454376163873
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","Blancos",7,1.19250425894378194207836456558773424191
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","Validos",586,99.82964224872231686541737649063032367973
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","Nulos",1,.1703577512776831345826235093696763202726
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","PSOE",260,44.29301533219761499148211243611584327087
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","PP",173,29.47189097103918228279386712095400340716
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","CDS",23,3.91822827938671209540034071550255536627
1991,"Elecciones Autonómicas","26-MAY-91",1,15,"U","PAS",16,2.72572402044293015332197614991482112436
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","Electores",869,100
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","Abstenciones",392,45.10932105868814729574223245109321058688
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","Votantes",477,54.89067894131185270425776754890678941312
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","Blancos",3,.6289308176100628930817610062893081761006
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","Validos",476,99.7903563941299790356394129979035639413
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","Nulos",1,.2096436058700209643605870020964360587002
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","PSOE",142,29.76939203354297693920335429769392033543
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","PP",203,42.55765199161425576519916142557651991614
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","CDS",37,7.75681341719077568134171907756813417191
1991,"Elecciones Autonómicas","26-MAY-91",1,16,"U","PAS",14,2.9350104821802935010482180293501048218
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","Electores",891,100
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","Abstenciones",416,46.68911335578002244668911335578002244669
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","Votantes",475,53.31088664421997755331088664421997755331
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","Blancos",1,.2105263157894736842105263157894736842105
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","Validos",473,99.57894736842105263157894736842105263158
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","Nulos",2,.4210526315789473684210526315789473684211
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","PSOE",160,33.68421052631578947368421052631578947368
1991,"Elecciones Autonómicas","26-MAY-91",1,17,"A","PP",189,39.78947368421052631578947368421052631579
