LON,LAT,DIRECCION,NOMBRE,IMAGEN
-3.513717691644675,40.334402476129142,"Manuel Azaña, 14",María Isabel Zulueta,http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/0_836_1.jpg
