DISTRITO,SECCION,MESA,OPCION,VOTOS
01,030,A,CDE,2
01,030,A,DN,0
01,030,A,FEJ,0
01,030,A,ID,0
01,030,A,IUCM,97
01,030,A,LF,0
01,030,A,LV,7
01,030,A,MC,0
01,030,A,PCPE,0
01,030,A,PH,0
01,030,A,PM,0
01,030,A,PMMJ,0
01,030,A,PP,230
01,030,A,PSOE,167
01,030,A,UC,0
01,030,A,UCL,1
01,030,A,UL,0
01,030,B,ACMA,0
01,030,B,AE,0
01,030,B,BL,7
01,030,B,CDE,2
01,030,B,DN,0
01,030,B,FEJ,0
01,030,B,ID,0
01,030,B,IUCM,103
01,030,B,LF,0
01,030,B,LV,10
01,030,B,MC,0
01,030,B,PCPE,0
01,030,B,PH,1
01,030,B,PM,0
01,030,B,PMMJ,0
01,030,B,PP,271
01,030,B,PSOE,174
01,030,B,UC,0
01,030,B,UCL,1
01,030,B,UL,0
