DISTRITO,SECCION,MESA,OPCION,VOTOS
01,016,B,AA,0
01,016,B,AE,3
01,016,B,BL,6
01,016,B,CDL,0
01,016,B,CDS,0
01,016,B,CPE,1
01,016,B,DN,2
01,016,B,EU,0
01,016,B,FA,0
01,016,B,FEJ,0
01,016,B,FN,1
01,016,B,IARV,2
01,016,B,IF,0
01,016,B,IILSEP,0
01,016,B,IUCMLI,20
01,016,B,LCE,0
01,016,B,LV,0
01,016,B,LVGVE,2
01,016,B,MSR,0
01,016,B,PACMA,3
01,016,B,PCPE,1
01,016,B,PFV,2
01,016,B,PH,0
01,016,B,PMMJ,0
01,016,B,POSI,0
01,016,B,PP,146
01,016,B,PRC,0
01,016,B,PSA,0
01,016,B,PSOE,113
01,016,B,SAI,0
01,016,B,SZL,0
01,016,B,UCE,0
01,016,B,UCL,0
01,016,B,UNA,0
01,016,B,UPYD,33
01,016,B,UV,1
01,017,A,AA,0
01,017,A,AE,0
01,017,A,BL,3
01,017,A,CDL,0
01,017,A,CDS,0
01,017,A,CPE,0
01,017,A,DN,0
01,017,A,EU,0
01,017,A,FA,0
01,017,A,FEJ,1
01,017,A,FN,1
01,017,A,IARV,2
01,017,A,IF,0
01,017,A,IILSEP,2
01,017,A,IUCMLI,34
01,017,A,LCE,0
01,017,A,LV,5
01,017,A,LVGVE,3
01,017,A,MSR,0
01,017,A,PACMA,1
01,017,A,PCPE,0
01,017,A,PFV,1
01,017,A,PH,0
01,017,A,PMMJ,1
01,017,A,POSI,0
01,017,A,PP,176
01,017,A,PRC,0
01,017,A,PSA,0
01,017,A,PSOE,189
01,017,A,SAI,0
01,017,A,SZL,0
01,017,A,UCE,0
01,017,A,UCL,0
01,017,A,UNA,0
01,017,A,UPYD,47
01,017,A,UV,0
01,017,B,AA,0
01,017,B,AE,0
01,017,B,BL,7
01,017,B,CDL,0
01,017,B,CDS,0
01,017,B,CPE,0
01,017,B,DN,0
01,017,B,EU,0
01,017,B,FA,0
01,017,B,FEJ,0
01,017,B,FN,0
01,017,B,IARV,1
01,017,B,IF,0
01,017,B,IILSEP,2
01,017,B,IUCMLI,25
01,017,B,LCE,2
01,017,B,LV,2
01,017,B,LVGVE,1
01,017,B,MSR,0
01,017,B,PACMA,1
01,017,B,PCPE,0
01,017,B,PFV,0
01,017,B,PH,0
01,017,B,PMMJ,0
01,017,B,POSI,0
01,017,B,PP,178
01,017,B,PRC,0
01,017,B,PSA,0
01,017,B,PSOE,191
01,017,B,SAI,0
01,017,B,SZL,0
01,017,B,UCE,0
01,017,B,UCL,0
01,017,B,UNA,0
01,017,B,UPYD,58
01,017,B,UV,0
01,018,U,AA,0
01,018,U,AE,0
01,018,U,BL,2
01,018,U,CDL,0
01,018,U,CDS,0
01,018,U,CPE,0
01,018,U,DN,0
01,018,U,EU,0
01,018,U,FA,0
01,018,U,FEJ,0
01,018,U,FN,0
01,018,U,IARV,1
01,018,U,IF,1
01,018,U,IILSEP,2
01,018,U,IUCMLI,26
01,018,U,LCE,0
01,018,U,LV,0
01,018,U,LVGVE,3
01,018,U,MSR,0
01,018,U,PACMA,1
01,018,U,PCPE,0
01,018,U,PFV,0
01,018,U,PH,1
01,018,U,PMMJ,1
01,018,U,POSI,0
01,018,U,PP,128
01,018,U,PRC,0
01,018,U,PSA,0
01,018,U,PSOE,149
01,018,U,SAI,0
01,018,U,SZL,0
01,018,U,UCE,0
01,018,U,UCL,0
01,018,U,UNA,0
01,018,U,UPYD,34
01,018,U,UV,0
01,019,A,AA,0
01,019,A,AE,0
01,019,A,BL,8
01,019,A,CDL,0
01,019,A,CDS,0
01,019,A,CPE,0
01,019,A,DN,0
01,019,A,EU,0
01,019,A,FA,0
01,019,A,FEJ,0
01,019,A,FN,0
01,019,A,IARV,2
01,019,A,IF,0
01,019,A,IILSEP,0
01,019,A,IUCMLI,39
01,019,A,LCE,0
01,019,A,LV,2
01,019,A,LVGVE,3
01,019,A,MSR,1
01,019,A,PACMA,0
01,019,A,PCPE,1
01,019,A,PFV,0
01,019,A,PH,0
01,019,A,PMMJ,1
01,019,A,POSI,0
01,019,A,PP,152
01,019,A,PRC,0
01,019,A,PSA,0
01,019,A,PSOE,165
01,019,A,SAI,0
01,019,A,SZL,2
01,019,A,UCE,0
01,019,A,UCL,1
01,019,A,UNA,0
01,019,A,UPYD,49
01,019,A,UV,0
01,019,B,AA,0
01,019,B,AE,0
01,019,B,BL,4
01,019,B,CDL,0
01,019,B,CDS,0
01,019,B,CPE,0
01,019,B,DN,0
01,019,B,EU,0
01,019,B,FA,0
01,019,B,FEJ,0
01,019,B,FN,0
01,019,B,IARV,1
01,019,B,IF,0
01,019,B,IILSEP,0
01,019,B,IUCMLI,53
01,019,B,LCE,2
01,019,B,LV,1
01,019,B,LVGVE,1
01,019,B,MSR,0
01,019,B,PACMA,1
01,019,B,PCPE,0
01,019,B,PFV,0
01,019,B,PH,0
01,019,B,PMMJ,0
01,019,B,POSI,0
01,019,B,PP,155
01,019,B,PRC,0
01,019,B,PSA,0
01,019,B,PSOE,216
01,019,B,SAI,0
01,019,B,SZL,0
01,019,B,UCE,0
01,019,B,UCL,0
01,019,B,UNA,0
01,019,B,UPYD,45
01,019,B,UV,0
01,020,A,AA,0
01,020,A,AE,0
01,020,A,BL,7
01,020,A,CDL,0
01,020,A,CDS,0
01,020,A,CPE,0
01,020,A,DN,0
01,020,A,EU,0
01,020,A,FA,0
01,020,A,FEJ,0
01,020,A,FN,0
01,020,A,IARV,3
01,020,A,IF,0
01,020,A,IILSEP,0
01,020,A,IUCMLI,33
01,020,A,LCE,1
01,020,A,LV,2
01,020,A,LVGVE,1
01,020,A,MSR,0
01,020,A,PACMA,1
01,020,A,PCPE,0
01,020,A,PFV,1
01,020,A,PH,0
01,020,A,PMMJ,0
01,020,A,POSI,0
01,020,A,PP,112
01,020,A,PRC,0
01,020,A,PSA,0
01,020,A,PSOE,168
01,020,A,SAI,0
01,020,A,SZL,0
01,020,A,UCE,0
01,020,A,UCL,0
01,020,A,UNA,0
01,020,A,UPYD,15
01,020,A,UV,0
01,020,B,AA,0
01,020,B,AE,1
01,020,B,BL,11
01,020,B,CDL,0
01,020,B,CDS,0
01,020,B,CPE,2
01,020,B,DN,0
01,020,B,EU,0
01,020,B,FA,1
01,020,B,FEJ,0
01,020,B,FN,1
01,020,B,IARV,2
01,020,B,IF,0
01,020,B,IILSEP,1
01,020,B,IUCMLI,38
01,020,B,LCE,0
01,020,B,LV,2
01,020,B,LVGVE,4
01,020,B,MSR,0
01,020,B,PACMA,3
01,020,B,PCPE,0
01,020,B,PFV,1
01,020,B,PH,0
01,020,B,PMMJ,0
01,020,B,POSI,0
01,020,B,PP,123
01,020,B,PRC,0
01,020,B,PSA,0
01,020,B,PSOE,173
01,020,B,SAI,0
01,020,B,SZL,0
01,020,B,UCE,0
01,020,B,UCL,0
01,020,B,UNA,0
01,020,B,UPYD,23
01,020,B,UV,0
01,021,A,AA,0
01,021,A,AE,1
01,021,A,BL,2
01,021,A,CDL,0
01,021,A,CDS,0
01,021,A,CPE,0
01,021,A,DN,0
01,021,A,EU,0
01,021,A,FA,0
01,021,A,FEJ,0
01,021,A,FN,1
01,021,A,IARV,0
01,021,A,IF,0
01,021,A,IILSEP,1
01,021,A,IUCMLI,60
01,021,A,LCE,1
01,021,A,LV,1
01,021,A,LVGVE,1
01,021,A,MSR,0
01,021,A,PACMA,0
01,021,A,PCPE,0
01,021,A,PFV,0
01,021,A,PH,0
01,021,A,PMMJ,0
01,021,A,POSI,0
01,021,A,PP,95
01,021,A,PRC,0
01,021,A,PSA,0
01,021,A,PSOE,156
01,021,A,SAI,0
01,021,A,SZL,0
01,021,A,UCE,0
01,021,A,UCL,1
01,021,A,UNA,0
01,021,A,UPYD,37
01,021,A,UV,0
01,021,B,AA,0
01,021,B,AE,1
01,021,B,BL,3
01,021,B,CDL,1
01,021,B,CDS,0
01,021,B,CPE,0
01,021,B,DN,0
01,021,B,EU,0
01,021,B,FA,0
01,021,B,FEJ,0
01,021,B,FN,1
01,021,B,IARV,0
01,021,B,IF,2
01,021,B,IILSEP,0
01,021,B,IUCMLI,48
01,021,B,LCE,1
01,021,B,LV,2
01,021,B,LVGVE,6
01,021,B,MSR,0
01,021,B,PACMA,0
01,021,B,PCPE,0
01,021,B,PFV,0
01,021,B,PH,0
01,021,B,PMMJ,0
01,021,B,POSI,0
01,021,B,PP,114
01,021,B,PRC,0
01,021,B,PSA,0
01,021,B,PSOE,159
01,021,B,SAI,0
01,021,B,SZL,1
01,021,B,UCE,0
01,021,B,UCL,0
01,021,B,UNA,0
01,021,B,UPYD,33
01,021,B,UV,0
01,022,A,AA,0
01,022,A,AE,0
01,022,A,BL,8
01,022,A,CDL,0
01,022,A,CDS,1
01,022,A,CPE,0
01,022,A,DN,0
01,022,A,EU,0
01,022,A,FA,0
01,022,A,FEJ,1
01,022,A,FN,0
01,022,A,IARV,3
01,022,A,IF,0
01,022,A,IILSEP,3
01,022,A,IUCMLI,63
01,022,A,LCE,0
01,022,A,LV,2
01,022,A,LVGVE,0
01,022,A,MSR,0
01,022,A,PACMA,5
01,022,A,PCPE,1
01,022,A,PFV,1
01,022,A,PH,0
01,022,A,PMMJ,0
01,022,A,POSI,0
01,022,A,PP,123
01,022,A,PRC,0
01,022,A,PSA,0
01,022,A,PSOE,150
01,022,A,SAI,0
01,022,A,SZL,0
01,022,A,UCE,0
01,022,A,UCL,0
01,022,A,UNA,0
01,022,A,UPYD,29
01,022,A,UV,0
01,022,B,AA,0
01,022,B,AE,0
01,022,B,BL,20
01,022,B,CDL,0
01,022,B,CDS,0
01,022,B,CPE,0
01,022,B,DN,0
01,022,B,EU,0
01,022,B,FA,0
01,022,B,FEJ,1
01,022,B,FN,0
01,022,B,IARV,4
01,022,B,IF,0
01,022,B,IILSEP,0
01,022,B,IUCMLI,72
01,022,B,LCE,0
01,022,B,LV,1
01,022,B,LVGVE,0
01,022,B,MSR,0
01,022,B,PACMA,0
01,022,B,PCPE,1
01,022,B,PFV,0
01,022,B,PH,0
01,022,B,PMMJ,0
01,022,B,POSI,0
01,022,B,PP,126
01,022,B,PRC,0
01,022,B,PSA,0
01,022,B,PSOE,142
01,022,B,SAI,0
01,022,B,SZL,0
01,022,B,UCE,0
01,022,B,UCL,0
01,022,B,UNA,0
01,022,B,UPYD,38
01,022,B,UV,0
01,023,A,AA,0
01,023,A,AE,2
01,023,A,BL,8
01,023,A,CDL,0
01,023,A,CDS,1
01,023,A,CPE,0
01,023,A,DN,0
01,023,A,EU,0
01,023,A,FA,0
01,023,A,FEJ,0
01,023,A,FN,0
01,023,A,IARV,2
01,023,A,IF,0
01,023,A,IILSEP,2
01,023,A,IUCMLI,40
01,023,A,LCE,0
01,023,A,LV,2
01,023,A,LVGVE,2
01,023,A,MSR,0
01,023,A,PACMA,3
01,023,A,PCPE,3
01,023,A,PFV,0
01,023,A,PH,0
01,023,A,PMMJ,0
01,023,A,POSI,0
01,023,A,PP,139
01,023,A,PRC,0
01,023,A,PSA,0
01,023,A,PSOE,145
01,023,A,SAI,0
01,023,A,SZL,0
01,023,A,UCE,0
01,023,A,UCL,0
01,023,A,UNA,0
01,023,A,UPYD,34
01,023,A,UV,0
01,023,B,AA,0
01,023,B,AE,1
01,023,B,BL,5
01,023,B,CDL,0
01,023,B,CDS,0
01,023,B,CPE,1
01,023,B,DN,0
01,023,B,EU,0
01,023,B,FA,0
01,023,B,FEJ,0
01,023,B,FN,0
01,023,B,IARV,0
01,023,B,IF,0
01,023,B,IILSEP,2
01,023,B,IUCMLI,44
01,023,B,LCE,0
01,023,B,LV,2
01,023,B,LVGVE,2
01,023,B,MSR,0
01,023,B,PACMA,1
01,023,B,PCPE,0
01,023,B,PFV,0
01,023,B,PH,0
01,023,B,PMMJ,1
01,023,B,POSI,0
01,023,B,PP,125
01,023,B,PRC,0
01,023,B,PSA,0
01,023,B,PSOE,143
01,023,B,SAI,1
01,023,B,SZL,0
01,023,B,UCE,0
01,023,B,UCL,0
01,023,B,UNA,0
01,023,B,UPYD,32
01,023,B,UV,0
01,023,C,AA,0
01,023,C,AE,0
01,023,C,BL,11
01,023,C,CDL,0
01,023,C,CDS,0
01,023,C,CPE,1
01,023,C,DN,0
01,023,C,EU,0
01,023,C,FA,0
01,023,C,FEJ,0
01,023,C,FN,0
01,023,C,IARV,2
01,023,C,IF,2
01,023,C,IILSEP,2
01,023,C,IUCMLI,42
01,023,C,LCE,2
01,023,C,LV,1
01,023,C,LVGVE,0
01,023,C,MSR,0
01,023,C,PACMA,1
01,023,C,PCPE,0
01,023,C,PFV,0
01,023,C,PH,0
01,023,C,PMMJ,0
01,023,C,POSI,0
01,023,C,PP,124
01,023,C,PRC,0
01,023,C,PSA,1
01,023,C,PSOE,124
01,023,C,SAI,1
01,023,C,SZL,0
01,023,C,UCE,0
01,023,C,UCL,0
01,023,C,UNA,0
01,023,C,UPYD,46
01,023,C,UV,0
01,024,A,AA,0
01,024,A,AE,0
01,024,A,BL,3
01,024,A,CDL,0
01,024,A,CDS,1
01,024,A,CPE,0
01,024,A,DN,0
01,024,A,EU,0
01,024,A,FA,0
01,024,A,FEJ,0
01,024,A,FN,0
01,024,A,IARV,0
01,024,A,IF,0
01,024,A,IILSEP,3
01,024,A,IUCMLI,24
01,024,A,LCE,1
01,024,A,LV,1
01,024,A,LVGVE,1
01,024,A,MSR,0
01,024,A,PACMA,1
01,024,A,PCPE,0
01,024,A,PFV,0
01,024,A,PH,0
01,024,A,PMMJ,1
01,024,A,POSI,1
01,024,A,PP,99
01,024,A,PRC,0
01,024,A,PSA,0
01,024,A,PSOE,137
01,024,A,SAI,0
01,024,A,SZL,0
01,024,A,UCE,0
01,024,A,UCL,2
01,024,A,UNA,0
01,024,A,UPYD,36
01,024,A,UV,0
01,024,B,AA,0
01,024,B,AE,0
01,024,B,BL,6
01,024,B,CDL,0
01,024,B,CDS,0
01,024,B,CPE,0
01,024,B,DN,0
01,024,B,EU,0
01,024,B,FA,0
01,024,B,FEJ,0
01,024,B,FN,0
01,024,B,IARV,2
01,024,B,IF,0
01,024,B,IILSEP,0
01,024,B,IUCMLI,17
01,024,B,LCE,0
01,024,B,LV,1
01,024,B,LVGVE,0
01,024,B,MSR,0
01,024,B,PACMA,0
01,024,B,PCPE,1
01,024,B,PFV,0
01,024,B,PH,0
01,024,B,PMMJ,0
01,024,B,POSI,0
01,024,B,PP,126
01,024,B,PRC,0
01,024,B,PSA,0
01,024,B,PSOE,144
01,024,B,SAI,0
01,024,B,SZL,0
01,024,B,UCE,0
01,024,B,UCL,0
01,024,B,UNA,0
01,024,B,UPYD,36
01,024,B,UV,0
01,025,A,AA,1
01,025,A,AE,0
01,025,A,BL,6
01,025,A,CDL,0
01,025,A,CDS,0
01,025,A,CPE,0
01,025,A,DN,1
01,025,A,EU,0
01,025,A,FA,0
01,025,A,FEJ,0
01,025,A,FN,0
01,025,A,IARV,2
01,025,A,IF,1
01,025,A,IILSEP,1
01,025,A,IUCMLI,40
01,025,A,LCE,0
01,025,A,LV,1
01,025,A,LVGVE,1
01,025,A,MSR,0
01,025,A,PACMA,1
01,025,A,PCPE,0
01,025,A,PFV,0
01,025,A,PH,0
01,025,A,PMMJ,1
01,025,A,POSI,0
01,025,A,PP,127
01,025,A,PRC,1
01,025,A,PSA,0
01,025,A,PSOE,164
01,025,A,SAI,0
01,025,A,SZL,0
01,025,A,UCE,0
01,025,A,UCL,0
01,025,A,UNA,0
01,025,A,UPYD,39
01,025,A,UV,0
01,025,B,AA,1
01,025,B,AE,0
01,025,B,BL,11
01,025,B,CDL,0
01,025,B,CDS,0
01,025,B,CPE,0
01,025,B,DN,1
01,025,B,EU,0
01,025,B,FA,0
01,025,B,FEJ,0
01,025,B,FN,0
01,025,B,IARV,1
01,025,B,IF,1
01,025,B,IILSEP,1
01,025,B,IUCMLI,48
01,025,B,LCE,0
01,025,B,LV,3
01,025,B,LVGVE,4
01,025,B,MSR,0
01,025,B,PACMA,2
01,025,B,PCPE,1
01,025,B,PFV,0
01,025,B,PH,0
01,025,B,PMMJ,1
01,025,B,POSI,0
01,025,B,PP,154
01,025,B,PRC,0
01,025,B,PSA,0
01,025,B,PSOE,153
01,025,B,SAI,0
01,025,B,SZL,0
01,025,B,UCE,0
01,025,B,UCL,0
01,025,B,UNA,0
01,025,B,UPYD,33
01,025,B,UV,0
01,026,A,AA,0
01,026,A,AE,1
01,026,A,BL,7
01,026,A,CDL,0
01,026,A,CDS,0
01,026,A,CPE,0
01,026,A,DN,1
01,026,A,EU,1
01,026,A,FA,0
01,026,A,FEJ,0
01,026,A,FN,0
01,026,A,IARV,4
01,026,A,IF,0
01,026,A,IILSEP,2
01,026,A,IUCMLI,44
01,026,A,LCE,0
01,026,A,LV,1
01,026,A,LVGVE,3
01,026,A,MSR,0
01,026,A,PACMA,0
01,026,A,PCPE,0
01,026,A,PFV,0
01,026,A,PH,1
01,026,A,PMMJ,0
01,026,A,POSI,0
01,026,A,PP,64
01,026,A,PRC,0
01,026,A,PSA,0
01,026,A,PSOE,163
01,026,A,SAI,0
01,026,A,SZL,0
01,026,A,UCE,0
01,026,A,UCL,0
01,026,A,UNA,0
01,026,A,UPYD,16
01,026,A,UV,0
01,026,B,AA,0
01,026,B,AE,0
01,026,B,BL,7
01,026,B,CDL,0
01,026,B,CDS,0
01,026,B,CPE,0
01,026,B,DN,2
01,026,B,EU,1
01,026,B,FA,0
01,026,B,FEJ,0
01,026,B,FN,0
01,026,B,IARV,0
01,026,B,IF,0
01,026,B,IILSEP,2
01,026,B,IUCMLI,42
01,026,B,LCE,0
01,026,B,LV,1
01,026,B,LVGVE,6
01,026,B,MSR,0
01,026,B,PACMA,1
01,026,B,PCPE,2
01,026,B,PFV,0
01,026,B,PH,0
01,026,B,PMMJ,0
01,026,B,POSI,0
01,026,B,PP,57
01,026,B,PRC,0
01,026,B,PSA,0
01,026,B,PSOE,164
01,026,B,SAI,0
01,026,B,SZL,0
01,026,B,UCE,1
01,026,B,UCL,0
01,026,B,UNA,0
01,026,B,UPYD,28
01,026,B,UV,0
01,027,U,AA,0
01,027,U,AE,0
01,027,U,BL,6
01,027,U,CDL,0
01,027,U,CDS,0
01,027,U,CPE,0
01,027,U,DN,0
01,027,U,EU,2
01,027,U,FA,0
01,027,U,FEJ,0
01,027,U,FN,0
01,027,U,IARV,0
01,027,U,IF,2
01,027,U,IILSEP,1
01,027,U,IUCMLI,77
01,027,U,LCE,0
01,027,U,LV,1
01,027,U,LVGVE,7
01,027,U,MSR,0
01,027,U,PACMA,1
01,027,U,PCPE,1
01,027,U,PFV,1
01,027,U,PH,0
01,027,U,PMMJ,1
01,027,U,POSI,0
01,027,U,PP,89
01,027,U,PRC,0
01,027,U,PSA,0
01,027,U,PSOE,224
01,027,U,SAI,0
01,027,U,SZL,0
01,027,U,UCE,0
01,027,U,UCL,1
01,027,U,UNA,0
01,027,U,UPYD,18
01,027,U,UV,0
01,028,U,AA,0
01,028,U,AE,0
01,028,U,BL,8
01,028,U,CDL,0
01,028,U,CDS,0
01,028,U,CPE,0
01,028,U,DN,0
01,028,U,EU,0
01,028,U,FA,0
01,028,U,FEJ,0
01,028,U,FN,0
01,028,U,IARV,1
01,028,U,IF,0
01,028,U,IILSEP,0
01,028,U,IUCMLI,29
01,028,U,LCE,4
01,028,U,LV,1
01,028,U,LVGVE,7
01,028,U,MSR,0
01,028,U,PACMA,2
01,028,U,PCPE,1
01,028,U,PFV,0
01,028,U,PH,0
01,028,U,PMMJ,0
01,028,U,POSI,0
01,028,U,PP,209
01,028,U,PRC,0
01,028,U,PSA,0
01,028,U,PSOE,138
01,028,U,SAI,0
01,028,U,SZL,0
01,028,U,UCE,1
01,028,U,UCL,0
01,028,U,UNA,0
01,028,U,UPYD,44
01,028,U,UV,0
01,029,A,AA,0
01,029,A,AE,0
01,029,A,BL,7
01,029,A,CDL,0
01,029,A,CDS,0
01,029,A,CPE,0
01,029,A,DN,0
01,029,A,EU,0
01,029,A,FA,0
01,029,A,FEJ,0
01,029,A,FN,0
01,029,A,IARV,0
01,029,A,IF,0
01,029,A,IILSEP,0
01,029,A,IUCMLI,36
01,029,A,LCE,0
01,029,A,LV,2
01,029,A,LVGVE,0
01,029,A,MSR,0
01,029,A,PACMA,1
01,029,A,PCPE,0
01,029,A,PFV,0
01,029,A,PH,0
01,029,A,PMMJ,0
01,029,A,POSI,1
01,029,A,PP,86
01,029,A,PRC,1
01,029,A,PSA,0
01,029,A,PSOE,144
01,029,A,SAI,0
01,029,A,SZL,0
01,029,A,UCE,0
01,029,A,UCL,0
01,029,A,UNA,0
01,029,A,UPYD,33
01,029,A,UV,0
01,029,B,AA,0
01,029,B,AE,2
01,029,B,BL,4
01,029,B,CDL,0
01,029,B,CDS,1
01,029,B,CPE,0
01,029,B,DN,0
01,029,B,EU,0
01,029,B,FA,0
01,029,B,FEJ,0
01,029,B,FN,0
01,029,B,IARV,1
01,029,B,IF,0
01,029,B,IILSEP,0
01,029,B,IUCMLI,44
01,029,B,LCE,0
01,029,B,LV,4
01,029,B,LVGVE,4
01,029,B,MSR,0
01,029,B,PACMA,2
01,029,B,PCPE,0
01,029,B,PFV,0
01,029,B,PH,0
01,029,B,PMMJ,0
01,029,B,POSI,0
01,029,B,PP,110
01,029,B,PRC,0
01,029,B,PSA,0
01,029,B,PSOE,136
01,029,B,SAI,0
01,029,B,SZL,0
01,029,B,UCE,0
01,029,B,UCL,0
01,029,B,UNA,0
01,029,B,UPYD,30
01,029,B,UV,0
01,030,A,AA,0
01,030,A,AE,0
01,030,A,BL,10
01,030,A,CDL,0
01,030,A,CDS,0
01,030,A,CPE,0
01,030,A,DN,0
01,030,A,EU,0
01,030,A,FA,0
01,030,A,FEJ,0
01,030,A,FN,0
01,030,A,IARV,1
01,030,A,IF,0
01,030,A,IILSEP,1
01,030,A,IUCMLI,44
01,030,A,LCE,0
01,030,A,LV,0
01,030,A,LVGVE,2
01,030,A,MSR,0
01,030,A,PACMA,0
01,030,A,PCPE,0
01,030,A,PFV,0
01,030,A,PH,0
01,030,A,PMMJ,2
01,030,A,POSI,0
01,030,A,PP,110
01,030,A,PRC,0
01,030,A,PSA,0
01,030,A,PSOE,136
01,030,A,SAI,0
01,030,A,SZL,0
01,030,A,UCE,0
01,030,A,UCL,0
01,030,A,UNA,0
01,030,A,UPYD,30
01,030,A,UV,0
01,030,B,AA,0
01,030,B,AE,0
01,030,B,BL,3
01,030,B,CDL,0
01,030,B,CDS,0
01,030,B,CPE,0
01,030,B,DN,1
01,030,B,EU,0
01,030,B,FA,0
01,030,B,FEJ,1
01,030,B,FN,0
01,030,B,IARV,139
01,030,B,IF,1
01,030,B,IILSEP,2
01,030,B,IUCMLI,24
01,030,B,LCE,2
01,030,B,LV,1
01,030,B,LVGVE,2
01,030,B,MSR,0
01,030,B,PACMA,0
01,030,B,PCPE,0
01,030,B,PFV,2
01,030,B,PH,0
01,030,B,PMMJ,0
01,030,B,POSI,0
01,030,B,PP,0
01,030,B,PRC,0
01,030,B,PSA,0
01,030,B,PSOE,93
01,030,B,SAI,0
01,030,B,SZL,0
01,030,B,UCE,0
01,030,B,UCL,0
01,030,B,UNA,0
01,030,B,UPYD,27
01,030,B,UV,0
01,031,U,AA,0
01,031,U,AE,0
01,031,U,BL,4
01,031,U,CDL,0
01,031,U,CDS,1
01,031,U,CPE,1
01,031,U,DN,0
01,031,U,EU,0
01,031,U,FA,0
01,031,U,FEJ,0
01,031,U,FN,0
01,031,U,IARV,11
01,031,U,IF,0
01,031,U,IILSEP,0
01,031,U,IUCMLI,27
01,031,U,LCE,0
01,031,U,LV,5
01,031,U,LVGVE,0
01,031,U,MSR,0
01,031,U,PACMA,1
01,031,U,PCPE,0
01,031,U,PFV,0
01,031,U,PH,0
01,031,U,PMMJ,1
01,031,U,POSI,0
01,031,U,PP,192
01,031,U,PRC,0
01,031,U,PSA,0
01,031,U,PSOE,144
01,031,U,SAI,0
01,031,U,SZL,0
01,031,U,UCE,0
01,031,U,UCL,1
01,031,U,UNA,0
01,031,U,UPYD,51
01,031,U,UV,0
01,032,A,AA,0
01,032,A,AE,0
01,032,A,BL,2
01,032,A,CDL,0
01,032,A,CDS,0
01,032,A,CPE,0
01,032,A,DN,0
01,032,A,EU,0
01,032,A,FA,0
01,032,A,FEJ,0
01,032,A,FN,0
01,032,A,IARV,0
01,032,A,IF,0
01,032,A,IILSEP,0
01,032,A,IUCMLI,15
01,032,A,LCE,0
01,032,A,LV,1
01,032,A,LVGVE,3
01,032,A,MSR,0
01,032,A,PACMA,0
01,032,A,PCPE,0
01,032,A,PFV,0
01,032,A,PH,0
01,032,A,PMMJ,1
01,032,A,POSI,0
01,032,A,PP,102
01,032,A,PRC,0
01,032,A,PSA,0
01,032,A,PSOE,83
01,032,A,SAI,0
01,032,A,SZL,0
01,032,A,UCE,0
01,032,A,UCL,0
01,032,A,UNA,0
01,032,A,UPYD,28
01,032,A,UV,0
01,032,B,AA,0
01,032,B,AE,1
01,032,B,BL,1
01,032,B,CDL,0
01,032,B,CDS,0
01,032,B,CPE,0
01,032,B,DN,0
01,032,B,EU,0
01,032,B,FA,0
01,032,B,FEJ,0
01,032,B,FN,0
01,032,B,IARV,0
01,032,B,IF,0
01,032,B,IILSEP,1
01,032,B,IUCMLI,22
01,032,B,LCE,0
01,032,B,LV,0
01,032,B,LVGVE,1
01,032,B,MSR,0
01,032,B,PACMA,2
01,032,B,PCPE,0
01,032,B,PFV,0
01,032,B,PH,0
01,032,B,PMMJ,0
01,032,B,POSI,0
01,032,B,PP,100
01,032,B,PRC,0
01,032,B,PSA,0
01,032,B,PSOE,77
01,032,B,SAI,0
01,032,B,SZL,0
01,032,B,UCE,0
01,032,B,UCL,0
01,032,B,UNA,0
01,032,B,UPYD,32
01,032,B,UV,0
01,033,A,AA,0
01,033,A,AE,1
01,033,A,BL,8
01,033,A,CDL,0
01,033,A,CDS,0
01,033,A,CPE,0
01,033,A,DN,0
01,033,A,EU,0
01,033,A,FA,0
01,033,A,FEJ,0
01,033,A,FN,0
01,033,A,IARV,1
01,033,A,IF,0
01,033,A,IILSEP,1
01,033,A,IUCMLI,25
01,033,A,LCE,0
01,033,A,LV,2
01,033,A,LVGVE,2
01,033,A,MSR,0
01,033,A,PACMA,0
01,033,A,PCPE,1
01,033,A,PFV,0
01,033,A,PH,0
01,033,A,PMMJ,0
01,033,A,POSI,0
01,033,A,PP,147
01,033,A,PRC,0
01,033,A,PSA,0
01,033,A,PSOE,206
01,033,A,SAI,0
01,033,A,SZL,0
01,033,A,UCE,0
01,033,A,UCL,0
01,033,A,UNA,0
01,033,A,UPYD,37
01,033,A,UV,0
01,033,B,AA,0
01,033,B,AE,0
01,033,B,BL,2
01,033,B,CDL,0
01,033,B,CDS,0
01,033,B,CPE,0
01,033,B,DN,0
01,033,B,EU,0
01,033,B,FA,1
01,033,B,FEJ,0
01,033,B,FN,0
01,033,B,IARV,0
01,033,B,IF,1
01,033,B,IILSEP,2
01,033,B,IUCMLI,29
01,033,B,LCE,1
01,033,B,LV,2
01,033,B,LVGVE,1
01,033,B,MSR,1
01,033,B,PACMA,1
01,033,B,PCPE,0
01,033,B,PFV,0
01,033,B,PH,0
01,033,B,PMMJ,0
01,033,B,POSI,1
01,033,B,PP,125
01,033,B,PRC,0
01,033,B,PSA,0
01,033,B,PSOE,144
01,033,B,SAI,0
01,033,B,SZL,0
01,033,B,UCE,0
01,033,B,UCL,0
01,033,B,UNA,0
01,033,B,UPYD,30
01,033,B,UV,0
01,034,U,AA,1
01,034,U,AE,0
01,034,U,BL,11
01,034,U,CDL,0
01,034,U,CDS,0
01,034,U,CPE,1
01,034,U,DN,1
