LON,LAT,DIRECCION,NOMBRE,IMAGEN
-3.527864175240869,40.373940896809572,"Cl. Picos de Urbión, 29 28522",C.E.R.P.A,http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/0_429_1.jpg
-3.527815618014458,40.37387102879805,"Cl. Picos de Urbión, 29 28522",Escuela Oficial de Idiomas (EOI),http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/0_561_1.jpg
-3.527917416002692,40.373885509799003,"Cl. Picos de Urbión, 29 28522",UNED,http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/0_429_1.jpg
-3.527836868789426,40.373912917660739,"Cl. Picos de Urbión, 29 28522",C.E.P.A,http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/0_429_1.jpg
