LON,LAT,NOMBRE,DIRECCION,IMAGEN
-3.511493575930183,40.323844819843991,Polideportivo Parque del Sureste,"CL Mirador 2,  28521",http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/0_185_1.JPG
-3.546553283896898,40.356855448960758,Polideportivo Cerro del Telégrafo,AV los Almendros s/n  28522,http://www.rivasciudad.es/portal/RecursosWeb/IMAGENES/1/3_184_1.jpg
