uri,om_tieneEnlaceSIG,geo_long,geo_lat,rdfs_label
http://opendata.caceres.es/recurso/cultura-ocio/ludotecas/Ludoteca/0-San-Blas,http://sig.caceres.es/serweb/fichasig/fichatoponimia.php?mslink=1649,-6.369354,39.481249,Ludoteca San Blas
http://opendata.caceres.es/recurso/cultura-ocio/ludotecas/Ludoteca/1-Municipal-San-Antonio,http://sig.caceres.es/serweb/fichasig/fichatoponimia.php?mslink=1651,-6.38029,39.458806,Ludoteca Municipal San Antonio
http://opendata.caceres.es/recurso/cultura-ocio/ludotecas/Ludoteca/2-La-Mejostilla-III,http://sig.caceres.es/serweb/fichasig/fichatoponimia.php?mslink=1650,-6.364072,39.490652,Ludoteca La Mejostilla III
