uri,rdfs_label,geo_long,geo_lat
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1011,Asiento público 1011,-6.35753843512,39.495651186
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1012,Asiento público 1012,-6.35640946532,39.4957740371
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1013,Asiento público 1013,-6.35634846017,39.4957612381
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1014,Asiento público 1014,-6.35622607124,39.4957359167
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1015,Asiento público 1015,-6.35609596757,39.4957101344
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1016,Asiento público 1016,-6.35582926825,39.4956549982
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1017,Asiento público 1017,-6.35573057626,39.4956359211
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1018,Asiento público 1018,-6.35568014284,39.4956259298
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1019,Asiento público 1019,-6.35562062032,39.4956128789
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/102,Asiento público 102,-6.39589786568,39.4794980012
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1020,Asiento público 1020,-6.35601302976,39.4956931276
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1021,Asiento público 1021,-6.35596224997,39.495682558
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1022,Asiento público 1022,-6.35588113004,39.495666163
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1023,Asiento público 1023,-6.35614747238,39.4957210057
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1024,Asiento público 1024,-6.35492705777,39.4951972627
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1025,Asiento público 1025,-6.35491484668,39.4950670125
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1026,Asiento público 1026,-6.35498459844,39.4949460622
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1027,Asiento público 1027,-6.35493654861,39.4946613046
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1028,Asiento público 1028,-6.35494433515,39.4948121675
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1029,Asiento público 1029,-6.35459730308,39.4945884386
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/103,Asiento público 103,-6.39606086744,39.4794507541
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1030,Asiento público 1030,-6.35478352399,39.494623696
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1031,Asiento público 1031,-6.35447022399,39.4946843823
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1032,Asiento público 1032,-6.35426654398,39.4948768631
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1033,Asiento público 1033,-6.35430944404,39.4947448686
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1034,Asiento público 1034,-6.35458229493,39.494986887
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1035,Asiento público 1035,-6.35449789671,39.4949939939
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1036,Asiento público 1036,-6.35441894138,39.4949772481
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1037,Asiento público 1037,-6.35417137344,39.4949843992
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1038,Asiento público 1038,-6.35422106279,39.4951156965
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1039,Asiento público 1039,-6.35472261809,39.4948617122
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/104,Asiento público 104,-6.39606098695,39.4794506667
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1040,Asiento público 1040,-6.35448141721,39.4951059361
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1041,Asiento público 1041,-6.35459576524,39.4951279308
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1042,Asiento público 1042,-6.35450143255,39.4952102649
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1043,Asiento público 1043,-6.35442882963,39.4952312343
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1044,Asiento público 1044,-6.3545502219,39.4952538816
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1045,Asiento público 1045,-6.35421134295,39.4952407279
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1046,Asiento público 1046,-6.35441424997,39.4954904892
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1047,Asiento público 1047,-6.35470150221,39.4955259475
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1048,Asiento público 1048,-6.35826077166,39.4958985852
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1049,Asiento público 1049,-6.35824478964,39.4959908526
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/105,Asiento público 105,-6.39605369759,39.4794466296
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1050,Asiento público 1050,-6.35850560757,39.4965118921
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1051,Asiento público 1051,-6.35841850079,39.496386364
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1052,Asiento público 1052,-6.35794435685,39.496248257
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1053,Asiento público 1053,-6.35786798143,39.4961491715
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1054,Asiento público 1054,-6.35775214077,39.4961919587
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1055,Asiento público 1055,-6.35787868089,39.4963812647
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1056,Asiento público 1056,-6.35798768446,39.4964682325
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1057,Asiento público 1057,-6.36074836885,39.4958497248
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1058,Asiento público 1058,-6.36066882329,39.4957909683
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1059,Asiento público 1059,-6.36068569304,39.4957386719
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/106,Asiento público 106,-6.3960538171,39.4794465422
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1060,Asiento público 1060,-6.36079622821,39.4957184038
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1061,Asiento público 1061,-6.36086840531,39.4957751233
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1062,Asiento público 1062,-6.36084907567,39.4958241382
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1063,Asiento público 1063,-6.35820898648,39.4968286014
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1064,Asiento público 1064,-6.35869939071,39.4970866504
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1065,Asiento público 1065,-6.35889227074,39.4972712606
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1066,Asiento público 1066,-6.35917849999,39.4973346125
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1067,Asiento público 1067,-6.35838973075,39.497008958
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1068,Asiento público 1068,-6.3711765204,39.4930515331
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1069,Asiento público 1069,-6.37116797379,39.4931023844
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/107,Asiento público 107,-6.39605369759,39.4794466296
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1070,Asiento público 1070,-6.37083262865,39.4929960657
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1071,Asiento público 1071,-6.36779610832,39.4939502134
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1072,Asiento público 1072,-6.36761935036,39.4940065862
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1073,Asiento público 1073,-6.36742098043,39.4940138912
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1074,Asiento público 1074,-6.36703984107,39.4938108703
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1075,Asiento público 1075,-6.36694971648,39.4936460593
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1076,Asiento público 1076,-6.36694734593,39.4934987231
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1077,Asiento público 1077,-6.36757505468,39.493144742
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1078,Asiento público 1078,-6.36738786346,39.4931479906
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1079,Asiento público 1079,-6.36722597366,39.493195148
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/108,Asiento público 108,-6.39604136635,39.4794593259
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1080,Asiento público 1080,-6.36802993513,39.4936583036
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1081,Asiento público 1081,-6.36803785348,39.4935248036
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1082,Asiento público 1082,-6.36798642609,39.4933890058
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1083,Asiento público 1083,-6.35780333045,39.496286915
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1084,Asiento público 1084,-6.3655721063,39.4934076143
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1085,Asiento público 1085,-6.36537593917,39.4933833703
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1086,Asiento público 1086,-6.36560759391,39.4932932806
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1087,Asiento público 1087,-6.36541057114,39.4932449974
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1088,Asiento público 1088,-6.36555550477,39.4940434424
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1089,Asiento público 1089,-6.36498729088,39.4942435767
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/109,Asiento público 109,-6.39604910354,39.4794638235
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1090,Asiento público 1090,-6.36539552184,39.4943164389
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1091,Asiento público 1091,-6.3650889001,39.4944091883
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1092,Asiento público 1092,-6.36309784312,39.4950730897
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1093,Asiento público 1093,-6.36306398155,39.4951073645
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1094,Asiento público 1094,-6.36312703652,39.495037868
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1095,Asiento público 1095,-6.36304464435,39.4949896425
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1096,Asiento público 1096,-6.36301130465,39.4950292557
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1097,Asiento público 1097,-6.36297068133,39.4950701053
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1098,Asiento público 1098,-6.35873640201,39.4930814406
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1099,Asiento público 1099,-6.35820360723,39.4930154337
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/11,Asiento público 11,-6.39521574587,39.4790828121
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/110,Asiento público 110,-6.37312145233,39.4617812667
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1100,Asiento público 1100,-6.35791097071,39.4925443965
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1101,Asiento público 1101,-6.3580597368,39.4923654894
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1102,Asiento público 1102,-6.35839827068,39.4925166228
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1103,Asiento público 1103,-6.35856046027,39.4923374653
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1104,Asiento público 1104,-6.35882413656,39.4924910953
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1105,Asiento público 1105,-6.35794964552,39.4930987304
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1106,Asiento público 1106,-6.3576409907,39.4931050382
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1107,Asiento público 1107,-6.35730405493,39.4931116991
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1108,Asiento público 1108,-6.35694191329,39.4931189638
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1109,Asiento público 1109,-6.35632257466,39.4931306672
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/111,Asiento público 111,-6.3717411342,39.4619688827
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1110,Asiento público 1110,-6.35582282905,39.4930352753
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1111,Asiento público 1111,-6.35641835439,39.4929666017
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1112,Asiento público 1112,-6.35600543393,39.4929534
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1113,Asiento público 1113,-6.35663726585,39.4928692777
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1114,Asiento público 1114,-6.35674210387,39.4921259112
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1115,Asiento público 1115,-6.35692010525,39.492412632
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1116,Asiento público 1116,-6.35716001736,39.4923085938
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1117,Asiento público 1117,-6.35747976217,39.4925445649
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1118,Asiento público 1118,-6.35760505646,39.4923819206
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1119,Asiento público 1119,-6.3563225741,39.4920827109
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/112,Asiento público 112,-6.37163179519,39.4619991119
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1120,Asiento público 1120,-6.35576422602,39.4923102516
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1121,Asiento público 1121,-6.35573614691,39.4923498139
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1122,Asiento público 1122,-6.35279575694,39.4927408048
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1123,Asiento público 1123,-6.35282645361,39.4925925261
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1124,Asiento público 1124,-6.35234089749,39.4925754448
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1125,Asiento público 1125,-6.35253459787,39.4923983846
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1126,Asiento público 1126,-6.35214692467,39.4924728399
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1127,Asiento público 1127,-6.35316678994,39.491806225
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1128,Asiento público 1128,-6.35339286677,39.49199423
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1129,Asiento público 1129,-6.35354208611,39.4918056747
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/113,Asiento público 113,-6.37915562325,39.4620563268
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1130,Asiento público 1130,-6.35336109138,39.4916303394
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1131,Asiento público 1131,-6.35152478175,39.4920690323
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1132,Asiento público 1132,-6.35172102981,39.4918420602
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1133,Asiento público 1133,-6.35227951513,39.4913897727
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1134,Asiento público 1134,-6.35248300544,39.4911567171
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1135,Asiento público 1135,-6.35303661708,39.4907082537
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1136,Asiento público 1136,-6.35085573506,39.4912562602
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1137,Asiento público 1137,-6.35065551976,39.4914872821
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1138,Asiento público 1138,-6.35324044944,39.4904741265
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1139,Asiento público 1139,-6.35239954004,39.489891267
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/114,Asiento público 114,-6.37903575117,39.4620545244
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1140,Asiento público 1140,-6.35200565773,39.4902442296
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1141,Asiento público 1141,-6.3516151412,39.490570568
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1142,Asiento público 1142,-6.35140449436,39.4908104189
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1143,Asiento público 1143,-6.3534042916,39.4892365364
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1144,Asiento público 1144,-6.35317482151,39.4894429255
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1145,Asiento público 1145,-6.35286077217,39.4894059321
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1146,Asiento público 1146,-6.35316567775,39.4896097723
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1147,Asiento público 1147,-6.35344660855,39.4897958445
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1148,Asiento público 1148,-6.35365508066,39.4899347679
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1149,Asiento público 1149,-6.35366676679,39.489575313
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/115,Asiento público 115,-6.37489001312,39.4623768913
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1150,Asiento público 1150,-6.3536466824,39.489762719
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1151,Asiento público 1151,-6.35388423909,39.4895496743
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1152,Asiento público 1152,-6.35388335928,39.4897481784
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1153,Asiento público 1153,-6.35556240608,39.4895513013
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1154,Asiento público 1154,-6.35591293011,39.4897849377
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1155,Asiento público 1155,-6.35756781511,39.4875921775
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1156,Asiento público 1156,-6.35775605186,39.4877183461
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1157,Asiento público 1157,-6.35793634771,39.4878399661
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1158,Asiento público 1158,-6.35763211864,39.4876938745
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1159,Asiento público 1159,-6.35784428435,39.487832608
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/116,Asiento público 116,-6.3748947279,39.4624400594
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1160,Asiento público 1160,-6.35805409207,39.487958599
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1161,Asiento público 1161,-6.35835372518,39.4876483642
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1162,Asiento público 1162,-6.35823250364,39.4877239122
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1163,Asiento público 1163,-6.35854293193,39.4876329969
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1164,Asiento público 1164,-6.3586406448,39.4876994228
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1165,Asiento público 1165,-6.35857184433,39.4878330111
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1166,Asiento público 1166,-6.35849666001,39.4878990184
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1167,Asiento público 1167,-6.35863661909,39.4882743126
