uri,foaf_name,geo_lat,geo_long
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/165-parada-p-capellanias-cmolineros-cruce-toneleros,P. Capellanias (c/Molineros cruce Toneleros),39.4895481029,-6.41818121888
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/167-parada-av-juan-pablo-ii130-porcelanosa,"Av. Juan Pablo II,130 (Porcelanosa)",39.4487232294,-6.38088013927
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/168-parada-ceres-golf-calerizo26,"Ceres Golf (Calerizo,26)",39.4313720053,-6.37647696827
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/169-parada-ceres-golf-cerro-romanos-7,"Ceres Golf (Cerro Romanos, 7)",39.4210940217,-6.38412212349
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/17-parada-av-constitucion-fte2-junto-gta-del-minero,"Av. Constitucion, fte.2 (junto Gta. del Minero)",39.4520591388,-6.38740194211
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/170-parada-ceres-golf-alcor-del-roble-9,"Ceres Golf (Alcor del Roble, 9)",39.4220445696,-6.38192610024
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/172-parada-a-d-bustamante-parque,A. D. Bustamante (Parque),39.4740051269,-6.39023066397
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/173-parada-a-d-bustamante28-cruce-islas-baleares,"A. D. Bustamante,28 (cruce Islas Baleares)",39.4741423649,-6.38992330608
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/174-parada-urbanizacion-la-canada,Urbanizacion La Canada,39.4453663542,-6.38623465811
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/176-parada-av-ruta-de-la-plata-13,"Av. Ruta de la Plata, 13",39.4720779297,-6.39146509259
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/177-parada-av-ruta-de-la-plata-edificio-atenas,Av. Ruta de la Plata (Edificio Atenas),39.4700310777,-6.38536954416
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/178-parada-av-ruta-de-la-plata-4-edificio-las-pergolas,"Av. Ruta de la Plata, 4 (Edificio las Pergolas)",39.4698617074,-6.38424841985
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/179-parada-av-ruta-de-la-plata-24,"Av. Ruta de la Plata, 24",39.4716645434,-6.38950451284
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/18-parada-av-de-alemania-45-gasolinera,"Av. de Alemania, 45 (Gasolinera)",39.4628387408,-6.38322145472
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/180-parada-av-ruta-de-la-plata-42,"Av. Ruta de la Plata, 42",39.4725579865,-6.39198184994
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/181-parada-rotonda-jesus-delgado-v-asoc-vecinos,Rotonda Jesus Delgado V. (Asoc. Vecinos),39.4729484849,-6.40016211959
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/182-parada-av-cuatro-lugares-rotonda-central,Av. Cuatro Lugares (Rotonda central),39.4965737977,-6.35801451297
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/185-parada-pablo-naranjo-hospital,Pablo Naranjo (Hospital),39.4665875285,-6.36970309323
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/186-parada-av-univesidad-cguardia-civil,Av. Univesidad (C.Guardia Civil),39.478301992,-6.3519872683
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/19-parada-av-de-alemania-27-frente-a-parque,"Av. de Alemania, 27 (frente a Parque)",39.4647693582,-6.38174277632
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/190-parada-juan-jose-narbon-residencial-gredos,Juan Jose Narbon (Residencial Gredos),39.4958384366,-6.36649568873
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/191-parada-rotonda-c-villuercas-vta,"Rotonda c/ Villuercas (vta,)",39.4798986521,-6.40156560111
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/192-parada-rio-salor-ida,Rio Salor (ida),39.4792647508,-6.40303070103
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/193-parada-rio-salor-vta,Rio Salor (vta.),39.4794221862,-6.40322246757
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/194-parada-fte-colegio-san-antonio,Fte. Colegio San Antonio,39.4797341804,-6.40912801603
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/195-parada-colegio-san-antonio,Colegio San Antonio,39.4798782025,-6.40912266911
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/2-parada-barrio-nuevo-colegio-las-delicias,Barrio Nuevo (Colegio Las Delicias),39.4791475515,-6.37496084182
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/20-parada-plaza-de-america-cruce-avespana-impares,Plaza de America (cruce Av.Espana impares),39.4686956305,-6.37887570929
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/206-parada-p-capellanias-cherreros-norba,"P. Capellanias, c/Herreros (Norba)",39.485944858,-6.42062815669
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/207-parada-p-capellanias-cherreros-prosegur,"P. Capellanias, c/Herreros (Prosegur)",39.4867035837,-6.41747264567
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/208-parada-p-capellanias-frente-a-c-segur-laboral,P. Capellanias (frente a C. Segur. Laboral),39.487095961,-6.41405161281
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/209-parada-p-capellanias-hilanderas-fte-tuco,"P. Capellanias, Hilanderas (Fte. Tuco)",39.4843596478,-6.41294393796
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/21-parada-av-espana-1,"Av. Espana, 1",39.4722934962,-6.37622988105
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/210-parada-p-capellanias-hilanderas-tuco,"P. Capellanias, Hilanderas (Tuco)",39.4843545255,-6.41311851559
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/211-parada-res-macondo-c-jose-arcadio-buendia,Res. Macondo (c/ Jose Arcadio Buendia),39.4700775024,-6.402303145
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/214-parada-emilio-cardenal-hernandez-fte-4,Emilio Cardenal Hernandez (fte. 4),39.4914321846,-6.3684409691
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/215-parada-emilio-cardenal-hernandez-4,"Emilio Cardenal Hernandez, 4",39.4915971533,-6.36816732514
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/216-parada-frente-recinto-ferial,Frente Recinto Ferial,39.4416498942,-6.37682312339
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/217-parada-frente-a-estacion-itv,Frente a Estacion I.T.V.,39.4366403464,-6.37400213162
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/219-parada-ceclavin-cruce-avda-san-blas,Ceclavin (cruce avda. San Blas),39.4794839483,-6.36951933081
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/22-parada-bda-mejostilla-c-a-mariscal-fte-5,Bda. Mejostilla (c/ A. Mariscal fte 5),39.4902763653,-6.36395013764
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/221-parada-san-petersburgo-9,"San Petersburgo, 9",39.4576383476,-6.38271903222
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/223-parada-san-petersburgo-25,"San Petersburgo, 25",39.4558623397,-6.38226263821
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/224-parada-av-de-las-arenas-ida,Av. de las Arenas (ida),39.4703413441,-6.39115803279
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/225-parada-av-de-las-arenas-vuelta,Av. de las Arenas (vuelta),39.4701293612,-6.39094510947
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/226-parada-pierre-de-coubertin-12,"Pierre de Coubertin, 12",39.4589732987,-6.37919415789
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/227-parada-pierre-de-coubertin-34,"Pierre de Coubertin, 34",39.4565264774,-6.37855384265
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/228-parada-pierre-de-coubertin-cruce-c-potosi,Pierre de Coubertin (cruce c/ Potosi),39.4538265718,-6.37787658533
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/229-parada-cueva-del-conejar-13,"Cueva del Conejar, 13",39.4535832066,-6.37467842167
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/23-parada-ana-mariscal-fte-cruce-c-gonzalo-mingo,Ana Mariscal (fte. cruce c/ Gonzalo Mingo),39.4915503719,-6.3629253292
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/230-parada-casaplata-mesta-26,"Casaplata (Mesta, 26)",39.4517644298,-6.3735266409
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/231-parada-trashumancia-1,"Trashumancia, 1",39.4533490914,-6.37508232147
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/232-parada-arsenio-gallego-fte-54,Arsenio Gallego (fte 54),39.4878947916,-6.37176002919
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/233-parada-juan-manuel-rozas-10,"Juan Manuel Rozas, 10",39.4746620931,-6.35513601457
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/234-parada-res-universidad-j-m-rozas-fte-46,Res. Universidad (J. M. Rozas fte. 46),39.47469181,-6.35169414643
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/235-parada-la-palacina,La Palacina,39.4728827282,-6.36365396781
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/236-parada-av-constitucion-frente-cruce-c-logrosan,Av. Constitucion (frente cruce c/ Logrosan),39.4493772792,-6.38912903375
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/237-parada-av-constitucion-rotonda-c-santa-cristina,Av. Constitucion (rotonda c/ Santa Cristina),39.4474394649,-6.39189720945
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/238-parada-santa-cristina-cruce-av-constitucion,Santa Cristina (cruce Av. Constitucion),39.4471617269,-6.39196567531
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/239-parada-av-constitucion-cruce-c-logrosan,Av. Constitucion (cruce c/ Logrosan),39.4493114013,-6.38900367616
