uri,rdfs_comment,geo_long,geo_lat,om_situadoEnVia,rdfs_label,enlacesSIG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/137,La plaza de movilidad reducida 137 está situada en el barrio Hernrndez Pacheco,-6.3700766177,39.4688405343,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-1541,Plaza de movilidad reducida 137,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=138; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1541_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/266,La plaza de movilidad reducida 266 está situada en el barrio Estacion,-6.39570337629,39.4677849715,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-4143,Plaza de movilidad reducida 266,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=268; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4143_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/188,La plaza de movilidad reducida 188 está situada en el barrio Casa Plata,-6.36962543773,39.4479011687,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3984,Plaza de movilidad reducida 188,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=190; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3984_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/346,La plaza de movilidad reducida 346 está situada en el barrio Residencial Universidad,-6.35186784815,39.4729944035,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3910,Plaza de movilidad reducida 346,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=349; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3910_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/240,La plaza de movilidad reducida 240 está situada en el barrio Nuevo Caceres,-6.38243011321,39.4603395627,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3641,Plaza de movilidad reducida 240,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=242; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3641_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/14,La plaza de movilidad reducida 14 está situada en el barrio San Justo,-6.37223607781,39.4786690717,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/plaza-3423,Plaza de movilidad reducida 14,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=15; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3423_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/27,La plaza de movilidad reducida 27 está situada en el barrio Hernan Cortes,-6.37946312542,39.476602193,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-2456,Plaza de movilidad reducida 27,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=28; http://sig.caceres.es/fotosOriginales/MOVILIDAD/2456_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/486,La plaza de movilidad reducida 486 está situada en el barrio Mejostilla,-6.36505115333,39.4867884629,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3733,Plaza de movilidad reducida 486,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=490; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3733_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/312,La plaza de movilidad reducida 312 está situada en el barrio Parque Del Principe,-6.38682023912,39.4715276991,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1125,Plaza de movilidad reducida 312,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=314; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1125_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/515,La plaza de movilidad reducida 515 está situada en el barrio Los Fratres,-6.38004220919,39.4610402797,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1288,Plaza de movilidad reducida 515,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=519; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1288_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/453,La plaza de movilidad reducida 453 está situada en el barrio Nueva Ciudad,-6.35429631331,39.4894424689,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4171,Plaza de movilidad reducida 453,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=457; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4171_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/323,La plaza de movilidad reducida 323 está situada en el barrio El Vivero,-6.39394192328,39.4705247911,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3605,Plaza de movilidad reducida 323,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=325; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3605_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/391,La plaza de movilidad reducida 391 está situada en el barrio Campus Universitario,-6.34499614856,39.4783031121,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 391,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=395; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_24_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/220,La plaza de movilidad reducida 220 está situada en el barrio Nuevo Caceres,-6.38284650473,39.4600711459,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3641,Plaza de movilidad reducida 220,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=222; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3641_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/272,La plaza de movilidad reducida 272 está situada en el barrio Estacion,-6.3850061906,39.4619097185,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-4018,Plaza de movilidad reducida 272,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=274; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4018_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/66,La plaza de movilidad reducida 66 está situada en el barrio El Rodeo,-6.36790280953,39.4644018228,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,Plaza de movilidad reducida 66,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=67; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1427_5_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/306,La plaza de movilidad reducida 306 está situada en el barrio R-66A Parque Del Principe,-6.38872887428,39.4758456059,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3744,Plaza de movilidad reducida 306,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=308; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3744_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/114,La plaza de movilidad reducida 114 está situada en el barrio Argentina,-6.38059937319,39.4666613465,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1219,Plaza de movilidad reducida 114,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=115; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1219_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/340,La plaza de movilidad reducida 340 está situada en el barrio La Madrila,-6.38014092504,39.4742767608,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3656,Plaza de movilidad reducida 340,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=343; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3656_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/423,La plaza de movilidad reducida 423 está situada en el barrio Ronda,-6.36807430013,39.4926770217,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4049,Plaza de movilidad reducida 423,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=427; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4049_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/237,La plaza de movilidad reducida 237 está situada en el barrio Nuevo Caceres,-6.37953317356,39.4597559511,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3625,Plaza de movilidad reducida 237,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=239; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3625_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/400,La plaza de movilidad reducida 400 está situada en el barrio Industrial La Mejostilla,-6.3672967675,39.504036144,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4124,Plaza de movilidad reducida 400,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=404; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4124_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/229,La plaza de movilidad reducida 229 está situada en el barrio Nuevo Caceres,-6.37869095261,39.4580141789,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3625,Plaza de movilidad reducida 229,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=231; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3625_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/470,La plaza de movilidad reducida 470 está situada en el barrio Vegas Del Mocho,-6.35734557141,39.4876034117,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3870,Plaza de movilidad reducida 470,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=474; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3870_6_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/193,La plaza de movilidad reducida 193 está situada en el barrio Casa Plata,-6.37339871207,39.4491235157,,Plaza de movilidad reducida 193,http://sig.caceres.es/fotosOriginales/MOVILIDAD/4139_1_1.JPG; http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=195
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/63,La plaza de movilidad reducida 63 está situada en el barrio El Rodeo,-6.37287820919,39.4638511699,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3951,Plaza de movilidad reducida 63,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=64; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3951_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/7,La plaza de movilidad reducida 7 está situada en el barrio San Francisco,-6.36552881732,39.4645064489,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3957,Plaza de movilidad reducida 7,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=8; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3957_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/472,La plaza de movilidad reducida 472 está situada en el barrio Vegas Del Mocho,-6.35619074623,39.488647299,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3870,Plaza de movilidad reducida 472,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=476; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3870_7_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/110,La plaza de movilidad reducida 110 está situada en el barrio Moctezuma,-6.37723274743,39.4631952754,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-65,Plaza de movilidad reducida 110,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=111; http://sig.caceres.es/fotosOriginales/MOVILIDAD/65_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/168,La plaza de movilidad reducida 168 está situada en el barrio Vistahermosa,-6.36141158896,39.4537448406,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4108,Plaza de movilidad reducida 168,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=170; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4108_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/432,La plaza de movilidad reducida 432 está situada en el barrio Ronda,-6.36668292858,39.4906903633,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4049,Plaza de movilidad reducida 432,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=436; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4049_6_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/285,La plaza de movilidad reducida 285 está situada en el barrio Macondo,-6.40432777051,39.4705844098,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3962,Plaza de movilidad reducida 285,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=287; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3962_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/201,La plaza de movilidad reducida 201 está situada en el barrio Rio Tinto,-6.39325476239,39.448059945,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3478,Plaza de movilidad reducida 201,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=203; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3478_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/301,La plaza de movilidad reducida 301 está situada en el barrio Macondo,-6.40562649679,39.4719773365,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3970,Plaza de movilidad reducida 301,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=303; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3970_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/469,La plaza de movilidad reducida 469 está situada en el barrio Vegas Del Mocho,-6.35737174702,39.4875751385,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3870,Plaza de movilidad reducida 469,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=473; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3870_6_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/74,La plaza de movilidad reducida 74 está situada en el barrio El Rodeo,-6.36969050373,39.4663025532,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3809,Plaza de movilidad reducida 74,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=75; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3809_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/442,La plaza de movilidad reducida 442 está situada en el barrio Montesol,-6.36789847916,39.4886983842,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3932,Plaza de movilidad reducida 442,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=446; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3932_6_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/322,La plaza de movilidad reducida 322 está situada en el barrio El Vivero,-6.3924271304,39.4723908423,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1901,Plaza de movilidad reducida 322,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=324; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1901_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/494,La plaza de movilidad reducida 494 está situada en el barrio Mejostilla,-6.36525708004,39.490753845,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3662,Plaza de movilidad reducida 494,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=498; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3662_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/439,La plaza de movilidad reducida 439 está situada en el barrio Montesol,-6.36844521037,39.488080379,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3932,Plaza de movilidad reducida 439,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=443; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3932_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/138,La plaza de movilidad reducida 138 está situada en el barrio Hernrndez Pacheco,-6.36918967778,39.4690203974,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,Plaza de movilidad reducida 138,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=139; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1427_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/517,La plaza de movilidad reducida 517 está situada en el barrio Campus Universitario,-6.35223305902,39.4796847574,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 517,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=521; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_31_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/234,La plaza de movilidad reducida 234 está situada en el barrio Nuevo Caceres,-6.37715314044,39.4560483689,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3643,Plaza de movilidad reducida 234,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=236; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3643_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/317,La plaza de movilidad reducida 317 está situada en el barrio Parque Del Principe,-6.38480229665,39.4711219562,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1125,Plaza de movilidad reducida 317,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=319; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1125_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/284,La plaza de movilidad reducida 284 está situada en el barrio Macondo,-6.40270239393,39.4717892434,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3966,Plaza de movilidad reducida 284,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=286; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3966_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/77,La plaza de movilidad reducida 77 está situada en el barrio El Rodeo,-6.37140993819,39.4689707455,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3252,Plaza de movilidad reducida 77,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=78; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3252_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/471,La plaza de movilidad reducida 471 está situada en el barrio Vegas Del Mocho,-6.35621951666,39.4886168148,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3870,Plaza de movilidad reducida 471,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=475; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3870_7_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/233,La plaza de movilidad reducida 233 está situada en el barrio Nuevo Caceres,-6.37722195565,39.4560368275,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3643,Plaza de movilidad reducida 233,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=235; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3643_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/199,La plaza de movilidad reducida 199 está situada en el barrio La CaãAda,-6.3892485198,39.4439256928,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3767,Plaza de movilidad reducida 199,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=201; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3767_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/450,La plaza de movilidad reducida 450 está situada en el barrio Montesol,-6.3679634137,39.4887003496,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3932,Plaza de movilidad reducida 450,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=454; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3932_6_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/427,La plaza de movilidad reducida 427 está situada en el barrio Ronda,-6.36639246146,39.4906931663,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4049,Plaza de movilidad reducida 427,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=431; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4049_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/498,La plaza de movilidad reducida 498 está situada en el barrio Campus Universitario,-6.33297137589,39.4771007891,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 498,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=502; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_29_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/24,La plaza de movilidad reducida 24 está situada en el barrio Santa Clara,-6.37452197956,39.472486539,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-186,Plaza de movilidad reducida 24,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=25; http://sig.caceres.es/fotosOriginales/MOVILIDAD/186_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/218,La plaza de movilidad reducida 218 está situada en el barrio La Abundancia,-6.38835267902,39.4519463577,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3367,Plaza de movilidad reducida 218,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=220; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3367_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/339,La plaza de movilidad reducida 339 está situada en el barrio La Madrila,-6.38085260511,39.4737138728,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3545,Plaza de movilidad reducida 339,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=342; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3545_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/328,La plaza de movilidad reducida 328 está situada en el barrio Cabezarrubia,-6.38629618249,39.4681078415,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3497,Plaza de movilidad reducida 328,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=330; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3497_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/525,La plaza de movilidad reducida 525 está situada en el barrio El Rodeo,-6.37103066399,39.4655115141,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3809,Plaza de movilidad reducida 525,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=526; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3809_5_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/518,La plaza de movilidad reducida 518 está situada en el barrio Campus Universitario,-6.35222708409,39.4796715747,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 518,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=522; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_32_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/473,La plaza de movilidad reducida 473 está situada en el barrio Vegas Del Mocho,-6.35871508735,39.4881602139,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4157,Plaza de movilidad reducida 473,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=477; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4157_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/242,La plaza de movilidad reducida 242 está situada en el barrio Vera Cruz,-6.37540123267,39.4600458082,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-578,Plaza de movilidad reducida 242,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=244; http://sig.caceres.es/fotosOriginales/MOVILIDAD/578_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/221,La plaza de movilidad reducida 221 está situada en el barrio Nuevo Caceres,-6.38356743316,39.4588738973,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3641,Plaza de movilidad reducida 221,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=223; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3641_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/268,La plaza de movilidad reducida 268 está situada en el barrio Estacion,-6.39485147053,39.4684839151,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-4143,Plaza de movilidad reducida 268,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=270; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4143_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/305,La plaza de movilidad reducida 305 está situada en el barrio R-66A Parque Del Principe,-6.38799347113,39.4727766293,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3583,Plaza de movilidad reducida 305,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=307; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3583_2_1.JPG
