uri,om_ejecucionPresupuestoFormadoPor,rdfs_label,om_presupuestoEjecutado,om_trimestreEjecucionPresupuesto,om_ejecucionPresupuestoFormadoPor_reintegroDeGastos,om_ejecucionPresupuestoFormadoPor_pagosRealizados,om_ejecucionPresupuestoFormadoPor_numeroCapitulo,om_ejecucionPresupuestoFormadoPor_modificacionesCapitulo,om_ejecucionPresupuestoFormadoPor_estadoDeLaEjecucion,om_ejecucionPresupuestoFormadoPor_obligacionesReconocidas
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-1,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,2277.85,9852759.2,1,2023968.46,1.421094768E7,1.02627253E7
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-2,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,6321015.55,2,109098.2,1.486691597E7,8474304.01
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-3,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,88081.02,3,,407903.93,89096.07
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-4,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,2671385.13,4,255300,5634191.68,5020405.29
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-6,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,713297.18,6,2138106.57,8516559.1,757067.47
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-7,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,,7,26334,573666,
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-8,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,14400,8,,85600,14400
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2016-1-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2016-1-AYTO-Gasto-9,Ejecución del primer trimestre del presupuesto del Ayuntamiento 2016,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2016-1-AYTO,1,,293942.88,9,,1096134.04,293942.88
