uri,om_ejecucionPresupuestoFormadoPor,rdfs_label,om_presupuestoEjecutado,om_trimestreEjecucionPresupuesto,om_ejecucionPresupuestoFormadoPor_reintegroDeGastos,om_ejecucionPresupuestoFormadoPor_pagosRealizados,om_ejecucionPresupuestoFormadoPor_numeroCapitulo,om_ejecucionPresupuestoFormadoPor_modificacionesCapitulo,om_ejecucionPresupuestoFormadoPor_estadoDeLaEjecucion,om_ejecucionPresupuestoFormadoPor_obligacionesReconocidas
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-1,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,2969.73,7432460.95,1,1980640.7,1.684743877E7,6583201.93
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-2,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,251,7061356.74,2,-391035.99,1.4259687E7,8734785.31
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-3,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,-128.28,239127.48,3,23389,459782.19,239244.93
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-4,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,5400.58,2077605.03,4,244194.74,4812666.77,4838612.32
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-6,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,,9098081.96,6,750025.96,-2520701.74,8985057.7
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-7,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,,,7,5595,8772.39,6822.61
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-8,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,,8700,8,,91300,8700
http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionPresupuestoEntidadLocal/2014-4-AYTO,http://opendata.caceres.es/recurso/sector-publico/presupuestos/EjecucionCapituloPresupuestoEntidadLocalGasto/2014-4-AYTO-Gasto-9,Ejecución del tercer trimestre del presupuesto del Ayuntamiento 2014,http://opendata.caceres.es/recurso/sector-publico/presupuestos/PresupuestoEntidadLocal/2014-1-AYTO,4,,1410291.66,9,,6129860.05,1410291.66
