city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
ALH,"Conjunto de datos referente a las sesiones plenarias del ayuntamiento
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/sesion-de-plenos,Sesión de Plenos,,2017/10/20_11:49:16,,"XLS,CSV",Creative Commons Attribution 4.0,"18 Octubre, 2017, 12:36",,"10 Diciembre, 2015, 09:19",Administración pública,
ALH,"Convocatorias y actas de Junta de Gobierno
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/convocatorias-y-actas-de-junta-de-gobierno,Convocatorias y actas de Junta de Gobierno,,2017/10/20_11:49:16,,"XLS,CSV",Creative Commons Attribution 4.0,"16 Octubre, 2017, 10:04",,"5 Julio, 2016, 10:46",not-found,
ALH,"Consejos Sectoriales
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/consejos-sectoriales,CONSEJOS SECTORIALES,,2017/10/20_11:49:16,,"XLS,XLS,CSV,CSV",CC0 1.0,"9 Octubre, 2017, 09:26",,"9 Octubre, 2017, 09:16",not-found,
ALH,"Convenios suscritos del Ayuntamiento de Alhaurín de la Torre
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/convenios-subscritos,Convenios suscritos,,2017/10/20_11:49:17,,"XLS,CSV",Creative Commons Attribution 4.0,"28 Agosto, 2017, 11:16",,"4 Febrero, 2016, 08:55",Administración pública,
ALH,"Conjunto de competencias municipales delegadas en otros órganos.
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/delegaciones,Delegaciones,,2017/10/20_11:49:17,,"XLS,PDF,PDF,PDF,PDF,PDF,PDF,PDF,PDF,PDF,PDF",Creative Commons Attribution 4.0,"19 Septiembre, 2017, 10:35",,"5 Julio, 2016, 10:41",not-found,
ALH,"Conjunto de datos referente a la situación de contratos menores aprobados
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/contratos-menores,Contratos Menores,contratos,2017/10/20_11:49:18,,"XLS,CSV",Creative Commons Attribution 4.0,"10 Julio, 2017, 10:02",,"16 Diciembre, 2015, 09:33",Contrataciones Públicas,
ALH,"Conjunto de datos referente a la situación de contratos adjudicados
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/contratos-adjudicados,Contratos Mayores,contratos,2017/10/20_11:49:18,,"XLS,ODS,XLS,CSV",Creative Commons Attribution 4.0,"30 Mayo, 2017, 11:16",,"10 Diciembre, 2015, 09:22",Contrataciones Públicas,
ALH,"Acuerdos plenarios
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/acuerdos-plenarios-junio-diciembre-2016,Acuerdos plenarios,,2017/10/20_11:49:20,,PDF,CC0 1.0,"30 Mayo, 2017, 09:32",,"30 Mayo, 2017, 09:27",not-found,
ALH,"Organigrama del Ayuntamiento
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/organigrama,Organigrama,organigrama,2017/10/20_11:49:20,,PDF,Creative Commons Attribution 4.0,"9 Mayo, 2017, 08:37",,"5 Julio, 2016, 09:59",not-found,
ALH,"Inventario Vehículos
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/inventario-vehiculos,Inventario Vehículos,,2017/10/20_11:49:20,,PDF,CC0 1.0,"9 Marzo, 2017, 09:21",,"9 Marzo, 2017, 09:21",not-found,
ALH,"Subvenciones y ayudas públicas
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/subvenciones-y-ayudas-publicas,Subvenciones y ayudas públicas,,2017/10/20_11:49:20,,"XLS,ODS",Creative Commons Attribution 4.0,"17 Abril, 2017, 10:25",,"5 Julio, 2016, 10:50",not-found,
ALH,"Conjunto de datos referente al listado de inmuebles municipales de zonas verdes
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/inmuebles-municipales-de-zonas-verdes,Inmuebles municipales de zonas verdes,,2017/10/20_11:49:22,,PDF,Creative Commons Attribution 4.0,"9 Marzo, 2017, 09:00",,"23 Diciembre, 2015, 08:24",Administración pública,
ALH,"Inventario PMS Inmuebles y Solares
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/inventario-pms-inmuebles-y-solares,Inventario PMS Inmuebles y Solares,,2017/10/20_11:49:22,,PDF,CC0 1.0,"9 Marzo, 2017, 09:19",,"9 Marzo, 2017, 09:18",not-found,
ALH,"Indicador de agenda institucional
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/indicador-de-agenda-institucional,Agenda Institucional,,2017/10/20_11:49:23,,"XLSX,ODS",Creative Commons Attribution 4.0,"6 Marzo, 2017, 13:56",,"12 Enero, 2016, 12:32",Administración pública,
ALH,"Conjunto de datos referente al listado de inmuebles municipales
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/inmuebles-municipales,Inmuebles municipales,,2017/10/20_11:49:23,,PDF,Creative Commons Attribution 4.0,"9 Marzo, 2017, 08:58",,"23 Diciembre, 2015, 08:05",Administración pública,
ALH,"Modelo de Solicitud para que los ciudadanos puedan recabar la información
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/modelo-de-solicitud-de-acceso-a-la-informacion,Modelo de Solicitud de Acceso a la Información,,2017/10/20_11:49:24,,PDF,CC0 1.0,"6 Marzo, 2017, 11:38",,"6 Marzo, 2017, 11:34",not-found,
ALH,"Presupuesto para el año 2017
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/presupuesto-2017,Presupuesto 2017,"economia,gobierno,presupuestos",2017/10/20_11:49:24,,"PDF,PDF,PDF",CC0 1.0,"3 Febrero, 2017, 13:06",,"24 Enero, 2017, 11:43",Hacienda,
ALH,"Declaración de Bienes
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/declaracion-de-bienes,Perfil y Declaración de Bienes de Cargos Públicos,,2017/10/20_11:49:24,,"XLSX,ODS",Creative Commons Attribution 4.0,"14 Septiembre, 2016, 09:20",,"13 Julio, 2016, 13:00",not-found,
ALH,"Órganos Colegiados y normas que lo regulan
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/organos-colegiados-y-normas-que-lo-regulan,Órganos Colegiados y normas que lo regulan,,2017/10/20_11:49:24,,TXT,Creative Commons Attribution 4.0,"13 Septiembre, 2016, 11:40",,"5 Julio, 2016, 10:43",not-found,
ALH,"Selección de personal
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/seleccion-de-personal,Selección de personal,,2017/10/20_11:49:26,,"XLSX,ODS",Creative Commons Attribution 4.0,"9 Agosto, 2016, 12:31",,"5 Julio, 2016, 10:45",not-found,
ALH,"Retribuciones Percibidas anualmente por altos cargos y por las personas que jerzan la máxima responsabilidad en las entidades públicas
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/retribuciones-cargos-publicos-abril-2016,Retribuciones Percibidas Anualmente por Maximas Responsabilidades,economia,2017/10/20_11:49:26,,"XLSX,XLSX,XLSX,XLSX",Creative Commons Attribution 4.0,"10 Agosto, 2016, 09:27",,"9 Mayo, 2016, 14:54",Administración pública,
ALH,"Acuerdo de funcionarios
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/acuerdo-de-funcionarios,Acuerdo de funcionarios,,2017/10/20_11:49:26,,PDF,Creative Commons Attribution 4.0,"22 Julio, 2016, 10:57",,"5 Febrero, 2016, 08:54",Administración pública,
ALH,"Acuerdos o pactos reguladores de las condiciones de trabajo y convenios
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/convenio-laboral,Acuerdos o pactos reguladores de las condiciones de trabajo y convenios,,2017/10/20_11:49:26,,PDF,Creative Commons Attribution 4.0,"22 Julio, 2016, 09:11",,"5 Febrero, 2016, 08:55",Administración pública,
ALH,"Presupuesto del año 2015
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/presupuesto-ingresos-2015,Presupuesto 2015,"economia,ingresos",2017/10/20_11:49:27,,"XLSX,ODS,XLSX,ODS,PDF",Creative Commons Attribution 4.0,"21 Julio, 2016, 06:32",,"31 Diciembre, 2015, 09:10",Hacienda,
ALH,"Listado de bienes del patrimonio municipal del suelo
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/patrimonio-municipal-del-suelo,Patrimonio municipal del suelo,,2017/10/20_11:49:28,,"PDF,XLSX,ODS",Creative Commons Attribution 4.0,"21 Julio, 2016, 06:51",,"23 Diciembre, 2015, 08:26",Administración pública,
ALH,"Órganos de representación del personal
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/organos-de-representacion-del-personal,Órganos de representación del personal,,2017/10/20_11:49:28,,"ODT,XLSX",Creative Commons Attribution 4.0,"20 Julio, 2016, 10:40",,"5 Julio, 2016, 10:45",not-found,
ALH,"Oferta publica de empleo
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/oferta-publica-de-empleo,Oferta publica de empleo,,2017/10/20_11:49:28,,TXT,Creative Commons Attribution 4.0,"12 Julio, 2016, 12:42",,"5 Julio, 2016, 10:44",not-found,
ALH,"Retribuciones Sueldo Bruto Anual del Personal del Ayuntamiento
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/retribuciones-personal-del-ayuntamiento,Retribuciones Personal del Ayuntamiento,"economia,personal",2017/10/20_11:49:29,,"ODS,XLS,PDF",Creative Commons Attribution 4.0,"13 Julio, 2016, 15:40",,"23 Junio, 2016, 09:31",Administración pública,
ALH,"Indemnizaciones percibidas
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/indemnizaciones-percibidas,Indemnizaciones percibidas,,2017/10/20_11:49:29,,TXT,Creative Commons Attribution 4.0,"5 Julio, 2016, 11:45",,"5 Julio, 2016, 11:45",not-found,
ALH,"Otras Asignaciones
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/otras-atribuciones,Otras Asignaciones,,2017/10/20_11:49:30,,XLSX,Creative Commons Attribution-NonCommercial 4.0,"17 Junio, 2016, 12:17",,"17 Junio, 2016, 12:02",not-found,
ALH,"Otras Retribuciones
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/otras-retribuciones,Otras Retribuciones,,2017/10/20_11:49:30,,"XLSX,ODS",Creative Commons Attribution 4.0,"17 Junio, 2016, 07:27",,"31 Diciembre, 2015, 09:32",Administración pública,
ALH,"Conjunto de datos referente al Perfil del Contratante
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/perfil-del-contratante,Perfil del Contratante,,2017/10/20_11:49:31,,"XLSX,ODS",Creative Commons Attribution 4.0,"16 Junio, 2016, 15:31",,"10 Diciembre, 2015, 12:42",Contrataciones Públicas,
ALH,"Enlace para tener toda la información de Urbanismo
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/informacion-urbanismo,"Información Urbanismo, Obra e Infraestructura Viaria",,2017/10/20_11:49:31,,,Creative Commons Attribution 4.0,"16 Junio, 2016, 11:17",,"16 Junio, 2016, 11:12",Inmuebles y Patrimonio,
ALH,"Liberados sindicales
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/liberados-sindicales,Liberados sindicales,,2017/10/20_11:49:32,,"XLSX,ODS",Creative Commons Attribution 4.0,"16 Junio, 2016, 10:43",,"5 Febrero, 2016, 08:57",Administración pública,
ALH,"Cuentas anuales del año 2014
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/cuentas-anuales-2014,Cuentas anuales 2014,,2017/10/20_11:49:32,,PDF,Creative Commons Attribution 4.0,"24 Febrero, 2016, 11:05",,"24 Febrero, 2016, 11:04",Hacienda,
ALH,"Conjunto de datos referente al listado de inmuebles municipales rústicos
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/inmuebles-municipales-rusticos,Inmuebles municipales rústicos,,2017/10/20_11:49:32,,"XLSX,ODS,PDF",Creative Commons Attribution 4.0,"16 Junio, 2016, 11:04",,"23 Diciembre, 2015, 08:15",Administración pública,
ALH,"Planes de mejora
","Ayuntamiento de Alhaurín de la torre
        
      ",http://transparencia.alhaurindelatorre.es/dataset/planes-de-mejora,Planes de mejora,,2017/10/20_11:49:33,,"PDF,PDF",Creative Commons Attribution 4.0,"5 Febrero, 2016, 08:53",,"5 Febrero, 2016, 08:45",Administración pública,
