city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
ALC,Ayuntamiento de Alcobendas: datos de las incidencias de tráfico de Alcobendas y de sus inmediaciones,DGT,http://datos.alcobendas.org/dataset/trafico-dgt,Tráfico DGT,"DGT,tráfico",2017/10/10_11:24:19,Tiempo real,"CSV,JSON,XLSX",Open Data Commons Attribution License,,,"Noviembre 28, 2016, 17:28 (Europe/Madrid)",Transporte,
ALC,Ayuntamiento de Alcobendas: datos contaminantes y atmosféricos recogidos en la estación de Alcobendas,Comunidad de Madrid,http://datos.alcobendas.org/dataset/calidad-del-aire,Contaminación atmosférica y datos de clima,"calidad aire,contaminación",2017/10/10_11:24:19,Diariamente,"CSV,JSON,JSONLD,XLSX,ZIP",Open Data Commons Attribution License,,,"Noviembre 28, 2016, 17:31 (Europe/Madrid)",Medio ambiente,
ALC,Ayuntamiento de Alcobendas: datos de las incidencias de tráfico de Alcobendas y de sus inmediaciones,DGT,http://datos.alcobendas.org/dataset/trafico-dgt,Tráfico DGT,"DGT,tráfico",2017/10/10_11:24:19,Tiempo real,"CSV,JSON,XLSX",Open Data Commons Attribution License,"Octubre 10, 2017",,"Noviembre 28, 2016, 17:28 (Europe/Madrid)",Transporte,
ALC,Ayuntamiento de Alcobendas: datos de la previsión meteorológica de los próximos 7 días,AEMET,http://datos.alcobendas.org/dataset/tiempo,Tiempo,"precipitación,temperatura,tiempo,viento",2017/10/10_11:24:19,Diariamente,"CSV,JSON,XLSX",Open Data Commons Attribution License,,,"Abril 3, 2017, 16:38 (Europe/Madrid)",Medio ambiente,
ALC,Ayuntamiento de Alcobendas: datos contaminantes y atmosféricos recogidos en la estación de Alcobendas,Comunidad de Madrid,http://datos.alcobendas.org/dataset/calidad-del-aire,Contaminación atmosférica y datos de clima,"calidad aire,contaminación",2017/10/10_11:24:19,Diariamente,"CSV,JSON,JSONLD,XLSX,ZIP",Open Data Commons Attribution License,"Octubre 10, 2017",,"Noviembre 28, 2016, 17:31 (Europe/Madrid)",Medio ambiente,
ALC,Ayuntamiento de Alcobendas: listados de conjuntos de documentos municipales.,,http://datos.alcobendas.org/dataset/documentales,Documentales,"actas,documentos",2017/10/10_11:24:20,Tiempo Real,"XML,CSV",Open Data Commons Attribution License,desconocido,,"Julio 23, 2014, 13:31 (Europe/Madrid)",,
ALC,Ayuntamiento de Alcobendas: listados de conjuntos de documentos municipales.,,http://datos.alcobendas.org/dataset/documentales,Documentales,"actas,documentos",2017/10/10_11:24:20,Tiempo Real,"XML,CSV",Open Data Commons Attribution License,desconocido,,"Julio 23, 2014, 13:31 (Europe/Madrid)",Sector Público,
ALC,Ayuntamiento de Alcobendas: datos de la previsión meteorológica de los próximos 7 días,AEMET,http://datos.alcobendas.org/dataset/tiempo,Tiempo,"precipitación,temperatura,tiempo,viento",2017/10/10_11:24:19,Diariamente,"CSV,JSON,XLSX",Open Data Commons Attribution License,"Octubre 9, 2017",,"Abril 3, 2017, 16:38 (Europe/Madrid)",Medio ambiente,
ALC,Ayuntamiento de Alcobendas. Información sobre trámites relacionados con la temática de empresas y empleo,Ayuntamiento de Alcobendas,http://datos.alcobendas.org/dataset/tramites-empresas-y-empleo,Trámites. Empresas y empleo,"empleo,empresas,trámites",2017/10/10_11:24:20,Tiempo real,"CSV,XML",Open Data Commons Attribution License,desconocido,,"Enero 17, 2017, 12:17 (Europe/Madrid)",,
ALC,Ayuntamiento de Alcobendas. Información sobre trámites relacionados con la temática de empresas y empleo,Ayuntamiento de Alcobendas,http://datos.alcobendas.org/dataset/tramites-empresas-y-empleo,Trámites. Empresas y empleo,"empleo,empresas,trámites",2017/10/10_11:24:20,Tiempo real,"CSV,XML",Open Data Commons Attribution License,desconocido,,"Enero 17, 2017, 12:17 (Europe/Madrid)",Empleo,
