city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
SAB,,,http://opendata.sabadell.cat/ca/inici/fitxes-cataleg,not-found,,2017/10/18_17:00:00,,,,,,,,
SAB,,Servei d’Educació /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4468&Itemid=209,Mapa d'emplaçament de les escoles bressol,"servei, serveis, serveis persones, servicio, servicios, servicios personas, educació, educación, alumne, alumnes, alumno, alumnos, escola, escoles, escuela, escuelas, enseñanza, ensenyament, curs, curso, cursos, persona, personas, persones, formació, formación",2017/10/18_17:00:01,Anual,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Educació,
SAB,,Servei de Cultura /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4529&Itemid=209,Mapa d'emplaçament de les biblioteques,"servei, serveis, serveis persones, servicio, servicios, servicios personas, cultura, persona, personas, persones",2017/10/18_17:00:02,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Cultura i oci,
SAB,,Servei de Gestió de la informació /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4548&Itemid=209,Mapa d'emplaçament dels equipaments esportius,"servei, serveis, serveis persones, servicio, servicios, servicios personas, esport, esportiu, esportiva, esports, deporte, deportes, deportiva, deportivo, persona, personas, persones",2017/10/18_17:00:03,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Esport,
SAB,,Servei de Seguretat Ciutadana /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4589&Itemid=209,Policia Municipal. Accidents de trànsit per districte,"servei, serveis, serveis persones, servicio, servicios, servicios personas, seguretat, seguretat ciutadana, seguridad, seguridad ciudadana, vigilancia, vigilància, persona, personas, persones",2017/10/18_17:00:03,Anual,"/images/icones/xls.png,/images/icones/ods.png,/images/icones/xls.png,/images/icones/xls.png","CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",30/07/2015,,30/06/2015,Seguretat,
SAB,,"Promoció Econòmicade Sabadell, SL-T /  Ajuntament de Sabadell",http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4613&Itemid=209,Borsa de treball,"treball, trabajo, bolsa, bolsa de trabajo, borsa, borsa treball",2017/10/18_17:00:04,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Ocupació,
SAB,,"Servei de Mobilitat, Trànsit i Transports /  Ajuntament de Sabadell",http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4655&Itemid=209,TUS: Expedicions,"autobús, autobuses, autobusos, transport, transporte, transportes, transports",2017/10/18_17:00:04,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Transport,
SAB,,Servei de Gestió de la informació /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4739&Itemid=209,Mapa d'emplaçament de les farmàcies,"servei, serveis, serveis persones, servicio, servicios, servicios personas, salud, salut, farmacia, farmàcia, farmacias, farmàcies, persona, personas, persones",2017/10/18_17:00:05,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Salut,
SAB,,Servei de Gestió de la informació /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=4751&Itemid=209,Mapa d'establiments hotelers,"economia, Economia i Treball, Economia y Trabajo, trabajo, treball, comerç, comercio, consum, consumo, turisme, turismo, turista, turistas, turistes, negoci, negocio, viajero, viajeros, viatger, viatgers, visitant, visitante, visitantes, visitants, encantes, mercadillo, mercado, mercados, feria",2017/10/18_17:00:05,Anual,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Comerç,
SAB,,Servei de Recollida i Tractament de Residus i Neteja Viària /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=5404&Itemid=209,Material residus,"residuos, odata",2017/10/18_17:00:06,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Medi ambient,
SAB,,Alcaldia /  Ajuntament de Sabadell,http://opendata.sabadell.cat/ca/?option=com_content&view=article&id=5402&Itemid=209,Eleccions municipals,"eleccions, elecciones, odata",2017/10/18_17:00:06,Dinàmica,,"CC BY 3.0: Es permet qualsevol explotació de l'obra, incloent una finalitat comercial, així com la creació d'obres derivades, la distribució de les quals també està permesa sense cap restricció. ",,,,Sector públic,
