city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
CLL,,,http://opendata.cornella.cat/cornella/es/catalog/3,Catálogo de Datos Abiertos,,2017/10/20_12:43:50,,,,,,,,
CLL,Agenda de actividades de Cornellà de Llobregat,Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/AGENDA_DIARIA,Agenda de actividades de Cornellà de Llobregat,Agenda,2017/10/20_12:43:51,Diaria,"csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",20/10/2017,,02/06/2015,Cultura y ocio,
CLL,"Altas por nacimiento en el padrón, por mes y sexo de Cornellà de Llobregat",Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/ALTES_NAIXEMENT_PADRO_MES,"Altas por nacimiento en el padrón, por mes y sexo de Cornellà de Llobregat",Movimientos padronales,2017/10/20_12:43:52,Anual,"csv,odata,csv,odata,csv,odata,csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",31/03/2017,,04/06/2014,Demografía,
CLL,"Altas por nacimiento en el padrón, por nacionalidad y sexo de Cornellà de Llobregat",Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/ALTES_NAIXEMENT_PADRO_NACIO,"Altas por nacimiento en el padrón, por nacionalidad y sexo de Cornellà de Llobregat",Movimientos padronales,2017/10/20_12:43:52,Anual,"csv,odata,csv,odata,csv,odata,csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",31/03/2017,,04/06/2014,Demografía,
CLL,"Bajas por defunción en el padrón, por mes y sexo de Cornellà de Llobregat",Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/BAIXES_DEFUNCIO_PADRO_MES,"Bajas por defunción en el padrón, por mes y sexo de Cornellà de Llobregat",Defunción,2017/10/20_12:43:53,Anual,"csv,odata,csv,odata,csv,odata,csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",31/03/2017,,04/06/2014,Demografía,
CLL,"Bajas por defunción en el padrón, por nacionalidad y sexo de Cornellà de Llobregat",Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/BAIXES_DEFUNCIO_PADRO_NACIO,"Bajas por defunción en el padrón, por nacionalidad y sexo de Cornellà de Llobregat",Defunción,2017/10/20_12:43:53,Anual,"csv,odata,csv,odata,csv,odata,csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",31/03/2017,,04/06/2014,Demografía,
CLL,Lista de calles de Cornellà de Llobregat,Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/CARRERER,Calles de Cornellà de Llobregat,calles,2017/10/20_12:43:54,Mensual,"csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",01/10/2017,,10/10/2013,Sector público,
CLL,Lista de divisiones territoriales de Cornellà de Llobregat,Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/DIVTER,Divisiones territoriales de Cornellà de Llobregat,Barrio,2017/10/20_12:43:55,Anual,"csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",28/11/2016,,11/10/2013,Sector público,
CLL,Emmigraciones por año y procedencia del padrón de Cornellà de Llobregat,Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/EMIGRACIONS_PADRO,Emigraciones del padrón de Cornellà de Llobregat,Emigración,2017/10/20_12:43:56,Anual,"csv,odata,csv,odata,csv,odata,csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",31/03/2017,,08/01/2016,Demografía,
CLL,Lista de entidades de Cornellà de Llobregat,Ajuntament de Cornellà de Llobregat,http://opendata.cornella.cat/cornella/es/datasets/ENTITATS,Entidades de Cornellà de Llobregat,Entidades,2017/10/20_12:43:56,Mensual,"csv,odata","CC BY 3.0: Se permite cualquier explotación de la obra, incluyendo una finalidad comercial, así como la creación de obras derivadas, la distribución de las cuales también está permitida sin ninguna restricción.",01/10/2017,,05/11/2014,Sociedad y bienestar,
