city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
MAD,not-found,,http://datos.madrid.es/portal/site/egob/menuitem.9e1e2f6404558187cf35cf3584f1a5a0/?page=6&vgnextoid=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,not-found,,2017/10/18_12:17:14,,"RDF,CSV",,,,,not-found,
MAD,", indicando día, hora, nº de víctimas, distrito, nombre de la vía y tipo de accidente.",Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=20f4a87ebb65b510VgnVCM1000001d4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Accidentes de tráfico con implicación de bicicletas,,2017/10/18_12:17:15,Mensual,"RDF,CSV,CSV,XLSX,RDF",http://datos.madrid.es/egob/catalogo/aviso-legal,25/09/2017,,10/04/2017,Seguridad,Madrid
MAD,"Información de accidentes de tráfico de los años 2009, agrupada por distintos conceptos:",Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=746b86396f847410VgnVCM2000000c205a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Accidentes de tráfico. Datos desde 2009 (Seguridad vial),,2017/10/18_12:17:16,Anual,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF",http://datos.madrid.es/egob/catalogo/aviso-legal,17/02/2017,,09/04/2015,Seguridad,Madrid
MAD,"Son objeto de inscripción en el citado Registro los contratos administrativos y privados adjudicados por el Ayuntamiento de Madrid y sus Organismos Autónomos sujetos al texto refundido de la Ley de Contratos del Sector Público, así como los contratos privados celebrados por los entes, organismos y entidades del sector público municipal a los que sea de aplicación el texto refundido, y los contratos comprendidos en el ámbito de la Ley 31/2007, de 30 de octubre, sobre procedimientos de contratación en los sectores del agua, la energía, los transportes y los servicios postales.",Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=139afaf464830510VgnVCM1000000b205a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Actividad contractual,,2017/10/18_12:17:16,Mensual,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF",http://datos.madrid.es/egob/catalogo/aviso-legal,13/09/2017,,05/10/2015,Hacienda,Madrid
MAD,"Relación de actividades de carácter cultural y de ocio, que se van a celebrar en los próximos 100 días y/o que se están celebrando, en centros ",Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=6c0b6d01df986410VgnVCM2000000c205a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Actividades Culturales y de Ocio Municipal en los próximos 100 días,,2017/10/18_12:17:18,Diaria,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF,CSV,GEO,JSON,RDF,XML,RDF,DOC",http://datos.madrid.es/egob/catalogo/aviso-legal,,,,Cultura y ocio,Madrid
MAD,"Relación de actividades de carácter gratuito, para público infantil y adulto, desarrolladas por las siguientes instituciones de titularidad municipal: la red de Bibliotecas Públicas, la Biblioteca Histórica, la Biblioteca Musical Víctor Espinós, la Hemeroteca y la Imprenta. Se presentan las actividades de los próximos 60 dias.",Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=4412a47136826410VgnVCM1000000b205a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Actividades gratuitas en Bibliotecas Municipales en los próximos 60 días,,2017/10/18_12:17:18,Diaria,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC",http://datos.madrid.es/egob/catalogo/aviso-legal,,,,Cultura y ocio,Madrid
MAD,Información sobre actuaciones en materia de limpieza urbana.,Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=6d45adbb460dd510VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Actuaciones en materia de limpieza urbana,,2017/10/18_12:17:20,Trimestral,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,XLSX,RDF,PDF",http://datos.madrid.es/egob/catalogo/aviso-legal,02/10/2017,,11/08/2017,Medio ambiente,Madrid
MAD,A continuación se refleja las actividades deportivas que se celebran en la ciudad de Madrid.,Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=b802209e501cb410VgnVCM1000000b205a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Agenda de actividades deportivas,,2017/10/18_12:17:20,Diaria,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,XLSX,RDF,PDF,CSV,GEO,JSON,RDF,XML,RDF,DOC",http://datos.madrid.es/egob/catalogo/aviso-legal,,,,Deporte,Madrid
MAD,"Relación de actividades de distinto tipo que se van a celebrar o que se están celebrando, en centros ",Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=57be24206a91b510VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Agenda de actividades y eventos,,2017/10/18_12:17:22,Diaria,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,XLSX,RDF,PDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC",http://datos.madrid.es/egob/catalogo/aviso-legal,,,,Cultura y ocio,Madrid
MAD,Cursos y talleres gratuitos para emprendedores y profesionales de sector comercial y hostelero. ,Ayuntamiento de Madrid,http://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=07257486c6569410VgnVCM2000000c205a0aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default,Agenda de eventos en centros de la Dirección General de Comercio y Emprendimiento: cursos y talleres gratuitos sobre emprendimiento y comercio,,2017/10/18_12:17:22,Mensual,"RDF,CSV,CSV,XLSX,RDF,XLS,XLS,XLS,XLS,XLS,XLS,XLS,RDF,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,CSV,XLS,XLS,CSV,CSV,XLS,CSV,XLS,CSV,XLS,RDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,XLSX,RDF,PDF,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,GEO,JSON,RDF,XML,RDF,DOC,CSV,XLS,RDF",http://datos.madrid.es/egob/catalogo/aviso-legal,17/10/2017,,31/10/2014,Economía,Madrid
