city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
AZK,,,http://opendataazkoitia.gobernuirekia.eus/es/dataset?page=1,Buscar,,2017/10/20_12:35:55,,,,,,,,
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/kontratazioa,Kontratazioa,udala,2017/10/20_12:35:58,,"csv,csv,csv","Open Data Commons Attribution License",2016-01-22,,2015-02-13,Ayuntamiento,20720
AZK,,"Servicio de análisis, estudios y estadísticas. LANBIDE",http://opendataazkoitia.gobernuirekia.eus/es/dataset/enplegu-eskatzaileak-2015,Enplegu-eskatzaileak 2015,enplegua,2017/10/20_12:36:01,,"csv,csv,csv,csv,csv,csv","Open Data Commons Attribution License",2015-10-02,,2015-02-11,Trabajo y empleo,
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/subvenciones,Subvenciones,,2017/10/20_12:36:04,,"csv,csv,csv","Open Data Commons Attribution License",2015-07-30,,2014-04-11,Datos económicos,20720 Spain
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/soldatak,Soldatak,,2017/10/20_12:36:07,,"csv,csv,csv,csv","Open Data Commons Attribution License",2015-07-30,,2014-04-11,Ayuntamiento,20720 Spain
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/evoluci%C3%B3n-de-la-deuda,Evolución de la deuda,udala,2017/10/20_12:36:10,,csv,"Open Data Commons Attribution License",2015-02-25,,2014-04-10,Datos económicos,
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/aurrekontuak-2015,Aurrekontuak 2015,ekonomia,2017/10/20_12:36:13,,"csv,csv,csv,csv,csv,csv,csv,csv","Open Data Commons Attribution License",2015-02-11,,2015-02-11,Datos económicos,20720 Spain
AZK,,Elkargunea,http://opendataazkoitia.gobernuirekia.eus/es/dataset/elkargunea,Elkargunea,,2017/10/20_12:36:16,,"csv,csv,csv","Open Data Commons Attribution License",2015-02-11,,2015-02-03,Ayuntamiento,20720 spain
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/hondakinen-kudeaketa,Hondakinen kudeaketa,,2017/10/20_12:36:19,,"csv,csv,csv,csv,csv,csv,csv,csv,csv","Open Data Commons Attribution License",2015-02-11,,2014-04-11,Medio ambiente,20720 Spain
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/departamentos-municipales,Departamentos municipales,udala,2017/10/20_12:36:22,,csv,"Open Data Commons Attribution License",2015-02-11,,2014-04-08,Ayuntamiento,
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/elkarteak,Elkarteak,,2017/10/20_12:36:25,,"csv,csv,csv","Open Data Commons Attribution License",2015-02-11,,2014-04-11,Turismo y tiempo libre,20720 Spain
AZK,,,http://opendataazkoitia.gobernuirekia.eus/es/dataset/urola-turismo,Urola Turismo,"turismo,ostatuak",2017/10/20_12:36:28,,"csv,pdf,rdf","Open Data Commons Attribution License",2015-02-11,,2014-09-03,Turismo y tiempo libre,20720
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/presupuestos-2014,Presupuestos 2014,,2017/10/20_12:36:31,,"csv,csv,csv,csv,csv,csv,csv,csv","Open Data Commons Attribution License",2015-02-10,,2014-02-17,Datos económicos,20720 Spain
AZK,,"Servicio de análisis, estudios y estadísticas. LANBIDE",http://opendataazkoitia.gobernuirekia.eus/es/dataset/demandantes-de-empleo-2014,Demandantes de empleo 2014,enplegua,2017/10/20_12:36:34,,"csv,csv,csv,csv,csv,csv,csv,csv,csv,csv,csv,csv","Open Data Commons Attribution License",2015-01-08,,2014-04-03,Trabajo y empleo,
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/ordenantza-fiskalak-2014,Ordenantza Fiskalak 2014,,2017/10/20_12:36:37,,"csv,csv,csv,csv,csv,csv,csv,csv,csv,csv,csv,csv","Open Data Commons Attribution License",2014-07-23,,2014-07-16,Datos económicos,20720
AZK,,Azkoitiko Udala,http://opendataazkoitia.gobernuirekia.eus/es/dataset/oferta-de-hosteler%C3%ADa,Oferta de hostelería,"turismo,ostatuak",2017/10/20_12:36:40,,"csv,rdf,csv,rdf,csv,Data","Open Data Commons Attribution License",2014-07-18,,2014-03-25,Turismo y tiempo libre,
AZK,,"Servicio de análisis, estudios y estadísticas. LANBIDE",http://opendataazkoitia.gobernuirekia.eus/es/dataset/demandantes-de-empleo-2013,Demandantes de empleo 2013,enplegua,2017/10/20_12:36:43,,"csv,csv,csv,csv","Open Data Commons Attribution License",2014-04-11,,2014-04-01,Trabajo y empleo,
