city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
CRZ,"Agenda de eventos y actividades de ocio, deportivas y culturales desarrolladas en el municipio
",,http://www.santacruzdetenerife.es/opendata/dataset/agenda-cultural,Agenda cultural,ciencia-tecnologia,2017/10/20_12:49:02,Diaria,"CSV,JSON,RDF",Creative Commons Attribution,"Octubre 20, 2017",,,Cultura y ocio,
CRZ,"Ofertas de empleo público municipales y oposiciones municipales en curso
",,http://www.santacruzdetenerife.es/opendata/dataset/ofertas-de-empleo,Ofertas de empleo,empleo,2017/10/20_12:49:02,Diaria,"CSV,RDF",Creative Commons Attribution,"Octubre 20, 2017",,,Empleo,
CRZ,"Geolocalización de las papeleras con identificación de su tipología.
",,http://www.santacruzdetenerife.es/opendata/dataset/papeleras,Papeleras,medio-ambiente,2017/10/20_12:49:03,not-found,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Medio ambiente,
CRZ,"Trazado lineal de los números de gobierno o de policía del municipio.
",,http://www.santacruzdetenerife.es/opendata/dataset/numeracion,Numeración,"transporte,urbanismo-infraestr...",2017/10/20_12:49:03,not-found,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Transporte,
CRZ,"Geolocalización de Oficinas municipales
",,http://www.santacruzdetenerife.es/opendata/dataset/sedes-municipales,Sedes municipales,"sector-publico,urbanismo-infraestr...",2017/10/20_12:49:03,Diaria,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Sector público,
CRZ,"Trazado lineal de los viales del municipio. Incluye calles, avenidas, barrancos, enlaces, lugares, carreteras, plazas, glorietas.etc.
",,http://www.santacruzdetenerife.es/opendata/dataset/viales,Viales,"transporte,urbanismo-infraestr...",2017/10/20_12:49:03,Diaria,"CSV,JSON,geojson,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Transporte,
CRZ,"Geolocalización de los Parques Infantiles.
",,http://www.santacruzdetenerife.es/opendata/dataset/parques-infantiles,Parques infantiles,sociedad-bienestar,2017/10/20_12:49:04,not-found,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Sociedad y bienestar,
CRZ,"Geolocalización de miradores.
",,http://www.santacruzdetenerife.es/opendata/dataset/miradores,Miradores,turismo,2017/10/20_12:49:04,Diaria,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Turismo,
CRZ,"Geolocalización de los paneles electorales de espacio gratuito para los partidos políticos concurrentes a las elecciones Generales de 26 de junio de 2016.
",,http://www.santacruzdetenerife.es/opendata/dataset/paneles-electorales-junio-2016,Paneles electorales (Elecc. Generales junio 2016),sector-publico,2017/10/20_12:49:04,not-found,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Sector público,
CRZ,"Localización e identificación de las paradas del bus turístico de visita de la ciudad.
",,http://www.santacruzdetenerife.es/opendata/dataset/paradas-del-bus-turistico,Paradas del Bus Turístico,turismo,2017/10/20_12:49:04,not-found,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Turismo,
CRZ,"Localización y trazado de las líneas de conexión entre las diversas paradas del bus turístico de la ciudad.
",,http://www.santacruzdetenerife.es/opendata/dataset/trazado-de-lineas-del-bus-turistico,Trazado de líneas del Bus Turístico,turismo,2017/10/20_12:49:05,not-found,"CSV,geojson,JSON,KML,kmz,shp,RDF,XLS",Creative Commons Attribution,"Octubre 19, 2017",,,Turismo,
