city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
MNR,not-found,,http://opendata.manresa.cat/dataset,not-found,,2017/10/20_13:41:27,,,not-found,,,,not-found,
MNR,"Activitats Economiques de la ciutat de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/activitats,Activitats,,2017/10/20_13:41:28,,"XLS,CSV",Creative Commons Attribution,"13Octubre, 2017, 12:19",,"7Març, 2016, 11:39",Cultura i oci,
MNR,"Carrers de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/carrerer,Carrerer,Carrers,2017/10/20_13:41:28,Mensual,"CSV,XLS",Creative Commons Attribution,"31Agost, 2017, 06:36",,"27Novembre, 2015, 09:54",Urbanisme i infraestructures,
MNR,"Llista d'entitats de la ciutat de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/entitats,Entitats,Entitats,2017/10/20_13:41:28,Mensual,"CSV,XLS",Creative Commons Attribution,"30Juny, 2017, 12:05",,"27Novembre, 2015, 09:56",Societat i benestar,
MNR,"Llista d'equipaments de la ciutat de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/equipaments,Equipaments,Equipaments,2017/10/20_13:41:28,Mensual,"CSV,XLS",Creative Commons Attribution,"30Juny, 2017, 10:44",,"27Novembre, 2015, 09:58",Urbanisme i infraestructures,
MNR,"Agenda d'activitats de la ciutat de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/agenda,Agenda,Agenda,2017/10/20_13:41:29,Diària,XLS,Creative Commons Attribution,"19Agost, 2016, 11:24",,"27Novembre, 2015, 09:52",Cultura i oci,
MNR,"Locals i terrenys disponibles per a la implantació d'empreses
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/oferta-de-sol-industrial,Oferta de Sòl Indústrial,"empreses,locals,terrenys",2017/10/20_13:41:29,,"XLS,CSV",Creative Commons Attribution,"4Abril, 2016, 08:06",,"4Abril, 2016, 08:01",Urbanisme i infraestructures,
MNR,"Resultats Eleccions Autonómiques de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/resultats-electorals,Resultats Eleccions Autonómiques de Manresa,Eleccions,2017/10/20_13:41:30,Anual,"CSV,CSV,CSV,XLS,XLS,XLS,XLS,CSV",Creative Commons Attribution,"4Febrer, 2016, 09:48",,"27Novembre, 2015, 09:50",Sector públic,
MNR,"Participacions Electorals Autonòmiques de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/participacions-electorals-autonomiques,Participacions Electorals Autonòmiques de Manresa,Eleccions,2017/10/20_13:41:30,Anual,"CSV,CSV,CSV,XLS,XLS,XLS,CSV,XLS",Creative Commons Attribution,"4Febrer, 2016, 09:43",,"27Novembre, 2015, 09:45",Sector públic,
MNR,"Participacions Eleccions Europees de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/participacions-electorals,Participacions Eleccions Europees de Manresa,Eleccions,2017/10/20_13:41:31,Anual,"CSV,CSV,XLS,XLS",Creative Commons Attribution,"9Desembre, 2015, 09:11",,"27Novembre, 2015, 09:43",Sector públic,
MNR,"Resultats Eleccions Europees de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/resultats-eleccions-europees-de-manresa,Resultats Eleccions Europees de Manresa,Eleccions,2017/10/20_13:41:31,Anual,"CSV,CSV,XLS,XLS",Creative Commons Attribution,"9Desembre, 2015, 08:56",,"4Desembre, 2015, 08:05",Sector públic,
MNR,"Llista de divisions territorials de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/divisions-territorials,Divisions Territorials,"Barri,Districte",2017/10/20_13:41:31,Anual,"CSV,XLS",Creative Commons Attribution,"9Desembre, 2015, 08:53",,"27Novembre, 2015, 09:36",Sector públic,
MNR,"Resultats Eleccions Municipals de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/resultats-eleccions-municipals-de-manresa,Resultats Eleccions Municipals de Manresa,Eleccions,2017/10/20_13:41:32,Anual,"CSV,CSV,CSV,XLS,XLS,XLS",Creative Commons Attribution,"9Desembre, 2015, 08:48",,"4Desembre, 2015, 09:14",Sector públic,
MNR,"Població per Nacionalitats
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/poblacio-per-nacionalitats,Població per Nacionalitats,Població,2017/10/20_13:41:32,Anual,"CSV,CSV,CSV,XLS,XLS,XLS",Creative Commons Attribution,"9Desembre, 2015, 08:43",,"27Novembre, 2015, 09:49",Demografia,
MNR,"Població per edats
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/poblacio-per-edats,Població per edats,Població,2017/10/20_13:41:32,Anual,"CSV,CSV,CSV,XLS,XLS,XLS",Creative Commons Attribution,"9Desembre, 2015, 08:23",,"27Novembre, 2015, 09:47",Demografia,
MNR,"Cens de vehicles de Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/parc-de-vehicles,Cens de vehicles de Manresa,Vehicles,2017/10/20_13:41:32,Anual,"CSV,XLS",Creative Commons Attribution,"9Desembre, 2015, 08:19",,"27Novembre, 2015, 09:40",Transport,
MNR,"Ruta Anella Verda Manresa
",Ajuntament de Manresa,http://opendata.manresa.cat/dataset/ruta-anella-verda-manresa,Ruta Anella Verda Manresa,Rutes,2017/10/20_13:41:33,Anual,KML,Creative Commons Attribution,"4Desembre, 2015, 12:09",,"4Desembre, 2015, 10:52",Medi ambient,
