city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
LOR,,,http://datos.lorca.es/catalogo/busquedat,not-found,,2017/10/18_12:09:45,,,,,,,,
LOR,Catálogo del conjunto de datos,Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/catalogo-datos,Catálogo del conjunto de datos,"catálogo, dataset, datos abiertos, dcat, opendata",2017/10/18_12:09:46,,"RDF,RDF-XML",,14/07/2014 17:02:21,,14/07/2014 17:02:21,Catálogo del conjunto de datos,
LOR,Listado de kioscos de prensa y revista que se encuentran en el municipio de Lorca,Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/kioscos,Kioscos de prensa y revistas,"kiosco, prensa, revista",2017/10/18_12:09:46,,"RDF,CSV,Excel,JSON,XML",,24/03/2017 12:26:28,,12/12/2014,Comercio,
LOR,Mercados y Plazas de Abastos que se encuentran y celebran en el término municipal de Lorca,Concejalía de sanidad y consumo del Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/mercados,Mercados y Plazas de Abastos,"abastos, alimentación, comercio, mercados, plazas",2017/10/18_12:09:47,,"RDF,CSV,Excel,HTML,JSON,XML",,24/03/2017 12:26:26,,14/01/2015,Comercio,
LOR,Agenda cultural y turística del Ayuntamiento de Lorca,"Concejalía de Cultura y Festejos, Concejalía de Turismo del Ayuntamiento de Lorca",http://datos.lorca.es/catalogo/agenda,Agenda,"agenda, concierto, cultura, exposiciones, teatro",2017/10/18_12:09:47,,"RDF,CSV,Excel,HTML,JSON,RSS,XML",,Continua,,08/07/2014 13:08:25,Cultura y ocio,
LOR,Bibliotecas en el termino municipal de Lorca,Concejalía de cultura y educación,http://datos.lorca.es/catalogo/bibliotecas,Bibliotecas,"biblioteca, cultura",2017/10/18_12:09:48,,"RDF,CSV,Excel,HTML,JSON,XML",,24/03/2017 13:01:24,,17/07/2014,Cultura y ocio,
LOR,Parques municipales,Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/parques,Parques municipales,"equipamiento, ocio, parques, turismo",2017/10/18_12:09:48,,"RDF,CSV,Excel,HTML,JSON,XML",,24/03/2017 12:25:40,,22/01/2015,Cultura y ocio,
LOR,Barrios del casco urbano de lorca,Servicio de estadística del Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/barrios-lorca,Barrios,barrios,2017/10/18_12:09:49,,"RDF,CSV,Excel,HTML,JSON,KML,SHP,XML",,24/03/2017 13:01:34,,22/07/2014,Demografía,
LOR,Callejero de Lorca con especificacion de las entidades de población,Servicio de estadística del Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/callejero-entidades-poblacion,Callejero con entidades de población,"callejero, calles, entidades, vias",2017/10/18_12:09:49,,"RDF,CSV,Excel,HTML,JSON,XML",,02/10/2017 20:35:14,,13/06/2014,Demografía,
LOR,Fichero que contiene todos los datos no personales del Padrón de Habitantes. Util para estadísticas,Ayuntamiento de Lorca,http://datos.lorca.es/catalogo/datos-nopersonales-padron-habitantes,Datos no personales Padrón de Habitantes,"datos, habitantes, padron",2017/10/18_12:09:50,,"RDF,ZIP",,24/03/2017 12:37:42,,04/11/2014,Demografía,
