city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
ERR,not-found,,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa?p_p_id=ODS_WAR_DOGGipuzkoaIrekiaPublicportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_ODS_WAR_DOGGipuzkoaIrekiaPublicportlet_resetCur=false&_ODS_WAR_DOGGipuzkoaIrekiaPublicportlet_cur=2,not-found,,2017/10/20_13:04:00,,,,,,,,
ERR,Bienes Inmuebles de Naturaleza Urbana existentes en el Catastro de Gipuzkoa,GFA - Gipuzkoako Foru Aldundia,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/c81247fa-e67d-4ac4-856c-31031df1c780,Bienes Inmuebles de Naturaleza Urbana (ERRENTERIA),"Catastro Urbano,Hirilurren katastro,Locales,Lokalak,Parcelas,Partzelak",2017/10/20_13:04:01,15 Días," CSV, CSV",Creative Commons Reconocimiento (CC BY),16-10-2017,,19-10-2016,Hacienda,
ERR,Bienes Inmuebles de Naturaleza Rústica existentes en el Catastro de Gipuzkoa,GFA - Gipuzkoako Foru Aldundia,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/fd402162-4b2e-429e-b9d0-66b2e1389df0,Bienes Inmuebles de Naturaleza Rústica (ERRENTERIA),"Catastro rústico,Landalurren katastroa,Parcelas,Partzelak,Subparcelas,Subpartzelak",2017/10/20_13:04:01,15 Días," CSV, CSV",Creative Commons Reconocimiento (CC BY),16-10-2017,,19-10-2016,Hacienda,
ERR,Información de la Matrícula del Impuesto sobre Actividades Económicas.,GFA - Gipuzkoako Foru Aldundia,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/42595e53-8960-492d-8a65-d52c586d5e3a,Actividades Económicas (ERRENTERIA),"IAE,etiketa2-iae,etiqueta2-iae",2017/10/20_13:04:02,15 Días, CSV,Creative Commons Reconocimiento (CC BY),16-10-2017,,30-11-2016,Hacienda,
ERR,Facturas recibidas en el Ayuntamiento,Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/a0209410-82f4-42c0-8bed-2938cb5c98f9,Facturas recibidas en el Ayuntamiento,"BEZ,Errenteria,IVA,ayuntamiento,factura,faktura,udala",2017/10/20_13:04:03,3 Meses," XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS",Creative Commons Reconocimiento (CC BY),15-10-2017,,14-02-2016,Ogasuna / Hacienda,
ERR,Plazo medio de pago del Ayuntamiento ,Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/5bc55b69-fb23-454a-a354-8ed8e7dbcd88,Plazo medio de pago del Ayuntamiento,"Errenteria,ayuntamiento,epea,ordainketa,pago,plazo,udala",2017/10/20_13:04:03,3 Meses," XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS, XLS",Creative Commons Reconocimiento (CC BY),15-10-2017,,14-02-2016,Ogasuna / Hacienda,
ERR,Ratios económico-financieros ,Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/c7a39724-0ddb-4098-b7be-a662b971d175,Ratios económico-financieros,"Errenteria,ayuntamiento,economico,ekonomiko,ratio,udala",2017/10/20_13:04:03,1 Meses,,Creative Commons Reconocimiento (CC BY),08-10-2017,,15-05-2016,Hacienda,
ERR,Información sobre la Deuda Municipal,Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/13e7faf5-8b42-46a5-b364-f2a63831facf,Deuda Municipal,"Errenteria,ayuntamiento,deuda,udala,zorra",2017/10/20_13:04:04,1 Meses,,Creative Commons Reconocimiento (CC BY),08-10-2017,,15-05-2016,Hacienda,
ERR,"Datos del Presupuesto del Ayuntamiento de Errenteria. Los datos se dan por Capitulo, Artículo, Económica, Subeconómica y Programa",Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/eea5f806-873f-41a8-aab9-df1aae3587aa,Datos del Presupuesto del Ayuntamiento de Errenteria,"Artikulo,Artículo,Aurrekontua,Azpiekonomiko,Capitulo,Económica,Ekonomiko,Errenteria,Kapitulo,Programa,Subeconómica,udala",2017/10/20_13:04:04,1 Años, XLS,Creative Commons Reconocimiento - CompartirIgual (CC BY-SA),08-10-2017,,25-03-2015,Hacienda,
ERR,Ajustes en el informe de evaluación del Ayuntamiento,Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/b0015008-f2f8-4de0-965d-ceb09e035fb8,Ajustes en el informe de evaluación del Ayuntamiento,"Errenteria,ajuste,ayuntamiento,doikuntza,flexibilidad,udala",2017/10/20_13:04:04,1 Años," XLS, XLS",Creative Commons Reconocimiento (CC BY),28-05-2017,,30-10-2016,Hacienda,
ERR,Inversiones reales del Ayuntamiento. Los datos se dan por año y por partida,Errenteriako Udala,http://www.gipuzkoairekia.eus/es/web/errenteria/datu-irekien-katalogoa/-/openDataSearcher/detail/detailView/07ea2a4a-10e3-45ce-9362-8534835cce99,Inversiones reales del Ayuntamiento,"Errenteria,ayuntamiento,inbertsio,inversión,partida,udala",2017/10/20_13:04:04,1 Años," XLS, XLS",Creative Commons Reconocimiento (CC BY),28-05-2017,,30-10-2016,Hacienda,
