id;title;description;lastUpdated;geometry;icon
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/equipamiento/aparcamiento-personas-discapacidad/421";"Aparcamiento para personas con discapacidad";"CALLE SALVADOR MINGUIJON, ¿23";2017-05-15T22:00:00Z;"-0.8617780203903246,41.64708878326792";"http://www.zaragoza.es/contenidos/iconos/estmin.png"
