id;title;convocatoriasVigentes;convocatorias;topBeneficiarios
"https://www.zaragoza.es/sede/servicio/ayuda-subvencion/subvencion/gestor/7";"Consejería de Presidencia, Economía y Hacienda";"";"https://www.zaragoza.es/sede/servicio/ayuda-subvencion/convocatoria/408https://www.zaragoza.es/sede/servicio/ayuda-subvencion/convocatoria/427https://www.zaragoza.es/sede/servicio/ayuda-subvencion/convocatoria/203https://www.zaragoza.es/sede/servicio/ayuda-subvencion/convocatoria/223";"https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/G50067420https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/G50640945https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/G99247991https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/B50869551https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/B50209006https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/G50891084https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/G50083047https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/G50228923https://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/29104356Hhttps://www.zaragoza.es/sede/kos/sector-publico/subvencion/adjudicatario/B99397465"
