"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns",431091267,4582560124,430999329,4582359186,"2.174677","41.389805","NITBUS -N11--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",424601005,4586097285,424509128,4585896317,"2.096615","41.421079","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",426929765,"4582962.09",426837866,"4582761.15","2.124858","41.393058","BUS -66--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns","428997.88",4585151311,428905962,"4584950.35","2.149337","41.41296","BUS -116--",6,30,"Gràcia","la Salut",,
"K014","Transports i serveis relacionats","Autobusos diürns",430732595,4581256072,"430640.66",4581055147,"2.170537","41.378029","BUS -120--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",424242425,4586803671,424150552,4586602696,"2.092236","41.427407","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",424590113,4585657101,424498236,4585456137,"2.09654","41.417114","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",424620994,4585894923,424529117,4585693956,"2.096879","41.419259","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",428294003,4581453473,428202091,4581252547,"2.141354","41.379593","BUS -78--",3,18,"Sants-Montjuïc","Sants",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431566156,4586036731,431474215,4585835761,"2.179963","41.421158","NITBUS -N1-N4--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns","431602.12",4585999767,431510179,4585798797,"2.180398","41.420828","BUS -19-45-47-50-51--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",427883999,4578369127,"427792.09",4578168229,"2.136818","41.351777","BUS -125--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",430388896,"4584923.27",430296966,4584722311,"2.166005","41.411028","BUS -92--",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",426013995,4582061778,425922104,4581860847,"2.114016","41.384865","BUS -L97-L79-H6--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431423446,4582842081,431331505,4582641141,"2.178618","41.392373","NITBUS -N11-N4--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429007936,4580819624,428916017,4580618703,"2.149965","41.373948","BUS -150--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",430543013,4581403339,"430451.08",4581202412,"2.168253","41.379339","BUS -120--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",431135907,"4586814.78","431043.97",4586613803,"2.174726","41.428129","BUS -32-47-50-51--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns","432222.27",4588315004,432130324,4588114013,"2.187558","41.441733","BUS -62-96-B19-H4--",9,60,"Sant Andreu","Sant Andreu",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430636726,4582241684,430544792,"4582040.75","2.169278","41.386898","NITBUS -N1-N12-N15--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",432516736,4588042925,432424787,4587841936,"2.191113","41.439308","BUS -40-H4--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",424575312,4585583361,424483435,4585382397,"2.096372","41.416448","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",423989809,4586376772,423897938,4586175801,"2.089267","41.423539","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",432445747,4585338961,432353798,4585137997,"2.190566","41.414948","BUS -33-34-B24-H10--",9,63,"Sant Andreu","Navas",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428589132,4580962705,428497217,4580761783,"2.144941","41.375199","NITBUS -N14-N2--",3,15,"Sants-Montjuïc","Hostafrancs",,
"K014","Transports i serveis relacionats","Autobusos diürns",429019859,4580812831,"428927.94","4580611.91","2.150109","41.373888","BUS -13-23--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",434064041,4584429374,433972077,4584228418,"2.210027","41.40689","BUS -26-36-H14--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",427154984,4583126094,427063083,4582925152,"2.127532","41.394555","BUS -V7--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K014","Transports i serveis relacionats","Autobusos diürns",428390001,4585463955,428298089,4585262991,"2.142027","41.415722","BUS -129--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",429057993,4584343396,428966075,4584142443,"2.150151","41.405689","BUS -27-32--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430215752,4581243869,430123822,4581042944,"2.164358","41.377875","NITBUS -N6--",1,1,"Ciutat Vella","el Raval",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430979004,4582451063,430887067,4582250127,"2.173347","41.388813","NITBUS -N4--",1,4,"Ciutat Vella","Sant Pere. Santa Caterina i la Ribera",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428446992,4578585826,428355078,4578384926,"2.143522","41.353779","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",433885778,4585943355,433793816,4585742385,"2.207729","41.420512","BUS -36-H12--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns",432949506,4583542618,432857552,4583341671,"2.196793","41.398811","BUS -6-36-192-H14--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",430158247,4586026191,430066319,4585825222,"2.163118","41.420942","BUS -24--",7,37,"Horta-Guinardó","el Carmel",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432861371,4585338524,432769418,"4585137.56","2.195539","41.414979","NITBUS -N8--",10,72,"Sant Martí","Sant Martí de Provençals",,
"K014","Transports i serveis relacionats","Autobusos diürns",430269383,4582267199,430177453,4582066264,"2.164881","41.387096","BUS -54--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",433201193,4588606945,433109238,4588405951,"2.199243","41.444445","BUS -11--",9,58,"Sant Andreu","Baró de Viver",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427894385,4582652337,427802477,"4582451.4","2.136432","41.390355","NITBUS -N12--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",431879003,4581889162,431787058,"4581688.23","2.184174","41.383829","BUS -H14--",1,4,"Ciutat Vella","Sant Pere. Santa Caterina i la Ribera",,
"K014","Transports i serveis relacionats","Autobusos diürns",432372991,"4589459.54",432281044,4589258538,"2.189234","41.452054","BUS -11-40-126-127--",9,57,"Sant Andreu","la Trinitat Vella",,
"K014","Transports i serveis relacionats","Autobusos diürns",431102004,4586934396,431010068,4586733418,"2.174307","41.429203","BUS -34-132-H6-V27--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",433378998,4583022792,433287039,4582821849,"2.201987","41.394165","BUS -59--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432951988,4583714452,432860034,4583513503,"2.196803","41.400359","BUS -6-40-42-B25-B20-H14--",10,68,"Sant Martí","el Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433122011,4583818134,433030055,4583617184,"2.198825","41.401307","NITBUS -N8--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",428079278,4586989824,427987369,4586788846,"2.138128","41.429437","BUS -19--",7,39,"Horta-Guinardó","Sant Genís dels Agudells",,
"K014","Transports i serveis relacionats","Autobusos diürns",429592002,4582545369,429500078,4582344432,"2.156748","41.389542","BUS -20-H10--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns","427646.42","4582572.67",427554514,4582371733,"2.133476","41.389615","NITBUS -N12--",4,19,"Les Corts","les Corts",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428584001,4586819614,428492088,4586618638,"2.144188","41.427949","NITBUS -N4--",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429867984,4582369181,429776058,4582168246,"2.160069","41.387979","NITBUS -N3-N7-N8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430909987,4583406911,430818051,4583205966,"2.172412","41.397416","NITBUS -N1-N4--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433938704,4585538198,433846741,4585337232,"2.208407","41.416867","NITBUS -N11--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",427431419,4580279148,427339514,4580078233,"2.13118","41.368939","BUS -LH2--",3,16,"Sants-Montjuïc","la Bordeta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431394995,"4583885.94",431303055,"4583684.99","2.178159","41.401772","NITBUS -N0-N7--",2,6,"Eixample","la Sagrada Família",,
"K014","Transports i serveis relacionats","Autobusos diürns",430083987,4581863314,429992058,4581662383,"2.162711","41.383442","BUS -24-41-55-120-L94-L95-H16--",2,10,"Eixample","Sant Antoni",,
"K014","Transports i serveis relacionats","Autobusos diürns",429242083,4582655798,429150162,"4582454.86","2.15255","41.390506","BUS -59-63--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430631911,4583367937,430539978,4583166992,"2.169091","41.397041","NITBUS -N7--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427027996,"4583560.84",426936096,4583359894,"2.125961","41.398459","NITBUS -N7--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K014","Transports i serveis relacionats","Autobusos diürns",432256631,4585639228,432164684,4585438262,"2.18827","41.417637","BUS -V27--",9,63,"Sant Andreu","Navas",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432527075,4585643399,432435125,4585442432,"2.191505","41.417697","NITBUS -N9--",9,61,"Sant Andreu","la Sagrera",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429497105,"4582245.09",429405182,4582044156,"2.155648","41.386829","NITBUS -N7--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429573004,4582077117,"429481.08",4581876184,"2.156575","41.385323","NITBUS -N12--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",433501006,4584253759,433409047,4584052805,"2.203311","41.405262","BUS -40-42-B25-B20--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",428888025,4584868191,428796108,4584667233,"2.148056","41.410401","BUS -87--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433519751,4588389707,433427793,4588188715,"2.20308","41.442515","NITBUS -N8--",9,59,"Sant Andreu","el Bon Pastor",,
"K015","Transports i serveis relacionats","Autobusos nocturns",434615309,4585704744,"434523.34",4585503776,"2.216484","41.418422","NITBUS -N6--",,,,,,
"K014","Transports i serveis relacionats","Autobusos diürns",431950382,4588886275,431858438,4588685279,"2.184239","41.446855","BUS -60--",8,53,"Nou Barris","la Trinitat Nova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431072998,4582262638,"430981.06",4582061703,"2.174493","41.387124","NITBUS -N8--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K014","Transports i serveis relacionats","Autobusos diürns",431309072,4585164244,431217133,4584963282,"2.176986","41.413278","BUS -19-20-45-47-50-51-117-H8--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",431340987,4585234442,431249048,"4585033.48","2.17736","41.413913","BUS -192--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",431497233,4590529923,431405294,4590328912,"2.178628","41.46162","BUS -83--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",431500002,4580629559,"431408.06",4580428639,"2.179784","41.372452","BUS -V11--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",431586856,4586782784,431494915,4586581807,"2.180126","41.427879","BUS -26--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431747983,4587048844,431656041,4586847865,"2.182024","41.430289","BUS -11-26-34-36-122-H6--",8,45,"Nou Barris","Porta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431774741,4582785003,431682797,4582584063,"2.182826","41.391889","BUS -40-42-B25-B20--",2,5,"Eixample","el Fort Pienc",,
"K014","Transports i serveis relacionats","Autobusos diürns",431778653,4587754363,431686711,4587553377,"2.182312","41.436646","BUS -11-36-132--",8,45,"Nou Barris","Porta",,
"K014","Transports i serveis relacionats","Autobusos diürns",430940039,4582607384,430848103,4582406446,"2.172863","41.390218","BUS -39-45-B24-B20-V17--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",431099996,4582258938,431008058,4582058003,"2.174816","41.387093","BUS -45-V17-V15--",1,4,"Ciutat Vella","Sant Pere. Santa Caterina i la Ribera",,
"K014","Transports i serveis relacionats","Autobusos diürns",431250994,4580894726,431159054,4580693804,"2.176777","41.374819","BUS -91-D20-H14--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",431299771,4584155451,431207832,4583954499,"2.17699","41.404191","BUS -V21--",2,6,"Eixample","la Sagrada Família",,
"K014","Transports i serveis relacionats","Autobusos diürns",430401375,4582362726,430309444,"4582161.79","2.166449","41.387968","BUS -7-50-54-67-68-H12--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",430429946,4579817107,430338014,4579616195,"2.167083","41.365043","BUS -150--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",430476994,4580979839,430385062,4580778916,"2.167512","41.375519","BUS -21--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",430516943,4582281475,430425011,"4582080.54","2.16784","41.387246","BUS -42--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",430574689,4588671906,430482758,4588470912,"2.167797","41.444807","BUS -27-47-V27--",8,49,"Nou Barris","Canyelles",,
"K014","Transports i serveis relacionats","Autobusos diürns","430822.16",4582430234,430730225,4582229298,"2.171474","41.388612","BUS -41--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429972483,4581094905,429880555,4580893981,"2.161466","41.376512","BUS -24-120-V11--",2,10,"Eixample","Sant Antoni",,
"K014","Transports i serveis relacionats","Autobusos diürns",430039002,4586014174,429947075,4585813205,"2.161693","41.420823","BUS -119--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",430097681,4588519156,430005754,4588318164,"2.162105","41.443389","BUS -82--",8,49,"Nou Barris","Canyelles",,
"K014","Transports i serveis relacionats","Autobusos diürns",430127,4588078496,430035073,4587877508,"2.162507","41.439423","BUS -47-76-122-B19-V27-H4--",8,48,"Nou Barris","la Guineueta",,
"K014","Transports i serveis relacionats","Autobusos diürns",430145923,4584441821,430053995,4584240866,"2.163154","41.406671","BUS -39-55--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",430249001,4586141606,430157072,4585940636,"2.164191","41.421989","BUS -117--",7,36,"Horta-Guinardó","la Font d'en Fargues",,
"K014","Transports i serveis relacionats","Autobusos diürns",430249993,4585437329,430158064,4585236365,"2.164284","41.415646","BUS -114--",7,34,"Horta-Guinardó","Can Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",429489998,"4586036.83",429398076,4585835861,"2.155121","41.420979","BUS -119--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",429514331,4578587326,429422407,4578386426,"2.15628","41.353887","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",429580008,4587868915,429488086,4587667929,"2.155984","41.437488","BUS -185--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",429785518,4581801247,429693592,4581600317,"2.159149","41.382857","BUS -50-H12--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429792565,4581852741,429700639,"4581651.81","2.159227","41.383322","BUS -37-59-V11--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",425463976,4582709455,"425372.09",4582508518,"2.107358","41.390648","BUS -60--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",433951008,4587739733,433859046,4587538747,"2.208313","41.436696","BUS -11--",9,59,"Sant Andreu","el Bon Pastor",,
"K014","Transports i serveis relacionats","Autobusos diürns",430979004,4582451063,430887067,4582250127,"2.173347","41.388813","BUS -39-42-55-H16--",1,4,"Ciutat Vella","Sant Pere. Santa Caterina i la Ribera",,
"K014","Transports i serveis relacionats","Autobusos diürns",431570009,"4586535.68",431478068,4586334706,"2.179953","41.425652","BUS -V27--",9,62,"Sant Andreu","el Congrés i els Indians",,
"K014","Transports i serveis relacionats","Autobusos diürns",426644702,4583723928,426552806,4583522981,"2.121357","41.399893","BUS -68-75-H4--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",433705324,4586208613,433613363,4586007641,"2.205541","41.422886","BUS -H10-143--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns",427709007,"4584057.86",427617101,"4583856.91","2.134047","41.402997","BUS -70-V11--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",429015,4582475173,428923081,4582274237,"2.149856","41.388859","BUS -V11--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429064002,4583080919,428972083,4582879977,"2.150371","41.394319","BUS -6-7-27-32-33-34-H8--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",429075989,4583175943,"428984.07",4582975,"2.150503","41.395176","BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",429375533,4580855356,429283611,4580654435,"2.154356","41.374302","BUS -55--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",429394005,"4582851.41",429302083,"4582650.47","2.154344","41.392281","BUS -V13--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",428831914,4582834994,428739997,4582634055,"2.147624","41.392084","BUS -59-63-67-68-V11--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",428155221,4582441349,"428063.31",4582240413,"2.139577","41.388478","BUS -66-78--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",428202001,4581678223,"428110.09",4581477294,"2.140227","41.381609","BUS -115--",3,18,"Sants-Montjuïc","Sants",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429332482,4582845365,429240561,4582644425,"2.153609","41.392221","NITBUS -N3--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428499859,4583634914,428407946,4583433967,"2.143558","41.399259","NITBUS -N8--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427482969,4582972917,427391065,4582771977,"2.131474","41.393205","NITBUS -N7--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432057401,4583050893,431965455,4582849951,"2.186177","41.394308","NITBUS -N11--",2,5,"Eixample","el Fort Pienc",,
"K014","Transports i serveis relacionats","Autobusos diürns",431827181,4587092695,431735238,4586891715,"2.182967","41.430691","BUS -62-96-126--",9,60,"Sant Andreu","Sant Andreu",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431194853,4589009185,431102916,4588808188,"2.175182","41.447898","NITBUS -N6--",8,50,"Nou Barris","les Roquetes",,
"K014","Transports i serveis relacionats","Autobusos diürns","431951.86",4588851284,431859916,4588650288,"2.184261","41.44654","BUS -60-76-127-132--",8,52,"Nou Barris","la Prosperitat",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432115626,4588475968,432023681,4588274975,"2.186264","41.443174","NITBUS -N3--",8,52,"Nou Barris","la Prosperitat",,
"K014","Transports i serveis relacionats","Autobusos diürns",433787739,4584288529,433695777,4584087575,"2.206737","41.405599","BUS -V27--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430750998,4583570203,430659064,4583369256,"2.170492","41.398873","NITBUS -N4--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",431515977,4584680795,431424036,4584479838,"2.179516","41.408941","BUS -50-51-92--",2,6,"Eixample","la Sagrada Família",,
"K014","Transports i serveis relacionats","Autobusos diürns",429882989,4583251137,429791063,4583050193,"2.160146","41.395924","BUS -22-24--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429882989,4583251137,429791063,4583050193,"2.160146","41.395924","NITBUS -N4--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",433668198,"4586085.36",433576238,4585884389,"2.20511","41.421773","BUS -36--",10,73,"Sant Martí","la Verneda i la Pau",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428573868,4585170122,428481954,4584969161,"2.144262","41.413092","NITBUS -N5--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",432697933,4588798617,432605982,4588597621,"2.193198","41.446129","BUS -11-60-B19--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",429599586,"4585594.24",429507663,4585393275,"2.156484","41.417003","BUS -24-92--",7,37,"Horta-Guinardó","el Carmel",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430375666,4583106902,430283735,"4582905.96","2.166056","41.394668","NITBUS -N7--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",428828798,4581874832,428736881,4581673901,"2.147699","41.383436","BUS -41--",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429226992,4583672558,429135072,4583471611,"2.152251","41.399662","BUS -27-32-V15--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430659269,4582206496,430567335,4582005562,"2.169551","41.386583","NITBUS -N11-N9--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",431213711,4584133382,431121773,"4583932.43","2.175963","41.403985","BUS -19-33-34-50-51-B24-H10--",2,6,"Eixample","la Sagrada Família",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426370604,4584198948,"426278.71",4583997997,"2.11802","41.404146","NITBUS -N8-N10--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431121969,4580883163,431030031,4580682241,"2.175235","41.374704","NITBUS -N0-N6--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",429850595,4584951649,"429758.67","4584750.69","2.159562","41.411237","BUS -32-39-116--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431956127,4587628237,431864183,4587427252,"2.18445","41.435525","NITBUS -N3--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",428113072,4586679738,428021163,4586478763,"2.138569","41.426647","BUS -19-76-185--",7,39,"Horta-Guinardó","Sant Genís dels Agudells",,
"K014","Transports i serveis relacionats","Autobusos diürns",427755001,4578852505,427663093,4578651603,"2.135219","41.356119","BUS -125--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K014","Transports i serveis relacionats","Autobusos diürns",427817907,4575124759,427725997,4574923891,"2.136414","41.32255","BUS -PR4-88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns","427190.98",4575978509,427099076,4575777634,"2.128822","41.330183","BUS -109-110--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",427213998,4584661507,427122097,4584460551,"2.128053","41.408389","BUS -123--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",427578662,4580197856,427486756,4579996941,"2.13295","41.36822","BUS -115--",3,16,"Sants-Montjuïc","la Bordeta",,
"K014","Transports i serveis relacionats","Autobusos diürns","428265.17",4583699803,428173259,4583498856,"2.140743","41.399822","BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",428323246,4582104275,428231334,4581903342,"2.141626","41.385457","BUS -54--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",428429515,4580574678,428337601,"4580373.76","2.143078","41.37169","BUS -91--",3,15,"Sants-Montjuïc","Hostafrancs",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433751946,"4585621.53",433659985,4585420563,"2.206163","41.417602","NITBUS -N2--",10,71,"Sant Martí","Provençals del Poblenou",,
"K016","Transports i serveis relacionats","Autobus a l'aeroport",429690489,4581665253,429598564,4581464324,"2.158028","41.381624","AEROBUS -A1-A2--",2,10,"Eixample","Sant Antoni",,
