"Canvis de domicili de la població masculina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Any 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Barri d'alta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Dte.","Barri de baixa","BARCELONA",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,"No consta"
,"BARCELONA",,39517,3056,683,562,879,733,1140,955,927,1223,988,1306,39,686,233,399,290,465,963,803,366,217,126,527,400,509,926,686,379,171,270,1137,692,620,203,912,178,767,347,142,136,114,33,585,546,642,461,52,279,87,457,351,601,240,61,334,44,349,69,259,1120,551,324,451,896,580,391,159,841,322,757,465,547,506,2
,1,"1. el Raval",3366,1796,173,46,74,29,48,35,61,55,163,276,0,31,13,22,11,19,32,8,5,1,2,5,2,3,11,11,5,4,5,29,12,23,4,20,1,10,7,2,5,3,0,5,5,8,6,0,2,2,12,11,11,4,1,9,0,27,0,8,15,14,10,6,37,10,10,6,20,1,37,6,12,9,0
,1,"2. el Barri Gòtic",800,113,125,25,74,18,14,44,17,15,32,46,0,6,4,5,5,4,12,10,0,0,4,7,5,3,4,2,4,2,2,16,9,6,8,9,1,3,1,3,1,0,2,3,5,4,2,0,3,0,2,2,4,0,2,6,0,2,4,2,6,5,1,1,15,8,10,5,11,8,13,4,9,2,0
,1,"3. la Barceloneta",674,38,25,229,44,10,9,8,3,18,10,24,0,10,5,4,3,2,11,3,3,0,1,1,3,1,8,4,3,1,2,17,5,8,1,5,0,2,0,0,3,0,0,5,7,3,1,1,0,0,2,2,8,3,0,6,0,3,0,1,3,1,1,3,15,6,4,9,19,5,12,15,7,8,0
,1,"4. Sant Pere, Santa Caterina i la Ribera",926,65,62,28,229,44,17,39,21,24,16,30,0,5,1,3,2,4,5,5,1,0,2,3,2,2,7,6,4,3,4,33,15,11,3,9,1,7,2,0,0,0,0,12,3,2,2,1,0,1,2,3,5,2,0,3,0,3,0,4,10,6,2,2,18,12,38,12,32,7,9,4,9,7,0
,2,"5. el Fort Pienc",840,30,10,8,31,213,56,53,17,20,16,22,1,5,5,9,3,4,12,4,5,4,0,7,4,4,5,7,3,2,3,23,17,14,5,16,2,12,1,1,0,1,0,4,6,4,5,0,1,1,3,3,9,1,1,3,0,2,1,3,10,10,4,11,13,16,27,5,9,3,10,4,6,10,0
,2,"6. la Sagrada Família",1319,37,18,11,24,53,315,42,29,23,30,23,0,7,4,6,3,10,17,17,5,3,3,12,3,6,14,11,2,3,6,28,57,67,6,38,2,14,5,1,0,0,0,11,13,11,6,0,4,1,3,5,4,5,1,0,0,4,0,0,14,14,12,23,111,39,13,7,17,6,12,7,12,9,0
,2,"7. la Dreta de l'Eixample",1082,28,18,3,35,55,46,248,67,26,34,12,0,11,2,2,0,4,9,17,9,13,10,25,10,16,58,23,6,3,3,38,40,21,5,17,2,4,1,1,1,0,0,10,2,7,5,0,0,0,1,2,3,2,1,1,0,2,1,2,5,4,5,3,27,11,12,6,15,8,3,9,7,5,0
,2,"8. l'Antiga Esquerra de l'Eixample",1009,40,7,10,17,16,27,54,230,117,47,18,0,9,5,12,3,3,32,26,9,6,6,12,5,12,45,28,9,0,6,35,21,12,1,9,0,2,4,0,1,1,0,3,4,5,3,0,0,1,0,1,1,2,1,0,0,0,2,1,7,5,2,8,19,2,6,2,11,4,2,7,11,2,0
