Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2014;1         ;1;1;96551;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;PILARISTAS                                        ;MIXTO;Chamartin
2014;1         ;1;1;97484;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;PARAISO SSCC                                      ;MIXTO;Chamartin
2014;1         ;1;1;97621;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;SPINOLA  A                                        ;MIXTO;Chamartin
2014;1         ;1;1;97622;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;SPINOLA- B                                        ;MIXTO;Chamartin
2014;1         ;1;1;97669;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;R. MAEZTU                                         ;MIXTO;Chamartin
2014;1         ;1;1;97814;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;SAN RAMON - A                                     ;MIXTO;Chamartin
2014;1         ;1;1;97815;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;SAN RAMON  - B                                    ;MIXTO;Chamartin
2014;1         ;1;1;98027;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;I. LAS TABLAS                                     ;MIXTO;Chamartin
2014;1         ;1;1;98274;1;8;8;0;8;0;0;0;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;PREBENJAMIN;FUTBOL SALA                                       ;PREBENJAMIN                                       ;MARIA VIRGEN                                      ;MIXTO;Chamartin
2014;1         ;1;3;97489;2;36;14;12;0;2;103;28;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;PARAISO - A                                       ;MIXTO;Chamartin
2014;1         ;1;3;97491;3;22;14;7;1;6;72;55;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;PARAISO - C                                       ;MIXTO;Chamartin
2014;1         ;1;3;97624;1;42;14;14;0;0;115;21;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;SPINOLA A                                         ;MIXTO;Chamartin
2014;1         ;1;3;97626;6;15;14;5;0;9;39;51;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;SPINOLA C                                         ;MIXTO;Chamartin
2014;1         ;1;3;97672;7;7;14;2;1;11;23;101;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;R. MAEZTU- A                                      ;MIXTO;Chamartin
2014;1         ;1;3;98251;4;19;14;6;1;7;47;50;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;S. FRCO.DE ASIS                                   ;MIXTO;Chamartin
2014;1         ;1;3;98277;5;19;14;6;1;7;49;53;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;MARIA VIRGEN                                      ;MIXTO;Chamartin
2014;1         ;1;3;98544;8;6;14;2;0;12;21;110;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-1;FUTBOL SALA                                       ;ALEVIN                                            ;SANTAMARCA "B"                                    ;MIXTO;Chamartin
2014;1         ;1;4;97490;1;39;14;13;0;1;116;16;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;PARAISO - B                                       ;MIXTO;Chamartin
2014;1         ;1;4;97625;6;11;14;3;2;9;28;71;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;SPINOLA - B                                       ;MIXTO;Chamartin
2014;1         ;1;4;97673;8;6;14;2;1;11;26;105;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;R.MAEZTU -B                                       ;MIXTO;Chamartin
2014;1         ;1;4;97762;2;34;14;11;1;2;83;19;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;SANTA MARIA                                       ;MIXTO;Chamartin
2014;1         ;1;4;97818;5;15;14;5;0;9;40;50;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;SAN RAMON                                         ;MIXTO;Chamartin
2014;1         ;1;4;97918;4;15;14;5;1;8;44;63;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;ALTAIR                                            ;MIXTO;Chamartin
2014;1         ;1;4;98543;3;34;14;11;1;2;83;26;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;SANTAMARCA "A"                                    ;MIXTO;Chamartin
2014;1         ;1;4;98762;7;8;14;2;2;10;21;91;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;ALEVIN-2;FUTBOL SALA                                       ;ALEVIN                                            ;GUAJES NATIVIDAD                                  ;MIXTO;Chamartin
2014;1         ;1;7;96613;4;20;14;7;1;6;46;44;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;L'EQUIPE                                          ;MASCULINO;Chamartin
2014;1         ;1;7;96955;7;7;14;3;1;10;33;62;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;ERO F.C.                                          ;MASCULINO;Chamartin
2014;1         ;1;7;97318;6;7;14;2;1;11;27;57;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;L.S. ALFA                                         ;MASCULINO;Hortaleza
2014;1         ;1;7;97443;8;5;14;2;1;11;38;83;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;CEU SANCHINARRO J                                 ;MASCULINO;Hortaleza
2014;1         ;1;7;97493;5;19;14;6;1;7;35;36;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;PARAISO - A                                       ;MASCULINO;Chamartin
2014;1         ;1;7;97531;1;39;14;13;0;1;78;18;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;A.C.BLANCA                                        ;MASCULINO;Hortaleza
2014;1         ;1;7;97539;3;25;14;8;1;5;34;36;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;C.D. EL VALLE                                     ;MASCULINO;Hortaleza
2014;1         ;1;7;97768;2;36;14;12;0;2;61;16;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-1;FUTBOL SALA                                       ;CADETE                                            ;MV CHAMARTIN - B                                  ;MASCULINO;Chamartin
2014;1         ;1;8;97294;3;23;14;7;2;5;45;39;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;RAYO MALAYO                                       ;MASCULINO;Chamartin
2014;1         ;1;8;97297;6;12;14;3;3;8;29;39;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;MV CHAMARTIN- A                                   ;MASCULINO;Chamartin
2014;1         ;1;8;97494;1;38;14;12;2;0;59;13;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;PARAISO - B                                       ;MASCULINO;Chamartin
2014;1         ;1;8;97628;7;9;14;3;0;11;26;54;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;SPINOLA                                           ;MASCULINO;Chamartin
2014;1         ;1;8;97763;4;22;14;7;1;6;53;32;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;SANTA MARIA                                       ;MASCULINO;Chamartin
2014;1         ;1;8;97819;2;33;14;10;3;1;62;20;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;SAN RAMON                                         ;MASCULINO;Chamartin
2014;1         ;1;8;98546;5;21;14;6;3;5;45;33;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;CF SANTAMARCA                                     ;MASCULINO;Chamartin
2014;1         ;1;8;98547;8;3;14;1;0;13;10;99;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;CADETE-2;FUTBOL SALA                                       ;CADETE                                            ;HISPANO ALEMAN                                    ;MASCULINO;Chamartin
2014;1         ;1;9;97081;5;18;14;6;0;8;30;32;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;RAYO PALMERA                                      ;MASCULINO;Chamartin
2014;1         ;1;9;97084;6;15;14;5;0;9;46;49;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;INTER MITENTE                                     ;MASCULINO;Chamartin
2014;1         ;1;9;97246;8;8;14;2;2;10;27;62;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;JUGONES FC                                        ;MASCULINO;Salamanca
2014;1         ;1;9;97295;1;31;14;10;1;3;56;26;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;JUVENTUD EURO                                     ;MASCULINO;Chamartin
2014;1         ;1;9;97477;7;10;14;3;1;10;43;75;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;WAZA FC                                           ;MASCULINO;Chamartin
2014;1         ;1;9;97635;4;24;14;8;0;6;47;40;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;RDG FC                                            ;MASCULINO;Chamartin
2014;1         ;1;9;97920;3;30;14;10;0;4;68;29;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;VIEJAS GLORIAS                                    ;MASCULINO;Chamartin
2014;1         ;1;9;98718;2;30;14;10;0;4;40;44;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-1;FUTBOL SALA                                       ;JUVENIL                                           ;MOLEX FC                                          ;MASCULINO;Chamartin
2014;1         ;1;10;97078;2;23;12;7;2;3;40;19;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;SANFRAN UNTD                                      ;MASCULINO;Chamartin
2014;1         ;1;10;97293;7;0;12;0;0;12;13;82;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;REAL SOGESEL                                      ;MASCULINO;Chamartin
2014;1         ;1;10;97629;1;28;12;9;1;2;41;21;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;SPINOLA                                           ;MASCULINO;Chamartin
2014;1         ;1;10;97820;5;18;12;6;0;6;27;24;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;SAN RAMON                                         ;MASCULINO;Chamartin
2014;1         ;1;10;98233;4;19;12;7;0;5;25;20;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;STA CATALINA                                      ;MASCULINO;Chamartin
2014;1         ;1;10;98252;3;21;12;6;3;3;59;26;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;MV CHAMARTIN                                      ;MASCULINO;Chamartin
2014;1         ;1;10;98300;6;12;12;4;0;8;30;43;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-2;FUTBOL SALA                                       ;JUVENIL                                           ;PARAOLIMPIAKOS                                    ;MASCULINO;Chamartin
2014;1         ;1;11;96550;2;32;14;11;0;3;97;23;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;POPOTERLY                                         ;MASCULINO;Chamartin
2014;1         ;1;11;97483;1;40;14;13;1;0;105;21;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;MOTOR. LEGANES                                    ;MASCULINO;Chamartin
2014;1         ;1;11;97630;5;12;14;5;1;8;51;67;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;NEW AGE TEAM                                      ;MASCULINO;Chamartin
2014;1         ;1;11;97749;8;8;14;3;1;10;27;78;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;MINABO DE KIEV                                    ;MASCULINO;Chamartin
2014;1         ;1;11;98374;6;8;14;3;2;9;35;68;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;U.D CHAMARTIN                                     ;MASCULINO;Chamartin
2014;1         ;1;11;98976;4;16;14;5;1;8;49;73;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;I. POLLERIAS GALVAN                               ;MASCULINO;Barajas
2014;1         ;1;11;99062;9;6;14;3;1;10;29;63;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;MOTOCINE C.F                                      ;MASCULINO;Chamartin
2014;1         ;1;11;99150;3;19;14;6;1;7;67;67;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JUVENIL-3;FUTBOL SALA                                       ;JUVENIL                                           ;SK TELECOM                                        ;MASCULINO;Chamartin
2014;1         ;1;13;93802;1;51;18;17;0;1;118;34;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;TIGRES PROSPE                                     ;MASCULINO;Chamartin
2014;1         ;1;13;95044;2;39;18;13;0;5;93;47;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;NIKIS                                             ;MASCULINO;Chamartin
2014;1         ;1;13;95196;4;29;18;10;1;7;73;56;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;LETHAL PROSPE                                     ;MASCULINO;Chamartin
2014;1         ;1;13;95638;9;16;18;5;1;12;57;78;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;LA TRIBU                                          ;MASCULINO;Chamartin
2014;1         ;1;13;95789;5;25;18;8;1;9;57;50;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;CLP                                               ;MASCULINO;Chamartin
2014;1         ;1;13;95870;3;38;18;13;0;5;93;59;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;SGD§.BOTELLON                                     ;MASCULINO;Chamartin
2014;1         ;1;13;96018;10;-1;18;1;0;17;9;113;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;CHAOS PRO INV.                                    ;MASCULINO;Chamartin
2014;1         ;1;13;96060;8;19;18;6;1;11;53;75;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;Q107                                              ;MASCULINO;Chamartin
2014;1         ;1;13;96334;6;21;18;7;2;9;67;67;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;ANTONIOS                                          ;MASCULINO;Chamartin
2014;1         ;1;13;96397;7;20;18;7;0;11;45;86;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-1/SM;FUTBOL SALA                                       ;SENIOR                                            ;BOCA 13                                           ;MASCULINO;Chamartin
2014;1         ;1;14;95050;6;21;18;7;0;11;42;64;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;BLACK FENIX                                       ;MASCULINO;Chamartin
2014;1         ;1;14;95233;3;38;18;12;2;4;77;26;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;B.CA¥IZARES                                       ;MASCULINO;Chamartin
2014;1         ;1;14;95671;10;3;18;1;0;17;38;140;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;VALBARMA                                          ;MASCULINO;Chamartin
2014;1         ;1;14;95672;2;49;18;16;1;1;127;24;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;AREA                                              ;MASCULINO;Chamartin
2014;1         ;1;14;95889;8;10;18;4;0;14;35;83;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;FAI                                               ;MASCULINO;Chamartin
2014;1         ;1;14;95965;1;51;18;17;0;1;92;14;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;LUIS BELLO B                                      ;MASCULINO;Chamartin
2014;1         ;1;14;96021;9;9;18;3;2;13;39;81;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;HOY LA METEMOS                                    ;MASCULINO;Chamartin
2014;1         ;1;14;96290;7;19;18;6;1;11;52;78;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;ALFIN UNITED                                      ;MASCULINO;Chamartin
2014;1         ;1;14;96371;4;30;18;9;3;6;46;60;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;PINK PANTHERS                                     ;MASCULINO;Chamartin
2014;1         ;1;14;96400;5;29;18;10;1;7;88;66;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-2/SM;FUTBOL SALA                                       ;SENIOR                                            ;R. FAUSTMAN                                       ;MASCULINO;Chamartin
2014;1         ;1;15;94447;5;29;18;9;2;7;65;43;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;EL DOBLE                                          ;MASCULINO;Chamartin
2014;1         ;1;15;95046;9;8;18;2;2;14;38;96;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;MDK                                               ;MASCULINO;Chamartin
2014;1         ;1;15;95049;7;24;18;8;0;10;79;61;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;NOTTINGHAN P.                                     ;MASCULINO;Chamartin
2014;1         ;1;15;95453;3;33;18;11;0;7;61;47;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;BRUTOS SECOS                                      ;MASCULINO;Chamartin
2014;1         ;1;15;95639;6;26;18;8;2;8;55;55;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;CIRINGANILLOS                                     ;MASCULINO;Chamartin
2014;1         ;1;15;95893;2;44;18;14;2;2;67;40;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;ALL BLACKS                                        ;MASCULINO;Chamartin
2014;1         ;1;15;96059;4;30;18;9;3;6;60;43;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;ESTELARES FC                                      ;MASCULINO;Chamartin
2014;1         ;1;15;96312;8;21;18;7;1;10;65;59;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;YAS VISNES                                        ;MASCULINO;Chamartin
2014;1         ;1;15;96335;1;47;18;15;2;1;107;34;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;KINKU                                             ;MASCULINO;Chamartin
2014;1         ;1;15;96430;10;-2;18;0;0;18;8;127;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-3/SM;FUTBOL SALA                                       ;SENIOR                                            ;EVERTON                                           ;MASCULINO;Chamartin
2014;1         ;1;16;93540;4;29;16;9;2;5;56;42;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-4/ST;FUTBOL SALA                                       ;SENIOR                                            ;ALBATROS                                          ;MASCULINO;Chamartin
2014;1         ;1;16;94555;1;40;16;13;1;2;89;32;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-4/ST;FUTBOL SALA                                       ;SENIOR                                            ;ASCONA 2.0                                        ;MASCULINO;Chamartin
2014;1         ;1;16;95873;2;38;16;12;2;2;61;28;2014/2015                                         ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS/SENIOR-4/ST;FUTBOL SALA                                       ;SENIOR                                            ;EL CERRO                                          ;MASCULINO;Chamartin
