Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2016;1         ;1;406;116980;7;14;11;4;2;5;26;30;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS INFANTIL;FUTBOL SALA                                       ;INFANTIL                                          ;EDUCA&PLAY FUTSAL                                 ;MASCULINO;Chamberi
2016;1         ;1;406;117070;9;10;11;3;1;7;29;65;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS INFANTIL;FUTBOL SALA                                       ;INFANTIL                                          ;SALESIANOS DE ESTRECHO                            ;MASCULINO;Chamberi
2016;1         ;1;406;117092;3;24;11;8;0;3;49;18;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS INFANTIL;FUTBOL SALA                                       ;INFANTIL                                          ;AD POETAS                                         ;MASCULINO;Chamberi
2016;1         ;1;406;117145;6;18;10;6;0;4;45;22;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS INFANTIL;FUTBOL SALA                                       ;INFANTIL                                          ;YERMO                                             ;MASCULINO;Chamberi
2016;1         ;1;406;117872;10;3;9;1;0;8;14;45;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS INFANTIL;FUTBOL SALA                                       ;INFANTIL                                          ;TAGORE-KIDS COLES                                 ;MASCULINO;Chamberi
2016;1         ;1;407;116346;1;48;17;16;0;1;83;23;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;SAGRADO CORAZON ESCLAVAS                          ;MASCULINO;Chamberi
2016;1         ;1;407;116861;8;15;18;5;0;13;39;93;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;COAMI                                             ;MASCULINO;Chamberi
2016;1         ;1;407;117004;4;31;18;9;4;5;73;28;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;BASICO SPORT CENTER                               ;MASCULINO;Chamberi
2016;1         ;1;407;117071;2;35;16;11;2;3;64;27;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;SALESIANOS DE ESTRECHO A                          ;MASCULINO;Chamberi
2016;1         ;1;407;117072;6;18;18;5;3;10;46;53;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;SALESIANOS DE ESTRECHO B                          ;MASCULINO;Chamberi
2016;1         ;1;407;117146;5;30;16;10;3;3;88;21;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;YERMO                                             ;MASCULINO;Chamberi
2016;1         ;1;407;117463;7;18;18;6;2;10;49;51;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;P.FELIPE-FACEI                                    ;MASCULINO;Chamberi
2016;1         ;1;407;117663;10;3;17;1;1;15;15;138;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;DON BOSCO                                         ;MASCULINO;Chamberi
2016;1         ;1;407;117819;9;7;17;2;1;14;33;102;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;E.D.MARIA AUXILIADORA                             ;MASCULINO;Chamberi
2016;1         ;1;407;117871;3;33;17;11;0;6;82;36;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS CADETE;FUTBOL SALA                                       ;CADETE                                            ;TAGORE-KIDS COLES                                 ;MASCULINO;Chamberi
2016;1         ;1;408;115679;10;7;11;1;4;6;16;30;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;NKM                                               ;MASCULINO;Chamberi
2016;1         ;1;408;115826;2;25;11;8;1;2;36;17;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;LICEO ITALIANO                                    ;MASCULINO;Chamberi
2016;1         ;1;408;115884;6;15;11;5;0;6;28;35;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;RED ARMY                                          ;MASCULINO;Chamberi
2016;1         ;1;408;116168;9;10;11;3;1;7;20;37;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;TAGORE-KIDS COLES                                 ;MASCULINO;Chamberi
2016;1         ;1;408;116340;5;17;11;5;2;4;35;37;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;FENIX                                             ;MASCULINO;Chamberi
2016;1         ;1;408;116347;8;13;11;4;2;5;27;34;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;SAGRADO CORAZON ESCLAVAS                          ;MASCULINO;Chamberi
2016;1         ;1;408;116422;3;24;11;7;3;1;34;14;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;COLEGIO FEM                                       ;MASCULINO;Chamberi
2016;1         ;1;408;116426;4;18;11;5;3;3;32;28;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;BLANCA DE CASTILLA                                ;MASCULINO;Chamberi
2016;1         ;1;408;116974;7;15;11;5;2;4;34;25;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;DEHESA DE LA VILLA                                ;MASCULINO;Chamberi
2016;1         ;1;408;116978;11;6;11;2;0;9;22;36;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;SAN DIEGO Y SAN VICENTE                           ;MASCULINO;Chamberi
2016;1         ;1;408;116979;1;28;11;9;1;1;43;17;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;EDUCA & PLAY FUT SAL                              ;MASCULINO;Chamberi
2016;1         ;1;408;117093;12;5;11;2;1;8;21;38;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;JDM - FS JUVENIL;FUTBOL SALA                                       ;JUVENIL                                           ;FOCA JUNIORS                                      ;MASCULINO;Chamberi
2016;1         ;1;409;115176;1;13;11;1;10;0;3;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;EF CHA NTRA SRA DEL CARMEN "B"                    ;MIXTO;Hortaleza
2016;1         ;1;409;115196;2;11;11;0;11;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;TRIVEMA NAVAL "B"                                 ;MIXTO;Hortaleza
2016;1         ;1;409;115685;6;11;11;0;11;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;PICASSO "B"                                       ;MIXTO;Hortaleza
2016;1         ;1;409;115745;4;11;11;0;11;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;ESPERANZA                                         ;MIXTO;Hortaleza
2016;1         ;1;409;115747;6;11;11;0;11;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;ALBENIZ                                           ;MIXTO;Hortaleza
2016;1         ;1;409;115774;4;11;11;0;11;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;SAN JUAN DE LA CRUZ                               ;MIXTO;Hortaleza
2016;1         ;1;409;115820;2;11;11;0;11;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;PINAR DEL REY "A"                                 ;MIXTO;Hortaleza
2016;1         ;1;409;115821;8;10;11;0;10;1;0;3;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;PINAR DEL REY "B"                                 ;MIXTO;Hortaleza
2016;1         ;1;410;115175;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;EF CHA NTRA SRA DEL CARMEN "A"                    ;MIXTO;Hortaleza
2016;1         ;1;410;115195;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;TRIVEMA NAVAL "A"                                 ;MIXTO;Hortaleza
2016;1         ;1;410;115684;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;PICASSO "A"                                       ;MIXTO;Hortaleza
2016;1         ;1;410;115748;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;GAUDI                                             ;MIXTO;Hortaleza
2016;1         ;1;410;115749;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;RAMON Y CAJAL "A"                                 ;MIXTO;Hortaleza
2016;1         ;1;410;115750;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;RAMON Y CAJAL "B"                                 ;MIXTO;Hortaleza
2016;1         ;1;410;115775;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;OLIMPICO DE HZA                                   ;MIXTO;Hortaleza
2016;1         ;1;410;115864;1;10;10;0;10;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ VIERNES GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;ALACRAN FILOSOFO SENECA                           ;MIXTO;Hortaleza
2016;1         ;1;411;115101;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;CORTES DE CADIZ "C"                               ;MIXTO;Hortaleza
2016;1         ;1;411;115564;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;CD. BREOGAN - C                                   ;MIXTO;Hortaleza
2016;1         ;1;411;115801;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;SPARTAC DE MANOTERAS FC                           ;MIXTO;Hortaleza
2016;1         ;1;411;115890;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;CEU SAN CHINARRO 3                                ;MIXTO;Hortaleza
2016;1         ;1;411;115891;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;CEU SAN CHINARRO 4                                ;MIXTO;Hortaleza
2016;1         ;1;411;116004;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;SPORTING LAS TABLAS                               ;MIXTO;Hortaleza
2016;1         ;1;411;116026;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;SPORTING LAS TABLAS "B"                           ;MIXTO;Hortaleza
2016;1         ;1;411;116286;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.3;FUTBOL-7                                          ;PREBENJAMIN                                       ;CEIP INFANTA LEONOR                               ;MIXTO;Hortaleza
2016;1         ;1;412;115099;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;CORTES DE CADIZ "A"                               ;MIXTO;Hortaleza
2016;1         ;1;412;115112;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;ST. GEORGE                                        ;MIXTO;Hortaleza
2016;1         ;1;412;115327;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;ESCUELA DE HZA "A"                                ;MIXTO;Hortaleza
2016;1         ;1;412;115486;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;L.S. JABATOS                                      ;MIXTO;Hortaleza
2016;1         ;1;412;115562;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;CD. BREOGAN - A                                   ;MIXTO;Hortaleza
2016;1         ;1;412;115563;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;CD. BREOGAN - B                                   ;MIXTO;Hortaleza
2016;1         ;1;412;115655;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;LAS NIEVES "A"                                    ;MIXTO;Hortaleza
2016;1         ;1;412;115888;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.1;FUTBOL-7                                          ;PREBENJAMIN                                       ;CEU SAN CHINARRO 1                                ;MIXTO;Hortaleza
2016;1         ;1;413;115100;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;CORTES DE CADIZ "B"                               ;MIXTO;Hortaleza
2016;1         ;1;413;115328;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;ESCUELA DE HZA "B"                                ;MIXTO;Hortaleza
2016;1         ;1;413;115449;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;EF TEJAR                                          ;MIXTO;Hortaleza
2016;1         ;1;413;115565;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;CD. BREOGAN - D                                   ;MIXTO;Hortaleza
2016;1         ;1;413;115656;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;LAS NIEVES "B"                                    ;MIXTO;Hortaleza
2016;1         ;1;413;115776;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;OLIMPICO DE HZA                                   ;MIXTO;Hortaleza
2016;1         ;1;413;115889;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;CEU SAN CHINARRO 2                                ;MIXTO;Hortaleza
2016;1         ;1;413;116028;1;14;14;0;14;0;0;0;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 PBJ SABADO GR.2;FUTBOL-7                                          ;PREBENJAMIN                                       ;PREMIER FUTBOL                                    ;MIXTO;Hortaleza
2016;1         ;1;431;115106;5;14;12;4;2;6;39;48;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;KING'S COLLEGE "A"                                ;MIXTO;Hortaleza
2016;1         ;1;431;115113;3;23;12;7;2;3;54;21;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;ST. GEORGE "A"                                    ;MIXTO;Hortaleza
2016;1         ;1;431;115177;6;13;12;4;1;7;49;71;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;EF CHA NTRA SRA DEL CARMEN                        ;MIXTO;Hortaleza
2016;1         ;1;431;115197;1;31;12;10;1;1;70;24;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;TRIVEMA NAVAL "A"                                 ;MIXTO;Hortaleza
2016;1         ;1;431;115492;2;24;12;8;0;4;57;32;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;L.S. GATOS                                        ;MIXTO;Hortaleza
2016;1         ;1;431;115867;7;3;12;1;0;11;32;108;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;ALACRAN FILOSOFO SENECA                           ;MIXTO;Hortaleza
2016;1         ;1;431;115949;4;14;12;4;2;6;46;43;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.4;FUTBOL-7                                          ;BENJAMIN                                          ;EL PRADO "C"                                      ;MIXTO;Hortaleza
2016;1         ;1;432;115457;1;36;12;12;0;0;80;11;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;HIGHLANDS "C"                                     ;MIXTO;Hortaleza
2016;1         ;1;432;115493;2;27;12;9;0;3;71;25;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;L.S. COBRAS                                       ;MIXTO;Hortaleza
2016;1         ;1;432;115652;6;7;12;2;1;9;23;58;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;LAS NIEVES "B"                                    ;MIXTO;Hortaleza
2016;1         ;1;432;115686;5;9;12;3;0;9;17;47;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;PICASSO "A"                                       ;MIXTO;Hortaleza
2016;1         ;1;432;115752;7;7;12;2;1;9;25;96;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;GAUDI "B"                                         ;MIXTO;Hortaleza
2016;1         ;1;432;115894;3;24;12;8;0;4;69;33;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;CEU SAN CHINARRO 3                                ;MIXTO;Hortaleza
2016;1         ;1;432;115948;4;14;12;4;2;6;33;48;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.3;FUTBOL-7                                          ;BENJAMIN                                          ;EL PRADO "B2                                      ;MIXTO;Hortaleza
2016;1         ;1;433;115107;7;13;11;4;1;6;37;56;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;KING'S COLLEGE "B"                                ;MIXTO;Hortaleza
2016;1         ;1;433;115114;5;22;11;7;1;3;44;28;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;ST. GEORGE "B"                                    ;MIXTO;Hortaleza
2016;1         ;1;433;115198;2;26;11;8;2;1;61;19;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;TRIVEMA NAVAL "B"                                 ;MIXTO;Hortaleza
2016;1         ;1;433;115455;4;24;11;7;3;1;80;27;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;HIGHLANDS "A"                                     ;MIXTO;Hortaleza
2016;1         ;1;433;115490;9;9;11;3;0;8;37;48;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;L.S. LOBOS                                        ;MIXTO;Hortaleza
2016;1         ;1;433;115651;6;18;11;6;0;5;36;29;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;LAS NIEVES "A"                                    ;MIXTO;Hortaleza
2016;1         ;1;433;115687;11;6;11;2;0;9;19;43;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;PICASSO "B"                                       ;MIXTO;Hortaleza
2016;1         ;1;433;115751;3;25;11;8;1;2;50;25;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;GAUDI "A"                                         ;MIXTO;Hortaleza
2016;1         ;1;433;115753;1;28;11;9;1;1;61;20;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;RAMON Y CAJAL "A"                                 ;MIXTO;Hortaleza
2016;1         ;1;433;115777;8;9;11;3;0;8;16;44;2016/ 2017                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 BENJ. GR.5;FUTBOL-7                                          ;BENJAMIN                                          ;OLIMPICO DE HZA                                   ;MIXTO;Hortaleza
