Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2017;1         ;1;6;124411;8;3;3;1;0;2;12;23;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-6;FUTBOL SALA                                       ;SENIOR                                            ;CORNETOS                                          ;MASCULINO;Chamartin
2017;1         ;1;7;123312;2;9;3;3;0;0;16;3;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;ANAUR RAC MAIN                                    ;MASCULINO;Chamartin
2017;1         ;1;7;123492;1;9;3;3;0;0;21;1;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;LOBOS CHAMARTIN                                   ;MASCULINO;Chamartin
2017;1         ;1;7;123784;7;0;2;0;0;2;2;8;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;ZUPITA                                            ;MASCULINO;Chamartin
2017;1         ;1;7;124011;9;0;2;0;0;2;1;29;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;BALA ROJA                                         ;MASCULINO;Chamartin
2017;1         ;1;7;124015;3;6;2;2;0;0;17;1;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;ILEGALES                                          ;MASCULINO;Chamartin
2017;1         ;1;7;124102;5;3;3;1;0;2;15;5;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;LOS VENGADORES                                    ;MASCULINO;Chamartin
2017;1         ;1;7;124188;6;0;2;0;0;2;6;10;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;VIEJAS GLORIAS                                    ;MASCULINO;Chamartin
2017;1         ;1;7;124375;8;0;2;0;0;2;1;20;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;KTR                                               ;MASCULINO;Chamartin
2017;1         ;1;7;124383;4;4;3;2;0;1;9;11;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-7;FUTBOL SALA                                       ;SENIOR                                            ;DESCANSA                                          ;MASCULINO;Chamartin
2017;1         ;1;8;122751;1;9;3;3;0;0;17;6;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;GAYOLAS                                           ;MASCULINO;Chamartin
2017;1         ;1;8;122752;7;4;3;1;1;1;9;9;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;HUEVO FRITO F.S.                                  ;MASCULINO;Chamartin
2017;1         ;1;8;123781;6;4;3;1;1;1;3;8;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;INTOCABLES                                        ;MASCULINO;Chamartin
2017;1         ;1;8;123954;9;1;3;0;1;2;6;12;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;CANTOUR SALA                                      ;MASCULINO;Chamartin
2017;1         ;1;8;124327;4;4;3;1;1;1;9;9;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;PANS                                              ;MASCULINO;Chamartin
2017;1         ;1;8;124373;2;7;3;2;1;0;8;1;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;RONCAL FC                                         ;MASCULINO;Chamartin
2017;1         ;1;8;124374;10;0;3;0;0;3;4;9;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;PINK PANTHERS                                     ;MASCULINO;Chamartin
2017;1         ;1;8;124380;3;6;3;2;0;1;8;7;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;ABEJARRUCOS FC                                    ;MASCULINO;Chamartin
2017;1         ;1;8;124409;8;3;3;1;0;2;12;12;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;VODKA SENIORS                                     ;MASCULINO;Chamartin
2017;1         ;1;8;124416;5;4;3;1;1;1;6;9;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DM-8;FUTBOL SALA                                       ;SENIOR                                            ;SPINOLA CHAMARTIN                                 ;MASCULINO;Chamartin
2017;1         ;1;9;123680;6;4;3;1;1;1;17;15;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;C.D. POETAS                                       ;MASCULINO;Chamartin
2017;1         ;1;9;123682;1;9;3;3;0;0;16;4;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;DESCANSA                                          ;MASCULINO;Chamartin
2017;1         ;1;9;124012;2;9;3;3;0;0;11;6;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;VJ                                                ;MASCULINO;Chamartin
2017;1         ;1;9;124016;3;6;3;2;0;1;12;3;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;ATLETICO MANCHEGO                                 ;MASCULINO;Chamartin
2017;1         ;1;9;124017;4;6;3;2;0;1;14;7;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;REAL SAN LUIS                                     ;MASCULINO;Chamartin
2017;1         ;1;9;124103;5;4;3;1;1;1;13;8;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;DOJOZENTRUM.COM                                   ;MASCULINO;Chamartin
2017;1         ;1;9;124191;8;1;3;0;1;2;5;14;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;MACABI CIRCUS                                     ;MASCULINO;Chamartin
2017;1         ;1;9;124278;9;1;3;0;1;2;5;17;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;EL ANDEN                                          ;MASCULINO;Chamartin
2017;1         ;1;9;124280;7;3;3;1;0;2;4;8;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;LA RECRE                                          ;MASCULINO;Chamartin
2017;1         ;1;9;124381;10;0;3;0;0;3;5;20;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALA/DT-9;FUTBOL SALA                                       ;SENIOR                                            ;GALLEGOS FUTBOL CLUB                              ;MASCULINO;Chamartin
2017;1         ;1;10;125403;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/1;FUTBOL SALA                                       ;PREBENJAMIN                                       ;PILARISTAS FS                                     ;MIXTO;Chamartin
2017;1         ;1;10;125696;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/1;FUTBOL SALA                                       ;PREBENJAMIN                                       ;MARIA VIRGEN                                      ;MIXTO;Chamartin
2017;1         ;1;10;125725;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/1;FUTBOL SALA                                       ;PREBENJAMIN                                       ;COLEGIO PARAISO SAGRADOS CORAZONES A              ;MIXTO;Chamartin
2017;1         ;1;10;126096;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/1;FUTBOL SALA                                       ;PREBENJAMIN                                       ;FS LAS TABLAS A                                   ;MIXTO;Chamartin
2017;1         ;1;10;126098;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/1;FUTBOL SALA                                       ;PREBENJAMIN                                       ;SPINOLA CHAMARTIN BLANCO                          ;MIXTO;Chamartin
2017;1         ;1;11;125553;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/ 2;FUTBOL SALA                                       ;PREBENJAMIN                                       ;FEFC SANTA CATALINA DE SENA                       ;MIXTO;Chamartin
2017;1         ;1;11;125730;1;0;0;0;0;0;0;0;2017/ 2018                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F.SALA/PREBENJAMIN/ 2;FUTBOL SALA                                       ;PREBENJAMIN                                       ;COLEGIO PARAISO SAGRADOS CORAZONES B              ;MIXTO;Chamartin
