30/09/2017 16:23;316;Catastro: Datos catastrales estadÌsticos a nivel de distrito y barrio;Hacienda;4;2219;935;CSV-XLS;ANUAL;09/04/2015 0:00;23/03/2016 0:00;03/05/2017 0:00
30/09/2017 16:23;158;Cementerios de Madrid;Sociedad-bienestar ;1;2794;6151;CSV-RDF-XML-GEO;ANUAL;15/04/2014 0:00;15/04/2014 0:00;
30/09/2017 16:23;170;Censo de animales domÈsticos por distrito;Salud;1;3969;1564;XLSX;ANUAL;18/06/2014 0:00;27/06/2016 0:00;04/07/2017 0:00
30/09/2017 16:23;5;Censo de locales, sus actividades y terrazas de hostelerÌa y restauraciÛn;Comercio ;3;14821;1991;CSV-TXT;MENSUAL;12/03/2014 0:00;15/02/2017 0:00;15/09/2017 0:00
30/09/2017 16:23;227;Censo de locales, sus actividades y terrazas de hostelerÌa y restauraciÛn: HistÛrico;EconomÌa;25;7043;1257;CSV-TXT;MENSUAL;23/10/2014 0:00;15/02/2017 0:00;15/09/2017 0:00
30/09/2017 16:23;55;Centros Culturales Municipales;Cultura y ocio;1;4266;983;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;126;Centros de AtenciÛn para Menores y Familia;Sociedad-bienestar ;1;3482;1049;CSV-RDF-XML-GEO;ANUAL;15/04/2014 0:00;23/10/2015 0:00;
30/09/2017 16:23;58;Centros de DÌa;Sociedad-bienestar ;1;1912;853;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;03/09/2015 0:00;
30/09/2017 16:23;179;Centros de la Escuela Oficial de Idiomas en Madrid;EducaciÛn;1;2246;1098;CSV-RDF-XML-GEO;ANUAL;30/06/2014 0:00;30/06/2014 0:00;
30/09/2017 16:23;223;Centros de Servicios Sociales Municipales;Sociedad-bienestar ;1;1842;770;CSV-RDF-XLS-GEO;ANUAL;06/10/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;121;Centros municipales de enseÒanzas artÌsticas;EducaciÛn;1;2167;827;CSV-RDF-XML-GEO;ANUAL;15/04/2014 0:00;15/04/2014 0:00;
30/09/2017 16:23;60;Centros Municipales de Mayores;Sociedad-bienestar ;1;1801;938;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;563;Centros Municipales de Mayores. Datos sobre n˙mero y perfil de socios y socias;Sociedad-bienestar ;0;60;1;XLSX;MENSUAL;19/07/2017 0:00;19/07/2017 0:00;05/10/2017 0:00
30/09/2017 16:23;153;Centros para personas con discapacidad;Sociedad-bienestar ;1;1550;947;CSV-RDF-XML-GEO;ANUAL;15/04/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;155;Centros para personas sin hogar;Sociedad-bienestar ;1;1619;977;CSV-RDF-XML-GEO;ANUAL;15/04/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;79;Cita previa (Linea Madrid);Sector-p˙blico;5;2159;1345;CSV-TXT;MENSUAL;03/02/2015 0:00;02/05/2016 0:00;02/10/2017 0:00
30/09/2017 16:23;102;Colegios P˙blicos de Madrid;EducaciÛn;1;6370;1202;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;585;Concesiones de zonas verdes;Medio-ambiente;0;47;0;CSV-XLSX;TRIMESTRAL;16/08/2017 0:00;16/08/2017 0:00;16/08/2017 0:00
30/09/2017 16:23;435;Conjunto de datos publicados en datos.madrid.es;Sector-p˙blico;1;2660;296;CSV-TXT-XLS;MENSUAL;24/02/2016 0:00;05/01/2017 0:00;19/07/2017 0:00
30/09/2017 16:23;390;ContaminaciÛn ac˙stica: datos en tiempo real;Medio-ambiente;1;3292;768;TXT;DIARIA;02/07/2015 0:00;02/07/2015 0:00;
30/09/2017 16:23;318;ContaminaciÛn ac˙stica: Datos histÛricos mensuales;Medio-ambiente;1;3974;679;CSV-XLS;MENSUAL;09/04/2015 0:00;08/09/2016 0:00;04/10/2017 0:00
30/09/2017 16:23;317;ContaminaciÛn ac˙stica: Estaciones de medida;Medio-ambiente;1;639;743;XLS;SEMESTRAL;09/04/2015 0:00;30/03/2015 0:00;05/09/2017 0:00
30/09/2017 16:23;233;Contenedores de pilas en marquesinas de autob˙s;Urbanismo-infraestructuras ;2;1661;629;CSV-XLSX;ANUAL;04/11/2014 0:00;04/11/2014 0:00;09/06/2017 0:00
30/09/2017 16:23;135;Contenedores de ropa oficiales del Ayuntamiento de Madrid;Medio-ambiente;1;33778;1304;CSV-XLS;ANUAL;12/03/2014 0:00;11/02/2016 0:00;12/04/2017 0:00
30/09/2017 16:23;528;Contenedores o sacos de residuos de construcciÛn y demoliciÛn (R.C.D.) llenos m·s de 24 horas;Medio-ambiente;0;190;51;;DIARIA;14/03/2017 0:00;14/03/2017 0:00;
30/09/2017 16:23;19;Contratos Programados;Hacienda;1;885;1230;CSV-XML;DIARIA;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;592;Datos de uso de portales madrid.es;Sector-p˙blico;0;20;0;CSV-XLSX;MENSUAL;21/09/2017 0:00;21/09/2017 0:00;27/09/2017 0:00
30/09/2017 16:23;405;DeclaraciÛn de bienes y actividades de los concejales del Ayuntamiento de Madrid;Sector-p˙blico;2;5786;928;XLS;ANUAL;14/12/2015 0:00;05/08/2016 0:00;06/10/2017 0:00
30/09/2017 16:23;472;Deportes:  InscripciÛn de alumnos de Escuelas de promociÛn deportiva.Temporada en curso.;Deporte;1;414;375;CSV-XLS;MENSUAL;12/05/2016 0:00;31/05/2016 0:00;15/09/2017 0:00
30/09/2017 16:23;522;Deportes: Abonados en Centros Deportivos Municipales;Deporte;1;227;77;CSV-XLSX;MENSUAL;24/02/2017 0:00;24/02/2017 0:00;22/09/2017 0:00
30/09/2017 16:23;68;Deportes: Centros Deportivos Municipales (Polideportivos);Deporte;1;5884;1225;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;204;Deportes: Clases y actividades dirigidas para toda la temporada 2014/2015. Clases;Deporte;9;1242;742;XLS;SIN DEFINIR;26/09/2014 0:00;26/09/2014 0:00;26/09/2014 0:00
30/09/2017 16:23;201;Deportes: Clases y actividades dirigidas para toda la Temporada 2014/2015. Horarios;Deporte;1;182;821;XLS;SIN DEFINIR;26/09/2014 0:00;23/09/2014 0:00;30/11/2016 0:00
30/09/2017 16:23;408;Deportes: Clases y actividades dirigidas para toda la temporada 2015/2016. Horarios;Deporte;1;116;430;OTROS-XLSX;SIN DEFINIR;26/11/2015 0:00;26/11/2015 0:00;30/11/2016 0:00
30/09/2017 16:23;597;Deportes: Competiciones deportivas municipales. Temporada 2016 / 2017. Deportes colectivos;;0;2;0;CSV-TXT;SIN DEFINIR;05/10/2017 0:00;05/10/2017 0:00;05/10/2017 0:00
30/09/2017 16:23;250;Deportes: Competiciones deportivas municipales. Temporada 2017 / 2018. Deportes colectivos;Deporte;2;6456;1164;;SEMANAL;17/12/2014 0:00;12/05/2016 0:00;04/10/2017 0:00
30/09/2017 16:23;525;Deportes: Descuentos en instalaciones deportivas;Deporte;1;107;53;CSV-XLS;MENSUAL;02/03/2017 0:00;02/03/2017 0:00;22/09/2017 0:00
30/09/2017 16:23;471;Deportes: InscripciÛn de participantes en Juegos Deportivos Municipales colectivos e individuales . Temporada en curso.;Deporte;2;404;335;;MENSUAL;12/05/2016 0:00;31/05/2016 0:00;15/09/2017 0:00
30/09/2017 16:23;24;Deportes: Instalaciones Deportivas B·sicas Municipales;Deporte;1;3084;869;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;14/12/2015 0:00;
30/09/2017 16:23;404;Deportes: Juegos Deportivos Municipales. Temporada 2014 / 2015. Deportes colectivos;Deporte;2;758;597;;SIN DEFINIR;17/12/2014 0:00;01/10/2015 0:00;01/10/2015 0:00
30/09/2017 16:23;488;Deportes: Juegos Deportivos Municipales. Temporada 2015 / 2016. Deportes colectivos;Deporte;2;372;267;;SIN DEFINIR;;;07/11/2016 0:00
30/09/2017 16:23;492;Deportes: Oferta y ocupaciÛn de plazas en actividades deportivas dirigidas. Temporada en curso;Deporte;1;226;179;CSV-XLSX;MENSUAL;01/12/2016 0:00;01/12/2016 0:00;22/09/2017 0:00
30/09/2017 16:23;240;Deportes: Piscinas municipales en la ciudad de Madrid.;Deporte;1;2009;782;CSV-RDF-XLS-GEO;ANUAL;01/12/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;521;Deportes: Tarifas de instalaciones deportivas 2017;Deporte;1;81;69;XLS;ANUAL;24/02/2017 0:00;24/02/2017 0:00;08/02/2017 0:00
30/09/2017 16:23;524;Deportes: UtilizaciÛn de unidades deportivas;Deporte;1;187;72;XLS;MENSUAL;02/03/2017 0:00;;22/09/2017 0:00
30/09/2017 16:23;541;Deuda p˙blica del Ayuntamiento de Madrid;EconomÌa;3;194;10;XLS;ANUAL;27/04/2017 0:00;27/04/2017 0:00;09/05/2017 0:00
30/09/2017 16:23;185;Directorio de establecimientos en 7 polÌgonos industriales;Comercio ;7;6293;991;XLS;ANUAL;24/07/2014 0:00;20/06/2017 0:00;16/06/2017 0:00
30/09/2017 16:23;1;Distritos y barrios (informaciÛn de perÌmetro, superficie y geogr·fica);Urbanismo-infraestructuras ;6;9326;1116;CSV-TXT;MENSUAL;12/03/2014 0:00;13/08/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;112;Edificabilidad remanente en ·mbitos de ordenaciÛn del PGOUM 97;Urbanismo-infraestructuras ;3;1189;919;XLS;ANUAL;12/03/2014 0:00;20/06/2017 0:00;07/03/2017 0:00
30/09/2017 16:23;215;Edificios de car·cter monumental;Cultura y ocio;1;2722;793;CSV-RDF-XLS-GEO;ANUAL;26/09/2014 0:00;26/09/2014 0:00;
30/09/2017 16:23;241;Elecciones Asamblea de Madrid: 1983-2015;Sector-p˙blico;9;1223;716;XLS;SIN DEFINIR;01/12/2014 0:00;18/06/2015 0:00;03/11/2015 0:00
30/09/2017 16:23;242;Elecciones Ayuntamiento de Madrid: 1983-2015;Sector-p˙blico;9;1786;975;XLS;SIN DEFINIR;01/12/2014 0:00;18/06/2015 0:00;03/11/2015 0:00
30/09/2017 16:23;243;Elecciones Congreso de los Diputados: 1989-2011;Sector-p˙blico;7;906;801;XLS;SIN DEFINIR;01/12/2014 0:00;01/12/2014 0:00;28/11/2014 0:00
30/09/2017 16:23;244;Elecciones Parlamento Europeo: 1987-2014;Sector-p˙blico;7;850;872;XLS;SIN DEFINIR;03/12/2014 0:00;03/12/2014 0:00;28/11/2014 0:00
30/09/2017 16:23;248;Elecciones Senado: 2000 - 2011;Sector-p˙blico;4;432;791;XLS;SIN DEFINIR;12/12/2014 0:00;12/12/2014 0:00;12/12/2014 0:00
30/09/2017 16:23;67;Elementos de mobiliario urbano y juegos homologados;Urbanismo-infraestructuras ;5;4662;1046;CSV-XLS;ANUAL;12/03/2014 0:00;15/09/2016 0:00;10/05/2017 0:00
30/09/2017 16:23;20;Embajadas y Consulados;Urbanismo-infraestructuras ;1;2216;813;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;110;Empresas adheridas al Sistema Arbitral de Consumo;Comercio ;1;2176;785;CSV-RDF-XML-GEO;MENSUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;184;Empresas alojadas en la Red de Viveros de Empresa de la DirecciÛn General de Comercio, Emprendimiento e InnovaciÛn.;Comercio ;4;873;797;CSV-XLS;SEMESTRAL;17/07/2014 0:00;08/09/2016 0:00;27/09/2017 0:00
30/09/2017 16:23;493;Empresas de Mudanzas;Sector-p˙blico;1;171;403;CSV-XLS;MENSUAL;04/12/2016 0:00;04/12/2016 0:00;21/09/2017 0:00
30/09/2017 16:23;133;Empresas por epÌgrafe de actividad econÛmica: IAE;Hacienda;1;1776;776;XLS;ANUAL;12/03/2014 0:00;18/05/2016 0:00;03/05/2017 0:00
30/09/2017 16:23;220;EMT: Calendario, grupos, lÌneas y paradas en formato xlsx;Transporte;4;1312;1001;XLSX;DIARIA;26/09/2014 0:00;26/09/2014 0:00;
30/09/2017 16:23;219;EMT: Calendario, grupos, lÌneas y paradas en formato xml;Transporte;4;1030;959;XML;DIARIA;26/09/2014 0:00;26/09/2014 0:00;
30/09/2017 16:23;108;EMT: Incidencias del servicio;Transporte;1;6314;790;XML;TIEMPO REAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;465;EMT: rutas;Transporte;8;0;317;XLS-XML-KMZ-SHP;SIN DEFINIR;12/03/2014 0:00;05/05/2016 0:00;10/04/2014 0:00
30/09/2017 16:23;420;Encomiendas de gestiÛn a sociedades municipales;Hacienda;2;589;498;XLSX;TRIMESTRAL;17/12/2015 0:00;13/01/2017 0:00;07/02/2017 0:00
30/09/2017 16:23;478;Encuesta de calidad de vida y satisfacciÛn con los servicios p˙blicos de la ciudad de Madrid (serie);Sector-p˙blico;12;2596;254;TXT-XLS;SIN DEFINIR;27/08/2015 0:00;27/08/2015 0:00;11/05/2017 0:00
30/09/2017 16:23;496;Encuesta de Salud de la Ciudad de Madrid 2013;Sector-p˙blico;1;90;71;CSV;SIN DEFINIR;16/12/2016 0:00;20/12/2016 0:00;12/09/2016 0:00
30/09/2017 16:23;507;Encuesta de satisfacciÛn de los familiares de usuarios del Centro de PrevenciÛn de Deterioro Cognitivo (Serie);Salud;1;46;215;CSV;ANUAL;03/01/2017 0:00;03/01/2017 0:00;23/06/2017 0:00
30/09/2017 16:23;504;Encuesta de satisfacciÛn de usuarios de la consulta del viajero del Centro de Madrid Salud Internacional (Serie);Salud;1;49;220;CSV;ANUAL;03/01/2017 0:00;03/01/2017 0:00;26/06/2017 0:00
30/09/2017 16:23;506;Encuesta de satisfacciÛn de usuarios de la Oficina de AtenciÛn al Ciudadano de Madrid Salud (Serie);Salud;1;65;195;CSV;ANUAL;03/01/2017 0:00;03/01/2017 0:00;26/06/2017 0:00
30/09/2017 16:23;505;Encuesta de satisfacciÛn de usuarios de la Unidad TÈcnica de Control de Vectores 2015;Salud;1;54;203;CSV;SIN DEFINIR;03/01/2017 0:00;03/01/2017 0:00;04/01/2017 0:00
30/09/2017 16:23;501;Encuesta de satisfacciÛn de usuarios del Centro de PrevenciÛn de Deterioro Cognitivo (Serie);Salud;1;36;243;CSV;ANUAL;03/01/2017 0:00;03/01/2017 0:00;23/06/2017 0:00
30/09/2017 16:23;502;Encuesta de satisfacciÛn de usuarios del Centro de ProtecciÛn Animal (Serie);Salud;1;44;176;CSV;ANUAL;03/01/2017 0:00;03/01/2017 0:00;26/06/2017 0:00
30/09/2017 16:23;503;Encuesta de satisfacciÛn de usuarios del Servicio de toma de muestras de aguas de consumo en grifo (Serie);Salud;1;54;237;CSV;ANUAL;03/01/2017 0:00;03/01/2017 0:00;26/06/2017 0:00
30/09/2017 16:23;500;Encuesta de satisfacciÛn de usuarios que han solicitado un Informe de Habitabilidad y Salubridad de la vivienda 2015;Salud;1;44;240;CSV;SIN DEFINIR;03/01/2017 0:00;03/01/2017 0:00;21/12/2016 0:00
30/09/2017 16:23;495;Encuesta del Servicio de  Sugerencias y Reclamaciones (serie anual);Sector-p˙blico;2;205;184;CSV-XLS;ANUAL;27/08/2015 0:00;27/08/2015 0:00;29/03/2017 0:00
30/09/2017 16:23;78;Entidades de participaciÛn ciudadana: Asociaciones;Sociedad-bienestar ;1;3716;724;CSV-RDF-XML-GEO;MENSUAL;12/03/2014 0:00;07/07/2014 0:00;
