



 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10532813;"Economía familiar";"";"1";"0";"";"";"2017-11-24 00:00:00.0";"2017-11-24 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2a50d35982d6f510VgnVCM1000001d4a900aRCRD";"Economía familiar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a75fd35982d6f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Gloria Fuertes (Barajas)";"449775";"4479261";"40.460622835379624";"-3.5936877657335935";"BARAJAS";"/contenido/actividades/ConferenciasColoquios";"";
10511739;"Editatona en la  Biblioteca Miguel Delibes";"";"0";"0";"";"";"2017-11-22 00:00:00.0";"2017-11-22 23:59:00.0";"10:00";"Conviértete en productora o productor de condenidos en Wikipedia participando en la editatona que de 10 a 15 horas del 22 de noviembre vamos a celebrar en nuestra biblioteca y que tiene como temática las mujeres de las calles de Madrid.  Solo necesitas un ordenador portátil y ganas de participar  en el proyecto.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e27f2c0856cee510VgnVCM1000001d4a900aRCRD";"Editatonas en bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=44025a1872cee510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Miguel Delibes (Moratalaz)";"444706";"4473646";"40.40971737692924";"-3.6529822109115133";"MORATALAZ";"/contenido/actividades/CursosTalleres";"";
10511750;"Editatona en la Biblioteca José Hierro";"";"1";"0";"";"";"2017-12-20 00:00:00.0";"2017-12-20 23:59:00.0";"10:00";"Conviértete en productora o productor de condenidos en Wikipedia participando en la editatona que de 10 a 15 horas del 20de diciembre vamos a celebrar en nuestra biblioteca y que tiene como temática las mujeres de las calles de Madrid.  Solo necesitas un ordenador portátil y ganas de participar  en el proyecto.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ddf2c0856cee510VgnVCM1000001d4a900aRCRD";"Editatonas en bibliotecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=44025a1872cee510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"448323";"4476237";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CursosTalleres";"";
10528666;"Editatona nocturna Wikibrujas #31O";"";"0";"0";"";"";"2017-10-31 00:00:00.0";"2017-10-31 23:59:00.0";"21:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d82af047635f510VgnVCM1000001d4a900aRCRD";"Editatona nocturna Wikibrujas #31O";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d341af047635f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD";"Medialab - Prado";"441244";"4473766";"40.410560776119";"-3.6937931079230744";"CENTRO";"/contenido/actividades/CursosTalleres/CulturaLibre";"";
10531136;"Educa África. Taller participativo de multiculturalidad.";"";"1";"0";"";"";"2017-11-17 00:00:00.0";"2017-11-17 23:59:00.0";"11:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=973e671f30d5f510VgnVCM1000001d4a900aRCRD";"Educa África. Taller participativo de multiculturalidad.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24ac671f30d5f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=982a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Moncloa (Moncloa - Aravaca)";"439137";"4476518";"40.435209393826675";"-3.7188765163188293";"MONCLOA-ARAVACA";"/contenido/actividades/1ciudad21distritos";"/usuario/Jovenes";
10531133;"Educa África. Taller participativo de multiculturalidad.";"";"1";"0";"";"";"2017-11-16 00:00:00.0";"2017-11-16 23:59:00.0";"12:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=893e671f30d5f510VgnVCM1000001d4a900aRCRD";"Educa África. Taller participativo de multiculturalidad.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24ac671f30d5f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=982a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Moncloa (Moncloa - Aravaca)";"439137";"4476518";"40.435209393826675";"-3.7188765163188293";"MONCLOA-ARAVACA";"/contenido/actividades/1ciudad21distritos";"/usuario/Jovenes";
10492120;"Educación integral en sexualidad y relaciones de pareja.";"";"1";"1";"L";"";"2017-10-02 00:00:00.0";"2017-11-27 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c20d2ff22399e510VgnVCM2000001f4a900aRCRD";"Educación integral en sexualidad y relaciones de pareja.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42c472711e89e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"440755";"4475555";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/CursosTalleres";"";
10532605;"El amor entre mujeres ? Visibilidad y referente";"";"1";"1";"L,M,X,J,V,S,D";"";"2017-11-01 00:00:00.0";"2017-11-30 23:59:00.0";"00:00";"Por Confederación Colegas.  En el hall de acceso, el Panel de Mujeres Imprescindibles";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c8c97996afc6f510VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural El Pozo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce49f670b47fb510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural El Pozo (Puente de Vallecas)";"444059";"4469640";"40.3735856436473";"-3.6602546064905397";"PUENTE DE VALLECAS";"/contenido/actividades/Exposiciones";"";
10532097;"El Bosque de Grimm, por La Maquiné";"";"1";"0";"";"";"2017-11-17 00:00:00.0";"2017-11-17 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5a6b35934e5f510VgnVCM2000001f4a900aRCRD";"El Bosque de Grimm, por La Maquiné";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2ff5b35934e5f510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Santa Petronila (Villaverde)";"441386";"4467139";"40.35087114162283";"-3.691508909255186";"VILLAVERDE";"/contenido/actividades/CuentacuentosTiteresMarionetas";"";
10530243;"El caballo equilibrista";"";"1";"0";"";"";"2017-11-25 00:00:00.0";"2017-11-25 23:59:00.0";"18:00";"Compañía: Viento azul  Público: A partir de 4 años  Duración: 60 minutos  Sinopsis: Troyi, el caballo equilibrista, pierde el equilibrio de repente. Junto al Duende Azul iniciará un viaje para recuperar lo que ha perdido";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42e20b8b8085f510VgnVCM1000001d4a900aRCRD";"Actividades infantiles Auditorio Carmen Laforet. Octubre/ Noviembre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf2ed78a4c06e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fca22248514ae210VgnVCM1000000b205a0aRCRD";"Auditorio Carmen Laforet";"443677";"4481412";"40.47960826297022";"-3.665799020694628";"CIUDAD LINEAL";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10487945;"El Cielo de Cloe";"";"0";"1";"X,J,V,S,D";"19/10/2017;26/10/2017;2/11/2017;16/11/2017;23/11/2017;30/11/2017;8/11/2017;15/11/2017;22/11/2017;29/11/2017;11/10/2017;18/10/2017;25/10/2017;13/12/2017;20/12/2017;7/12/2017;14/12/2017;13/10/2017;20/10/2017;27/10/2017;3/11/2017;10/11/2017;17/11/2017;24/11/2017;1/12/2017;15/12/2017;";"2017-10-12 00:00:00.0";"2017-12-21 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ec3af306c48e510VgnVCM2000001f4a900aRCRD";"El Cielo de Cloe";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7271fe3b3b48e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD";"Planetario de Madrid";"441977";"4471730";"40.392279999540044";"-3.684956957448299";"ARGANZUELA";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños,/usuario/Familias";
10520626;"El cine: la lengua escrita de la realidad";"";"0";"0";"";"";"2017-11-14 00:00:00.0";"2017-11-14 23:59:00.0";"19:00";"Aunque el cine ha bebido de otras fuentes: pintura, fotografía, teatro, literatura, música, danza? ha tenido que crear su propio lenguaje. A diferencia de otras artes, el cine es un arte viajero y las copias de películas son visionadas y asimiladas por otros creadores...  Conferencia impartida por Pedro Martín Martín.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ecd2fad10452f510VgnVCM1000001d4a900aRCRD";"El cine: la lengua escrita de la realidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2ea2fad10452f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"439884";"4474170";"40.41410290844665";"-3.7098591212735883";"CENTRO";"/contenido/actividades/ConferenciasColoquios/Arte";"";
10520629;"El cine: la lengua escrita de la realidad";"";"0";"0";"";"";"2017-12-12 00:00:00.0";"2017-12-12 23:59:00.0";"19:00";"Aunque el cine ha bebido de otras fuentes: pintura, fotografía, teatro, literatura, música, danza? ha tenido que crear su propio lenguaje. A diferencia de otras artes, el cine es un arte viajero y las copias de películas son visionadas y asimiladas por otros creadores...  Conferencia impartida por Pedro Martín Martín.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d233fad10452f510VgnVCM1000001d4a900aRCRD";"El cine: la lengua escrita de la realidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2ea2fad10452f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"435063";"4472320";"40.397074625115906";"-3.7664885474841556";"LATINA";"/contenido/actividades/ConferenciasColoquios/Arte";"";
10520628;"El cine: la lengua escrita de la realidad";"";"0";"0";"";"";"2017-11-28 00:00:00.0";"2017-11-28 23:59:00.0";"19:00";"Aunque el cine ha bebido de otras fuentes: pintura, fotografía, teatro, literatura, música, danza? ha tenido que crear su propio lenguaje. A diferencia de otras artes, el cine es un arte viajero y las copias de películas son visionadas y asimiladas por otros creadores...  Conferencia impartida por Pedro Martín Martín.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6913fad10452f510VgnVCM1000001d4a900aRCRD";"El cine: la lengua escrita de la realidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2ea2fad10452f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD";"Biblioteca Pública Municipal María Lejárraga (Hortaleza)";"444571";"4482605";"40.49041562546542";"-3.655356751728003";"HORTALEZA";"/contenido/actividades/ConferenciasColoquios/Arte";"";
10530073;"El club de las asesinas";"";"1";"0";"";"";"2017-11-25 00:00:00.0";"2017-11-25 23:59:00.0";"19:00";"Compañía: Infima  Público: Adulto  Duración: 80 minutos  Sinopsis: Actual como la vida misma, 'relativiza', si se puede, el tema de la violencia machista y se centra en la posibilidad de que dos mujeres y 'su vecina' decidan crear un club dedicado a castigar a los maltratadores: el club de las hijas de Lilith.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad4586a61b75f510VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Príncipe de Asturias. Octubre Noviembre 2017";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbc7f04151c5e510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Príncipe de Asturias (Ciudad Lineal)";"446058";"4476602";"40.436444648624814";"-3.6373000672722675";"CIUDAD LINEAL";"/contenido/actividades/CircoPerformanceTeatro";"";
10525755;"El color púrpura";"";"1";"0";"";"";"2017-11-20 00:00:00.0";"2017-11-20 23:59:00.0";"19:00";"Principios del siglo XX. Narra la historia de Celie, una adolescente negra de catorce años que está embarazada de su propio padre, un hombre despótico y cruel. A partir de entonces su vida estará llena de dolor y humillaciones.  Sala polivalente.  Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=acc0c1993a84f510VgnVCM2000001f4a900aRCRD";"Cine para adultos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=477ac1993a84f510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gabriel García Márquez (Usera)";"440582";"4468910";"40.366768324753416";"-3.701141063083806";"USERA";"/contenido/actividades/CineActividadesAudiovisuales";"";
10530695;"El Coloso de Rodas";"";"1";"0";"";"";"2017-11-03 00:00:00.0";"2017-11-03 23:59:00.0";"18:30";"Conoce la historia de El coloso de Rodas, una gran estatua del dios griego Helios, realizada por el escultor Cares de Lindos en la isla de Rodas en 292 a. C. y destruida por un terremoto en 226 a. C.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dee6b5f66885f510VgnVCM1000001d4a900aRCRD";"Las siete maravillas del mundo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f344b30700e3b510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Ana María Matute (Carabanchel)";"438946";"4472344";"40.3975850662447";"-3.7207386328562357";"CARABANCHEL";"/contenido/actividades/ConferenciasColoquios";"";
10530742;"El Cuadrilátero";"";"1";"0";"";"";"2017-11-17 00:00:00.0";"2017-11-17 23:59:00.0";"19:00";"Compañía Laboratorio Teatral 'Como me pone la lavadora?";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbe9a3598395f510VgnVCM1000001d4a900aRCRD";"Actuaciones en los Centros Culturales de Villa de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3a1daf7f507a510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Zazuar (Villa de Vallecas)";"448659";"4470631";"40.38281899948726";"-3.606140062044455";"VILLA DE VALLECAS";"/contenido/actividades/CircoPerformanceTeatro";"";
10529873;"El desenterrador. Societat Doctor Alonso";"";"1";"1";"S";"";"2017-11-11 00:00:00.0";"2017-11-18 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=861186a61b75f510VgnVCM1000001d4a900aRCRD";"El desenterrador. Societat Doctor Alonso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=122e86a61b75f510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Matadero. Centro Internacional Artes Vivas";"440934";"4471754";"40.39241374953321";"-3.697247685884226";"ARGANZUELA";"/contenido/actividades/CursosTalleres/Arte";"";
10471275;"El dragón que se comió el Sol con Daniel Tornero";"";"1";"0";"";"";"2017-12-04 00:00:00.0";"2017-12-04 23:59:00.0";"18:00";"El dragón que se comió el sol parte de un proyecto solidario realizado por el narrador e ilustrador Daniel Tornero en la Baja Casamance, Senegal. En el se recogió la tradición oral del pueblo Diola, escuchando a las mujeres y pintando con las niñas y los niños. ?  Un niño desobediente, un elefante, un cocodrilo, una mujer, un anciano y un cazador son los personajes que van apareciendo a lo largo de la historia formando un espectáculo de cuentos Africanos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2a2bc1fc431e510VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Mario Vargas Llosa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=04790a16ba7c3510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"440755";"4475555";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
10470847;"El dragón que se comió el sol con Daniel Tornero";"";"1";"0";"";"";"2017-12-19 00:00:00.0";"2017-12-19 23:59:00.0";"18:00";"Un niño desobediente, un elefante, un cocodrilo, una mujer, un anciano y un cazador son los personajes que van apareciendo a lo largo de la historia formando un espectáclo de cuentos Áfricanos.   Para niñas y niños a partir de 4 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4510c686ebe0e510VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Francisco Ibañez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbf09e01dbce1510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fce3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ibáñez (Chamartín)";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"CHAMARTIN";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10470745;"El dragón que se comió el Sol con Daniel Tornero";"";"1";"0";"";"";"2017-12-20 00:00:00.0";"2017-12-20 23:59:00.0";"18:00";"El dragón que se comió el sol parte de un proyecto solidario realizado por el narrador e ilustrador Daniel Tornero en la Baja Casamance, Senegal. En el se recogió la tradición oral del pueblo Diola, escuchando a las mujeres y pintando con las niñas y los niños. ?  Un niño desobediente, un elefante, un cocodrilo, una mujer, un anciano y un cazador son los personajes que van apareciendo a lo largo de la historia formando un espectáculo de cuentos Africanos.  A partir de 4 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c0e4562d96e0e510VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal Conde Duque";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8257ec75dc7e1510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13ec3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Conde Duque (Centro)";"439833";"4475645";"40.42738668300474";"-3.7105999955473625";"CENTRO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10471168;"El dragón que se comió el Sol con Daniel Tornero";"";"1";"0";"";"";"2017-10-31 00:00:00.0";"2017-10-31 23:59:00.0";"18:00";"El dragón que se comió el Sol parte de un proyecto solidario realizado por el narrador e ilustrador Daniel Tornero en la Baja Casamance, Senegal. En el se recogió la tradición oral del pueblo Diola, escuchando a las mujeres y pintando con las niñas y los niños. ?  Un niño desobediente, un elefante, un cocodrilo, una mujer, un anciano y un cazador son los personajes que van apareciendo a lo largo de la historia formando un espectáculo de cuentos Africanos.  A partir de 4 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=789d21dc4131e510VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal La Elipa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4aa13026d31f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Elipa (Ciudad Lineal)";"444814";"4475167";"40.42342659084215";"-3.651841641389484";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
10471210;"El dragón que se comió el Sol con Daniel Tornero";"";"1";"0";"";"";"2017-12-13 00:00:00.0";"2017-12-13 23:59:00.0";"18:00";"El dragón que se comió el Sol parte de un proyecto solidario realizado por el narrador e ilustrador Daniel Tornero en la Baja Casamance, Senegal. En el se recogió la tradición oral del pueblo Diola, escuchando a las mujeres y pintando con las niñas y los niños. ?  Un niño desobediente, un elefante, un cocodrilo, una mujer, un anciano y un cazador son los personajes que van apareciendo a lo largo de la historia formando un espectáculo de cuentos Africanos.  A partir de 4 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f2321dc4131e510VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca Pública Municipal María Lejárraga";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8894d5555fecc510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD";"Biblioteca Pública Municipal María Lejárraga (Hortaleza)";"444571";"4482605";"40.49041562546542";"-3.655356751728003";"HORTALEZA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
