"TIPO","ENTIDAD","EJERCICIO","PROGRAMA","ECONÓMICO","IMPORTE"
"G",77777,2017,1711,13000,"565910,61"
"G",77777,2017,1711,13001,"225,62"
"G",77777,2017,1711,13002,"39876,69"
"G",77777,2017,1711,13100,1
"G",77777,2017,1711,13200,8410
"G",77777,2017,1711,14300,1
"G",77777,2017,1711,14301,1
"G",77777,2017,1711,15000,"2362,34"
"G",77777,2017,1711,15100,1
"G",77777,2017,1711,15200,1
"G",77777,2017,1711,15300,1
"G",77777,2017,1711,16000,"219557,58"
"G",77777,2017,1711,16009,1
"G",77777,2017,1711,16101,1
"G",77777,2017,1711,16104,1
"G",77777,2017,1711,16105,1
"G",77777,2017,1711,16200,1
"G",77777,2017,1711,16205,1
"G",77777,2017,1711,16206,1
"G",77777,2017,1711,16209,864
"G",77777,2017,1711,16400,72
"G",77777,2017,1711,20300,500
"G",77777,2017,1711,20600,3240
"G",77777,2017,1711,20900,1250
"G",77777,2017,1711,21000,1
"G",77777,2017,1711,21300,1000
"G",77777,2017,1711,21400,500
"G",77777,2017,1711,21600,400
"G",77777,2017,1711,22001,500
"G",77777,2017,1711,22101,0
"G",77777,2017,1711,22103,1
"G",77777,2017,1711,22111,1000
"G",77777,2017,1711,22199,"18819,91"
"G",77777,2017,1711,22203,200
"G",77777,2017,1711,22601,500
"G",77777,2017,1711,22602,3000
"G",77777,2017,1711,22700,"28416,6"
"G",77777,2017,1711,22701,"141611,51"
"G",77777,2017,1711,22706,"56209,25"
"G",77777,2017,1711,22799,"127142,02"
"G",77777,2017,1711,24000,3000
"G",77777,2017,1711,48900,"1988,36"
"G",77777,2017,1711,61000,120000
"G",77777,2017,1711,61900,66750
"G",77777,2017,1711,62200,30000
"G",77777,2017,1712,10000,1
"G",77777,2017,1712,10100,1
"G",77777,2017,1712,11000,"51000,04"
"G",77777,2017,1712,12000,"20453,12"
"G",77777,2017,1712,12001,"54358,48"
"G",77777,2017,1712,12002,1
"G",77777,2017,1712,12003,"33331,73"
"G",77777,2017,1712,12004,"78197,35"
"G",77777,2017,1712,12005,"33333,28"
"G",77777,2017,1712,12006,"30164,53"
"G",77777,2017,1712,12009,1
"G",77777,2017,1712,12100,"84295,85"
"G",77777,2017,1712,12101,"175354,82"
"G",77777,2017,1712,12103,"16382,34"
"G",77777,2017,1712,12200,"52,82"
"G",77777,2017,1712,12400,1
"G",77777,2017,1712,12406,1
"G",77777,2017,1712,12409,1
"G",77777,2017,1712,13000,"112698,11"
"G",77777,2017,1712,13001,"1809,37"
"G",77777,2017,1712,13002,"92329,74"
"G",77777,2017,1712,13100,"41920,07"
"G",77777,2017,1712,13200,1
"G",77777,2017,1712,14300,1
"G",77777,2017,1712,14301,1
"G",77777,2017,1712,15000,"66012,59"
"G",77777,2017,1712,15100,"6326,66"
"G",77777,2017,1712,15200,1
"G",77777,2017,1712,15300,1
"G",77777,2017,1712,16000,"237158,56"
"G",77777,2017,1712,16009,1
"G",77777,2017,1712,16101,1
"G",77777,2017,1712,16104,1
"G",77777,2017,1712,16105,1
"G",77777,2017,1712,16200,1
"G",77777,2017,1712,16205,1
"G",77777,2017,1712,16206,1
"G",77777,2017,1712,16209,"1613,28"
"G",77777,2017,1712,16400,468
"G",77777,2017,1712,20400,21199
"G",77777,2017,1712,21000,"12781236,98"
"G",77777,2017,1712,21200,1
"G",77777,2017,1712,21300,3000
"G",77777,2017,1712,22101,0
"G",77777,2017,1712,22199,"33934,2"
"G",77777,2017,1712,22300,1
"G",77777,2017,1712,22604,"4180,09"
"G",77777,2017,1712,22700,12000
"G",77777,2017,1712,22701,11296
"G",77777,2017,1712,22706,"24606,6"
"G",77777,2017,1712,48900,500400
"G",77777,2017,1712,60000,"99987,83"
"G",77777,2017,1712,60900,451218
"G",77777,2017,1712,61900,"351684,58"
"G",77777,2017,1712,63300,"425404,69"
"G",77777,2017,1721,10000,1
"G",77777,2017,1721,10100,1
"G",77777,2017,1721,11000,1
"G",77777,2017,1721,12000,1
"G",77777,2017,1721,12001,71809
"G",77777,2017,1721,12002,1
"G",77777,2017,1721,12003,"13799,78"
"G",77777,2017,1721,12004,1
"G",77777,2017,1721,12005,1
"G",77777,2017,1721,12006,"13046,11"
"G",77777,2017,1721,12009,1
"G",77777,2017,1721,12100,"31861,6"
"G",77777,2017,1721,12101,"69931,7"
"G",77777,2017,1721,12103,"7435,92"
"G",77777,2017,1721,12200,"3,8"
"G",77777,2017,1721,12400,1
"G",77777,2017,1721,12406,1
"G",77777,2017,1721,12409,1
"G",77777,2017,1721,13000,1
"G",77777,2017,1721,13001,1
"G",77777,2017,1721,13002,1
"G",77777,2017,1721,13100,1
"G",77777,2017,1721,13200,1
"G",77777,2017,1721,14300,1
"G",77777,2017,1721,14301,1
"G",77777,2017,1721,15000,"6478,7"
"G",77777,2017,1721,15100,1
"G",77777,2017,1721,15200,1
"G",77777,2017,1721,15300,1
"G",77777,2017,1721,16000,"53347,7"
"G",77777,2017,1721,16009,1
"G",77777,2017,1721,16101,1
"G",77777,2017,1721,16104,1
"G",77777,2017,1721,16105,1
"G",77777,2017,1721,16200,1
"G",77777,2017,1721,16205,1
"G",77777,2017,1721,16206,1
"G",77777,2017,1721,16209,1
"G",77777,2017,1721,16400,72
"G",77777,2017,1721,21300,15000
"G",77777,2017,1721,22706,"158139,92"
"G",77777,2017,1721,48900,360
"G",77777,2017,1721,60900,100000
"G",77777,2017,1722,10000,1
"G",77777,2017,1722,10100,1
"G",77777,2017,1722,11000,1
"G",77777,2017,1722,12000,"17774,32"
"G",77777,2017,1722,12001,1
"G",77777,2017,1722,12002,1
"G",77777,2017,1722,12003,"26371,92"
"G",77777,2017,1722,12004,1
"G",77777,2017,1722,12005,1
"G",77777,2017,1722,12006,"11698,92"
"G",77777,2017,1722,12009,1
"G",77777,2017,1722,12100,17757
"G",77777,2017,1722,12101,"38369,28"
"G",77777,2017,1722,12103,"17231,9"
"G",77777,2017,1722,12200,"259,35"
"G",77777,2017,1722,12400,1
"G",77777,2017,1722,12406,1
"G",77777,2017,1722,12409,1
"G",77777,2017,1722,13000,1
"G",77777,2017,1722,13001,1
"G",77777,2017,1722,13002,1
"G",77777,2017,1722,13100,1
"G",77777,2017,1722,13200,1
"G",77777,2017,1722,14300,1
"G",77777,2017,1722,14301,1
"G",77777,2017,1722,15000,"3860,51"
"G",77777,2017,1722,15100,1
"G",77777,2017,1722,15200,1
"G",77777,2017,1722,15300,1
"G",77777,2017,1722,16000,"29199,56"
"G",77777,2017,1722,16009,1
"G",77777,2017,1722,16101,1
"G",77777,2017,1722,16104,1
"G",77777,2017,1722,16105,1
"G",77777,2017,1722,16200,1
"G",77777,2017,1722,16205,1
"G",77777,2017,1722,16206,1
"G",77777,2017,1722,16209,1
"G",77777,2017,1722,16400,1
"G",77777,2017,1722,20500,"0,01"
"G",77777,2017,1722,22199,100
"G",77777,2017,1722,22300,"0,01"
"G",77777,2017,1722,22601,200
"G",77777,2017,1722,22602,"0,01"
"G",77777,2017,1722,22706,"113189,5"
"G",77777,2017,1722,48900,53500
"G",77777,2017,1723,10000,1
"G",77777,2017,1723,10100,1
"G",77777,2017,1723,11000,"45668,14"
"G",77777,2017,1723,12000,"50011,63"
"G",77777,2017,1723,12001,"16851,56"
"G",77777,2017,1723,12002,1
"G",77777,2017,1723,12003,1
"G",77777,2017,1723,12004,"20759,52"
"G",77777,2017,1723,12005,1
"G",77777,2017,1723,12006,"19343,94"
"G",77777,2017,1723,12009,1
"G",77777,2017,1723,12100,"31655,51"
"G",77777,2017,1723,12101,"69720,71"
"G",77777,2017,1723,12103,"3618,36"
"G",77777,2017,1723,12200,"1740,78"
"G",77777,2017,1723,12400,1
"G",77777,2017,1723,12406,1
"G",77777,2017,1723,12409,1
"G",77777,2017,1723,13000,"27085,79"
"G",77777,2017,1723,13001,1
"G",77777,2017,1723,13002,"44992,68"
"G",77777,2017,1723,13100,1
"G",77777,2017,1723,13200,"1871,69"
"G",77777,2017,1723,14300,1
"G",77777,2017,1723,14301,1
"G",77777,2017,1723,15000,"16261,63"
"G",77777,2017,1723,15100,1
"G",77777,2017,1723,15200,1
"G",77777,2017,1723,15300,1
"G",77777,2017,1723,16000,"93934,7"
"G",77777,2017,1723,16009,1
"G",77777,2017,1723,16101,1
"G",77777,2017,1723,16104,1
"G",77777,2017,1723,16105,1
"G",77777,2017,1723,16200,1
"G",77777,2017,1723,16205,1
"G",77777,2017,1723,16206,1
"G",77777,2017,1723,16209,1
"G",77777,2017,1723,16400,72
"G",77777,2017,1723,21000,"381407,9"
"G",77777,2017,1723,21300,"32023,86"
"G",77777,2017,1723,22111,"1920,47"
"G",77777,2017,1723,22199,21175
"G",77777,2017,1723,22700,170000
"G",77777,2017,1723,61900,"16553,53"
"G",77777,2017,2111,10000,1
"G",77777,2017,2111,10100,1
"G",77777,2017,2111,11000,1
"G",77777,2017,2111,12000,1
"G",77777,2017,2111,12001,1
"G",77777,2017,2111,12002,1
"G",77777,2017,2111,12003,1
"G",77777,2017,2111,12004,1
"G",77777,2017,2111,12005,1
"G",77777,2017,2111,12006,1
"G",77777,2017,2111,12009,1
"G",77777,2017,2111,12100,1
"G",77777,2017,2111,12101,1
"G",77777,2017,2111,12103,1
"G",77777,2017,2111,12200,1
"G",77777,2017,2111,12400,1
"G",77777,2017,2111,12406,1
"G",77777,2017,2111,12409,1
"G",77777,2017,2111,13000,1
"G",77777,2017,2111,13001,1
"G",77777,2017,2111,13002,1
"G",77777,2017,2111,13100,1
"G",77777,2017,2111,13200,1
"G",77777,2017,2111,14300,1
"G",77777,2017,2111,14301,1
"G",77777,2017,2111,15000,1
"G",77777,2017,2111,15100,1
"G",77777,2017,2111,15200,1
"G",77777,2017,2111,15300,1
"G",77777,2017,2111,16000,1
"G",77777,2017,2111,16009,1
"G",77777,2017,2111,16101,1
"G",77777,2017,2111,16104,1
"G",77777,2017,2111,16105,350000
"G",77777,2017,2111,16200,1
"G",77777,2017,2111,16205,1
"G",77777,2017,2111,16206,1
"G",77777,2017,2111,16209,1
"G",77777,2017,2111,16400,1
"G",77777,2017,2311,22799,18611030
"G",77777,2017,2312,10000,2
"G",77777,2017,2312,10100,2
"G",77777,2017,2312,11000,2
"G",77777,2017,2312,12000,"52374,88"
"G",77777,2017,2312,12001,"333879,49"
"G",77777,2017,2312,12002,2
"G",77777,2017,2312,12003,"37899,26"
"G",77777,2017,2312,12004,"70597,65"
"G",77777,2017,2312,12005,"19099,84"
"G",77777,2017,2312,12006,"81886,39"
"G",77777,2017,2312,12009,2
"G",77777,2017,2312,12100,"193267,04"
"G",77777,2017,2312,12101,"359659,2"
"G",77777,2017,2312,12103,"45517,23"
"G",77777,2017,2312,12200,"2341,05"
"G",77777,2017,2312,12400,2
"G",77777,2017,2312,12406,2
"G",77777,2017,2312,12409,2
"G",77777,2017,2312,13000,"297010,35"
"G",77777,2017,2312,13001,2
"G",77777,2017,2312,13002,"199479,59"
"G",77777,2017,2312,13100,"120176,41"
"G",77777,2017,2312,13200,"771,39"
"G",77777,2017,2312,14300,2
"G",77777,2017,2312,14301,2
"G",77777,2017,2312,15000,"59349,78"
"G",77777,2017,2312,15100,2
"G",77777,2017,2312,15200,2
"G",77777,2017,2312,15300,2
"G",77777,2017,2312,16000,"497927,39"
"G",77777,2017,2312,16009,2
"G",77777,2017,2312,16101,2
"G",77777,2017,2312,16104,2
"G",77777,2017,2312,16105,2
"G",77777,2017,2312,16200,2
"G",77777,2017,2312,16205,2
"G",77777,2017,2312,16206,2
"G",77777,2017,2312,16209,"1973,28"
"G",77777,2017,2312,16400,"328,51"
"G",77777,2017,2312,20200,6500
"G",77777,2017,2312,20300,2
"G",77777,2017,2312,21300,3000
"G",77777,2017,2312,21500,1
"G",77777,2017,2312,22001,1000
"G",77777,2017,2312,22105,2001
"G",77777,2017,2312,22108,1998
"G",77777,2017,2312,22112,1
"G",77777,2017,2312,22199,10669
"G",77777,2017,2312,22300,1800
"G",77777,2017,2312,22601,1500
"G",77777,2017,2312,22602,21499
"G",77777,2017,2312,22603,1
"G",77777,2017,2312,22606,31000
"G",77777,2017,2312,22609,86000
"G",77777,2017,2312,22699,3000
"G",77777,2017,2312,22700,3000
"G",77777,2017,2312,22701,3000
"G",77777,2017,2312,22706,"113813,09"
"G",77777,2017,2312,22799,89001
"G",77777,2017,2312,23000,500
"G",77777,2017,2312,23020,500
"G",77777,2017,2312,23100,500
"G",77777,2017,2312,23120,500
"G",77777,2017,2312,24000,500
"G",77777,2017,2312,25000,1
"G",77777,2017,2312,26000,1
"G",77777,2017,2312,44900,0
"G",77777,2017,2312,44901,1
"G",77777,2017,2312,48900,282630
"G",77777,2017,2312,48901,38750
"G",77777,2017,2312,49000,1000000
"G",77777,2017,2312,60900,280000
"G",77777,2017,2312,62300,10000
"G",77777,2017,2312,63300,10000
"G",77777,2017,2313,10000,12
"G",77777,2017,2313,10100,12
"G",77777,2017,2313,11000,12
"G",77777,2017,2313,12000,12
"G",77777,2017,2313,12001,"407504,28"
"G",77777,2017,2313,12002,12
"G",77777,2017,2313,12003,"60860,22"
"G",77777,2017,2313,12004,"221214,11"
"G",77777,2017,2313,12005,"54668,12"
"G",77777,2017,2313,12006,"137316,53"
"G",77777,2017,2313,12009,12
"G",77777,2017,2313,12100,"275620,04"
"G",77777,2017,2313,12101,"549269,29"
"G",77777,2017,2313,12103,"46117,58"
"G",77777,2017,2313,12200,"7768,04"
"G",77777,2017,2313,12400,12
"G",77777,2017,2313,12406,12
"G",77777,2017,2313,12409,12
"G",77777,2017,2313,13000,"477672,13"
"G",77777,2017,2313,13001,12
"G",77777,2017,2313,13002,"519595,52"
"G",77777,2017,2313,13100,"1713532,98"
"G",77777,2017,2313,13200,"3576,19"
"G",77777,2017,2313,14300,12
"G",77777,2017,2313,14301,12
"G",77777,2017,2313,15000,"85392,52"
"G",77777,2017,2313,15100,"585,1"
"G",77777,2017,2313,15200,12
"G",77777,2017,2313,15300,12
"G",77777,2017,2313,16000,"1346153,32"
"G",77777,2017,2313,16009,12
"G",77777,2017,2313,16101,12
"G",77777,2017,2313,16104,12
"G",77777,2017,2313,16105,12
"G",77777,2017,2313,16200,12
"G",77777,2017,2313,16205,12
"G",77777,2017,2313,16206,12
"G",77777,2017,2313,16209,"5316,84"
"G",77777,2017,2313,16400,977
"G",77777,2017,2313,20300,"0,2"
"G",77777,2017,2313,20500,"0,3"
"G",77777,2017,2313,21000,"1,1"
"G",77777,2017,2313,21200,"45003,21"
"G",77777,2017,2313,21300,"10001,4"
"G",77777,2017,2313,21400,1
"G",77777,2017,2313,21500,1
"G",77777,2017,2313,22000,1000
"G",77777,2017,2313,22001,"503,11"
"G",77777,2017,2313,22102,1000
"G",77777,2017,2313,22104,1545
"G",77777,2017,2313,22105,"60303,2"
"G",77777,2017,2313,22106,"19547,1"
"G",77777,2017,2313,22108,7667
"G",77777,2017,2313,22110,"40640,3"
"G",77777,2017,2313,22111,"0,03"
"G",77777,2017,2313,22112,500
"G",77777,2017,2313,22199,"79619,21"
"G",77777,2017,2313,22201,1
"G",77777,2017,2313,22300,"31137,09"
"G",77777,2017,2313,22402,7000
"G",77777,2017,2313,22601,"17888,96"
"G",77777,2017,2313,22602,"7284,8"
"G",77777,2017,2313,22606,"52864,6"
"G",77777,2017,2313,22609,"100270,5"
"G",77777,2017,2313,22699,"4162,32"
"G",77777,2017,2313,22700,6701
"G",77777,2017,2313,22701,"105400,2"
"G",77777,2017,2313,22706,394377
"G",77777,2017,2313,22799,"1006030,3"
"G",77777,2017,2313,23020,1
"G",77777,2017,2313,23120,3470
"G",77777,2017,2313,24000,"0,1"
"G",77777,2017,2313,41000,1
"G",77777,2017,2313,44900,3
"G",77777,2017,2313,48000,"5061492,38"
"G",77777,2017,2313,48100,"0,2"
"G",77777,2017,2313,48900,"477000,21"
"G",77777,2017,2313,78000,"41303,72"
"G",77777,2017,2314,10000,1
"G",77777,2017,2314,10100,1
"G",77777,2017,2314,11000,1
"G",77777,2017,2314,12000,"18713,88"
"G",77777,2017,2314,12001,"16925,26"
"G",77777,2017,2314,12002,1
"G",77777,2017,2314,12003,"51187,76"
"G",77777,2017,2314,12004,"38968,99"
"G",77777,2017,2314,12005,1
"G",77777,2017,2314,12006,"20204,3"
"G",77777,2017,2314,12009,1
"G",77777,2017,2314,12100,"49305,74"
"G",77777,2017,2314,12101,"108295,16"
"G",77777,2017,2314,12103,"17973,84"
"G",77777,2017,2314,12200,"98,04"
"G",77777,2017,2314,12400,1
"G",77777,2017,2314,12406,1
"G",77777,2017,2314,12409,1
"G",77777,2017,2314,13000,"81632,1"
"G",77777,2017,2314,13001,1
"G",77777,2017,2314,13002,"62010,68"
"G",77777,2017,2314,13100,1
"G",77777,2017,2314,13200,"125,78"
"G",77777,2017,2314,14300,1
"G",77777,2017,2314,14301,1
"G",77777,2017,2314,15000,"15146,6"
"G",77777,2017,2314,15100,1
"G",77777,2017,2314,15200,1
"G",77777,2017,2314,15300,1
"G",77777,2017,2314,16000,"123928,9"
"G",77777,2017,2314,16009,1
"G",77777,2017,2314,16101,1
"G",77777,2017,2314,16104,1
"G",77777,2017,2314,16105,1
"G",77777,2017,2314,16200,1
"G",77777,2017,2314,16205,1
"G",77777,2017,2314,16206,1
"G",77777,2017,2314,16209,36
"G",77777,2017,2314,16400,252
"G",77777,2017,2314,20200,1
"G",77777,2017,2314,20500,1
"G",77777,2017,2314,20900,750
"G",77777,2017,2314,21300,1000
"G",77777,2017,2314,22001,50
"G",77777,2017,2314,22111,"0,01"
"G",77777,2017,2314,22199,"920,9"
"G",77777,2017,2314,22202,1
"G",77777,2017,2314,22300,1
"G",77777,2017,2314,22402,600
"G",77777,2017,2314,22601,500
"G",77777,2017,2314,22602,15000
"G",77777,2017,2314,22604,400
"G",77777,2017,2314,22606,"22100,01"
"G",77777,2017,2314,22609,"9761,63"
"G",77777,2017,2314,22699,1
"G",77777,2017,2314,22701,1
"G",77777,2017,2314,22706,62300
"G",77777,2017,2314,22799,50700
"G",77777,2017,2314,23000,1
"G",77777,2017,2314,23010,200
"G",77777,2017,2314,23020,200
"G",77777,2017,2314,23110,200
"G",77777,2017,2314,23120,500
"G",77777,2017,2314,24000,1
"G",77777,2017,2314,25000,1
"G",77777,2017,2314,26000,1
"G",77777,2017,2314,44900,13867
"G",77777,2017,2314,48000,115383
"G",77777,2017,2314,48100,1200
"G",77777,2017,2314,48900,230850
"G",77777,2017,2314,63500,500
"G",77777,2017,2315,10000,1
"G",77777,2017,2315,10100,1
"G",77777,2017,2315,11000,1
"G",77777,2017,2315,12000,"35834,36"
"G",77777,2017,2315,12001,"48400,5"
"G",77777,2017,2315,12002,1
"G",77777,2017,2315,12003,1
"G",77777,2017,2315,12004,"10334,34"
"G",77777,2017,2315,12005,"14324,28"
"G",77777,2017,2315,12006,"19180,07"
"G",77777,2017,2315,12009,1
"G",77777,2017,2315,12100,"39153,2"
"G",77777,2017,2315,12101,"81105,46"
"G",77777,2017,2315,12103,"7019,35"
"G",77777,2017,2315,12200,"23,37"
"G",77777,2017,2315,12400,1
"G",77777,2017,2315,12406,1
"G",77777,2017,2315,12409,1
"G",77777,2017,2315,13000,"35984,62"
"G",77777,2017,2315,13001,1
"G",77777,2017,2315,13002,"41644,92"
"G",77777,2017,2315,13100,"2241,81"
"G",77777,2017,2315,13200,1
"G",77777,2017,2315,14300,1
"G",77777,2017,2315,14301,1
"G",77777,2017,2315,15000,"12262,92"
"G",77777,2017,2315,15100,"231,95"
"G",77777,2017,2315,15200,1
"G",77777,2017,2315,15300,1
"G",77777,2017,2315,16000,"92354,87"
"G",77777,2017,2315,16009,1
"G",77777,2017,2315,16101,1
"G",77777,2017,2315,16104,1
"G",77777,2017,2315,16105,1
"G",77777,2017,2315,16200,1
"G",77777,2017,2315,16205,1
"G",77777,2017,2315,16206,1
"G",77777,2017,2315,16209,"3226,56"
"G",77777,2017,2315,16400,1
"G",77777,2017,2315,20300,70500
"G",77777,2017,2315,20900,2100
"G",77777,2017,2315,21600,500
"G",77777,2017,2315,22001,600
"G",77777,2017,2315,22105,2000
"G",77777,2017,2315,22199,3000
"G",77777,2017,2315,22201,12100
"G",77777,2017,2315,22300,2700
"G",77777,2017,2315,22601,1700
"G",77777,2017,2315,22602,2000
"G",77777,2017,2315,22609,5700
"G",77777,2017,2315,22700,200
"G",77777,2017,2315,22701,4000
"G",77777,2017,2315,22706,1
"G",77777,2017,2315,22799,1
"G",77777,2017,2315,24000,12800
"G",77777,2017,2315,44900,3400
"G",77777,2017,2315,48900,"96302,5"
"G",77777,2017,2315,62200,34611
"G",77777,2017,2316,10000,1
"G",77777,2017,2316,10100,1
"G",77777,2017,2316,11000,1
"G",77777,2017,2316,12000,"18861,5"
"G",77777,2017,2316,12001,"32888,66"
"G",77777,2017,2316,12002,1
"G",77777,2017,2316,12003,"82017,39"
"G",77777,2017,2316,12004,"93009,06"
"G",77777,2017,2316,12005,"28558,92"
"G",77777,2017,2316,12006,"37016,85"
"G",77777,2017,2316,12009,1
"G",77777,2017,2316,12100,"96964,57"
"G",77777,2017,2316,12101,"188769,52"
"G",77777,2017,2316,12103,"15316,49"
"G",77777,2017,2316,12200,"75,62"
"G",77777,2017,2316,12400,1
"G",77777,2017,2316,12406,1
"G",77777,2017,2316,12409,1
"G",77777,2017,2316,13000,"99641,62"
"G",77777,2017,2316,13001,1
"G",77777,2017,2316,13002,"102218,12"
"G",77777,2017,2316,13100,"196931,87"
"G",77777,2017,2316,13200,"15,2"
"G",77777,2017,2316,14300,1
"G",77777,2017,2316,14301,1
"G",77777,2017,2316,15000,"69784,76"
"G",77777,2017,2316,15100,1
"G",77777,2017,2316,15200,1
"G",77777,2017,2316,15300,1
"G",77777,2017,2316,16000,"299885,89"
"G",77777,2017,2316,16009,1
"G",77777,2017,2316,16101,1
"G",77777,2017,2316,16104,1
"G",77777,2017,2316,16105,1
"G",77777,2017,2316,16200,1
"G",77777,2017,2316,16205,1
"G",77777,2017,2316,16206,1
"G",77777,2017,2316,16209,1656
"G",77777,2017,2316,16400,396
"G",77777,2017,2316,21300,4000
"G",77777,2017,2316,22001,2000
"G",77777,2017,2316,22102,1
"G",77777,2017,2316,22104,3715
"G",77777,2017,2316,22105,20000
"G",77777,2017,2316,22106,3095
"G",77777,2017,2316,22110,7000
"G",77777,2017,2316,22199,20600
"G",77777,2017,2316,22300,1500
"G",77777,2017,2316,22606,5000
"G",77777,2017,2316,22609,6000
"G",77777,2017,2316,22699,1500
"G",77777,2017,2316,22700,1200
"G",77777,2017,2316,22701,2101
"G",77777,2017,2316,22706,127000
"G",77777,2017,2316,22799,3000
"G",77777,2017,2316,44900,1
"G",77777,2017,2316,48000,275000
"G",77777,2017,2316,48900,100000
"G",77777,2017,2316,63300,5000
"G",77777,2017,2317,10000,1
"G",77777,2017,2317,10100,1
"G",77777,2017,2317,11000,1
"G",77777,2017,2317,12000,1
"G",77777,2017,2317,12001,"17376,82"
"G",77777,2017,2317,12002,1
"G",77777,2017,2317,12003,"24241,52"
"G",77777,2017,2317,12004,"67218,02"
"G",77777,2017,2317,12005,1
"G",77777,2017,2317,12006,"16395,48"
"G",77777,2017,2317,12009,1
"G",77777,2017,2317,12100,"41716,44"
"G",77777,2017,2317,12101,"83249,32"
"G",77777,2017,2317,12103,"49521,67"
"G",77777,2017,2317,12200,1
"G",77777,2017,2317,12400,1
"G",77777,2017,2317,12406,1
"G",77777,2017,2317,12409,1
"G",77777,2017,2317,13000,"50879,26"
"G",77777,2017,2317,13001,1
"G",77777,2017,2317,13002,"95640,44"
"G",77777,2017,2317,13100,"1004,73"
"G",77777,2017,2317,13200,1
"G",77777,2017,2317,14300,1
"G",77777,2017,2317,14301,1
"G",77777,2017,2317,15000,"15738,54"
"G",77777,2017,2317,15100,1
"G",77777,2017,2317,15200,1
"G",77777,2017,2317,15300,1
"G",77777,2017,2317,16000,"125873,82"
"G",77777,2017,2317,16009,1
"G",77777,2017,2317,16101,1
"G",77777,2017,2317,16104,1
"G",77777,2017,2317,16105,1
"G",77777,2017,2317,16200,1
"G",77777,2017,2317,16205,1
"G",77777,2017,2317,16206,1
"G",77777,2017,2317,16209,1
"G",77777,2017,2317,16400,72
"G",77777,2017,2317,20200,2500
"G",77777,2017,2317,21300,2000
"G",77777,2017,2317,22105,10000
"G",77777,2017,2317,22110,4000
"G",77777,2017,2317,22199,2000
"G",77777,2017,2317,22699,3000
"G",77777,2017,2317,22700,9137
"G",77777,2017,2317,22701,623
"G",77777,2017,2317,22706,596610
"G",77777,2017,2317,22799,228194
"G",77777,2017,2317,48900,"356868,75"
"G",77777,2017,2317,62300,6300
"G",77777,2017,2317,63200,10000
"G",77777,2017,2318,44901,0
"G",77777,2017,2318,74000,0
"G",77777,2017,2319,10000,1
"G",77777,2017,2319,10100,"55550,04"
"G",77777,2017,2319,11000,"39405,1"
"G",77777,2017,2319,12000,"36792,14"
"G",77777,2017,2319,12001,"158676,58"
"G",77777,2017,2319,12002,1
"G",77777,2017,2319,12003,"25920,54"
"G",77777,2017,2319,12004,"95773,19"
"G",77777,2017,2319,12005,1
"G",77777,2017,2319,12006,"41036,35"
"G",77777,2017,2319,12009,1
"G",77777,2017,2319,12100,"117985,36"
"G",77777,2017,2319,12101,"235513,76"
"G",77777,2017,2319,12103,"32443,86"
"G",77777,2017,2319,12200,"243,26"
"G",77777,2017,2319,12400,1
"G",77777,2017,2319,12406,1
"G",77777,2017,2319,12409,1
"G",77777,2017,2319,13000,"202293,25"
"G",77777,2017,2319,13001,"352,82"
"G",77777,2017,2319,13002,"250092,06"
"G",77777,2017,2319,13100,"705,63"
"G",77777,2017,2319,13200,"79,04"
"G",77777,2017,2319,14300,1
"G",77777,2017,2319,14301,1
"G",77777,2017,2319,15000,"32227,7"
"G",77777,2017,2319,15100,"776,74"
"G",77777,2017,2319,15200,1
"G",77777,2017,2319,15300,1
"G",77777,2017,2319,16000,"361132,42"
"G",77777,2017,2319,16009,1
"G",77777,2017,2319,16101,1
"G",77777,2017,2319,16104,1
"G",77777,2017,2319,16105,1
"G",77777,2017,2319,16200,1
"G",77777,2017,2319,16205,1
"G",77777,2017,2319,16206,1
"G",77777,2017,2319,16209,"1757,28"
"G",77777,2017,2319,16400,72
"G",77777,2017,2319,20200,2001
"G",77777,2017,2319,22001,1000
"G",77777,2017,2319,22100,718030
"G",77777,2017,2319,22101,0
"G",77777,2017,2319,22104,5000
"G",77777,2017,2319,22199,10600
"G",77777,2017,2319,22402,500
"G",77777,2017,2319,22601,2000
"G",77777,2017,2319,22602,28607
"G",77777,2017,2319,22603,"4535,8"
"G",77777,2017,2319,22604,2750
"G",77777,2017,2319,22606,6000
"G",77777,2017,2319,22609,"0,1"
"G",77777,2017,2319,22699,1000
"G",77777,2017,2319,22700,1
"G",77777,2017,2319,22701,100000
"G",77777,2017,2319,22706,41034
"G",77777,2017,2319,22799,1
"G",77777,2017,2319,23000,2000
"G",77777,2017,2319,23010,2000
"G",77777,2017,2319,23020,1200
"G",77777,2017,2319,23100,2000
"G",77777,2017,2319,23110,800
"G",77777,2017,2319,23120,800
"G",77777,2017,2319,24000,5000
"G",77777,2017,2319,26000,1
"G",77777,2017,2319,48100,1
"G",77777,2017,2319,48900,388250
"G",77777,2017,2319,62900,60000
"G",77777,2017,2418,20300,5001
"G",77777,2017,2418,20400,"5997,15"
"G",77777,2017,2418,22104,91300
"G",77777,2017,2418,22111,112000
"G",77777,2017,2418,22199,11501
"G",77777,2017,2418,22606,180
"G",77777,2017,2418,22706,75001
"G",77777,2017,2418,23100,5000
"G",77777,2017,2418,23120,3792
"G",77777,2017,2419,41000,0
"G",77777,2017,2419,41001,0
"G",77777,2017,3111,10000,1
