FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry
da_papelCarton.fid--295bdb9_15f5b982349_-d91,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T08:38:41.413,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370703.5514467418 4063465.771642278)
da_papelCarton.fid--295bdb9_15f5b982349_-d90,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T08:40:36.407,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370896.56140229275 4063629.372859424)
da_papelCarton.fid--295bdb9_15f5b982349_-d8f,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T09:55:11,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370600.52538821753 4063514.542279719)
da_papelCarton.fid--295bdb9_15f5b982349_-d8e,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T09:57:41.917,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370586.5614003157 4063619.2014463507)
da_papelCarton.fid--295bdb9_15f5b982349_-d8d,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:00:52.563,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370772.224036052 4063577.951750513)
da_papelCarton.fid--295bdb9_15f5b982349_-d8c,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:05:59.887,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370443.735755877 4063525.9510769327)
da_papelCarton.fid--295bdb9_15f5b982349_-d8b,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:07:12.36,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370397.9409020775 4063674.69653193)
da_papelCarton.fid--295bdb9_15f5b982349_-d8a,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:16:45.21,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370714.59239756624 4063679.1235877443)
da_papelCarton.fid--295bdb9_15f5b982349_-d89,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:17:58.01,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370711.8373874328 4063780.300666451)
da_papelCarton.fid--295bdb9_15f5b982349_-d88,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:22:06.777,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370380.45857119194 4063800.0162781538)
da_papelCarton.fid--295bdb9_15f5b982349_-d87,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:23:43.07,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370478.5978540526 4063820.5410103146)
da_papelCarton.fid--295bdb9_15f5b982349_-d86,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:25:15.947,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370578.0849504807 4063809.4027540414)
da_papelCarton.fid--295bdb9_15f5b982349_-d85,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:27:08.673,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370414.1434281161 4063743.7640519594)
da_papelCarton.fid--295bdb9_15f5b982349_-d84,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:29:35.8,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370327.26826210023 4063964.586778851)
da_papelCarton.fid--295bdb9_15f5b982349_-d83,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:31:35.33,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370366.33185321075 4064047.9489573664)
da_papelCarton.fid--295bdb9_15f5b982349_-d82,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:34:00.687,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370428.67838752794 4064017.2705857637)
da_papelCarton.fid--295bdb9_15f5b982349_-d81,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:35:16.817,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370493.00070640293 4064032.0140825035)
da_papelCarton.fid--295bdb9_15f5b982349_-d80,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:36:29.007,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370547.8535241501 4064082.122868264)
da_papelCarton.fid--295bdb9_15f5b982349_-d7f,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:36:59.283,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370550.1393277991 4064082.744409505)
da_papelCarton.fid--295bdb9_15f5b982349_-d7e,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:38:23.84,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370645.94629929325 4064081.9817046905)
da_papelCarton.fid--295bdb9_15f5b982349_-d7d,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:47:37.467,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370814.9164627256 4063888.020421744)
da_papelCarton.fid--295bdb9_15f5b982349_-d7c,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:52:24.623,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370746.43952908437 4063955.2039342322)
da_papelCarton.fid--295bdb9_15f5b982349_-d7b,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:54:17.847,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370638.1441865568 4063932.4143385966)
da_papelCarton.fid--295bdb9_15f5b982349_-d7a,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T10:59:04.92,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370682.7136133509 4063793.595001576)
da_papelCarton.fid--295bdb9_15f5b982349_-d79,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:02:35.25,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370543.4252022077 4063965.609047065)
da_papelCarton.fid--295bdb9_15f5b982349_-d78,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:09:29.857,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (370086.36144044437 4063659.1390884244)
da_papelCarton.fid--295bdb9_15f5b982349_-d77,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:14:45.13,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371002.4124886523 4063841.5596415945)
da_papelCarton.fid--295bdb9_15f5b982349_-d76,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-10-10T11:18:00.843,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371201.67102250014 4063885.919428932)
da_papelCarton.fid--295bdb9_15f5b982349_-d75,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:17:16.857,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371096.79999716015 4063881.6229338436)
da_papelCarton.fid--295bdb9_15f5b982349_-d74,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:20:12.653,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371338.41584580886 4063936.2931143665)
da_papelCarton.fid--295bdb9_15f5b982349_-d73,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:22:56.233,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371381.7177672016 4064097.047316411)
da_papelCarton.fid--295bdb9_15f5b982349_-d72,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:23:26.637,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371283.85597829486 4064076.6581413215)
da_papelCarton.fid--295bdb9_15f5b982349_-d71,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:24:58.647,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371430.0822894493 4064162.259573804)
da_papelCarton.fid--295bdb9_15f5b982349_-d70,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:28:00.087,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371614.26823294256 4064298.677289506)
da_papelCarton.fid--295bdb9_15f5b982349_-d6f,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:30:41.75,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371644.1154419224 4064223.8220241927)
da_papelCarton.fid--295bdb9_15f5b982349_-d6e,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:32:45.6,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371637.73672903166 4064144.022089857)
da_papelCarton.fid--295bdb9_15f5b982349_-d6d,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:35:18.273,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371595.3175777008 4064127.599641205)
da_papelCarton.fid--295bdb9_15f5b982349_-d6c,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:37:46.837,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371449.9830943916 4064037.4783668285)
da_papelCarton.fid--295bdb9_15f5b982349_-d6b,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:42:19.21,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371224.35670441337 4064027.98665044)
da_papelCarton.fid--295bdb9_15f5b982349_-d6a,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:43:33.113,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371247.3136692169 4064036.8268923922)
da_papelCarton.fid--295bdb9_15f5b982349_-d69,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:45:59.917,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371132.14716230216 4064303.448757153)
da_papelCarton.fid--295bdb9_15f5b982349_-d68,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:48:36.093,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371259.98889142484 4064268.1231601685)
da_papelCarton.fid--295bdb9_15f5b982349_-d67,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-04T11:57:45.9,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (371239.56392289844 4064202.5816646093)
da_papelCarton.fid--295bdb9_15f5b982349_-d66,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-05T07:47:21.44,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369161.5235173405 4063475.0361702773)
da_papelCarton.fid--295bdb9_15f5b982349_-d65,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-05T07:50:27.777,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369388.26496444445 4063544.5267086634)
da_papelCarton.fid--295bdb9_15f5b982349_-d64,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-05T07:52:04.467,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369409.9823701274 4063707.488804829)
da_papelCarton.fid--295bdb9_15f5b982349_-d63,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-05T07:55:33.47,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369542.6860166259 4063786.5290584005)
da_papelCarton.fid--295bdb9_15f5b982349_-d62,PAPEL/CARTON,CARGA LATERAL,3200,1,2016-01-05T08:00:46.623,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369497.7299322247 4063835.9478565105)
da_papelCarton.fid--295bdb9_15f5b982349_-d61,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-09-19T10:35:58.713,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369382.88040599436 4063866.89803089)
da_papelCarton.fid--295bdb9_15f5b982349_-d60,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:57:32.45,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367500.9656247593 4067027.7536948374)
da_papelCarton.fid--295bdb9_15f5b982349_-d5f,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-02-08T08:06:12.197,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (366121.5032559321 4064503.1592300027)
da_papelCarton.fid--295bdb9_15f5b982349_-d5e,PAPEL/CARTON,CARGA LATERAL,3200,1,2017-02-10T06:39:27.74,Contenedor de PAPEL/CARTON de tipo CARGA LATERAL,POINT (369069.26389241073 4065072.550559241)
da_papelCarton.fid--295bdb9_15f5b982349_-d5d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:20:53.84,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (361685.07297869795 4066228.929036509)
da_papelCarton.fid--295bdb9_15f5b982349_-d5c,PAPEL/CARTON,CAMPANA,3000,1,2017-02-07T10:23:54.687,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366442.5809093801 4069118.975171715)
da_papelCarton.fid--295bdb9_15f5b982349_-d5b,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:29:38.7,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366364.97459451767 4069294.2595753795)
da_papelCarton.fid--295bdb9_15f5b982349_-d5a,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:32:55.343,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366537.7565457213 4068893.4262733003)
da_papelCarton.fid--295bdb9_15f5b982349_-d59,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:36:46.15,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363325.532352119 4062701.549148162)
da_papelCarton.fid--295bdb9_15f5b982349_-d58,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:38:49.113,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367157.71743191686 4066786.09795841)
da_papelCarton.fid--295bdb9_15f5b982349_-d57,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:38:49.113,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367157.71743191686 4066786.09795841)
da_papelCarton.fid--295bdb9_15f5b982349_-d56,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:42:08.483,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367374.92574440135 4066378.4275573706)
da_papelCarton.fid--295bdb9_15f5b982349_-d55,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:42:08.483,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367374.92574440135 4066378.4275573706)
da_papelCarton.fid--295bdb9_15f5b982349_-d54,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:44:13.887,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367535.3170884156 4066560.4418784888)
da_papelCarton.fid--295bdb9_15f5b982349_-d53,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:44:13.887,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367535.3170884156 4066560.4418784888)
da_papelCarton.fid--295bdb9_15f5b982349_-d52,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:44:13.887,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367535.3170884156 4066560.4418784888)
da_papelCarton.fid--295bdb9_15f5b982349_-d51,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:47:54.623,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367805.4990081737 4066834.9711461696)
da_papelCarton.fid--295bdb9_15f5b982349_-d50,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:47:54.623,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367805.4990081737 4066834.9711461696)
da_papelCarton.fid--295bdb9_15f5b982349_-d4f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:47:54.623,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367805.4990081737 4066834.9711461696)
da_papelCarton.fid--295bdb9_15f5b982349_-d4e,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:50:12.64,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (365253.37259158713 4063007.786914178)
da_papelCarton.fid--295bdb9_15f5b982349_-d4d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:52:35.22,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367635.00965771277 4066883.940707457)
da_papelCarton.fid--295bdb9_15f5b982349_-d4c,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:52:35.22,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367635.00965771277 4066883.940707457)
da_papelCarton.fid--295bdb9_15f5b982349_-d4b,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:52:35.22,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367635.00965771277 4066883.940707457)
da_papelCarton.fid--295bdb9_15f5b982349_-d4a,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T11:56:01.463,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (365320.5242998579 4063313.5382541222)
da_papelCarton.fid--295bdb9_15f5b982349_-d49,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T12:10:35.347,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366511.7864645724 4067782.648842766)
da_papelCarton.fid--295bdb9_15f5b982349_-d48,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T12:14:52.173,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366574.8768384989 4067378.244752794)
da_papelCarton.fid--295bdb9_15f5b982349_-d47,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T12:18:06.507,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366577.6522229152 4066907.5619274937)
da_papelCarton.fid--295bdb9_15f5b982349_-d46,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T12:20:14.557,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366431.7248961789 4067088.875140915)
da_papelCarton.fid--295bdb9_15f5b982349_-d45,PAPEL/CARTON,CAMPANA,3000,1,2017-01-26T12:22:12.02,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366407.3727538075 4067368.1010151394)
da_papelCarton.fid--295bdb9_15f5b982349_-d44,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T06:32:04.177,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366748.7736054935 4067266.4461208167)
da_papelCarton.fid--295bdb9_15f5b982349_-d43,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T06:34:19.773,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366742.5266084783 4067015.482335762)
da_papelCarton.fid--295bdb9_15f5b982349_-d42,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T06:40:23.943,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366735.1912732042 4067687.8196117473)
da_papelCarton.fid--295bdb9_15f5b982349_-d41,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T06:47:14.053,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366767.9714878629 4067476.1787637123)
da_papelCarton.fid--295bdb9_15f5b982349_-d40,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T06:56:45.797,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (366898.28363363387 4066189.700017012)
da_papelCarton.fid--295bdb9_15f5b982349_-d3f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:05:51.887,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368951.6940831074 4065771.2249744413)
da_papelCarton.fid--295bdb9_15f5b982349_-d3e,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:05:51.887,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368951.6940831074 4065771.2249744413)
da_papelCarton.fid--295bdb9_15f5b982349_-d3d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:05:51.887,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368951.6940831074 4065771.2249744413)
da_papelCarton.fid--295bdb9_15f5b982349_-d3c,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:07:23.173,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368911.80744760216 4065886.6943363124)
da_papelCarton.fid--295bdb9_15f5b982349_-d3b,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:07:23.173,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368911.80744760216 4065886.6943363124)
da_papelCarton.fid--295bdb9_15f5b982349_-d3a,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:07:23.173,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368911.80744760216 4065886.6943363124)
da_papelCarton.fid--295bdb9_15f5b982349_-d39,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:21:38.443,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368810.20642108365 4066037.5477144127)
da_papelCarton.fid--295bdb9_15f5b982349_-d38,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:24:18.743,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368754.4240057256 4065971.6727331984)
da_papelCarton.fid--295bdb9_15f5b982349_-d37,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:24:18.743,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368754.4240057256 4065971.6727331984)
da_papelCarton.fid--295bdb9_15f5b982349_-d36,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:26:36.49,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368354.54405431985 4064751.1342492593)
da_papelCarton.fid--295bdb9_15f5b982349_-d35,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:28:53.647,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368420.88789971615 4065931.2667503455)
da_papelCarton.fid--295bdb9_15f5b982349_-d34,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:28:53.647,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (368420.88789971615 4065931.2667503455)
da_papelCarton.fid--295bdb9_15f5b982349_-d33,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:38:11.113,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (362258.393716427 4066538.6601638175)
da_papelCarton.fid--295bdb9_15f5b982349_-d32,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:41:36.817,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (369678.2594555094 4065690.080801431)
da_papelCarton.fid--295bdb9_15f5b982349_-d31,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:43:03.31,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367975.06164548744 4066433.0062181666)
da_papelCarton.fid--295bdb9_15f5b982349_-d30,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:44:53.007,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367838.9443546036 4066201.289478048)
da_papelCarton.fid--295bdb9_15f5b982349_-d2f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:46:12.9,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (362920.3954715482 4065031.902900996)
da_papelCarton.fid--295bdb9_15f5b982349_-d2e,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:47:43.267,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367635.3226396288 4066229.0078678736)
da_papelCarton.fid--295bdb9_15f5b982349_-d2d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:49:54.89,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367262.7115021319 4066524.448244918)
da_papelCarton.fid--295bdb9_15f5b982349_-d2c,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:52:48.393,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363026.83802488033 4065432.06666012)
da_papelCarton.fid--295bdb9_15f5b982349_-d2b,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:55:56.647,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363044.14677611535 4065587.211889872)
da_papelCarton.fid--295bdb9_15f5b982349_-d2a,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T07:58:17.667,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363007.9484770666 4065688.8206245503)
da_papelCarton.fid--295bdb9_15f5b982349_-d29,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:03:36.8,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (362984.21346410026 4065777.5853636633)
da_papelCarton.fid--295bdb9_15f5b982349_-d28,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:06:44.397,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (362985.5815158761 4065775.1182729304)
da_papelCarton.fid--295bdb9_15f5b982349_-d27,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:11:27.407,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363274.9738129475 4066339.1792662377)
da_papelCarton.fid--295bdb9_15f5b982349_-d26,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:12:10.197,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363196.87831235246 4066331.960225653)
da_papelCarton.fid--295bdb9_15f5b982349_-d25,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:14:09.93,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363241.2407772157 4066516.2347107027)
da_papelCarton.fid--295bdb9_15f5b982349_-d24,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:19:35.903,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367014.7294969222 4067394.0481531485)
da_papelCarton.fid--295bdb9_15f5b982349_-d23,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:28:46.757,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (363980.5555178779 4069678.2100003115)
da_papelCarton.fid--295bdb9_15f5b982349_-d22,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:29:20.787,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367747.284708436 4066782.44364058)
da_papelCarton.fid--295bdb9_15f5b982349_-d21,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:30:26.773,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (364212.1595571065 4069926.884402281)
da_papelCarton.fid--295bdb9_15f5b982349_-d20,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:32:11.243,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367738.6526113126 4066628.9703137153)
da_papelCarton.fid--295bdb9_15f5b982349_-d1f,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:32:19.443,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (364547.74734863 4070151.733296024)
da_papelCarton.fid--295bdb9_15f5b982349_-d1e,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:37:55.713,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367705.0367528044 4066869.708645017)
da_papelCarton.fid--295bdb9_15f5b982349_-d1d,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:37:55.713,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367705.0367528044 4066869.708645017)
da_papelCarton.fid--295bdb9_15f5b982349_-d1c,PAPEL/CARTON,CAMPANA,3000,1,2017-01-27T08:38:59.193,Contenedor de PAPEL/CARTON de tipo CAMPANA,POINT (367725.6201851241 4066827.9181803414)
