FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry
da_industria.fid--295bdb9_15f5b982349_-1abf,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:12:29.65,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365108.8362164536 4063006.4241961557)
da_industria.fid--295bdb9_15f5b982349_-1abe,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:15:01.387,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365210.04465370777 4063016.7016412686)
da_industria.fid--295bdb9_15f5b982349_-1abd,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:19:14.417,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365308.0955150926 4063064.3151041595)
da_industria.fid--295bdb9_15f5b982349_-1abc,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:20:17.507,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365308.3839797282 4063080.7458159346)
da_industria.fid--295bdb9_15f5b982349_-1abb,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:22:48.957,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365307.0089406945 4063134.2489138185)
da_industria.fid--295bdb9_15f5b982349_-1aba,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:26:38.327,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365219.44643245905 4063132.4654205563)
da_industria.fid--295bdb9_15f5b982349_-1ab9,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:34:23.54,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (364951.1094069292 4063095.651416623)
da_industria.fid--295bdb9_15f5b982349_-1ab8,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T07:38:12.687,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (365038.31236511463 4063338.7132902527)
da_industria.fid--295bdb9_15f5b982349_-1ab7,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:49:22.55,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366063.36738805595 4062908.66271602)
da_industria.fid--295bdb9_15f5b982349_-1ab6,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:49:45.767,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366062.91235049604 4062912.129934845)
da_industria.fid--295bdb9_15f5b982349_-1ab5,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:50:04.707,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366062.30429616425 4062915.390747424)
da_industria.fid--295bdb9_15f5b982349_-1ab4,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:44:17,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366061.7715386472 4062919.6347183986)
da_industria.fid--295bdb9_15f5b982349_-1ab3,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:46:43.973,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366062.60278027167 4062926.8103571436)
da_industria.fid--295bdb9_15f5b982349_-1ab2,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:43:35.153,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366068.8685409314 4062925.1910783956)
da_industria.fid--295bdb9_15f5b982349_-1ab1,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:43:19.07,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366072.9300190643 4062926.2908442)
da_industria.fid--295bdb9_15f5b982349_-1ab0,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:43:03.233,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366075.95070121007 4062927.8841482806)
da_industria.fid--295bdb9_15f5b982349_-1aaf,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:42:44.797,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366078.6621792697 4062926.946878068)
da_industria.fid--295bdb9_15f5b982349_-1aae,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T08:42:26.55,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366081.45744453964 4062925.6205288796)
da_industria.fid--295bdb9_15f5b982349_-1aad,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:15:25.413,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (368041.9865699586 4063592.0506338496)
da_industria.fid--295bdb9_15f5b982349_-1aac,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:16:39.6,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367999.9640400021 4063603.972748235)
da_industria.fid--295bdb9_15f5b982349_-1aab,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:20:06.803,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367894.0581068268 4063649.5398949455)
da_industria.fid--295bdb9_15f5b982349_-1aaa,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T09:45:07.807,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366497.24188942334 4062870.1479956126)
da_industria.fid--295bdb9_15f5b982349_-1aa9,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T09:45:31.16,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366496.22154176154 4062862.348839226)
da_industria.fid--295bdb9_15f5b982349_-1aa8,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T09:45:50.917,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366496.170113623 4062857.1296487465)
da_industria.fid--295bdb9_15f5b982349_-1aa7,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:31:27.743,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367797.20515728835 4063703.229954516)
da_industria.fid--295bdb9_15f5b982349_-1aa6,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-07T09:46:12.95,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (366495.89527080423 4062849.1100545567)
da_industria.fid--295bdb9_15f5b982349_-1aa5,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:33:33.44,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367777.36795897654 4063726.024695249)
da_industria.fid--295bdb9_15f5b982349_-1aa4,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:36:31.527,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367566.5593717117 4063796.420726607)
da_industria.fid--295bdb9_15f5b982349_-1aa3,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:38:23.003,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367630.22498583194 4063795.3164591244)
da_industria.fid--295bdb9_15f5b982349_-1aa2,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:40:43.677,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (367747.2193735128 4063771.616066587)
da_industria.fid--295bdb9_15f5b982349_-1aa1,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:42:53.373,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (368021.1968992281 4063663.8630735786)
da_industria.fid--295bdb9_15f5b982349_-1aa0,INDUSTRIA,CARGA TRASERA,5000,1,2017-02-06T08:44:53.83,Contenedor de INDUSTRIA de tipo CARGA TRASERA,POINT (368035.88902216766 4063653.1379598225)
