FECHA, PRODUCCION
2014-01-01, 28.57
2014-01-02, 8.3
2014-01-03, 26.56
2014-01-04, 30.67
2014-01-05, 32.12
2014-01-06, 34.36
2014-01-07, 33.31
2014-01-08, 32.41
2014-01-09, 29.31
2014-01-10, 11.89
2014-01-11, 13.28
2014-01-12, 33.29
2014-01-13, 6.84
2014-01-14, 14.58
2014-01-15, 30.68
2014-01-16, 9.55
2014-01-17, 7.02
2014-01-18, 19.73
2014-01-19, 37.24
2014-01-20, 38.96
2014-01-21, 37.16
2014-01-22, 37.03
