"TIPO","ENTIDAD","EJERCICIO","ORGÁNICO","PROGRAMA","ECONÓMICO","IMPORTE"
"G",77777,2017,13,9251,15100,1
"G",77777,2017,13,9251,15200,1
"G",77777,2017,13,9251,15300,1
"G",77777,2017,13,9251,16000,"66861,85"
"G",77777,2017,13,9251,16009,1
"G",77777,2017,13,9251,16101,1
"G",77777,2017,13,9251,16104,1
"G",77777,2017,13,9251,16105,1
"G",77777,2017,13,9251,16200,1
"G",77777,2017,13,9251,16205,1
"G",77777,2017,13,9251,16206,1
"G",77777,2017,13,9251,16209,"1613,28"
"G",77777,2017,13,9251,16400,180
"G",77777,2017,13,9251,20300,6000
"G",77777,2017,13,9251,20500,"11401,03"
"G",77777,2017,13,9251,21200,20000
"G",77777,2017,13,9251,21300,1800
"G",77777,2017,13,9251,22104,6901
"G",77777,2017,13,9251,22108,"5919,4"
"G",77777,2017,13,9251,22110,300
"G",77777,2017,13,9251,22112,1000
"G",77777,2017,13,9251,22199,"58869,45"
"G",77777,2017,13,9251,22300,7956
"G",77777,2017,13,9251,22601,"11259,65"
"G",77777,2017,13,9251,22602,"2909,6"
"G",77777,2017,13,9251,22609,"78598,97"
"G",77777,2017,13,9251,22701,1601
"G",77777,2017,13,9251,22799,"27374,89"
"G",77777,2017,13,9251,23120,534
"G",77777,2017,13,9251,48900,"29426,92"
"G",77777,2017,13,9251,62400,30000
"G",77777,2017,13,9251,62900,4784
"G",77777,2017,13,9333,10000,1
"G",77777,2017,13,9333,10100,1
"G",77777,2017,13,9333,11000,1
"G",77777,2017,13,9333,12000,1
"G",77777,2017,13,9333,12001,1
"G",77777,2017,13,9333,12002,1
"G",77777,2017,13,9333,12003,1
"G",77777,2017,13,9333,12004,"63514,7"
"G",77777,2017,13,9333,12005,"16632,58"
"G",77777,2017,13,9333,12006,"10269,26"
"G",77777,2017,13,9333,12009,1
"G",77777,2017,13,9333,12100,"30893,06"
"G",77777,2017,13,9333,12101,"63911,39"
"G",77777,2017,13,9333,12103,"3467,37"
"G",77777,2017,13,9333,12200,"4280,51"
"G",77777,2017,13,9333,12400,1
"G",77777,2017,13,9333,12406,1
"G",77777,2017,13,9333,12409,1
"G",77777,2017,13,9333,13000,"38228,62"
"G",77777,2017,13,9333,13001,"1341,32"
"G",77777,2017,13,9333,13002,"39909,78"
"G",77777,2017,13,9333,13100,"21484,3"
"G",77777,2017,13,9333,13200,"1628,3"
"G",77777,2017,13,9333,14300,1
"G",77777,2017,13,9333,14301,1
"G",77777,2017,13,9333,15000,"20077,34"
"G",77777,2017,13,9333,15100,"4506,07"
"G",77777,2017,13,9333,15200,1
"G",77777,2017,13,9333,15300,1
"G",77777,2017,13,9333,16000,"91648,61"
"G",77777,2017,13,9333,16009,1
"G",77777,2017,13,9333,16101,1
"G",77777,2017,13,9333,16104,1
"G",77777,2017,13,9333,16105,1
"G",77777,2017,13,9333,16200,1
"G",77777,2017,13,9333,16205,1
"G",77777,2017,13,9333,16206,1
"G",77777,2017,13,9333,16209,108
"G",77777,2017,13,9333,16400,252
"G",77777,2017,14,1532,20300,32000
"G",77777,2017,14,1532,21000,1
"G",77777,2017,14,1532,21200,5000
"G",77777,2017,14,1532,22199,499
"G",77777,2017,14,1532,22799,1
"G",77777,2017,14,1532,61900,"25427,05"
"G",77777,2017,14,1533,61900,"128431,8"
"G",77777,2017,14,1651,60900,13000
"G",77777,2017,14,1712,21000,32998
"G",77777,2017,14,1712,21200,1
"G",77777,2017,14,1712,22199,1
"G",77777,2017,14,2313,10000,1
"G",77777,2017,14,2313,10100,1
"G",77777,2017,14,2313,11000,1
"G",77777,2017,14,2313,12000,1
"G",77777,2017,14,2313,12001,"15511,84"
"G",77777,2017,14,2313,12002,1
"G",77777,2017,14,2313,12003,1
"G",77777,2017,14,2313,12004,"20668,68"
"G",77777,2017,14,2313,12005,1
"G",77777,2017,14,2313,12006,"8279,75"
"G",77777,2017,14,2313,12009,1
"G",77777,2017,14,2313,12100,"13266,48"
"G",77777,2017,14,2313,12101,"24053,52"
"G",77777,2017,14,2313,12103,"847,72"
"G",77777,2017,14,2313,12200,"2106,06"
"G",77777,2017,14,2313,12400,1
"G",77777,2017,14,2313,12406,1
"G",77777,2017,14,2313,12409,1
"G",77777,2017,14,2313,13000,"22103,42"
"G",77777,2017,14,2313,13001,1
"G",77777,2017,14,2313,13002,"27977,56"
"G",77777,2017,14,2313,13100,"5315,69"
"G",77777,2017,14,2313,13200,610
"G",77777,2017,14,2313,14300,1
"G",77777,2017,14,2313,14301,1
"G",77777,2017,14,2313,15000,"3991,74"
"G",77777,2017,14,2313,15100,"155,2"
"G",77777,2017,14,2313,15200,1
"G",77777,2017,14,2313,15300,1
"G",77777,2017,14,2313,16000,"39265,14"
"G",77777,2017,14,2313,16009,1
"G",77777,2017,14,2313,16101,1
"G",77777,2017,14,2313,16104,1
"G",77777,2017,14,2313,16105,1
"G",77777,2017,14,2313,16200,1
"G",77777,2017,14,2313,16205,1
"G",77777,2017,14,2313,16206,1
"G",77777,2017,14,2313,16209,1
"G",77777,2017,14,2313,16400,36
"G",77777,2017,14,2313,22105,1450
"G",77777,2017,14,2313,22106,375
"G",77777,2017,14,2313,22110,300
"G",77777,2017,14,2313,22199,875
"G",77777,2017,14,2313,22300,200
"G",77777,2017,14,2313,22606,1000
"G",77777,2017,14,2313,22699,1300
"G",77777,2017,14,2313,48900,500
"G",77777,2017,14,3231,10000,1
"G",77777,2017,14,3231,10100,1
"G",77777,2017,14,3231,11000,1
"G",77777,2017,14,3231,12000,1
"G",77777,2017,14,3231,12001,1
"G",77777,2017,14,3231,12002,1
"G",77777,2017,14,3231,12003,1
"G",77777,2017,14,3231,12004,"49087,81"
"G",77777,2017,14,3231,12005,"9504,5"
"G",77777,2017,14,3231,12006,"4415,31"
"G",77777,2017,14,3231,12009,1
"G",77777,2017,14,3231,12100,"22275,24"
"G",77777,2017,14,3231,12101,"41567,36"
"G",77777,2017,14,3231,12103,"1019,35"
"G",77777,2017,14,3231,12200,"1205,34"
"G",77777,2017,14,3231,12400,1
"G",77777,2017,14,3231,12406,1
"G",77777,2017,14,3231,12409,1
"G",77777,2017,14,3231,13000,"47506,42"
"G",77777,2017,14,3231,13001,"892,53"
"G",77777,2017,14,3231,13002,"52944,14"
"G",77777,2017,14,3231,13100,1
"G",77777,2017,14,3231,13200,"984,08"
"G",77777,2017,14,3231,14300,1
"G",77777,2017,14,3231,14301,1
"G",77777,2017,14,3231,15000,"7121,78"
"G",77777,2017,14,3231,15100,1
"G",77777,2017,14,3231,15200,1
"G",77777,2017,14,3231,15300,1
"G",77777,2017,14,3231,16000,"73460,89"
"G",77777,2017,14,3231,16009,1
"G",77777,2017,14,3231,16101,1
"G",77777,2017,14,3231,16104,1
"G",77777,2017,14,3231,16105,1
"G",77777,2017,14,3231,16200,1
"G",77777,2017,14,3231,16205,1
"G",77777,2017,14,3231,16206,1
"G",77777,2017,14,3231,16209,4932
"G",77777,2017,14,3231,16400,144
"G",77777,2017,14,3231,21200,"50085,42"
"G",77777,2017,14,3231,63200,50000
"G",77777,2017,14,3262,10000,1
"G",77777,2017,14,3262,10100,1
"G",77777,2017,14,3262,11000,1
"G",77777,2017,14,3262,12000,1
"G",77777,2017,14,3262,12001,1
"G",77777,2017,14,3262,12002,1
"G",77777,2017,14,3262,12003,1
"G",77777,2017,14,3262,12004,1
"G",77777,2017,14,3262,12005,"9504,5"
"G",77777,2017,14,3262,12006,"2599,51"
"G",77777,2017,14,3262,12009,1
"G",77777,2017,14,3262,12100,"3424,32"
"G",77777,2017,14,3262,12101,"7070,04"
"G",77777,2017,14,3262,12103,"650,88"
"G",77777,2017,14,3262,12200,1
"G",77777,2017,14,3262,12400,1
"G",77777,2017,14,3262,12406,1
"G",77777,2017,14,3262,12409,1
"G",77777,2017,14,3262,13000,1
"G",77777,2017,14,3262,13001,1
"G",77777,2017,14,3262,13002,1
"G",77777,2017,14,3262,13100,"16957,48"
"G",77777,2017,14,3262,13200,"119,51"
"G",77777,2017,14,3262,14300,1
"G",77777,2017,14,3262,14301,1
"G",77777,2017,14,3262,15000,"6318,6"
"G",77777,2017,14,3262,15100,1
"G",77777,2017,14,3262,15200,1
"G",77777,2017,14,3262,15300,1
"G",77777,2017,14,3262,16000,"10907,62"
"G",77777,2017,14,3262,16009,1
"G",77777,2017,14,3262,16101,1
"G",77777,2017,14,3262,16104,1
"G",77777,2017,14,3262,16105,1
"G",77777,2017,14,3262,16200,1
"G",77777,2017,14,3262,16205,1
"G",77777,2017,14,3262,16206,1
"G",77777,2017,14,3262,16209,1
"G",77777,2017,14,3262,16400,1
"G",77777,2017,14,3382,22300,4385
"G",77777,2017,14,3382,22609,"95955,85"
"G",77777,2017,14,3382,22699,1
"G",77777,2017,14,3382,22799,1
"G",77777,2017,14,3382,48900,1
"G",77777,2017,14,9251,10000,1
"G",77777,2017,14,9251,10100,1
"G",77777,2017,14,9251,11000,"39015,06"
"G",77777,2017,14,9251,12000,1
"G",77777,2017,14,9251,12001,1
"G",77777,2017,14,9251,12002,1
"G",77777,2017,14,9251,12003,"27039,41"
"G",77777,2017,14,9251,12004,"32547,69"
"G",77777,2017,14,9251,12005,1
"G",77777,2017,14,9251,12006,"5779,37"
"G",77777,2017,14,9251,12009,1
"G",77777,2017,14,9251,12100,"23829,31"
"G",77777,2017,14,9251,12101,"51678,46"
"G",77777,2017,14,9251,12103,"20,23"
"G",77777,2017,14,9251,12200,1536
"G",77777,2017,14,9251,12400,1
"G",77777,2017,14,9251,12406,1
"G",77777,2017,14,9251,12409,1
"G",77777,2017,14,9251,13000,"26142,12"
"G",77777,2017,14,9251,13001,"1260,66"
"G",77777,2017,14,9251,13002,"34790,25"
"G",77777,2017,14,9251,13100,1
"G",77777,2017,14,9251,13200,"2219,94"
"G",77777,2017,14,9251,14300,1
"G",77777,2017,14,9251,14301,1
"G",77777,2017,14,9251,15000,"8581,38"
"G",77777,2017,14,9251,15100,1
"G",77777,2017,14,9251,15200,1
"G",77777,2017,14,9251,15300,1
"G",77777,2017,14,9251,16000,"73209,33"
"G",77777,2017,14,9251,16009,1
"G",77777,2017,14,9251,16101,1
"G",77777,2017,14,9251,16104,1
"G",77777,2017,14,9251,16105,1
"G",77777,2017,14,9251,16200,1
"G",77777,2017,14,9251,16205,1
"G",77777,2017,14,9251,16206,1
"G",77777,2017,14,9251,16209,1
"G",77777,2017,14,9251,16400,1
"G",77777,2017,14,9251,20900,2200
"G",77777,2017,14,9251,21000,51500
"G",77777,2017,14,9251,21200,"32078,53"
"G",77777,2017,14,9251,21300,350
"G",77777,2017,14,9251,22104,7765
"G",77777,2017,14,9251,22110,1000
"G",77777,2017,14,9251,22112,8000
"G",77777,2017,14,9251,22199,"22136,05"
"G",77777,2017,14,9251,22601,1800
"G",77777,2017,14,9251,22602,5000
"G",77777,2017,14,9251,22699,1
"G",77777,2017,14,9251,22700,1
"G",77777,2017,14,9251,22701,3200
"G",77777,2017,14,9251,22706,1
"G",77777,2017,14,9251,22799,1
"G",77777,2017,14,9251,48100,1000
"G",77777,2017,14,9251,48900,"31774,48"
"G",77777,2017,14,9333,10000,1
"G",77777,2017,14,9333,10100,1
"G",77777,2017,14,9333,11000,1
"G",77777,2017,14,9333,12000,1
"G",77777,2017,14,9333,12001,1
"G",77777,2017,14,9333,12002,1
"G",77777,2017,14,9333,12003,1
"G",77777,2017,14,9333,12004,"10498,81"
"G",77777,2017,14,9333,12005,"45146,08"
"G",77777,2017,14,9333,12006,"5433,51"
"G",77777,2017,14,9333,12009,1
"G",77777,2017,14,9333,12100,"20438,44"
"G",77777,2017,14,9333,12101,"41627,54"
"G",77777,2017,14,9333,12103,"3369,97"
"G",77777,2017,14,9333,12200,"3489,44"
"G",77777,2017,14,9333,12400,1
"G",77777,2017,14,9333,12406,1
"G",77777,2017,14,9333,12409,1
"G",77777,2017,14,9333,13000,"45573,37"
"G",77777,2017,14,9333,13001,1
"G",77777,2017,14,9333,13002,"57502,15"
"G",77777,2017,14,9333,13100,160
"G",77777,2017,14,9333,13200,"1424,58"
"G",77777,2017,14,9333,14300,1
"G",77777,2017,14,9333,14301,1
"G",77777,2017,14,9333,15000,"8925,28"
"G",77777,2017,14,9333,15100,"4781,21"
"G",77777,2017,14,9333,15200,1
"G",77777,2017,14,9333,15300,1
"G",77777,2017,14,9333,16000,"70596,85"
"G",77777,2017,14,9333,16009,1
"G",77777,2017,14,9333,16101,1
"G",77777,2017,14,9333,16104,1
"G",77777,2017,14,9333,16105,1
"G",77777,2017,14,9333,16200,1
"G",77777,2017,14,9333,16205,1
"G",77777,2017,14,9333,16206,1
"G",77777,2017,14,9333,16209,"1685,28"
"G",77777,2017,14,9333,16400,288
"G",77777,2017,15,9121,10000,1460000
"G",77777,2017,15,9121,10100,1
"G",77777,2017,15,9121,11000,"179021,5"
"G",77777,2017,15,9121,12000,1
"G",77777,2017,15,9121,12001,1
"G",77777,2017,15,9121,12002,1
"G",77777,2017,15,9121,12003,1
"G",77777,2017,15,9121,12004,1
"G",77777,2017,15,9121,12005,1
"G",77777,2017,15,9121,12006,1
"G",77777,2017,15,9121,12009,1
"G",77777,2017,15,9121,12100,1
"G",77777,2017,15,9121,12101,1
"G",77777,2017,15,9121,12103,1
"G",77777,2017,15,9121,12200,1
"G",77777,2017,15,9121,12400,1
"G",77777,2017,15,9121,12406,1
"G",77777,2017,15,9121,12409,1
"G",77777,2017,15,9121,13000,1
"G",77777,2017,15,9121,13001,1
"G",77777,2017,15,9121,13002,1
"G",77777,2017,15,9121,13100,1
"G",77777,2017,15,9121,13200,1
"G",77777,2017,15,9121,14300,1
"G",77777,2017,15,9121,14301,1
"G",77777,2017,15,9121,15000,1
"G",77777,2017,15,9121,15100,1
"G",77777,2017,15,9121,15200,1
"G",77777,2017,15,9121,15300,1
"G",77777,2017,15,9121,16000,"400093,64"
"G",77777,2017,15,9121,16009,1
"G",77777,2017,15,9121,16101,1
"G",77777,2017,15,9121,16104,1
"G",77777,2017,15,9121,16105,1
"G",77777,2017,15,9121,16200,1
"G",77777,2017,15,9121,16205,1
"G",77777,2017,15,9121,16206,1
"G",77777,2017,15,9121,16209,1
"G",77777,2017,15,9121,16400,1
"G",77777,2017,15,9121,48901,"625360,2"
"G",77777,2017,15,9122,10000,1
"G",77777,2017,15,9122,10100,1
"G",77777,2017,15,9122,11000,1
"G",77777,2017,15,9122,12000,"80162,74"
"G",77777,2017,15,9122,12001,1
"G",77777,2017,15,9122,12002,1
"G",77777,2017,15,9122,12003,"27419,02"
"G",77777,2017,15,9122,12004,"59411,18"
"G",77777,2017,15,9122,12005,1
"G",77777,2017,15,9122,12006,"25591,98"
"G",77777,2017,15,9122,12009,1
"G",77777,2017,15,9122,12100,"65693,28"
"G",77777,2017,15,9122,12101,"206803,45"
"G",77777,2017,15,9122,12103,"373,44"
"G",77777,2017,15,9122,12200,1
"G",77777,2017,15,9122,12400,1
"G",77777,2017,15,9122,12406,1
"G",77777,2017,15,9122,12409,1
"G",77777,2017,15,9122,13000,"12862,14"
"G",77777,2017,15,9122,13001,1
"G",77777,2017,15,9122,13002,"12834,28"
"G",77777,2017,15,9122,13100,1
"G",77777,2017,15,9122,13200,1
"G",77777,2017,15,9122,14300,1
"G",77777,2017,15,9122,14301,1
"G",77777,2017,15,9122,15000,"57907,16"
"G",77777,2017,15,9122,15100,1
"G",77777,2017,15,9122,15200,1
"G",77777,2017,15,9122,15300,1
"G",77777,2017,15,9122,16000,"121777,01"
"G",77777,2017,15,9122,16009,1
"G",77777,2017,15,9122,16101,1
"G",77777,2017,15,9122,16104,1
"G",77777,2017,15,9122,16105,1
"G",77777,2017,15,9122,16200,1
"G",77777,2017,15,9122,16205,1
"G",77777,2017,15,9122,16206,1
"G",77777,2017,15,9122,16209,36
"G",77777,2017,15,9122,16400,144
"G",77777,2017,15,9122,22001,2300
"G",77777,2017,15,9122,22199,1600
"G",77777,2017,15,9122,22200,"0,5"
"G",77777,2017,15,9122,22201,"499,5"
"G",77777,2017,15,9122,22202,"0,5"
"G",77777,2017,15,9122,22204,1
"G",77777,2017,15,9122,22300,800
"G",77777,2017,15,9122,22603,200
"G",77777,2017,15,9122,22606,14000
"G",77777,2017,15,9122,22609,15000
"G",77777,2017,15,9122,22699,6500
"G",77777,2017,15,9122,22704,2352
"G",77777,2017,15,9122,22706,"161779,84"
"G",77777,2017,15,9122,22799,"13537,44"
"G",77777,2017,15,9122,23010,4000
"G",77777,2017,15,9122,23020,1000
"G",77777,2017,15,9122,23110,5000
"G",77777,2017,15,9122,23120,2500
"G",77777,2017,15,9122,24000,15000
"G",77777,2017,15,9122,25000,"0,5"
"G",77777,2017,15,9122,26000,"0,5"
"G",77777,2017,15,9122,44900,"0,5"
"G",77777,2017,15,9122,48100,"0,5"
"G",77777,2017,15,9122,48900,57000
"G",77777,2017,15,9122,48901,"194999,31"
"G",77777,2017,15,9122,64000,5000
"G",77777,2017,15,9123,10000,1
"G",77777,2017,15,9123,10100,"154694,72"
"G",77777,2017,15,9123,11000,"197193,72"
"G",77777,2017,15,9123,12000,1
"G",77777,2017,15,9123,12001,1
"G",77777,2017,15,9123,12002,1
"G",77777,2017,15,9123,12003,"13619,24"
"G",77777,2017,15,9123,12004,"10379,76"
"G",77777,2017,15,9123,12005,"42723,9"
"G",77777,2017,15,9123,12006,"10014,8"
"G",77777,2017,15,9123,12009,1
"G",77777,2017,15,9123,12100,"23677,12"
"G",77777,2017,15,9123,12101,"79852,1"
"G",77777,2017,15,9123,12103,"5800,88"
"G",77777,2017,15,9123,12200,1
"G",77777,2017,15,9123,12400,1
"G",77777,2017,15,9123,12406,1
"G",77777,2017,15,9123,12409,1
"G",77777,2017,15,9123,13000,"14392,98"
"G",77777,2017,15,9123,13001,1
"G",77777,2017,15,9123,13002,"23121,11"
"G",77777,2017,15,9123,13100,1
"G",77777,2017,15,9123,13200,1
"G",77777,2017,15,9123,14300,1
"G",77777,2017,15,9123,14301,1
"G",77777,2017,15,9123,15000,"10268,16"
"G",77777,2017,15,9123,15100,1
"G",77777,2017,15,9123,15200,1
"G",77777,2017,15,9123,15300,1
"G",77777,2017,15,9123,16000,"129805,29"
"G",77777,2017,15,9123,16009,1
"G",77777,2017,15,9123,16101,1
"G",77777,2017,15,9123,16104,1
"G",77777,2017,15,9123,16105,1
"G",77777,2017,15,9123,16200,1
"G",77777,2017,15,9123,16205,1
"G",77777,2017,15,9123,16206,1
"G",77777,2017,15,9123,16209,1
"G",77777,2017,15,9123,16400,180
"G",77777,2017,15,9123,22705,"0,5"
"G",77777,2017,15,9123,22706,120000
"G",77777,2017,15,9123,23000,9500
"G",77777,2017,15,9123,23100,14750
"G",77777,2017,15,9123,42000,"0,5"
"G",77777,2017,15,9123,42110,"0,5"
"G",77777,2017,15,9123,42200,"0,5"
"G",77777,2017,15,9123,42390,"0,5"
"G",77777,2017,15,9123,44900,"0,5"
"G",77777,2017,15,9123,45000,"0,5"
"G",77777,2017,15,9123,45100,"0,5"
"G",77777,2017,15,9123,45200,"0,5"
"G",77777,2017,15,9123,45390,"0,5"
"G",77777,2017,15,9123,46100,"0,5"
"G",77777,2017,15,9123,46700,"0,5"
"G",77777,2017,15,9209,20200,"0,5"
"G",77777,2017,15,9209,20300,"0,5"
"G",77777,2017,15,9209,20400,"0,5"
"G",77777,2017,15,9209,20500,"0,5"
"G",77777,2017,15,9209,20600,"0,5"
"G",77777,2017,15,9209,20800,"0,5"
"G",77777,2017,15,9209,21300,"0,5"
"G",77777,2017,15,9209,21400,"0,5"
"G",77777,2017,15,9209,21500,"0,5"
"G",77777,2017,15,9209,21600,"0,5"
"G",77777,2017,15,9209,21900,"0,5"
"G",77777,2017,15,9209,22000,"0,5"
"G",77777,2017,15,9209,22002,"0,5"
"G",77777,2017,15,9209,22700,"0,5"
"G",77777,2017,15,9209,22701,"0,5"
"G",77777,2017,15,9222,10000,1
"G",77777,2017,15,9222,10100,1
"G",77777,2017,15,9222,11000,1
"G",77777,2017,15,9222,12000,"34661,01"
"G",77777,2017,15,9222,12001,1
"G",77777,2017,15,9222,12002,1
"G",77777,2017,15,9222,12003,1
"G",77777,2017,15,9222,12004,"20759,52"
"G",77777,2017,15,9222,12005,1
"G",77777,2017,15,9222,12006,"4852,22"
"G",77777,2017,15,9222,12009,1
"G",77777,2017,15,9222,12100,"23205,35"
"G",77777,2017,15,9222,12101,"52116,71"
"G",77777,2017,15,9222,12103,"2624,57"
"G",77777,2017,15,9222,12200,1
"G",77777,2017,15,9222,12400,1
"G",77777,2017,15,9222,12406,1
"G",77777,2017,15,9222,12409,1
"G",77777,2017,15,9222,13000,1
"G",77777,2017,15,9222,13001,1
"G",77777,2017,15,9222,13002,1
"G",77777,2017,15,9222,13100,1
"G",77777,2017,15,9222,13200,1
"G",77777,2017,15,9222,14300,1
"G",77777,2017,15,9222,14301,1
"G",77777,2017,15,9222,15000,"12607,31"
"G",77777,2017,15,9222,15100,1
"G",77777,2017,15,9222,15200,1
"G",77777,2017,15,9222,15300,1
"G",77777,2017,15,9222,16000,"34443,5"
"G",77777,2017,15,9222,16009,1
"G",77777,2017,15,9222,16101,1
"G",77777,2017,15,9222,16104,1
"G",77777,2017,15,9222,16105,1
"G",77777,2017,15,9222,16200,1
"G",77777,2017,15,9222,16205,1
"G",77777,2017,15,9222,16206,1
"G",77777,2017,15,9222,16209,"1613,28"
"G",77777,2017,15,9222,16400,108
"G",77777,2017,15,9222,21500,"0,5"
"G",77777,2017,15,9222,21900,"0,5"
"G",77777,2017,15,9222,22104,2100
"G",77777,2017,15,9222,22105,"0,5"
"G",77777,2017,15,9222,22106,"0,5"
"G",77777,2017,15,9222,22110,"0,5"
"G",77777,2017,15,9222,22601,135000
"G",77777,2017,15,9222,22609,"15000,5"
"G",77777,2017,15,9222,22699,4999
"G",77777,2017,15,9222,22799,6000
"G",77777,2017,15,9222,23020,2000
"G",77777,2017,15,9222,23120,2000
"G",77777,2017,16,9201,10000,1
"G",77777,2017,16,9201,10100,1
"G",77777,2017,16,9201,11000,1
"G",77777,2017,16,9201,12000,"133813,18"
"G",77777,2017,16,9201,12001,"17376,82"
"G",77777,2017,16,9201,12002,1
"G",77777,2017,16,9201,12003,"70066,48"
"G",77777,2017,16,9201,12004,"112690,09"
"G",77777,2017,16,9201,12005,"19064,07"
"G",77777,2017,16,9201,12006,"57491,37"
"G",77777,2017,16,9201,12009,"100,9"
"G",77777,2017,16,9201,12100,"147594,81"
"G",77777,2017,16,9201,12101,"428420,8"
"G",77777,2017,16,9201,12103,"4865,56"
"G",77777,2017,16,9201,12200,1
"G",77777,2017,16,9201,12400,1
"G",77777,2017,16,9201,12406,1
"G",77777,2017,16,9201,12409,1
"G",77777,2017,16,9201,13000,1
"G",77777,2017,16,9201,13001,1
"G",77777,2017,16,9201,13002,1
"G",77777,2017,16,9201,13100,1
"G",77777,2017,16,9201,13200,1
"G",77777,2017,16,9201,14300,1
"G",77777,2017,16,9201,14301,1
"G",77777,2017,16,9201,15000,"46159,84"
"G",77777,2017,16,9201,15100,"577,68"
"G",77777,2017,16,9201,15200,1
"G",77777,2017,16,9201,15300,1
"G",77777,2017,16,9201,16000,"222134,86"
"G",77777,2017,16,9201,16009,1
"G",77777,2017,16,9201,16101,1
"G",77777,2017,16,9201,16104,1
"G",77777,2017,16,9201,16105,1
"G",77777,2017,16,9201,16200,1
"G",77777,2017,16,9201,16205,1
"G",77777,2017,16,9201,16206,1
"G",77777,2017,16,9201,16209,1
"G",77777,2017,16,9201,16400,576
"G",77777,2017,16,9201,22001,"1904,09"
"G",77777,2017,16,9201,22104,450
"G",77777,2017,16,9201,22111,700
"G",77777,2017,16,9201,22706,65000
"G",77777,2017,16,9201,23010,900
"G",77777,2017,16,9201,23020,900
"G",77777,2017,16,9201,23110,900
"G",77777,2017,16,9201,23120,900
"G",77777,2017,16,9339,10000,1
"G",77777,2017,16,9339,10100,1
"G",77777,2017,16,9339,11000,1
"G",77777,2017,16,9339,12000,1
"G",77777,2017,16,9339,12001,"20436,18"
"G",77777,2017,16,9339,12002,1
"G",77777,2017,16,9339,12003,1
"G",77777,2017,16,9339,12004,"22003,46"
"G",77777,2017,16,9339,12005,1
"G",77777,2017,16,9339,12006,"8867,66"
"G",77777,2017,16,9339,12009,1
"G",77777,2017,16,9339,12100,"19428,28"
"G",77777,2017,16,9339,12101,"55446,42"
"G",77777,2017,16,9339,12103,1
"G",77777,2017,16,9339,12200,1
"G",77777,2017,16,9339,12400,1
"G",77777,2017,16,9339,12406,1
"G",77777,2017,16,9339,12409,1
"G",77777,2017,16,9339,13000,1
"G",77777,2017,16,9339,13001,1
"G",77777,2017,16,9339,13002,1
"G",77777,2017,16,9339,13100,1
"G",77777,2017,16,9339,13200,1
"G",77777,2017,16,9339,14300,1
"G",77777,2017,16,9339,14301,1
"G",77777,2017,16,9339,15000,"3533,88"
"G",77777,2017,16,9339,15100,1
"G",77777,2017,16,9339,15200,1
"G",77777,2017,16,9339,15300,1
"G",77777,2017,16,9339,16000,"31430,74"
"G",77777,2017,16,9339,16009,1
"G",77777,2017,16,9339,16101,1
"G",77777,2017,16,9339,16104,1
"G",77777,2017,16,9339,16105,1
"G",77777,2017,16,9339,16200,1
"G",77777,2017,16,9339,16205,1
"G",77777,2017,16,9339,16206,1
"G",77777,2017,16,9339,16209,1
"G",77777,2017,16,9339,16400,1
"G",77777,2017,17,2111,10000,1
"G",77777,2017,17,2111,10100,1
"G",77777,2017,17,2111,11000,1
"G",77777,2017,17,2111,12000,1
"G",77777,2017,17,2111,12001,1
"G",77777,2017,17,2111,12002,1
"G",77777,2017,17,2111,12003,1
"G",77777,2017,17,2111,12004,1
"G",77777,2017,17,2111,12005,1
"G",77777,2017,17,2111,12006,1
"G",77777,2017,17,2111,12009,1
"G",77777,2017,17,2111,12100,1
"G",77777,2017,17,2111,12101,1
"G",77777,2017,17,2111,12103,1
"G",77777,2017,17,2111,12200,1
"G",77777,2017,17,2111,12400,1
"G",77777,2017,17,2111,12406,1
"G",77777,2017,17,2111,12409,1
"G",77777,2017,17,2111,13000,1
"G",77777,2017,17,2111,13001,1
"G",77777,2017,17,2111,13002,1
"G",77777,2017,17,2111,13100,1
"G",77777,2017,17,2111,13200,1
"G",77777,2017,17,2111,14300,1
"G",77777,2017,17,2111,14301,1
"G",77777,2017,17,2111,15000,1
"G",77777,2017,17,2111,15100,1
"G",77777,2017,17,2111,15200,1
"G",77777,2017,17,2111,15300,1
"G",77777,2017,17,2111,16000,1
"G",77777,2017,17,2111,16009,1
"G",77777,2017,17,2111,16101,1
"G",77777,2017,17,2111,16104,1
"G",77777,2017,17,2111,16105,350000
"G",77777,2017,17,2111,16200,1
"G",77777,2017,17,2111,16205,1
"G",77777,2017,17,2111,16206,1
"G",77777,2017,17,2111,16209,1
"G",77777,2017,17,2111,16400,1
"G",77777,2017,17,2418,22606,180
"G",77777,2017,17,2418,23120,1992
"G",77777,2017,17,9203,10000,1
"G",77777,2017,17,9203,10100,"92430,98"
"G",77777,2017,17,9203,11000,80000
"G",77777,2017,17,9203,12000,"294496,92"
"G",77777,2017,17,9203,12001,"302542,61"
"G",77777,2017,17,9203,12002,1
"G",77777,2017,17,9203,12003,"399423,96"
"G",77777,2017,17,9203,12004,"575235,27"
"G",77777,2017,17,9203,12005,"119348,19"
"G",77777,2017,17,9203,12006,"158192,34"
"G",77777,2017,17,9203,12009,"879,32"
"G",77777,2017,17,9203,12100,"675302,36"
"G",77777,2017,17,9203,12101,"1572869,46"
"G",77777,2017,17,9203,12103,"28168,06"
"G",77777,2017,17,9203,12200,"3157,04"
"G",77777,2017,17,9203,12400,1
"G",77777,2017,17,9203,12406,1
"G",77777,2017,17,9203,12409,1
