;;;;;
;;;;;
;;;;;
;;;;;
Población de Hecho del municipio de Valladolid;;;;;
;;;;;
;;;;;
Fecha;;;Población;;
31/12/1900   Censo;;;68.789;;
31/12/1910   Censo;;;71.066;;
31/12/1920   Censo/Padrón;;;76.791;;
31/12/1930   Censo/Padrón;;;91.089;;
31/12/1940   Censo/Padrón;;;116.024;;
31/12/1950   Censo/Padrón;;;124.212;;
31/12/1960   Censo/Padrón;;;151.807;;
31/12/1970   Censo/Padrón;;;236.341;;
01/03/1981   Censo/Padrón;;;330.242;;;
01/04/1986   Padrón;;;341.194;;;
01/03/1991   Censo/Padrón;;;345.891;;;
;;;;;;
;;;;;;

Fuente: Censos de Población y Padrones de Habitantes. Instituto Nacional de Estadística (I.N.E.). Ayuntamiento de Valladolid;;;;;;

La población de hecho del municipio está formada por los residentes presentes y los transeúntes del mismo. La suma de residentes presentes y ausentes constituye la población de derecho. ;;;;;;
